te,sa,da,byt,teDelta
2016-04-11 00:00:01,42.219.153.140,209.62.235.76,572,1
2016-04-11 00:00:02,42.219.153.140,193.40.49.126,592,1
2016-04-11 00:00:03,42.219.153.140,69.124.9.215,572,1
2016-04-11 00:00:04,54.143.54.123,42.219.153.140,573,1
2016-04-11 00:00:05,106.150.228.194,42.219.153.140,581,1
2016-04-11 00:00:06,42.219.153.140,211.32.156.82,571,1
2016-04-11 00:00:07,204.97.202.157,42.219.153.140,587,1
2016-04-11 00:00:08,42.219.153.140,194.233.77.164,589,1
2016-04-11 00:00:09,42.219.153.140,194.233.67.222,578,1
2016-04-11 00:00:10,42.219.153.140,85.236.82.121,578,1
2016-04-11 00:00:11,42.219.153.140,32.125.110.209,583,1
2016-04-11 00:00:12,42.219.153.140,106.150.228.102,570,1
2016-04-11 00:00:13,42.219.153.140,165.133.210.175,572,1
2016-04-11 00:00:14,229.228.249.124,42.219.153.140,590,1
2016-04-11 00:00:15,143.72.8.137,42.219.153.140,566,1
2016-04-11 00:00:16,42.219.153.140,244.170.64.89,572,1
2016-04-11 00:00:17,42.219.153.140,165.42.161.245,585,1
2016-04-11 00:00:18,42.219.153.140,168.40.238.59,569,1
2016-04-11 00:00:19,42.219.153.140,194.233.67.222,592,1
2016-04-11 00:00:20,42.219.153.140,85.236.82.121,569,1
2016-04-11 00:00:21,60.43.80.161,42.219.153.140,578,1
2016-04-11 00:00:22,42.219.153.140,158.128.250.15,571,1
2016-04-11 00:00:23,131.137.125.44,42.219.153.140,571,1
2016-04-11 00:00:24,42.219.153.140,55.5.22.219,578,1
2016-04-11 00:00:25,165.133.210.175,42.219.153.140,572,1
2016-04-11 00:00:26,42.219.153.140,43.164.45.78,578,1
2016-04-11 00:00:27,42.219.153.140,165.133.210.160,563,1
2016-04-11 00:00:28,43.164.49.177,42.219.153.140,588,1
2016-04-11 00:00:29,85.236.82.121,42.219.153.140,588,1
2016-04-11 00:00:30,42.219.153.140,197.181.152.139,562,1
2016-04-11 00:00:31,110.54.231.134,42.219.153.140,567,1
2016-04-11 00:00:32,42.219.153.140,143.72.8.137,575,1
2016-04-11 00:00:33,194.233.67.128,42.219.153.140,582,1
2016-04-11 00:00:34,42.219.153.140,253.138.42.216,585,1
2016-04-11 00:00:35,42.219.153.140,176.207.119.6,574,1
2016-04-11 00:00:36,225.126.187.48,42.219.153.140,566,1
2016-04-11 00:00:37,47.149.222.98,42.219.153.140,570,1
2016-04-11 00:00:38,71.173.140.206,42.219.153.140,569,1
2016-04-11 00:00:39,42.219.153.140,168.40.234.10,575,1
2016-04-11 00:00:40,42.219.153.140,71.210.27.253,583,1
