te,sa,da,byt,teDelta
2016-04-11 00:01:13,102.216.44.99,42.219.158.240,78,73
2016-04-11 00:02:08,42.219.158.240,244.173.4.201,77,55
2016-04-11 00:03:03,170.235.218.109,42.219.158.240,76,55
2016-04-11 00:03:47,42.219.158.240,143.72.8.137,74,44
2016-04-11 00:04:43,42.219.158.240,202.174.47.222,75,56
2016-04-11 00:05:43,42.219.158.240,248.3.121.236,75,60
2016-04-11 00:06:47,42.219.158.240,158.80.101.191,74,64
2016-04-11 00:07:06,42.219.158.240,60.28.227.174,71,19
2016-04-11 00:07:31,173.239.56.154,42.219.158.240,70,25
2016-04-11 00:08:29,46.148.226.32,42.219.158.240,70,58
2016-04-11 00:08:43,194.233.64.187,42.219.158.240,69,14
2016-04-11 00:09:37,42.219.158.240,32.88.152.252,70,54
2016-04-11 00:10:21,42.219.158.240,204.97.186.216,70,44
2016-04-11 00:10:51,221.177.81.97,42.219.158.240,71,30
2016-04-11 00:11:43,240.125.16.139,42.219.158.240,70,52
2016-04-11 00:12:48,208.111.89.11,42.219.158.240,69,65
2016-04-11 00:13:56,102.216.44.97,42.219.158.240,70,68
2016-04-11 00:14:39,42.219.158.240,143.72.8.137,71,43
2016-04-11 00:15:36,42.219.158.240,219.100.226.84,70,57
2016-04-11 00:16:00,143.72.4.250,42.219.158.240,70,24
2016-04-11 00:16:55,143.72.8.137,42.219.158.240,71,55
2016-04-11 00:17:08,42.219.158.240,182.69.4.165,69,13
2016-04-11 00:18:09,42.219.158.240,194.233.74.55,69,61
2016-04-11 00:19:00,143.72.8.137,42.219.158.240,68,51
2016-04-11 00:19:51,45.202.195.102,42.219.158.240,67,51
2016-04-11 00:20:27,42.219.158.240,202.182.75.123,66,36
2016-04-11 00:21:13,86.239.251.218,42.219.158.240,66,46
2016-04-11 00:22:18,56.153.165.185,42.219.158.240,67,65
2016-04-11 00:23:03,86.128.235.174,42.219.158.240,65,45
2016-04-11 00:24:20,66.110.172.40,42.219.158.240,66,77
2016-04-11 00:25:17,54.143.54.165,42.219.158.240,65,57
2016-04-11 00:26:09,42.219.158.240,229.219.209.92,66,52
2016-04-11 00:26:44,216.37.160.69,42.219.158.240,65,35
2016-04-11 00:27:08,73.5.203.135,42.219.158.240,64,24
2016-04-11 00:27:44,42.219.158.240,225.230.216.89,63,36
2016-04-11 00:28:22,204.97.186.216,42.219.158.240,61,38
2016-04-11 00:29:06,208.91.102.244,42.219.158.240,61,44
2016-04-11 00:29:31,42.219.158.240,194.233.67.211,61,25
2016-04-11 00:30:20,75.179.204.98,42.219.158.240,62,49
2016-04-11 00:31:18,54.143.54.149,42.219.158.240,61,58
2016-04-11 00:31:55,73.5.203.135,42.219.158.240,61,37
2016-04-11 00:33:04,42.219.158.240,85.236.82.121,62,69
2016-04-11 00:33:47,73.5.203.135,42.219.158.240,64,43
2016-04-11 00:34:34,62.11.95.116,42.219.158.240,62,47
2016-04-11 00:35:27,42.219.158.240,67.211.182.35,60,53
2016-04-11 00:36:35,42.219.158.240,45.202.195.102,97,68
2016-04-11 00:37:29,64.224.200.137,42.219.158.240,99,54
2016-04-11 00:38:12,165.10.56.105,42.219.158.240,100,43
2016-04-11 00:39:04,57.67.1.33,42.219.158.240,98,52
2016-04-11 00:39:54,42.219.158.240,197.34.232.61,96,50
2016-04-11 00:41:05,42.219.158.240,211.60.12.17,96,71
2016-04-11 00:41:38,42.219.158.240,194.233.94.227,95,33
2016-04-11 00:42:27,42.219.158.240,42.145.31.42,532,49
2016-04-11 00:43:29,42.219.158.240,242.134.97.22,314,62
2016-04-11 00:44:01,42.219.158.240,127.204.60.89,20744819,32
2016-04-11 00:44:47,42.219.158.240,219.99.4.89,20762895,46
2016-04-11 00:45:45,42.219.158.240,127.204.60.89,20853330,58
2016-04-11 00:46:56,42.219.158.240,143.72.8.137,20356268,71
2016-04-11 00:47:14,42.219.158.240,223.86.184.100,20739786,18
2016-04-11 00:47:42,42.219.158.240,143.72.4.250,21070798,28
2016-04-11 00:48:45,220.75.214.120,42.219.158.240,20266781,63
2016-04-11 00:49:36,42.219.158.240,44.66.97.217,20727552,51
2016-04-11 00:50:38,42.219.158.240,56.153.165.185,20970527,62
2016-04-11 00:51:28,201.140.190.156,42.219.158.240,20832967,50
2016-04-11 00:52:37,32.100.20.28,42.219.158.240,20370368,69
2016-04-11 00:53:10,208.68.187.8,42.219.158.240,20973944,33
2016-04-11 00:53:59,103.9.182.27,42.219.158.240,21282533,49
2016-04-11 00:54:46,52.51.199.174,42.219.158.240,20718678,47
2016-04-11 00:55:20,69.124.9.215,42.219.158.240,20356839,34
2016-04-11 00:56:13,143.72.8.137,42.219.158.240,21035808,53
2016-04-11 00:57:04,68.181.223.46,42.219.158.240,21329868,51
2016-04-11 00:57:19,102.216.44.75,42.219.158.240,20679792,15
2016-04-11 00:58:01,240.111.145.48,42.219.158.240,20254786,42
2016-04-11 00:59:06,223.23.93.191,42.219.158.240,20990483,65
2016-04-11 00:59:47,238.177.105.92,42.219.158.240,20649594,41
2016-04-11 01:00:53,42.219.158.240,168.54.88.80,20332774,66
2016-04-11 01:01:40,208.108.129.219,42.219.158.240,32369748,47
2016-04-11 01:02:19,106.150.228.155,42.219.158.240,32603478,39
2016-04-11 01:03:17,42.219.158.240,118.226.87.217,31556801,58
2016-04-11 01:04:34,56.153.165.185,42.219.158.240,31946602,77
2016-04-11 01:05:21,75.179.204.109,42.219.158.240,32255168,47
2016-04-11 01:05:33,42.219.158.240,54.17.230.19,32535522,12
2016-04-11 01:06:13,216.52.164.187,42.219.158.240,33233336,40
2016-04-11 01:06:43,220.170.28.255,42.219.158.240,31938267,30
2016-04-11 01:07:38,204.97.202.109,42.219.158.240,31820516,55
2016-04-11 01:08:38,42.219.158.240,73.5.203.135,31844532,60
2016-04-11 01:09:13,50.74.109.153,42.219.158.240,33149909,35
2016-04-11 01:09:58,42.219.158.240,211.51.152.68,31812948,45
2016-04-11 01:10:11,198.132.44.182,42.219.158.240,33013823,13
2016-04-11 01:11:44,42.219.158.240,158.128.253.44,32148892,93
2016-04-11 01:12:29,42.219.158.240,169.108.220.117,32989565,45
2016-04-11 01:13:09,217.156.36.73,42.219.158.240,33025734,40
2016-04-11 01:13:48,143.72.8.137,42.219.158.240,33071226,39
2016-04-11 01:14:55,42.219.158.240,194.233.64.113,33211611,67
2016-04-11 01:15:44,54.143.54.189,42.219.158.240,33163224,49
2016-04-11 01:16:35,42.219.158.240,194.233.67.128,32802657,51
2016-04-11 01:17:04,106.152.127.70,42.219.158.240,32232808,29
2016-04-11 01:17:27,213.182.20.195,42.219.158.240,32949532,23
2016-04-11 01:18:20,253.139.127.230,42.219.158.240,31580794,53
2016-04-11 01:19:25,42.219.158.240,167.150.151.197,32170399,65
2016-04-11 01:20:37,42.219.158.240,194.233.67.75,33292468,72
2016-04-11 01:21:02,33.12.107.46,42.219.158.240,33068453,25
2016-04-11 01:21:14,123.6.63.184,42.219.158.240,32998754,12
2016-04-11 01:21:57,42.219.158.240,158.128.229.199,33125885,43
2016-04-11 01:22:28,42.219.158.240,85.236.82.121,32185745,31
2016-04-11 01:23:34,194.233.64.183,42.219.158.240,32350011,66
2016-04-11 01:24:23,42.219.158.240,106.150.228.222,31901472,49
2016-04-11 01:25:12,42.219.158.240,143.72.4.250,31890034,49
2016-04-11 01:25:46,194.233.77.183,42.219.158.240,32816121,34
2016-04-11 01:26:28,212.32.31.252,42.219.158.240,31694790,42
2016-04-11 01:27:32,42.219.158.240,248.18.146.44,32092077,64
2016-04-11 01:28:03,211.56.42.58,42.219.158.240,32972130,31
2016-04-11 01:28:50,42.219.158.240,99.176.5.107,31785174,47
2016-04-11 01:29:37,194.233.64.251,42.219.158.240,31958382,47
2016-04-11 01:30:15,42.219.158.240,69.124.9.215,31743616,38
2016-04-11 01:30:57,42.219.158.240,204.97.186.217,31553547,42
2016-04-11 01:31:48,240.15.42.149,42.219.158.240,31685173,51
2016-04-11 01:32:09,42.219.158.240,36.149.244.182,32014918,21
2016-04-11 01:32:36,56.153.165.185,42.219.158.240,31751856,27
2016-04-11 01:33:21,143.72.8.137,42.219.158.240,33183174,45
2016-04-11 01:34:13,42.219.158.240,168.40.234.122,32538914,52
2016-04-11 01:34:55,219.106.244.185,42.219.158.240,32937373,42
2016-04-11 01:35:51,42.219.158.240,76.163.209.61,32380543,56
2016-04-11 01:36:39,106.150.228.40,42.219.158.240,31701474,48
2016-04-11 01:37:35,192.253.239.46,42.219.158.240,32872951,56
2016-04-11 01:38:12,42.219.158.240,143.72.4.250,32110658,37
2016-04-11 01:39:25,51.223.96.80,42.219.158.240,31773027,73
2016-04-11 01:39:46,208.91.102.244,42.219.158.240,31800716,21
2016-04-11 01:40:45,42.219.158.240,60.151.141.53,32724185,59
2016-04-11 01:41:26,143.72.8.137,42.219.158.240,31693881,41
2016-04-11 01:42:29,42.219.158.240,37.99.24.150,32830743,63
2016-04-11 01:43:37,208.255.38.41,42.219.158.240,32405661,68
2016-04-11 01:43:57,42.219.158.240,202.35.54.147,32583049,20
2016-04-11 01:45:03,212.32.30.165,42.219.158.240,33214621,66
2016-04-11 01:46:21,42.219.158.240,127.204.60.89,32961562,78
2016-04-11 01:47:05,42.219.158.240,158.78.185.28,31939812,44
2016-04-11 01:47:35,240.125.143.199,42.219.158.240,33132761,30
2016-04-11 01:48:26,42.219.158.240,57.67.1.33,32456691,51
2016-04-11 01:49:20,42.219.158.240,165.133.210.175,32573952,54
2016-04-11 01:50:03,42.219.158.240,143.72.4.250,31915739,43
2016-04-11 01:50:40,143.72.8.137,42.219.158.240,31739442,37
2016-04-11 01:51:36,143.72.4.250,42.219.158.240,32835145,56
2016-04-11 01:52:41,42.219.158.240,36.149.244.182,32619748,65
2016-04-11 01:53:24,143.72.8.137,42.219.158.240,32838030,43
2016-04-11 01:54:53,164.229.244.209,42.219.158.240,32629405,89
2016-04-11 01:55:24,67.208.91.182,42.219.158.240,31949935,31
2016-04-11 01:55:57,143.72.4.250,42.219.158.240,32114111,33
2016-04-11 01:56:19,61.232.255.249,42.219.158.240,32164387,22
2016-04-11 01:56:51,214.40.229.233,42.219.158.240,31769801,32
2016-04-11 01:57:37,42.219.158.240,45.202.195.102,33135834,46
2016-04-11 01:58:09,227.123.84.75,42.219.158.240,33057846,32
2016-04-11 01:58:42,220.21.179.104,42.219.158.240,31833055,33
2016-04-11 01:59:12,42.219.158.240,238.16.232.150,31727971,30
2016-04-11 02:00:10,42.219.158.240,240.32.68.73,33295322,58
2016-04-11 02:00:37,42.219.158.240,223.131.238.29,115974432,27
2016-04-11 02:01:46,218.66.167.170,42.219.158.240,115882796,69
2016-04-11 02:03:35,42.219.158.240,36.227.192.12,119305772,109
2016-04-11 02:03:54,42.219.158.240,219.101.132.104,117036006,19
2016-04-11 02:04:49,42.219.158.240,43.164.49.177,116855891,55
2016-04-11 02:05:37,42.219.158.240,106.150.228.155,119137721,48
2016-04-11 02:05:51,240.15.42.149,42.219.158.240,117678196,14
2016-04-11 02:06:40,242.100.155.243,42.219.158.240,115798043,49
2016-04-11 02:07:41,42.219.158.240,85.236.82.121,114065022,61
2016-04-11 02:08:09,42.219.158.240,143.72.8.137,116240862,28
2016-04-11 02:09:22,42.219.158.240,56.153.165.185,114682079,73
2016-04-11 02:10:40,42.219.158.240,43.93.207.222,114994224,78
2016-04-11 02:10:54,42.219.158.240,174.45.241.241,118089398,14
2016-04-11 02:11:48,42.219.158.240,131.139.82.162,116154197,54
2016-04-11 02:12:20,216.42.28.47,42.219.158.240,117158287,32
2016-04-11 02:12:51,42.219.158.240,143.72.8.137,116095088,31
2016-04-11 02:13:05,217.156.36.73,42.219.158.240,114250951,14
2016-04-11 02:13:37,42.219.158.240,69.124.9.215,113791743,32
2016-04-11 02:14:42,143.72.8.137,42.219.158.240,117546320,65
2016-04-11 02:15:23,85.236.82.121,42.219.158.240,118829312,41
2016-04-11 02:15:59,42.219.158.240,63.79.131.27,117711226,36
2016-04-11 02:17:00,85.236.82.121,42.219.158.240,114554047,61
2016-04-11 02:18:02,42.219.158.240,91.71.126.153,115730558,62
2016-04-11 02:19:04,143.72.4.250,42.219.158.240,116631235,62
2016-04-11 02:20:00,42.219.158.240,217.156.57.81,114605630,56
2016-04-11 02:20:54,42.219.158.240,36.149.244.182,118672975,54
2016-04-11 02:21:44,250.26.49.225,42.219.158.240,114381719,50
2016-04-11 02:22:23,42.219.158.240,143.72.8.137,117220063,39
2016-04-11 02:22:39,143.72.8.137,42.219.158.240,117660908,16
2016-04-11 02:23:46,42.219.158.240,211.44.105.203,118626574,67
2016-04-11 02:24:31,42.219.158.240,106.152.131.204,114873538,45
2016-04-11 02:25:21,76.160.202.49,42.219.158.240,113207632,50
2016-04-11 02:26:20,188.30.0.195,42.219.158.240,118089098,59
2016-04-11 02:27:17,42.219.158.240,201.140.190.156,118215535,57
2016-04-11 02:27:45,43.164.49.177,42.219.158.240,115246275,28
2016-04-11 02:28:54,131.140.119.155,42.219.158.240,113703335,69
2016-04-11 02:29:54,42.219.158.240,60.242.232.70,118487079,60
2016-04-11 02:30:28,42.219.158.240,143.72.8.137,116433497,34
2016-04-11 02:31:26,42.219.158.240,36.169.195.18,113510396,58
2016-04-11 02:32:06,42.219.158.240,45.202.195.102,118588957,40
2016-04-11 02:32:44,42.219.158.240,237.41.247.88,118642886,38
2016-04-11 02:33:30,42.219.158.240,196.234.214.37,116585643,46
2016-04-11 02:34:20,143.72.4.250,42.219.158.240,113919580,50
2016-04-11 02:35:02,188.31.65.97,42.219.158.240,115966640,42
2016-04-11 02:35:45,216.36.231.194,42.219.158.240,113335658,43
2016-04-11 02:36:15,42.219.158.240,169.108.217.62,113617495,30
2016-04-11 02:36:25,42.219.158.240,204.97.137.75,118012374,10
2016-04-11 02:37:24,42.219.158.240,158.128.149.125,118497762,59
2016-04-11 02:38:04,210.62.139.112,42.219.158.240,115947602,40
2016-04-11 02:38:36,240.153.139.114,42.219.158.240,115941700,32
2016-04-11 02:39:39,208.71.62.127,42.219.158.240,115723836,63
2016-04-11 02:40:04,42.219.158.240,214.21.235.54,118403661,25
2016-04-11 02:40:50,143.72.8.137,42.219.158.240,118515036,46
2016-04-11 02:41:49,42.219.158.240,133.232.95.132,114085072,59
2016-04-11 02:42:35,42.219.158.240,69.124.9.215,116405609,46
2016-04-11 02:43:28,42.219.158.240,212.32.31.252,116791627,53
