te,sa,da,byt,teDelta
2016-04-11 00:01:05,176.116.194.233,42.219.158.169,118,65
2016-04-11 00:03:10,42.219.158.169,43.93.207.222,114,125
2016-04-11 00:04:12,106.150.228.124,42.219.158.169,115,62
2016-04-11 00:07:22,42.219.158.169,64.245.45.143,114,190
2016-04-11 00:09:30,42.219.158.169,69.132.5.212,114,128
2016-04-11 00:10:55,42.219.158.169,143.72.8.137,115,85
2016-04-11 00:13:31,42.219.158.169,169.108.216.128,112,156
2016-04-11 00:15:00,196.176.229.221,42.219.158.169,109,89
2016-04-11 00:17:52,42.219.158.169,143.72.8.137,107,172
2016-04-11 00:19:24,209.92.117.72,42.219.158.169,107,92
2016-04-11 00:21:09,69.124.9.215,42.219.158.169,106,105
2016-04-11 00:23:27,42.219.158.169,60.242.232.73,102,138
2016-04-11 00:25:15,42.219.158.169,210.231.160.231,102,108
2016-04-11 00:26:25,42.219.158.169,188.31.65.32,105,70
2016-04-11 00:28:23,45.202.195.102,42.219.158.169,105,118
2016-04-11 00:31:24,42.219.158.169,127.204.60.89,103,181
2016-04-11 00:33:55,42.219.158.169,143.72.8.137,103,151
2016-04-11 00:36:56,131.138.30.78,42.219.158.169,104,181
2016-04-11 00:38:11,42.219.158.169,131.139.233.199,101,75
2016-04-11 00:39:42,42.219.158.169,243.32.146.35,104,91
2016-04-11 00:43:17,42.219.158.169,143.72.8.137,102,215
2016-04-11 00:44:31,42.219.158.169,208.111.37.242,103,74
2016-04-11 00:46:15,117.208.149.80,42.219.158.169,105,104
2016-04-11 00:48:40,42.219.158.169,218.147.76.61,102,145
2016-04-11 00:50:48,91.71.126.140,42.219.158.169,102,128
2016-04-11 00:52:49,99.176.5.107,42.219.158.169,102,121
2016-04-11 00:53:59,51.135.183.123,42.219.158.169,105,70
2016-04-11 00:55:53,154.26.251.166,42.219.158.169,106,114
2016-04-11 00:57:33,143.72.8.137,42.219.158.169,100,100
2016-04-11 00:59:59,106.150.228.222,42.219.158.169,96,146
2016-04-11 01:01:43,66.178.208.64,42.219.158.169,96,104
2016-04-11 01:02:33,194.233.67.128,42.219.158.169,31794832,50
2016-04-11 01:04:42,42.219.158.169,216.38.180.124,32819931,129
2016-04-11 01:06:30,197.187.132.22,42.219.158.169,32401450,108
2016-04-11 01:08:54,76.163.165.159,42.219.158.169,32180573,144
2016-04-11 01:11:10,42.219.158.169,165.133.210.175,31803720,136
2016-04-11 01:13:51,37.71.8.150,42.219.158.169,32209001,161
2016-04-11 01:15:09,42.219.158.169,167.150.151.197,32529237,78
2016-04-11 01:16:18,75.179.204.225,42.219.158.169,32631246,69
2016-04-11 01:17:30,211.57.159.31,42.219.158.169,33279570,72
2016-04-11 01:19:38,197.34.196.202,42.219.158.169,32648611,128
