te,sa,da,byt,teDelta
2016-04-11 00:00:11,42.219.158.162,208.111.89.11,974,11
2016-04-11 00:00:24,208.64.143.14,42.219.158.162,2551,13
2016-04-11 00:00:46,56.153.165.185,42.219.158.162,967,22
2016-04-11 00:01:08,143.72.8.137,42.219.158.162,2563,22
2016-04-11 00:01:18,204.81.130.220,42.219.158.162,963,10
2016-04-11 00:01:33,113.101.56.65,42.219.158.162,2640,15
2016-04-11 00:01:50,214.41.204.101,42.219.158.162,952,17
2016-04-11 00:02:03,219.109.61.118,42.219.158.162,2519,13
2016-04-11 00:02:13,63.210.16.78,42.219.158.162,970,10
2016-04-11 00:02:31,194.233.74.238,42.219.158.162,2586,18
2016-04-11 00:02:32,165.133.210.175,42.219.158.162,946,1
2016-04-11 00:02:39,42.219.158.162,143.72.8.137,2581,7
2016-04-11 00:03:00,237.152.160.27,42.219.158.162,957,21
2016-04-11 00:03:08,169.108.203.193,42.219.158.162,2596,8
2016-04-11 00:03:17,42.219.158.162,204.97.186.217,960,9
2016-04-11 00:03:35,42.219.158.162,143.72.4.250,2593,18
2016-04-11 00:03:49,62.204.33.6,42.219.158.162,955,14
2016-04-11 00:04:06,42.219.158.162,217.107.219.52,2592,17
2016-04-11 00:04:13,158.128.167.82,42.219.158.162,943,7
2016-04-11 00:04:27,106.150.228.142,42.219.158.162,2573,14
2016-04-11 00:04:43,208.41.122.59,42.219.158.162,931,16
2016-04-11 00:04:58,175.177.229.101,42.219.158.162,2626,15
2016-04-11 00:05:18,42.219.158.162,106.152.131.204,974,20
2016-04-11 00:05:34,240.15.181.69,42.219.158.162,2526,16
2016-04-11 00:05:43,42.219.158.162,70.210.182.93,946,9
2016-04-11 00:06:19,42.219.158.162,67.208.91.182,2599,36
2016-04-11 00:06:35,42.219.158.162,143.72.8.137,953,16
2016-04-11 00:06:57,60.242.232.72,42.219.158.162,2654,22
2016-04-11 00:07:19,42.219.158.162,36.149.244.182,976,22
2016-04-11 00:07:39,104.52.159.253,42.219.158.162,2607,20
2016-04-11 00:07:57,73.5.203.135,42.219.158.162,972,18
2016-04-11 00:08:07,42.219.158.162,61.99.219.11,2555,10
2016-04-11 00:08:10,194.233.64.251,42.219.158.162,931,3
2016-04-11 00:08:27,69.124.9.215,42.219.158.162,2513,17
2016-04-11 00:08:33,202.213.116.249,42.219.158.162,937,6
2016-04-11 00:08:46,240.125.16.139,42.219.158.162,2529,13
2016-04-11 00:08:59,218.66.163.54,42.219.158.162,935,13
2016-04-11 00:09:21,175.177.229.58,42.219.158.162,2656,22
2016-04-11 00:09:39,106.150.228.93,42.219.158.162,926,18
2016-04-11 00:09:59,42.219.158.162,70.206.83.114,2625,20
2016-04-11 00:10:15,42.219.158.162,168.40.231.65,944,16
2016-04-11 00:10:30,221.181.217.3,42.219.158.162,2591,15
2016-04-11 00:10:54,210.95.239.61,42.219.158.162,972,24
2016-04-11 00:11:09,42.219.158.162,69.124.9.215,2604,15
2016-04-11 00:11:24,52.168.160.72,42.219.158.162,940,15
2016-04-11 00:11:53,42.219.158.162,158.128.210.161,2568,29
2016-04-11 00:12:05,72.10.154.135,42.219.158.162,929,12
2016-04-11 00:12:15,204.97.92.101,42.219.158.162,2513,10
2016-04-11 00:12:46,69.124.9.215,42.219.158.162,934,31
2016-04-11 00:13:02,248.18.146.44,42.219.158.162,2521,16
2016-04-11 00:13:21,178.125.6.125,42.219.158.162,948,19
2016-04-11 00:13:39,126.18.217.184,42.219.158.162,2633,18
2016-04-11 00:13:46,42.219.158.162,177.141.130.81,935,7
2016-04-11 00:14:00,42.219.158.162,165.133.210.160,2554,14
2016-04-11 00:14:26,42.219.158.162,106.150.228.251,938,26
2016-04-11 00:14:59,182.42.182.186,42.219.158.162,2543,33
2016-04-11 00:15:17,212.32.31.252,42.219.158.162,928,18
2016-04-11 00:15:29,66.45.181.12,42.219.158.162,2601,12
2016-04-11 00:15:41,246.205.68.191,42.219.158.162,951,12
2016-04-11 00:15:55,56.228.69.74,42.219.158.162,2635,14
2016-04-11 00:16:01,42.219.158.162,42.145.31.42,945,6
2016-04-11 00:16:19,42.219.158.162,214.40.229.233,2581,18
2016-04-11 00:16:33,73.5.203.135,42.219.158.162,973,14
2016-04-11 00:16:54,63.144.96.84,42.219.158.162,2526,21
2016-04-11 00:17:10,211.170.126.33,42.219.158.162,933,16
2016-04-11 00:17:29,42.219.158.162,218.66.166.63,2569,19
2016-04-11 00:17:53,76.164.176.226,42.219.158.162,950,24
2016-04-11 00:18:12,204.97.186.217,42.219.158.162,2568,19
2016-04-11 00:18:23,42.219.158.162,66.105.144.175,929,11
2016-04-11 00:18:40,42.219.158.162,211.52.121.211,2649,17
2016-04-11 00:18:57,73.60.243.179,42.219.158.162,947,17
2016-04-11 00:19:12,42.219.158.162,66.10.30.195,2544,15
2016-04-11 00:19:28,69.124.9.215,42.219.158.162,934,16
2016-04-11 00:19:29,204.97.202.109,42.219.158.162,2614,1
2016-04-11 00:19:42,42.219.158.162,240.15.42.149,976,13
2016-04-11 00:20:01,69.124.9.215,42.219.158.162,2516,19
2016-04-11 00:20:15,42.219.158.162,143.72.8.137,953,14
2016-04-11 00:20:43,158.128.248.13,42.219.158.162,2606,28
2016-04-11 00:21:00,85.236.82.121,42.219.158.162,963,17
2016-04-11 00:21:19,42.219.158.162,66.115.162.237,2549,19
2016-04-11 00:21:33,42.219.158.162,175.177.229.119,954,14
2016-04-11 00:22:02,42.219.158.162,143.72.4.250,2527,29
2016-04-11 00:22:18,42.219.158.162,54.143.188.49,973,16
2016-04-11 00:22:34,194.233.75.86,42.219.158.162,2650,16
2016-04-11 00:22:55,93.179.206.13,42.219.158.162,926,21
2016-04-11 00:23:12,238.177.105.92,42.219.158.162,2621,17
2016-04-11 00:23:22,143.72.8.137,42.219.158.162,933,10
2016-04-11 00:23:36,42.219.158.162,209.62.116.11,2535,14
2016-04-11 00:23:47,36.37.176.93,42.219.158.162,937,11
2016-04-11 00:24:08,56.153.165.185,42.219.158.162,2614,21
2016-04-11 00:24:30,42.219.158.162,61.189.117.26,925,22
2016-04-11 00:24:46,56.153.165.185,42.219.158.162,730,16
2016-04-11 00:25:13,42.219.158.162,45.230.67.192,514,27
2016-04-11 00:25:36,91.71.126.205,42.219.158.162,404,23
2016-04-11 00:25:50,42.219.158.162,43.93.207.222,20287132,14
2016-04-11 00:26:18,91.71.126.229,42.219.158.162,21112008,28
2016-04-11 00:26:31,42.219.158.162,104.52.159.253,20704566,13
2016-04-11 00:27:05,57.67.1.33,42.219.158.162,21283992,34
2016-04-11 00:27:20,42.219.158.162,127.204.60.89,21054878,15
2016-04-11 00:27:39,36.50.44.241,42.219.158.162,20685636,19
2016-04-11 00:28:03,76.163.213.192,42.219.158.162,21201125,24
2016-04-11 00:28:16,133.176.127.6,42.219.158.162,21261489,13
2016-04-11 00:28:48,143.72.8.137,42.219.158.162,21213035,32
2016-04-11 00:29:08,42.219.158.162,42.170.8.189,20771757,20
2016-04-11 00:29:33,208.66.106.140,42.219.158.162,20895828,25
2016-04-11 00:29:49,175.177.229.76,42.219.158.162,20905647,16
2016-04-11 00:30:09,42.219.158.162,85.236.82.121,20401603,20
2016-04-11 00:30:35,42.219.158.162,215.145.122.161,20571469,26
2016-04-11 00:30:49,42.219.158.162,229.219.209.92,21122750,14
2016-04-11 00:30:58,36.153.139.21,42.219.158.162,20796267,9
2016-04-11 00:31:19,42.219.158.162,69.124.9.215,20424752,21
2016-04-11 00:31:37,42.219.158.162,106.150.228.40,21004553,18
2016-04-11 00:31:52,42.219.158.162,194.233.67.148,21028820,15
2016-04-11 00:32:13,42.219.158.162,143.72.4.250,20878814,21
2016-04-11 00:32:36,221.16.136.1,42.219.158.162,20508332,23
2016-04-11 00:32:49,42.219.158.162,188.31.29.99,21073717,13
2016-04-11 00:33:08,42.219.158.162,238.179.31.186,20902937,19
2016-04-11 00:33:22,42.219.158.162,143.72.8.137,20263361,14
2016-04-11 00:33:29,42.219.158.162,197.34.218.54,20611916,7
2016-04-11 00:33:38,42.219.158.162,208.242.78.12,20358262,9
2016-04-11 00:33:51,204.97.186.160,42.219.158.162,21313155,13
2016-04-11 00:34:03,73.5.203.135,42.219.158.162,20564201,12
2016-04-11 00:34:17,158.157.45.233,42.219.158.162,21341332,14
2016-04-11 00:34:29,253.138.42.216,42.219.158.162,20428608,12
2016-04-11 00:34:35,212.32.31.252,42.219.158.162,21147568,6
2016-04-11 00:34:43,62.100.53.116,42.219.158.162,21312580,8
2016-04-11 00:35:07,42.219.158.162,219.108.155.24,20241912,24
2016-04-11 00:35:22,85.236.82.121,42.219.158.162,20787582,15
2016-04-11 00:35:42,85.236.82.121,42.219.158.162,20527652,20
2016-04-11 00:35:59,42.219.158.162,43.164.49.177,20798328,17
2016-04-11 00:36:11,165.133.210.160,42.219.158.162,21275664,12
2016-04-11 00:36:41,165.202.36.149,42.219.158.162,20736134,30
2016-04-11 00:37:01,143.72.4.250,42.219.158.162,20804598,20
2016-04-11 00:37:28,194.233.67.128,42.219.158.162,20286665,27
2016-04-11 00:37:42,36.37.176.93,42.219.158.162,20463125,14
2016-04-11 00:38:05,143.72.8.137,42.219.158.162,20559941,23
2016-04-11 00:38:16,245.50.20.226,42.219.158.162,20479714,11
2016-04-11 00:38:32,42.219.158.162,169.110.44.121,21116788,16
2016-04-11 00:38:53,245.205.36.73,42.219.158.162,20620455,21
2016-04-11 00:39:09,42.219.158.162,211.51.152.68,20916724,16
2016-04-11 00:39:22,183.17.160.33,42.219.158.162,20537186,13
2016-04-11 00:39:49,42.219.158.162,208.65.2.235,20526430,27
2016-04-11 00:40:14,42.219.158.162,207.246.129.186,20526633,25
2016-04-11 00:40:26,165.133.210.175,42.219.158.162,20272503,12
2016-04-11 00:40:33,42.219.158.162,240.125.16.139,21000454,7
2016-04-11 00:40:53,42.219.158.162,43.164.49.187,20417533,20
2016-04-11 00:41:02,42.152.12.55,42.219.158.162,21203347,9
2016-04-11 00:41:22,42.219.158.162,127.204.60.89,20432621,20
2016-04-11 00:41:35,235.57.250.49,42.219.158.162,21135791,13
2016-04-11 00:41:49,99.176.12.206,42.219.158.162,21195064,14
2016-04-11 00:42:01,42.219.158.162,75.179.204.120,20669444,12
2016-04-11 00:42:27,42.219.158.162,143.72.4.250,20823217,26
2016-04-11 00:42:28,70.172.20.23,42.219.158.162,20907393,1
2016-04-11 00:42:49,61.201.253.86,42.219.158.162,20473424,21
2016-04-11 00:43:00,42.219.158.162,175.177.229.123,20713447,11
2016-04-11 00:43:14,42.219.158.162,143.72.8.137,21016214,14
2016-04-11 00:43:30,165.133.210.160,42.219.158.162,21237281,16
2016-04-11 00:43:53,42.219.158.162,85.236.82.121,20429522,23
2016-04-11 00:44:02,168.40.231.130,42.219.158.162,21348600,9
2016-04-11 00:44:17,42.219.158.162,169.110.44.121,20871809,15
2016-04-11 00:44:48,42.219.158.162,240.125.16.139,20457627,31
2016-04-11 00:44:59,223.21.28.248,42.219.158.162,21092110,11
2016-04-11 00:45:15,42.219.158.162,201.164.208.93,21244691,16
2016-04-11 00:45:41,42.219.158.162,69.124.9.215,20832529,26
2016-04-11 00:45:53,42.219.158.162,69.124.9.215,20688593,12
2016-04-11 00:46:04,42.219.158.162,175.177.229.123,20374227,11
2016-04-11 00:46:27,42.219.158.162,168.113.153.173,20361935,23
2016-04-11 00:46:31,42.219.158.162,143.72.8.137,20867994,4
2016-04-11 00:46:56,194.233.67.239,42.219.158.162,21046960,25
2016-04-11 00:47:34,42.219.158.162,76.164.116.51,20640556,38
2016-04-11 00:47:52,42.219.158.162,143.72.4.250,20710031,18
2016-04-11 00:47:53,32.100.20.28,42.219.158.162,20569173,1
2016-04-11 00:47:57,42.219.158.162,42.39.217.75,21153431,4
2016-04-11 00:48:12,42.219.158.162,67.208.91.182,20492143,15
2016-04-11 00:48:19,77.225.162.186,42.219.158.162,20596582,7
2016-04-11 00:48:39,42.219.158.162,143.72.8.137,20322646,20
2016-04-11 00:48:52,42.219.158.162,143.72.8.137,20501678,13
2016-04-11 00:49:06,42.219.158.162,211.44.249.140,21207967,14
2016-04-11 00:49:24,42.219.158.162,143.72.8.137,20428157,18
2016-04-11 00:49:47,37.140.238.221,42.219.158.162,21018279,23
2016-04-11 00:49:58,42.219.158.162,218.108.103.164,21360225,11
2016-04-11 00:50:10,42.219.158.162,204.223.250.209,21274128,12
2016-04-11 00:50:13,42.219.158.162,204.97.202.109,20306888,3
2016-04-11 00:50:31,42.219.158.162,42.145.31.42,20342398,18
2016-04-11 00:50:55,131.138.179.47,42.219.158.162,20278520,24
2016-04-11 00:51:08,42.219.158.162,43.93.207.222,20377294,13
2016-04-11 00:51:15,42.219.158.162,33.12.107.46,21296294,7
2016-04-11 00:51:19,102.216.44.82,42.219.158.162,21221612,4
2016-04-11 00:51:30,42.219.158.162,69.124.9.215,21064235,11
2016-04-11 00:51:42,42.219.158.162,168.40.231.69,21028820,12
2016-04-11 00:52:03,194.233.64.49,42.219.158.162,20880052,21
2016-04-11 00:52:13,42.219.158.162,54.143.54.165,20942317,10
2016-04-11 00:52:26,42.219.158.162,176.153.175.198,20916123,13
2016-04-11 00:52:55,42.219.158.162,0.64.255.9,21039748,29
2016-04-11 00:52:58,212.114.35.150,42.219.158.162,20539606,3
2016-04-11 00:53:20,96.248.239.5,42.219.158.162,21128036,22
2016-04-11 00:53:32,127.204.60.89,42.219.158.162,21056044,12
2016-04-11 00:53:39,42.219.158.162,208.255.38.41,20770252,7
2016-04-11 00:53:55,42.219.158.162,42.145.31.42,21235266,16
2016-04-11 00:54:22,42.219.158.162,42.39.128.123,20927475,27
2016-04-11 00:54:36,237.207.22.192,42.219.158.162,20997923,14
2016-04-11 00:54:43,208.255.38.41,42.219.158.162,21140920,7
2016-04-11 00:55:01,42.219.158.162,63.0.80.227,21011345,18
2016-04-11 00:55:12,240.111.145.48,42.219.158.162,21250459,11
2016-04-11 00:55:34,143.72.8.137,42.219.158.162,20887224,22
2016-04-11 00:55:48,42.219.158.162,204.97.95.97,20632643,14
2016-04-11 00:56:02,168.40.231.166,42.219.158.162,20250475,14
2016-04-11 00:56:10,42.219.158.162,194.233.67.128,20797033,8
2016-04-11 00:56:26,42.219.158.162,165.133.210.175,21055911,16
2016-04-11 00:56:51,42.219.158.162,212.32.30.165,21335630,25
2016-04-11 00:57:14,42.219.158.162,158.128.220.19,20575906,23
2016-04-11 00:57:22,42.219.158.162,168.40.238.59,20849720,8
2016-04-11 00:57:26,57.67.1.33,42.219.158.162,20290822,4
2016-04-11 00:57:42,188.31.65.45,42.219.158.162,20898817,16
2016-04-11 00:58:06,42.219.158.162,106.150.228.155,21223532,24
2016-04-11 00:58:20,42.219.158.162,56.153.165.185,20492021,14
2016-04-11 00:58:28,143.72.8.137,42.219.158.162,20600068,8
2016-04-11 00:58:39,85.236.82.121,42.219.158.162,20576986,11
2016-04-11 00:59:06,143.72.4.250,42.219.158.162,20853290,27
2016-04-11 00:59:14,165.28.39.233,42.219.158.162,20527434,8
2016-04-11 00:59:21,42.219.158.162,43.93.207.222,20790634,7
2016-04-11 00:59:26,42.219.158.162,194.233.77.171,21365732,5
2016-04-11 00:59:54,42.219.158.162,237.62.11.76,20865094,28
2016-04-11 01:00:02,208.91.28.182,42.219.158.162,21217114,8
2016-04-11 01:00:12,42.219.158.162,56.153.165.185,31942320,10
2016-04-11 01:00:18,42.219.158.162,102.216.44.232,32904483,6
2016-04-11 01:00:39,42.219.158.162,168.40.231.67,32190193,21
2016-04-11 01:00:51,69.31.239.145,42.219.158.162,33120040,12
2016-04-11 01:01:02,77.254.176.23,42.219.158.162,31918545,11
2016-04-11 01:01:12,182.42.162.139,42.219.158.162,32763710,10
2016-04-11 01:01:38,37.99.24.150,42.219.158.162,32204392,26
2016-04-11 01:01:59,42.219.158.162,69.124.9.215,32073053,21
2016-04-11 01:02:13,42.219.158.162,85.236.82.121,33278489,14
2016-04-11 01:02:35,36.149.244.182,42.219.158.162,32202609,22
2016-04-11 01:02:51,42.219.158.162,143.72.8.137,33253245,16
2016-04-11 01:03:12,37.235.176.30,42.219.158.162,32864564,21
2016-04-11 01:03:23,143.72.8.137,42.219.158.162,32946033,11
2016-04-11 01:03:36,194.233.74.11,42.219.158.162,33259016,13
2016-04-11 01:03:53,194.233.67.129,42.219.158.162,32025054,17
2016-04-11 01:04:06,42.219.158.162,224.109.198.180,32459825,13
2016-04-11 01:04:07,42.219.158.162,60.242.232.67,32237157,1
2016-04-11 01:04:22,182.42.183.97,42.219.158.162,33038629,15
2016-04-11 01:04:42,42.219.158.162,193.27.173.10,33237694,20
2016-04-11 01:04:45,42.219.158.162,194.233.67.249,31601981,3
2016-04-11 01:04:50,42.219.158.162,69.124.9.215,31948780,5
2016-04-11 01:05:11,42.219.158.162,36.149.244.182,32746392,21
2016-04-11 01:05:27,42.219.158.162,37.235.176.30,32706329,16
2016-04-11 01:05:37,208.255.38.41,42.219.158.162,32263295,10
2016-04-11 01:05:56,42.219.158.162,133.54.177.228,31688037,19
2016-04-11 01:06:04,42.219.158.162,37.71.8.150,32500058,8
2016-04-11 01:06:20,106.150.228.194,42.219.158.162,31919273,16
2016-04-11 01:06:31,42.219.158.162,143.94.68.229,31942521,11
2016-04-11 01:06:54,42.219.158.162,67.208.91.182,33087495,23
2016-04-11 01:07:09,42.219.158.162,211.230.191.126,32608288,15
2016-04-11 01:07:10,143.72.8.137,42.219.158.162,32631890,1
2016-04-11 01:07:32,165.133.210.175,42.219.158.162,32045929,22
2016-04-11 01:07:56,42.219.158.162,56.153.165.185,32739553,24
2016-04-11 01:08:15,42.219.158.162,133.18.236.74,32864149,19
2016-04-11 01:08:39,42.219.158.162,143.72.8.137,32288229,24
2016-04-11 01:09:01,165.133.210.175,42.219.158.162,31847985,22
2016-04-11 01:09:18,212.32.30.144,42.219.158.162,31964596,17
2016-04-11 01:09:30,192.22.25.98,42.219.158.162,31898056,12
2016-04-11 01:09:34,246.7.238.246,42.219.158.162,32422312,4
2016-04-11 01:09:52,73.5.203.135,42.219.158.162,31691012,18
2016-04-11 01:10:16,42.219.158.162,60.242.232.69,32661137,24
2016-04-11 01:10:37,36.50.44.241,42.219.158.162,33320468,21
2016-04-11 01:10:38,42.219.158.162,106.150.228.76,32934455,1
2016-04-11 01:10:48,42.219.158.162,212.32.30.165,32475708,10
2016-04-11 01:11:04,42.219.158.162,131.139.200.233,32891171,16
2016-04-11 01:11:26,242.101.129.180,42.219.158.162,32863497,22
2016-04-11 01:11:42,66.77.24.15,42.219.158.162,32283838,16
2016-04-11 01:11:58,42.219.158.162,208.71.62.127,32714330,16
2016-04-11 01:12:22,42.219.158.162,143.72.8.137,32062728,24
2016-04-11 01:12:23,216.35.73.92,42.219.158.162,33174517,1
2016-04-11 01:12:42,42.219.158.162,202.29.5.27,31832300,19
2016-04-11 01:12:48,42.219.158.162,60.242.232.74,31708218,6
2016-04-11 01:12:49,218.66.166.63,42.219.158.162,32451092,1
2016-04-11 01:12:58,42.219.158.162,69.30.89.92,33305469,9
2016-04-11 01:13:05,202.24.19.64,42.219.158.162,33100556,7
2016-04-11 01:13:30,208.255.38.41,42.219.158.162,31892151,25
2016-04-11 01:13:37,42.219.158.162,223.114.19.19,32067775,7
2016-04-11 01:13:49,208.104.217.227,42.219.158.162,31576124,12
2016-04-11 01:14:13,42.219.158.162,216.33.218.62,32883963,24
2016-04-11 01:14:35,57.165.255.65,42.219.158.162,32032440,22
2016-04-11 01:14:56,143.72.4.250,42.219.158.162,33157443,21
2016-04-11 01:15:10,42.219.158.162,188.31.65.106,32779448,14
2016-04-11 01:15:14,36.149.244.182,42.219.158.162,32030449,4
2016-04-11 01:15:29,42.219.158.162,208.64.216.153,32190820,15
2016-04-11 01:16:00,42.219.158.162,143.72.4.250,31949833,31
2016-04-11 01:16:16,42.219.158.162,43.209.71.112,31802105,16
2016-04-11 01:16:33,42.219.158.162,168.40.234.106,32950840,17
2016-04-11 01:16:34,54.143.54.198,42.219.158.162,32365999,1
2016-04-11 01:16:57,194.233.67.128,42.219.158.162,32606330,23
2016-04-11 01:17:13,42.219.158.162,216.49.147.126,33330336,16
2016-04-11 01:17:35,143.72.4.250,42.219.158.162,31751174,22
2016-04-11 01:17:49,223.131.238.29,42.219.158.162,32877932,14
2016-04-11 01:18:04,42.219.158.162,194.233.75.134,32986821,15
2016-04-11 01:18:33,42.219.158.162,106.150.228.66,31746441,29
2016-04-11 01:18:44,42.219.158.162,210.62.139.112,32137419,11
2016-04-11 01:18:55,80.168.105.247,42.219.158.162,32540510,11
2016-04-11 01:19:08,42.9.7.17,42.219.158.162,32404392,13
