te,sa,da,byt,teDelta
2016-04-11 00:02:09,143.72.4.250,42.219.153.146,750,129
2016-04-11 00:03:49,106.150.228.222,42.219.153.146,775,100
2016-04-11 00:04:50,210.46.70.118,42.219.153.146,760,61
2016-04-11 00:08:08,42.219.153.146,143.72.4.250,754,198
2016-04-11 00:10:41,42.219.153.146,218.153.241.193,771,153
2016-04-11 00:13:12,42.219.153.146,197.197.174.170,771,151
2016-04-11 00:15:37,42.219.153.146,63.79.179.9,780,145
2016-04-11 00:17:47,42.219.153.146,60.242.232.65,750,130
2016-04-11 00:20:29,204.97.186.217,42.219.153.146,742,162
2016-04-11 00:24:17,42.219.153.146,54.143.54.112,763,228
2016-04-11 00:26:09,208.99.90.174,42.219.153.146,745,112
2016-04-11 00:26:45,42.219.153.146,57.67.1.33,757,36
2016-04-11 00:29:09,143.72.8.137,42.219.153.146,780,144
2016-04-11 00:31:08,175.177.229.119,42.219.153.146,742,119
2016-04-11 00:32:56,42.219.153.146,208.111.89.11,775,108
2016-04-11 00:35:43,85.236.82.121,42.219.153.146,767,167
2016-04-11 00:38:41,32.64.23.193,42.219.153.146,762,178
2016-04-11 00:40:09,216.38.180.124,42.219.153.146,772,88
2016-04-11 00:41:36,127.204.46.198,42.219.153.146,761,87
2016-04-11 00:42:59,54.143.54.183,42.219.153.146,766,83
2016-04-11 00:46:30,45.202.195.102,42.219.153.146,750,211
2016-04-11 00:48:16,165.42.236.73,42.219.153.146,766,106
2016-04-11 00:49:58,42.219.153.146,208.91.111.171,742,102
2016-04-11 00:52:42,193.40.48.125,42.219.153.146,753,164
2016-04-11 00:54:44,143.72.8.137,42.219.153.146,753,122
2016-04-11 00:55:28,42.219.153.146,23.227.153.224,746,44
2016-04-11 00:58:05,42.219.153.146,204.97.46.250,744,157
2016-04-11 00:59:30,213.46.192.162,42.219.153.146,748,85
2016-04-11 01:01:53,73.60.244.5,42.219.153.146,777,143
2016-04-11 01:02:42,42.219.153.146,36.149.44.131,38,49
2016-04-11 01:04:37,121.106.127.157,42.219.153.146,32851002,115
2016-04-11 01:07:32,114.153.114.15,42.219.153.146,32975213,175
2016-04-11 01:09:26,42.219.153.146,43.164.45.110,31567542,114
2016-04-11 01:11:18,89.107.250.95,42.219.153.146,32572768,112
2016-04-11 01:12:32,42.219.153.146,91.71.126.142,32317730,74
2016-04-11 01:15:48,42.219.153.146,210.46.70.106,33080277,196
2016-04-11 01:17:46,143.72.8.137,42.219.153.146,33145604,118
2016-04-11 01:19:39,42.219.153.146,143.72.4.250,32019246,113
2016-04-11 01:20:52,42.219.153.146,176.206.228.55,33307867,73
2016-04-11 01:22:45,143.72.8.137,42.219.153.146,32054263,113
2016-04-11 01:24:42,42.219.153.146,225.2.232.238,33176125,117
2016-04-11 01:29:11,201.171.99.56,42.219.153.146,32614828,269
2016-04-11 01:31:34,42.219.153.146,42.144.165.179,32662259,143
2016-04-11 01:34:04,42.219.153.146,248.18.9.254,31870865,150
2016-04-11 01:36:14,194.233.67.129,42.219.153.146,31912510,130
2016-04-11 01:38:49,42.219.153.146,253.138.42.216,32100218,155
2016-04-11 01:40:38,36.153.139.21,42.219.153.146,33258133,109
2016-04-11 01:43:01,143.72.8.137,42.219.153.146,32299127,143
2016-04-11 01:44:04,143.72.8.137,42.219.153.146,32134733,63
2016-04-11 01:46:18,42.219.153.146,85.236.82.121,33299805,134
2016-04-11 01:49:56,42.219.153.146,76.246.88.104,33195376,218
2016-04-11 01:51:24,42.219.153.146,67.205.119.73,32356237,88
2016-04-11 01:52:19,42.219.153.146,209.48.6.108,32085631,55
2016-04-11 01:53:30,42.219.153.146,60.242.232.71,33153186,71
2016-04-11 01:56:20,176.116.195.41,42.219.153.146,32153694,170
2016-04-11 01:59:19,42.219.153.146,43.164.49.188,31561905,179
2016-04-11 02:01:27,208.71.62.127,42.219.153.146,31992068,128
2016-04-11 02:02:53,106.150.228.155,42.219.153.146,117808440,86
2016-04-11 02:05:33,168.35.233.41,42.219.153.146,119393251,160
2016-04-11 02:07:52,208.104.47.229,42.219.153.146,117939553,139
2016-04-11 02:08:36,217.110.57.4,42.219.153.146,117319207,44
2016-04-11 02:09:44,69.124.9.215,42.219.153.146,113442553,68
2016-04-11 02:12:14,143.72.8.137,42.219.153.146,118689827,150
2016-04-11 02:14:13,42.219.153.146,36.228.201.42,113367329,119
2016-04-11 02:15:47,42.219.153.146,193.40.57.79,113919753,94
2016-04-11 02:17:38,143.72.8.137,42.219.153.146,114922855,111
2016-04-11 02:19:31,42.219.153.146,143.72.8.137,114928366,113
2016-04-11 02:22:01,42.219.153.146,209.62.235.76,113918994,150
2016-04-11 02:24:39,42.219.153.146,43.164.45.110,115655647,158
2016-04-11 02:26:13,42.219.153.146,100.249.167.137,118711104,94
2016-04-11 02:27:32,50.95.83.77,42.219.153.146,115497205,79
2016-04-11 02:28:57,62.205.171.150,42.219.153.146,118372039,85
2016-04-11 02:30:10,167.150.151.197,42.219.153.146,115566203,73
2016-04-11 02:32:28,42.219.153.146,223.80.202.242,114076812,138
2016-04-11 02:33:11,42.219.153.146,56.153.165.185,118029034,43
2016-04-11 02:35:21,42.219.153.146,133.7.21.9,119148088,130
2016-04-11 02:37:53,42.219.153.146,23.227.153.224,117324122,152
2016-04-11 02:39:27,42.219.153.146,176.166.21.95,115873952,94
2016-04-11 02:42:20,42.219.153.146,127.205.43.80,113217142,173
2016-04-11 02:44:03,42.219.153.146,169.108.219.195,114786982,103
2016-04-11 02:45:51,200.225.114.200,42.219.153.146,119068450,108
2016-04-11 02:48:00,42.219.153.146,158.128.254.117,116850561,129
2016-04-11 02:49:44,42.219.153.146,202.35.54.147,119383801,104
2016-04-11 02:52:04,106.150.228.167,42.219.153.146,114683754,140
2016-04-11 02:53:42,42.219.153.146,194.233.67.128,118966846,98
2016-04-11 02:55:03,219.101.132.104,42.219.153.146,114917783,81
2016-04-11 02:56:04,42.219.153.146,209.203.215.217,116915079,61
2016-04-11 02:58:31,208.111.81.73,42.219.153.146,116604722,147
2016-04-11 03:00:07,64.111.134.188,42.219.153.146,117611063,96
2016-04-11 03:02:51,42.219.153.146,85.236.82.121,52078588,164
2016-04-11 03:03:29,175.177.229.93,42.219.153.146,54754542,38
2016-04-11 03:04:59,69.3.170.151,42.219.153.146,53993692,90
2016-04-11 03:07:29,102.216.44.72,42.219.153.146,54058778,150
2016-04-11 03:09:35,54.143.54.119,42.219.153.146,54657004,126
2016-04-11 03:11:58,209.58.118.120,42.219.153.146,54783228,143
2016-04-11 03:12:48,42.219.153.146,60.242.232.73,52918880,50
2016-04-11 03:15:16,143.72.8.137,42.219.153.146,52688279,148
2016-04-11 03:17:01,42.219.153.146,67.208.91.182,53920338,105
2016-04-11 03:19:38,42.219.153.146,70.217.27.97,52933517,157
2016-04-11 03:19:56,91.71.215.173,42.219.153.146,52923429,18
