te,sa,da,byt,teDelta
2016-04-11 00:00:31,188.31.65.113,42.219.153.193,203,31
2016-04-11 00:00:50,143.72.8.137,42.219.153.193,159071053,19
2016-04-11 00:00:55,41.28.255.1,42.219.153.193,22441449,5
2016-04-11 00:01:17,42.39.136.124,42.219.153.193,21854554,22
2016-04-11 00:01:37,91.71.126.192,42.219.153.193,21529114,20
2016-04-11 00:02:01,42.219.153.193,143.72.4.250,22060897,24
2016-04-11 00:02:16,42.219.153.193,197.35.47.145,21939035,15
2016-04-11 00:02:42,212.88.147.179,42.219.153.193,21619330,26
2016-04-11 00:02:48,42.219.153.193,56.153.165.185,21588075,6
2016-04-11 00:03:08,143.72.4.250,42.219.153.193,21897996,20
2016-04-11 00:03:24,42.219.153.193,60.242.232.72,21463978,16
2016-04-11 00:03:42,42.219.153.193,194.233.64.42,21459850,18
2016-04-11 00:03:54,168.40.238.59,42.219.153.193,22434687,12
2016-04-11 00:04:33,143.72.4.250,42.219.153.193,22183500,39
2016-04-11 00:04:38,42.219.153.193,85.236.82.121,21785683,5
2016-04-11 00:04:58,143.72.4.250,42.219.153.193,22203205,20
2016-04-11 00:05:03,175.150.47.18,42.219.153.193,21424579,5
2016-04-11 00:05:08,208.111.37.242,42.219.153.193,21416510,5
2016-04-11 00:05:35,143.72.8.137,42.219.153.193,21757394,27
2016-04-11 00:06:00,42.219.153.193,194.233.67.250,22336796,25
2016-04-11 00:06:13,37.64.195.237,42.219.153.193,22408900,13
2016-04-11 00:06:34,127.204.60.89,42.219.153.193,21770459,21
2016-04-11 00:07:08,42.219.153.193,89.107.250.95,22117189,34
2016-04-11 00:07:11,158.128.167.82,42.219.153.193,22204917,3
2016-04-11 00:07:21,54.143.54.149,42.219.153.193,22358304,10
2016-04-11 00:07:47,42.219.153.193,216.51.220.146,22154234,26
2016-04-11 00:08:14,182.42.183.8,42.219.153.193,21860197,27
2016-04-11 00:08:33,126.18.217.212,42.219.153.193,21644051,19
2016-04-11 00:08:43,42.219.153.193,73.5.203.135,21799926,10
2016-04-11 00:09:12,102.216.44.73,42.219.153.193,22191131,29
2016-04-11 00:09:24,56.153.165.185,42.219.153.193,22612074,12
2016-04-11 00:09:42,42.219.153.193,56.2.164.165,21409034,18
2016-04-11 00:09:58,42.219.153.193,143.72.8.137,22087132,16
2016-04-11 00:10:22,196.176.231.205,42.219.153.193,21910855,24
2016-04-11 00:10:38,54.143.54.149,42.219.153.193,22170312,16
2016-04-11 00:10:51,42.219.153.193,204.223.191.211,22192534,13
2016-04-11 00:11:10,42.219.153.193,192.22.7.102,21951706,19
2016-04-11 00:11:16,42.219.153.193,143.72.8.137,21951762,6
2016-04-11 00:11:40,143.72.8.137,42.219.153.193,21429497,24
2016-04-11 00:11:47,42.219.153.193,69.124.9.215,21438464,7
2016-04-11 00:12:08,42.219.153.193,69.124.9.215,22319663,21
2016-04-11 00:12:25,42.219.153.193,143.72.8.137,22328434,17
2016-04-11 00:12:43,197.34.202.42,42.219.153.193,21927420,18
2016-04-11 00:12:50,106.150.228.142,42.219.153.193,22229274,7
2016-04-11 00:12:58,194.233.64.110,42.219.153.193,21671407,8
2016-04-11 00:13:09,79.242.41.57,42.219.153.193,22483179,11
2016-04-11 00:13:29,143.72.4.250,42.219.153.193,21538429,20
2016-04-11 00:13:37,42.219.153.193,131.139.82.162,22037610,8
2016-04-11 00:14:02,143.72.8.137,42.219.153.193,22525082,25
2016-04-11 00:14:09,42.219.153.193,143.72.8.137,22347162,7
2016-04-11 00:14:44,51.244.219.150,42.219.153.193,21583997,35
2016-04-11 00:15:14,176.212.240.49,42.219.153.193,22134359,30
2016-04-11 00:15:27,194.233.95.85,42.219.153.193,22395404,13
2016-04-11 00:15:39,188.31.65.83,42.219.153.193,22118004,12
2016-04-11 00:15:51,42.219.153.193,175.158.49.204,22103458,12
2016-04-11 00:16:08,143.72.8.137,42.219.153.193,22263626,17
2016-04-11 00:16:09,42.219.153.193,143.72.8.137,21754568,1
