te,sa,da,byt,teDelta
2016-04-11 00:00:48,204.97.202.81,42.219.154.189,400,48
2016-04-11 00:01:47,42.219.154.189,72.145.30.42,500,59
2016-04-11 00:02:49,165.133.210.175,42.219.154.189,343,62
2016-04-11 00:03:36,69.55.59.192,42.219.154.189,345,47
2016-04-11 00:04:01,36.190.213.106,42.219.154.189,355,25
2016-04-11 00:04:37,248.180.181.64,42.219.154.189,352,36
2016-04-11 00:05:43,143.72.8.137,42.219.154.189,350,66
2016-04-11 00:05:45,36.37.147.152,42.219.154.189,343,2
2016-04-11 00:06:43,42.219.154.189,165.133.210.175,340,58
2016-04-11 00:07:19,85.229.98.205,42.219.154.189,355,36
2016-04-11 00:08:10,42.219.154.189,69.124.9.215,351,51
2016-04-11 00:09:32,42.219.154.189,238.179.180.154,357,82
2016-04-11 00:10:34,141.216.6.230,42.219.154.189,351,62
2016-04-11 00:11:07,73.213.27.178,42.219.154.189,347,33
2016-04-11 00:12:11,223.8.185.210,42.219.154.189,342,64
2016-04-11 00:12:54,169.108.192.201,42.219.154.189,352,43
2016-04-11 00:13:37,102.216.44.236,42.219.154.189,347,43
2016-04-11 00:13:57,106.150.228.182,42.219.154.189,342,20
2016-04-11 00:15:03,204.97.202.146,42.219.154.189,351,66
2016-04-11 00:15:44,73.60.243.179,42.219.154.189,341,41
2016-04-11 00:16:33,42.219.154.189,42.145.31.42,342,49
2016-04-11 00:17:14,69.124.9.215,42.219.154.189,353,41
2016-04-11 00:18:15,106.150.228.102,42.219.154.189,355,61
2016-04-11 00:19:04,42.219.154.189,194.233.64.195,354,49
2016-04-11 00:20:04,42.219.154.189,57.67.1.33,353,60
2016-04-11 00:20:42,42.219.154.189,208.104.132.46,355,38
2016-04-11 00:21:35,42.219.154.189,240.15.181.69,354,53
2016-04-11 00:22:04,91.71.126.183,42.219.154.189,358,29
2016-04-11 00:23:06,133.224.194.197,42.219.154.189,341,62
2016-04-11 00:24:17,42.219.154.189,143.72.4.250,355,71
2016-04-11 00:25:19,42.219.154.189,80.168.105.247,354,62
2016-04-11 00:26:40,42.219.154.189,168.59.127.120,357,81
2016-04-11 00:27:43,218.153.96.142,42.219.154.189,345,63
2016-04-11 00:28:06,85.236.82.121,42.219.154.189,342,23
2016-04-11 00:28:56,42.219.154.189,77.254.128.65,343,50
2016-04-11 00:30:06,42.219.154.189,37.71.81.55,352,70
2016-04-11 00:30:44,197.197.174.170,42.219.154.189,344,38
2016-04-11 00:31:33,101.103.191.192,42.219.154.189,357,49
2016-04-11 00:31:54,42.219.154.189,131.139.82.162,340,21
2016-04-11 00:31:55,42.219.154.189,37.140.244.131,355,1
2016-04-11 00:32:47,240.62.27.30,42.219.154.189,349,52
2016-04-11 00:33:47,60.99.14.118,42.219.154.189,340,60
2016-04-11 00:34:30,69.124.9.215,42.219.154.189,358,43
2016-04-11 00:35:30,194.233.64.202,42.219.154.189,355,60
2016-04-11 00:36:18,165.133.210.175,42.219.154.189,340,48
2016-04-11 00:37:35,42.219.154.189,127.193.35.47,343,77
2016-04-11 00:38:07,209.60.98.71,42.219.154.189,348,32
2016-04-11 00:38:55,42.219.154.189,133.252.2.155,350,48
2016-04-11 00:40:01,194.233.67.249,42.219.154.189,359,66
2016-04-11 00:40:55,115.28.249.223,42.219.154.189,348,54
2016-04-11 00:41:42,42.219.154.189,23.227.153.224,357,47
2016-04-11 00:42:56,42.219.154.189,143.72.4.250,358,74
2016-04-11 00:43:19,42.219.154.189,143.72.4.250,349,23
2016-04-11 00:44:33,42.219.154.189,211.42.121.254,346,74
2016-04-11 00:45:15,42.219.154.189,248.3.121.236,343,42
2016-04-11 00:45:54,71.210.82.0,42.219.154.189,357,39
2016-04-11 00:46:57,42.219.154.189,216.38.180.124,358,63
2016-04-11 00:47:39,36.37.176.93,42.219.154.189,358,42
2016-04-11 00:48:28,42.219.154.189,85.236.82.121,354,49
2016-04-11 00:49:13,42.219.154.189,127.204.62.250,350,45
2016-04-11 00:50:08,106.150.228.142,42.219.154.189,348,55
2016-04-11 00:51:12,102.216.44.96,42.219.154.189,352,64
2016-04-11 00:51:39,194.233.67.222,42.219.154.189,350,27
2016-04-11 00:52:40,204.97.95.98,42.219.154.189,348,61
2016-04-11 00:53:29,178.96.169.133,42.219.154.189,346,49
2016-04-11 00:54:06,42.219.154.189,43.164.49.177,348,37
2016-04-11 00:54:39,143.72.4.250,42.219.154.189,344,33
2016-04-11 00:55:23,42.219.154.189,143.72.4.250,352,44
2016-04-11 00:55:45,42.219.154.189,211.51.152.68,344,22
2016-04-11 00:56:07,42.219.154.189,143.72.8.137,345,22
2016-04-11 00:56:59,127.204.60.89,42.219.154.189,355,52
2016-04-11 00:58:02,208.91.102.244,42.219.154.189,350,63
2016-04-11 00:58:36,202.9.93.103,42.219.154.189,351,34
2016-04-11 00:59:17,42.219.154.189,169.108.218.81,353,41
2016-04-11 01:00:01,64.118.202.227,42.219.154.189,345,44
2016-04-11 01:00:18,127.204.60.89,42.219.154.189,38,17
2016-04-11 01:01:35,42.219.154.189,204.106.27.17,32690007,77
2016-04-11 01:02:16,211.56.203.9,42.219.154.189,32210331,41
2016-04-11 01:02:37,42.219.154.189,37.71.8.150,32729024,21
2016-04-11 01:03:25,78.184.39.248,42.219.154.189,32330031,48
2016-04-11 01:04:12,117.208.149.217,42.219.154.189,31967880,47
2016-04-11 01:04:49,42.219.154.189,42.66.91.125,32135199,37
2016-04-11 01:05:30,42.219.154.189,60.242.232.70,33232369,41
2016-04-11 01:05:52,60.87.98.189,42.219.154.189,32771936,22
2016-04-11 01:06:35,42.219.154.189,37.6.177.168,32281165,43
2016-04-11 01:07:26,208.111.89.11,42.219.154.189,31762565,51
2016-04-11 01:08:00,42.219.154.189,71.163.139.11,32869361,34
2016-04-11 01:08:47,42.219.154.189,208.91.102.244,32769986,47
2016-04-11 01:09:11,42.219.154.189,60.99.14.118,32177439,24
2016-04-11 01:10:03,194.233.67.157,42.219.154.189,32209373,52
2016-04-11 01:10:46,42.219.154.189,32.43.68.155,33062705,43
2016-04-11 01:11:43,42.219.154.189,253.138.40.100,32921302,57
2016-04-11 01:12:17,194.233.75.175,42.219.154.189,32967075,34
2016-04-11 01:13:10,194.233.64.42,42.219.154.189,33156096,53
2016-04-11 01:14:03,42.219.154.189,187.67.139.116,32036225,53
2016-04-11 01:14:43,106.150.228.222,42.219.154.189,32359335,40
2016-04-11 01:15:17,143.72.8.137,42.219.154.189,33325656,34
2016-04-11 01:15:23,42.219.154.189,225.146.229.229,32349584,6
2016-04-11 01:16:14,204.223.250.211,42.219.154.189,32715977,51
2016-04-11 01:17:19,74.126.21.98,42.219.154.189,32832550,65
2016-04-11 01:17:46,61.155.57.10,42.219.154.189,31958120,27
2016-04-11 01:18:32,42.219.154.189,200.130.14.63,32834371,46
2016-04-11 01:19:19,42.219.154.189,188.30.123.109,32443347,47
2016-04-11 01:19:45,42.219.154.189,131.138.38.164,31691673,26
2016-04-11 01:20:08,42.219.154.189,67.208.91.182,32734670,23
2016-04-11 01:21:13,42.219.154.189,91.71.126.129,32103867,65
2016-04-11 01:22:07,57.67.1.33,42.219.154.189,32039510,54
2016-04-11 01:23:05,42.219.154.189,175.177.229.105,33234600,58
2016-04-11 01:24:09,176.206.153.121,42.219.154.189,31664145,64
2016-04-11 01:24:44,37.71.38.115,42.219.154.189,33079741,35
2016-04-11 01:25:30,165.133.210.175,42.219.154.189,32523354,46
2016-04-11 01:26:19,37.7.7.11,42.219.154.189,32923635,49
2016-04-11 01:26:22,165.151.199.31,42.219.154.189,31747972,3
2016-04-11 01:26:46,106.150.228.208,42.219.154.189,32389559,24
2016-04-11 01:27:44,42.219.154.189,211.166.172.42,32884882,58
2016-04-11 01:28:27,62.100.21.85,42.219.154.189,31594154,43
2016-04-11 01:29:36,64.99.68.9,42.219.154.189,32942004,69
2016-04-11 01:30:37,106.150.228.155,42.219.154.189,32503514,61
2016-04-11 01:31:21,42.219.154.189,85.236.82.121,31720227,44
2016-04-11 01:32:31,56.153.165.185,42.219.154.189,32145407,70
2016-04-11 01:33:22,42.219.154.189,175.177.229.40,32981311,51
2016-04-11 01:33:52,42.145.156.195,42.219.154.189,31859225,30
2016-04-11 01:34:36,42.219.154.189,63.79.179.9,32672074,44
2016-04-11 01:34:54,194.233.70.175,42.219.154.189,31956302,18
2016-04-11 01:35:49,42.219.154.189,216.156.169.213,31640006,55
2016-04-11 01:36:39,106.150.228.40,42.219.154.189,31950177,50
2016-04-11 01:37:17,42.219.154.189,240.15.181.69,32836526,38
2016-04-11 01:38:08,209.150.110.93,42.219.154.189,31966268,51
2016-04-11 01:38:48,106.150.228.180,42.219.154.189,32615952,40
2016-04-11 01:39:20,194.233.64.110,42.219.154.189,31868800,32
2016-04-11 01:40:02,42.219.154.189,194.233.75.138,33077914,42
2016-04-11 01:40:35,194.233.64.242,42.219.154.189,31872439,33
2016-04-11 01:41:09,42.219.154.189,52.196.110.204,33269594,34
2016-04-11 01:41:51,42.219.154.189,143.72.8.137,32540394,42
2016-04-11 01:42:16,42.219.154.189,127.204.62.250,32061591,25
