te,sa,da,byt,teDelta
2016-04-11 00:00:23,75.179.204.119,42.219.155.68,99,23
2016-04-11 00:02:25,67.210.92.255,42.219.155.68,98,122
2016-04-11 00:04:25,106.150.228.79,42.219.155.68,98,120
2016-04-11 00:05:18,43.164.45.110,42.219.155.68,98,53
2016-04-11 00:07:05,45.202.195.102,42.219.155.68,95,107
2016-04-11 00:07:20,42.219.155.68,78.151.190.168,543,15
2016-04-11 00:08:58,36.37.176.93,42.219.155.68,318,98
2016-04-11 00:11:03,42.219.155.68,176.165.87.39,21345169,125
2016-04-11 00:12:19,42.219.155.68,229.219.239.216,20332548,76
2016-04-11 00:13:54,42.219.155.68,84.38.215.78,20754809,95
2016-04-11 00:15:32,89.107.13.224,42.219.155.68,20718689,98
2016-04-11 00:17:22,42.219.155.68,85.238.114.150,20454242,110
2016-04-11 00:20:17,42.219.155.68,244.170.64.89,21199511,175
2016-04-11 00:22:43,42.219.155.68,71.243.61.61,20315892,146
2016-04-11 00:25:13,42.219.155.68,36.149.244.182,20668538,150
2016-04-11 00:28:21,42.219.155.68,127.204.60.89,20444131,188
2016-04-11 00:30:22,240.180.23.214,42.219.155.68,21172133,121
2016-04-11 00:33:51,42.219.155.68,67.208.91.182,20411985,209
2016-04-11 00:35:20,42.219.155.68,188.31.65.62,20670110,89
2016-04-11 00:37:55,37.112.249.6,42.219.155.68,21133411,155
2016-04-11 00:39:22,101.88.108.96,42.219.155.68,21316717,87
2016-04-11 00:41:25,42.219.155.68,143.72.8.137,21206240,123
2016-04-11 00:43:43,42.219.155.68,127.204.60.89,20266820,138
2016-04-11 00:46:00,177.12.174.253,42.219.155.68,20258517,137
2016-04-11 00:47:26,62.11.95.116,42.219.155.68,21238806,86
2016-04-11 00:48:34,42.219.155.68,212.114.5.89,20855220,68
2016-04-11 00:50:57,131.138.200.29,42.219.155.68,21230143,143
2016-04-11 00:53:09,219.104.36.57,42.219.155.68,21094138,132
2016-04-11 00:55:00,42.219.155.68,36.149.244.182,20667971,111
2016-04-11 00:55:57,56.153.165.185,42.219.155.68,20696131,57
2016-04-11 00:58:40,193.24.152.158,42.219.155.68,20936424,163
2016-04-11 00:59:28,253.138.42.216,42.219.155.68,20877321,48
2016-04-11 01:01:43,42.219.155.68,54.143.54.186,20402478,135
2016-04-11 01:04:50,42.219.155.68,165.11.149.193,32249705,187
2016-04-11 01:06:16,33.12.108.90,42.219.155.68,31775056,86
2016-04-11 01:08:40,42.219.155.68,219.108.4.124,32039557,144
2016-04-11 01:10:33,42.219.155.68,33.12.107.46,31830757,113
2016-04-11 01:12:15,42.219.155.68,194.233.67.161,31975743,102
2016-04-11 01:13:41,194.233.67.157,42.219.155.68,33056132,86
2016-04-11 01:15:17,69.124.9.215,42.219.155.68,32416963,96
2016-04-11 01:16:38,42.219.155.68,131.138.57.154,32730926,81
2016-04-11 01:18:29,37.6.179.227,42.219.155.68,31660774,111
2016-04-11 01:21:01,196.176.231.167,42.219.155.68,32437855,152
2016-04-11 01:23:11,42.219.155.68,218.55.200.138,31973066,130
2016-04-11 01:24:23,165.133.210.175,42.219.155.68,31927047,72
2016-04-11 01:26:28,42.219.155.68,106.150.228.196,32099765,125
2016-04-11 01:29:16,240.15.42.149,42.219.155.68,31892355,168
2016-04-11 01:30:45,42.219.155.68,194.233.67.128,32820969,89
2016-04-11 01:32:46,42.219.155.68,143.72.4.250,31623539,121
2016-04-11 01:35:48,143.72.8.137,42.219.155.68,32972860,182
2016-04-11 01:37:38,67.204.147.112,42.219.155.68,33150484,110
2016-04-11 01:39:13,42.219.155.68,221.181.217.3,32565660,95
2016-04-11 01:41:41,42.219.155.68,165.147.226.186,33306529,148
2016-04-11 01:43:34,42.219.155.68,56.153.165.185,31794607,113
2016-04-11 01:44:10,36.153.139.21,42.219.155.68,32065335,36
2016-04-11 01:45:44,42.219.155.68,208.255.38.41,31908474,94
2016-04-11 01:46:56,36.149.244.182,42.219.155.68,33157819,72
2016-04-11 01:48:58,67.12.80.32,42.219.155.68,32115109,122
2016-04-11 01:50:01,69.31.239.81,42.219.155.68,32127692,63
2016-04-11 01:51:11,42.219.155.68,54.17.230.26,32902101,70
2016-04-11 01:53:48,45.202.195.102,42.219.155.68,31604034,157
2016-04-11 01:56:33,168.59.119.58,42.219.155.68,31858526,165
2016-04-11 01:57:41,42.219.155.68,158.128.217.127,32476106,68
2016-04-11 01:59:50,194.233.64.113,42.219.155.68,31776652,129
2016-04-11 02:01:57,213.35.231.120,42.219.155.68,32660177,127
2016-04-11 02:04:11,42.219.155.68,197.34.202.42,116434234,134
2016-04-11 02:06:26,68.181.221.42,42.219.155.68,118177890,135
2016-04-11 02:08:32,42.219.155.68,219.108.155.24,117300078,126
2016-04-11 02:10:26,42.219.155.68,165.133.210.175,113743069,114
2016-04-11 02:12:16,42.219.155.68,182.42.162.139,113137372,110
2016-04-11 02:14:20,42.219.155.68,73.5.203.135,114063865,124
2016-04-11 02:15:47,42.219.155.68,165.133.210.175,114503050,87
2016-04-11 02:17:31,42.219.155.68,223.85.76.150,114791262,104
2016-04-11 02:18:57,42.219.155.68,143.72.8.137,114859975,86
2016-04-11 02:20:51,42.219.155.68,143.72.8.137,116572521,114
2016-04-11 02:23:53,71.163.139.11,42.219.155.68,116068649,182
2016-04-11 02:25:07,168.59.31.72,42.219.155.68,114135552,74
2016-04-11 02:26:38,182.42.183.8,42.219.155.68,117450001,91
2016-04-11 02:28:45,194.233.74.101,42.219.155.68,119083202,127
2016-04-11 02:30:30,42.219.155.68,201.169.175.218,116079320,105
2016-04-11 02:32:12,42.219.155.68,208.255.38.41,117532648,102
2016-04-11 02:34:01,208.67.253.137,42.219.155.68,113812499,109
2016-04-11 02:36:53,42.219.155.68,193.40.57.3,119244535,172
2016-04-11 02:39:31,42.219.155.68,106.150.228.172,116744074,158
2016-04-11 02:42:09,42.219.155.68,185.86.193.164,118521195,158
2016-04-11 02:44:24,42.219.155.68,91.71.126.157,116186608,135
2016-04-11 02:45:20,69.23.220.34,42.219.155.68,115946962,56
2016-04-11 02:47:28,42.219.155.68,98.135.201.192,119078067,128
2016-04-11 02:49:15,42.219.155.68,61.152.233.72,116266201,107
2016-04-11 02:51:51,69.124.9.215,42.219.155.68,117460358,156
2016-04-11 02:54:03,143.72.8.137,42.219.155.68,114388278,132
2016-04-11 02:56:08,42.219.155.68,47.28.58.246,116925809,125
2016-04-11 02:58:05,42.219.155.68,248.160.252.199,118318564,117
2016-04-11 02:58:53,36.144.244.24,42.219.155.68,113362754,48
2016-04-11 03:01:40,212.32.30.165,42.219.155.68,114682128,167
2016-04-11 03:03:41,209.92.117.72,42.219.155.68,54026173,121
2016-04-11 03:05:18,42.219.155.68,85.236.82.121,52406050,97
2016-04-11 03:06:59,165.133.210.175,42.219.155.68,54748227,101
2016-04-11 03:08:59,106.150.228.171,42.219.155.68,51970965,120
2016-04-11 03:10:05,37.7.7.11,42.219.155.68,52508868,66
2016-04-11 03:11:25,42.219.155.68,194.233.74.41,54327725,80
2016-04-11 03:14:32,42.219.155.68,127.204.60.89,53707792,187
2016-04-11 03:16:10,132.12.145.116,42.219.155.68,52455124,98
2016-04-11 03:18:02,42.219.155.68,164.229.229.220,54294723,112
2016-04-11 03:22:01,42.219.155.68,80.20.162.148,53983162,239
2016-04-11 03:24:07,56.153.165.185,42.219.155.68,54404548,126
2016-04-11 03:25:35,188.31.65.51,42.219.155.68,52176406,88
2016-04-11 03:27:02,91.74.89.126,42.219.155.68,54397090,87
2016-04-11 03:28:30,143.72.8.137,42.219.155.68,52894796,88
2016-04-11 03:29:59,221.181.217.3,42.219.155.68,54940647,89
2016-04-11 03:32:45,175.177.229.58,42.219.155.68,54248703,166
2016-04-11 03:34:06,42.219.155.68,56.153.165.185,54037886,81
2016-04-11 03:36:07,36.149.244.182,42.219.155.68,53931407,121
2016-04-11 03:39:19,42.219.155.68,215.145.122.160,53723925,192
2016-04-11 03:41:16,42.219.155.68,168.40.234.122,52364205,117
2016-04-11 03:42:20,42.219.155.68,165.133.210.175,52187120,64
2016-04-11 03:44:48,175.177.229.65,42.219.155.68,52690217,148
2016-04-11 03:47:48,42.219.155.68,36.41.31.242,53659457,180
2016-04-11 03:49:31,143.72.8.137,42.219.155.68,52774275,103
2016-04-11 03:52:20,42.219.155.68,208.111.140.43,54151859,169
2016-04-11 03:54:43,223.115.145.161,42.219.155.68,54773358,143
2016-04-11 03:55:24,42.219.155.68,73.5.203.135,53669090,41
2016-04-11 03:55:33,211.43.41.184,42.219.155.68,52185179,9
2016-04-11 03:57:14,42.219.155.68,143.72.8.137,54276636,101
2016-04-11 03:58:27,42.219.155.68,85.236.82.25,52317816,73
2016-04-11 04:00:56,208.255.38.41,42.219.155.68,54728175,149
