te,sa,da,byt,teDelta
2016-04-11 00:00:01,42.219.158.163,37.7.209.20,907,1
2016-04-11 00:00:02,60.242.232.67,42.219.158.163,738,1
2016-04-11 00:00:03,42.219.158.163,106.150.228.194,514,1
2016-04-11 00:00:04,42.219.158.163,143.72.8.137,416,1
2016-04-11 00:00:05,42.219.158.163,209.92.117.72,21294631,1
2016-04-11 00:00:06,42.219.158.163,127.204.60.89,20523294,1
2016-04-11 00:00:07,158.142.129.22,42.219.158.163,21350544,1
2016-04-11 00:00:08,204.97.186.216,42.219.158.163,20720765,1
2016-04-11 00:00:09,42.219.158.163,56.153.165.185,21136230,1
2016-04-11 00:00:10,36.75.47.132,42.219.158.163,21344491,1
2016-04-11 00:00:11,42.219.158.163,143.72.8.137,20823207,1
2016-04-11 00:00:12,127.204.60.89,42.219.158.163,20530577,1
2016-04-11 00:00:13,42.219.158.163,143.72.4.250,20284744,1
2016-04-11 00:00:14,42.219.158.163,42.66.91.125,20487878,1
2016-04-11 00:00:15,42.219.158.163,42.145.31.42,20323454,1
2016-04-11 00:00:16,42.219.158.163,131.140.182.128,21030335,1
2016-04-11 00:00:17,36.37.147.152,42.219.158.163,20745097,1
2016-04-11 00:00:18,204.223.250.211,42.219.158.163,20855054,1
2016-04-11 00:00:19,42.219.158.163,71.162.15.144,21369506,1
2016-04-11 00:00:20,106.150.228.222,42.219.158.163,21152107,1
2016-04-11 00:00:21,42.219.158.163,143.72.4.250,21135537,1
2016-04-11 00:00:22,74.2.133.174,42.219.158.163,20599167,1
2016-04-11 00:00:23,42.219.158.163,85.236.82.121,21052151,1
2016-04-11 00:00:24,106.189.250.148,42.219.158.163,21054330,1
2016-04-11 00:00:25,73.5.203.135,42.219.158.163,21239857,1
2016-04-11 00:00:26,73.60.244.33,42.219.158.163,21092077,1
2016-04-11 00:00:27,188.31.65.68,42.219.158.163,20652046,1
2016-04-11 00:00:28,79.242.85.73,42.219.158.163,20559869,1
2016-04-11 00:00:29,63.79.131.27,42.219.158.163,20375570,1
2016-04-11 00:00:30,42.219.158.163,69.124.9.215,20673789,1
2016-04-11 00:00:31,143.72.8.137,42.219.158.163,21335663,1
2016-04-11 00:00:32,42.219.158.163,158.128.201.227,21221509,1
2016-04-11 00:00:33,143.72.8.137,42.219.158.163,20781054,1
2016-04-11 00:00:34,54.143.54.186,42.219.158.163,20826828,1
2016-04-11 00:00:35,42.219.158.163,194.233.67.128,20609216,1
2016-04-11 00:00:36,36.149.244.182,42.219.158.163,21236018,1
2016-04-11 00:00:37,43.164.49.185,42.219.158.163,20451673,1
2016-04-11 00:00:38,170.235.218.109,42.219.158.163,20435241,1
2016-04-11 00:00:39,42.219.158.163,131.85.210.54,20637367,1
2016-04-11 00:00:40,42.219.158.163,63.79.179.9,21117151,1
2016-04-11 00:00:41,42.219.158.163,143.72.8.137,21041097,1
2016-04-11 00:00:42,42.219.158.163,76.163.223.138,20883353,1
2016-04-11 00:00:43,208.43.183.102,42.219.158.163,20884969,1
2016-04-11 00:00:44,143.72.8.137,42.219.158.163,20865535,1
2016-04-11 00:00:45,143.72.8.137,42.219.158.163,21373899,1
2016-04-11 00:00:46,42.219.158.163,208.70.218.79,20268242,1
2016-04-11 00:00:47,32.88.152.252,42.219.158.163,20524822,1
2016-04-11 00:00:48,42.219.158.163,216.49.127.22,20420099,1
2016-04-11 00:00:49,42.219.158.163,143.72.4.250,21335472,1
2016-04-11 00:00:50,42.219.158.163,223.112.2.66,20712331,1
2016-04-11 00:00:51,42.219.158.163,194.192.119.34,20867378,1
2016-04-11 00:00:52,202.213.180.209,42.219.158.163,21065338,1
2016-04-11 00:00:53,143.72.4.250,42.219.158.163,20468947,1
2016-04-11 00:00:54,42.219.158.163,167.150.151.197,21378103,1
2016-04-11 00:00:55,42.219.158.163,37.6.184.102,20995319,1
2016-04-11 00:00:56,194.233.67.233,42.219.158.163,20932349,1
2016-04-11 00:00:57,194.233.74.58,42.219.158.163,21266596,1
2016-04-11 00:00:58,208.105.77.114,42.219.158.163,21257823,1
2016-04-11 00:00:59,175.177.229.53,42.219.158.163,20320427,1
2016-04-11 00:01:00,208.111.18.187,42.219.158.163,20977842,1
2016-04-11 00:01:01,188.31.65.79,42.219.158.163,20299493,1
2016-04-11 00:01:02,42.219.158.163,91.71.126.139,21362112,1
2016-04-11 00:01:03,141.53.135.166,42.219.158.163,20518063,1
2016-04-11 00:01:04,168.40.238.59,42.219.158.163,20444418,1
2016-04-11 00:01:05,42.219.158.163,218.66.166.63,20925623,1
2016-04-11 00:01:06,194.233.82.111,42.219.158.163,21336486,1
2016-04-11 00:01:07,143.72.4.250,42.219.158.163,20342171,1
2016-04-11 00:01:08,209.56.248.82,42.219.158.163,20450286,1
2016-04-11 00:01:09,42.219.158.163,85.236.82.121,20687054,1
2016-04-11 00:01:10,42.219.158.163,60.242.232.66,21239527,1
2016-04-11 00:01:11,42.219.158.163,73.87.114.104,20554167,1
2016-04-11 00:01:12,143.72.8.137,42.219.158.163,20761107,1
2016-04-11 00:01:13,42.219.158.163,56.153.165.185,21256506,1
2016-04-11 00:01:14,42.219.158.163,194.233.64.251,21068717,1
2016-04-11 00:01:15,42.219.158.163,208.68.187.8,20540778,1
2016-04-11 00:01:16,42.219.158.163,211.51.152.68,20393353,1
2016-04-11 00:01:17,42.219.158.163,56.153.165.185,21092132,1
2016-04-11 00:01:18,56.153.165.185,42.219.158.163,21170987,1
2016-04-11 00:01:19,168.31.130.197,42.219.158.163,21294598,1
2016-04-11 00:01:20,42.219.158.163,106.150.228.200,20643099,1
2016-04-11 00:01:21,42.219.158.163,204.97.186.82,21100890,1
2016-04-11 00:01:22,201.112.152.113,42.219.158.163,20245551,1
2016-04-11 00:01:23,42.219.158.163,208.255.38.41,20433021,1
2016-04-11 00:01:24,42.219.158.163,169.110.171.181,21346313,1
2016-04-11 00:01:25,42.219.158.163,185.117.159.40,21045627,1
2016-04-11 00:01:26,57.67.1.33,42.219.158.163,21139294,1
2016-04-11 00:01:27,143.72.8.137,42.219.158.163,20724758,1
2016-04-11 00:01:28,42.219.158.163,158.128.205.133,20798956,1
2016-04-11 00:01:29,42.219.158.163,209.62.235.76,20880283,1
2016-04-11 00:01:30,42.219.158.163,189.110.169.54,20695309,1
2016-04-11 00:01:31,42.219.158.163,143.72.4.250,20527655,1
2016-04-11 00:01:32,42.219.158.163,36.227.192.12,20731249,1
2016-04-11 00:01:33,42.219.158.163,194.233.67.222,20305540,1
2016-04-11 00:01:34,42.219.158.163,168.40.238.59,20375783,1
2016-04-11 00:01:35,42.219.158.163,67.82.114.138,20322435,1
2016-04-11 00:01:36,42.219.158.163,212.239.92.75,20990864,1
2016-04-11 00:01:37,42.219.158.163,211.56.203.9,21246375,1
2016-04-11 00:01:38,42.219.158.163,217.186.23.37,20488139,1
2016-04-11 00:01:39,69.124.9.215,42.219.158.163,20561482,1
2016-04-11 00:01:40,76.164.215.120,42.219.158.163,20940068,1
2016-04-11 00:01:41,42.219.158.163,143.72.4.250,20779799,1
2016-04-11 00:01:42,165.133.210.160,42.219.158.163,21320844,1
2016-04-11 00:01:43,76.34.150.57,42.219.158.163,20552154,1
2016-04-11 00:01:44,42.219.158.163,101.88.111.114,20622534,1
2016-04-11 00:01:45,245.71.43.210,42.219.158.163,20341363,1
2016-04-11 00:01:46,42.219.158.163,143.72.8.137,21375441,1
2016-04-11 00:01:47,42.219.158.163,36.169.200.40,20327276,1
2016-04-11 00:01:48,158.128.204.53,42.219.158.163,21336240,1
2016-04-11 00:01:49,42.219.158.163,208.91.111.171,20465531,1
2016-04-11 00:01:50,121.106.127.157,42.219.158.163,20406797,1
2016-04-11 00:01:51,211.42.121.254,42.219.158.163,20553385,1
2016-04-11 00:01:52,100.250.44.245,42.219.158.163,20792594,1
2016-04-11 00:01:53,42.219.158.163,106.150.228.40,20482166,1
2016-04-11 00:01:54,42.219.158.163,106.150.228.142,21079671,1
2016-04-11 00:01:55,106.150.228.222,42.219.158.163,21380175,1
2016-04-11 00:01:56,75.179.204.229,42.219.158.163,20868593,1
2016-04-11 00:01:57,42.219.158.163,89.107.13.224,20910738,1
2016-04-11 00:01:58,42.219.158.163,194.233.67.157,20948415,1
2016-04-11 00:01:59,42.219.158.163,61.152.129.108,20349201,1
2016-04-11 00:02:00,168.105.125.121,42.219.158.163,20422117,1
2016-04-11 00:02:01,42.219.158.163,182.42.182.131,20792959,1
2016-04-11 00:02:02,197.34.196.202,42.219.158.163,21038502,1
2016-04-11 00:02:03,42.219.158.163,127.204.60.89,20446884,1
2016-04-11 00:02:04,42.219.158.163,76.225.22.227,21070694,1
2016-04-11 00:02:05,73.5.203.135,42.219.158.163,21228165,1
2016-04-11 00:02:06,42.219.158.163,42.66.91.250,20556774,1
2016-04-11 00:02:07,42.219.158.163,101.88.111.113,20806124,1
2016-04-11 00:02:08,42.219.158.163,143.72.8.137,20897858,1
2016-04-11 00:02:09,42.219.158.163,143.72.8.137,20477786,1
2016-04-11 00:02:10,42.219.158.163,194.233.74.57,21318099,1
2016-04-11 00:02:11,127.193.35.56,42.219.158.163,21037539,1
2016-04-11 00:02:12,71.163.139.11,42.219.158.163,20972127,1
2016-04-11 00:02:13,42.219.158.163,37.71.8.150,20787583,1
2016-04-11 00:02:14,42.219.158.163,216.53.177.180,20920792,1
2016-04-11 00:02:15,229.219.209.92,42.219.158.163,21113704,1
2016-04-11 00:02:16,42.219.158.163,201.177.187.105,20653054,1
2016-04-11 00:02:17,168.40.238.59,42.219.158.163,20727965,1
2016-04-11 00:02:18,37.6.196.163,42.219.158.163,20438139,1
2016-04-11 00:02:19,42.219.158.163,85.236.82.121,20573202,1
2016-04-11 00:02:20,42.145.156.195,42.219.158.163,20419046,1
2016-04-11 00:02:21,42.219.158.163,165.133.210.175,20265871,1
2016-04-11 00:02:22,42.219.158.163,106.150.228.133,21014216,1
2016-04-11 00:02:23,115.28.249.223,42.219.158.163,20333575,1
2016-04-11 00:02:24,69.124.9.215,42.219.158.163,20405532,1
2016-04-11 00:02:25,213.171.125.142,42.219.158.163,20249232,1
2016-04-11 00:02:26,212.32.30.165,42.219.158.163,21329513,1
2016-04-11 00:02:27,42.219.158.163,202.25.221.10,20637033,1
2016-04-11 00:02:28,42.219.158.163,143.72.8.137,20842967,1
2016-04-11 00:02:29,92.18.45.40,42.219.158.163,20793413,1
2016-04-11 00:02:30,42.219.158.163,248.24.211.32,20908449,1
2016-04-11 00:02:31,219.196.35.32,42.219.158.163,21341195,1
2016-04-11 00:02:32,85.236.82.121,42.219.158.163,20554728,1
2016-04-11 00:02:33,127.205.43.76,42.219.158.163,21319445,1
2016-04-11 00:02:34,42.219.158.163,194.233.64.21,21022452,1
2016-04-11 00:02:35,42.219.158.163,143.72.8.137,21063924,1
2016-04-11 00:02:36,42.219.158.163,158.128.253.137,21083647,1
2016-04-11 00:02:37,42.219.158.163,61.232.245.230,21243427,1
2016-04-11 00:02:38,85.236.82.121,42.219.158.163,21110120,1
2016-04-11 00:02:39,143.72.8.137,42.219.158.163,20830054,1
2016-04-11 00:02:40,42.219.158.163,133.224.194.197,20641000,1
2016-04-11 00:02:41,85.236.82.121,42.219.158.163,20407918,1
2016-04-11 00:02:42,158.128.211.155,42.219.158.163,21375896,1
2016-04-11 00:02:43,208.111.18.187,42.219.158.163,20347601,1
2016-04-11 00:02:44,194.233.94.0,42.219.158.163,20344259,1
2016-04-11 00:02:45,42.219.158.163,194.233.67.148,21145322,1
2016-04-11 00:02:46,42.219.158.163,85.236.82.121,20546083,1
2016-04-11 00:02:47,42.219.158.163,36.149.244.182,20528024,1
2016-04-11 00:02:48,42.219.158.163,188.31.65.111,21100108,1
2016-04-11 00:02:49,102.216.44.70,42.219.158.163,20322678,1
2016-04-11 00:02:50,42.219.158.163,54.143.54.237,21071919,1
2016-04-11 00:02:51,194.233.67.75,42.219.158.163,20743407,1
2016-04-11 00:02:52,143.72.4.250,42.219.158.163,20792522,1
2016-04-11 00:02:53,42.219.158.163,211.50.25.249,20246501,1
2016-04-11 00:02:54,165.133.210.175,42.219.158.163,20908346,1
2016-04-11 00:02:55,213.46.85.123,42.219.158.163,21310363,1
2016-04-11 00:02:56,70.230.21.235,42.219.158.163,21029383,1
2016-04-11 00:02:57,73.5.203.135,42.219.158.163,21329428,1
2016-04-11 00:02:58,143.72.8.137,42.219.158.163,20763900,1
2016-04-11 00:02:59,42.219.158.163,194.233.74.238,21059184,1
2016-04-11 00:03:00,42.219.158.163,143.72.8.137,21007136,1
2016-04-11 00:03:01,43.164.49.187,42.219.158.163,20796091,1
2016-04-11 00:03:02,42.219.158.163,67.9.101.103,20548106,1
2016-04-11 00:03:03,42.219.158.163,42.219.159.194,20561673,1
2016-04-11 00:03:04,42.219.158.163,85.236.82.121,20304754,1
2016-04-11 00:03:05,42.219.158.163,36.230.23.208,20547035,1
