te,sa,da,byt,teDelta
2016-04-11 00:00:18,42.219.155.132,85.236.82.121,1140,18
2016-04-11 00:01:37,194.233.64.113,42.219.155.132,1096,79
2016-04-11 00:02:14,42.219.155.132,143.72.8.137,1121,37
2016-04-11 00:03:16,42.219.155.132,32.125.110.221,1141,62
2016-04-11 00:03:43,42.219.155.132,172.17.174.51,1096,27
2016-04-11 00:04:43,42.219.155.132,126.18.61.136,1149,60
2016-04-11 00:05:52,42.219.155.132,127.204.60.89,1142,69
2016-04-11 00:06:38,212.32.30.144,42.219.155.132,1098,46
2016-04-11 00:07:56,42.219.155.132,211.51.152.68,1119,78
2016-04-11 00:08:16,42.219.155.132,143.72.8.137,1126,20
2016-04-11 00:09:03,42.219.155.132,196.176.231.138,1106,47
2016-04-11 00:09:53,42.219.155.132,202.179.143.109,1125,50
2016-04-11 00:11:32,42.219.155.132,194.233.67.75,1104,99
2016-04-11 00:12:20,42.219.155.132,67.116.103.95,1111,48
2016-04-11 00:13:01,60.133.101.194,42.219.155.132,1123,41
2016-04-11 00:13:30,42.219.155.132,193.40.49.126,1102,29
2016-04-11 00:14:07,174.172.105.19,42.219.155.132,1152,37
2016-04-11 00:14:53,224.36.120.192,42.219.155.132,1107,46
2016-04-11 00:15:50,42.219.155.132,187.125.19.155,1109,57
2016-04-11 00:16:29,143.72.4.250,42.219.155.132,1112,39
2016-04-11 00:16:52,211.33.126.101,42.219.155.132,1142,23
2016-04-11 00:17:18,42.219.155.132,216.91.57.195,1113,26
2016-04-11 00:17:43,42.219.155.132,69.124.9.215,1150,25
2016-04-11 00:18:05,42.219.155.132,194.233.67.222,1143,22
2016-04-11 00:18:38,42.219.155.132,143.72.4.250,1106,33
2016-04-11 00:19:15,154.251.236.6,42.219.155.132,1148,37
2016-04-11 00:20:14,85.201.196.53,42.219.155.132,1152,59
2016-04-11 00:20:46,42.219.155.132,194.233.95.242,1110,32
2016-04-11 00:21:21,219.97.141.118,42.219.155.132,1148,35
2016-04-11 00:21:53,42.219.155.132,194.233.67.128,1103,32
2016-04-11 00:23:06,42.219.155.132,85.236.82.121,1120,73
2016-04-11 00:23:50,42.219.155.132,208.111.37.242,1154,44
2016-04-11 00:24:48,42.219.155.132,143.72.8.137,1122,58
2016-04-11 00:25:45,43.164.49.187,42.219.155.132,1145,57
2016-04-11 00:26:09,42.219.155.132,204.223.250.211,1130,24
2016-04-11 00:26:46,168.43.104.70,42.219.155.132,1096,37
2016-04-11 00:27:19,80.168.105.247,42.219.155.132,1130,33
2016-04-11 00:28:02,234.218.9.185,42.219.155.132,1143,43
2016-04-11 00:28:39,42.219.155.132,36.153.139.21,1152,37
2016-04-11 00:29:17,56.153.165.185,42.219.155.132,1102,38
2016-04-11 00:29:47,36.149.244.182,42.219.155.132,1105,30
2016-04-11 00:30:25,42.219.155.132,208.255.38.41,1141,38
2016-04-11 00:31:42,62.100.79.162,42.219.155.132,1098,77
2016-04-11 00:32:33,42.219.155.132,208.65.2.235,1137,51
2016-04-11 00:33:17,42.219.155.132,36.149.244.182,1134,44
2016-04-11 00:33:55,42.219.155.132,210.46.70.110,1118,38
2016-04-11 00:34:23,204.97.186.147,42.219.155.132,1139,28
2016-04-11 00:34:56,42.219.155.132,202.213.116.249,1130,33
2016-04-11 00:35:44,42.219.155.132,143.72.4.250,1099,48
2016-04-11 00:35:52,216.42.8.158,42.219.155.132,1138,8
2016-04-11 00:36:25,36.149.244.182,42.219.155.132,1093,33
2016-04-11 00:37:47,89.107.250.95,42.219.155.132,1117,82
2016-04-11 00:38:37,42.219.155.132,62.100.53.116,1146,50
2016-04-11 00:39:49,42.219.155.132,92.225.32.126,1143,72
2016-04-11 00:40:38,42.219.155.132,143.72.8.137,1144,49
2016-04-11 00:41:14,42.219.155.132,56.153.165.185,1100,36
2016-04-11 00:42:12,42.219.155.132,193.24.152.158,1097,58
2016-04-11 00:43:10,42.219.155.132,106.150.228.135,1145,58
2016-04-11 00:44:11,42.219.155.132,150.130.85.27,1141,61
2016-04-11 00:44:53,42.219.155.132,143.72.4.250,1117,42
2016-04-11 00:45:29,42.219.155.132,168.40.231.134,1116,36
