te,sa,da,byt,teDelta
2016-04-11 00:00:02,42.219.154.184,143.72.8.137,811,2
2016-04-11 00:00:05,42.219.154.184,168.40.234.121,5475,3
2016-04-11 00:00:06,106.150.228.155,42.219.154.184,798,1
2016-04-11 00:00:09,93.253.5.198,42.219.154.184,5755,3
2016-04-11 00:00:13,218.147.151.5,42.219.154.184,814,4
2016-04-11 00:00:17,42.219.154.184,143.72.4.250,5664,4
2016-04-11 00:00:22,106.150.228.18,42.219.154.184,809,5
2016-04-11 00:00:25,143.72.8.137,42.219.154.184,5504,3
2016-04-11 00:00:27,85.236.82.121,42.219.154.184,818,2
2016-04-11 00:00:35,106.150.228.194,42.219.154.184,5612,8
2016-04-11 00:00:43,42.219.154.184,158.128.152.30,806,8
2016-04-11 00:00:47,194.233.74.238,42.219.154.184,5665,4
2016-04-11 00:00:48,42.219.154.184,69.124.9.215,786,1
2016-04-11 00:00:50,194.233.67.222,42.219.154.184,5697,2
2016-04-11 00:00:52,93.179.206.13,42.219.154.184,826,2
2016-04-11 00:00:59,42.219.154.184,176.42.98.27,5609,7
2016-04-11 00:01:03,42.219.154.184,197.34.216.142,792,4
2016-04-11 00:01:08,42.219.154.184,194.233.67.143,5481,5
2016-04-11 00:01:11,223.114.19.19,42.219.154.184,817,3
2016-04-11 00:01:17,42.219.154.184,85.236.82.121,5483,6
2016-04-11 00:01:20,42.219.154.184,32.125.110.221,800,3
2016-04-11 00:01:25,126.18.61.136,42.219.154.184,5493,5
2016-04-11 00:01:30,42.219.154.184,201.140.190.156,801,5
2016-04-11 00:01:35,165.133.210.175,42.219.154.184,5600,5
2016-04-11 00:01:39,42.219.154.184,197.34.218.54,812,4
2016-04-11 00:01:44,42.219.154.184,68.137.244.188,5555,5
2016-04-11 00:01:46,211.40.76.87,42.219.154.184,799,2
2016-04-11 00:01:53,42.219.154.184,216.91.57.195,5607,7
2016-04-11 00:01:54,42.219.154.184,131.160.4.140,791,1
2016-04-11 00:01:55,42.219.154.184,36.37.147.152,5490,1
2016-04-11 00:01:56,42.219.154.184,188.31.29.99,808,1
2016-04-11 00:02:01,37.71.8.150,42.219.154.184,5569,5
2016-04-11 00:02:07,42.219.154.184,213.44.79.22,792,6
2016-04-11 00:02:14,42.219.154.184,127.204.60.89,5673,7
2016-04-11 00:02:15,42.219.154.184,67.208.91.182,782,1
2016-04-11 00:02:22,42.219.154.184,91.74.89.126,779,7
2016-04-11 00:02:26,169.110.44.121,42.219.154.184,745,4
2016-04-11 00:02:27,42.219.154.184,201.167.211.150,750,1
2016-04-11 00:02:28,42.219.154.184,85.236.82.121,772,1
2016-04-11 00:02:36,42.219.154.184,37.201.122.77,763,8
2016-04-11 00:02:42,60.242.232.69,42.219.154.184,757,6
2016-04-11 00:02:44,42.219.154.184,42.189.129.153,758,2
2016-04-11 00:02:47,42.219.154.184,185.85.1.124,763,3
2016-04-11 00:02:48,69.124.9.215,42.219.154.184,772,1
2016-04-11 00:02:53,56.153.165.185,42.219.154.184,778,5
2016-04-11 00:02:59,42.219.154.184,169.110.171.181,763,6
2016-04-11 00:03:01,43.164.49.177,42.219.154.184,772,2
2016-04-11 00:03:05,36.80.70.244,42.219.154.184,749,4
2016-04-11 00:03:06,194.233.67.75,42.219.154.184,774,1
2016-04-11 00:03:09,143.72.4.250,42.219.154.184,764,3
2016-04-11 00:03:10,244.170.64.89,42.219.154.184,752,1
2016-04-11 00:03:19,228.152.9.171,42.219.154.184,751,9
2016-04-11 00:03:22,37.6.177.168,42.219.154.184,779,3
2016-04-11 00:03:23,42.219.154.184,194.233.64.113,780,1
2016-04-11 00:03:29,43.164.49.177,42.219.154.184,758,6
2016-04-11 00:03:34,42.219.154.184,204.97.130.58,741,5
2016-04-11 00:03:35,42.219.154.184,79.30.184.218,753,1
2016-04-11 00:03:40,42.219.154.184,209.150.28.83,769,5
2016-04-11 00:03:41,42.219.154.184,194.233.74.238,748,1
2016-04-11 00:03:43,255.253.201.227,42.219.154.184,748,2
2016-04-11 00:03:46,42.219.154.184,204.223.250.211,762,3
2016-04-11 00:03:47,42.219.154.184,234.119.120.41,776,1
2016-04-11 00:03:52,42.219.154.184,60.242.232.74,775,5
2016-04-11 00:03:56,131.138.31.23,42.219.154.184,765,4
2016-04-11 00:03:58,42.219.154.184,93.101.248.223,752,2
2016-04-11 00:04:02,158.128.249.253,42.219.154.184,768,4
2016-04-11 00:04:04,42.219.154.184,165.133.210.175,769,2
2016-04-11 00:04:06,42.219.154.184,253.138.40.100,762,2
2016-04-11 00:04:08,71.199.27.159,42.219.154.184,772,2
2016-04-11 00:04:10,42.219.154.184,216.61.240.204,745,2
2016-04-11 00:04:13,143.72.4.250,42.219.154.184,763,3
2016-04-11 00:04:23,93.179.206.13,42.219.154.184,777,10
2016-04-11 00:04:25,54.143.54.77,42.219.154.184,778,2
2016-04-11 00:04:27,42.127.32.166,42.219.154.184,746,2
2016-04-11 00:04:31,143.72.8.137,42.219.154.184,751,4
2016-04-11 00:04:36,42.219.154.184,214.46.220.127,741,5
2016-04-11 00:04:37,133.54.166.117,42.219.154.184,760,1
2016-04-11 00:04:43,42.219.154.184,106.150.228.194,747,6
2016-04-11 00:04:50,99.176.21.58,42.219.154.184,756,7
2016-04-11 00:04:54,42.219.154.184,42.66.22.89,750,4
2016-04-11 00:04:57,193.40.56.249,42.219.154.184,772,3
2016-04-11 00:05:04,56.201.215.182,42.219.154.184,755,7
2016-04-11 00:05:12,168.112.130.64,42.219.154.184,780,8
2016-04-11 00:05:19,42.219.154.184,212.76.238.224,770,7
2016-04-11 00:05:21,42.219.154.184,194.233.67.174,773,2
2016-04-11 00:05:22,42.219.154.184,57.253.244.30,775,1
2016-04-11 00:05:23,106.150.228.142,42.219.154.184,752,1
2016-04-11 00:05:24,192.1.60.232,42.219.154.184,747,1
2016-04-11 00:05:29,42.219.154.184,202.30.150.160,756,5
2016-04-11 00:05:31,42.219.154.184,165.10.55.49,759,2
2016-04-11 00:05:36,209.203.134.11,42.219.154.184,746,5
2016-04-11 00:05:40,106.150.228.40,42.219.154.184,768,4
2016-04-11 00:05:42,60.242.232.68,42.219.154.184,780,2
2016-04-11 00:05:47,42.219.154.184,143.72.8.137,759,5
2016-04-11 00:05:53,42.219.154.184,42.145.31.42,779,6
2016-04-11 00:05:59,42.219.154.184,178.70.89.32,755,6
2016-04-11 00:06:01,42.219.154.184,37.140.237.196,774,2
2016-04-11 00:06:08,165.133.210.175,42.219.154.184,743,7
2016-04-11 00:06:15,169.108.217.51,42.219.154.184,769,7
2016-04-11 00:06:17,170.254.240.154,42.219.154.184,769,2
2016-04-11 00:06:22,211.36.190.104,42.219.154.184,755,5
2016-04-11 00:06:24,177.141.130.81,42.219.154.184,750,2
2016-04-11 00:06:30,188.31.65.54,42.219.154.184,765,6
2016-04-11 00:06:32,165.133.210.175,42.219.154.184,746,2
2016-04-11 00:06:34,42.219.154.184,194.233.74.25,762,2
2016-04-11 00:06:36,42.219.154.184,105.2.130.240,757,2
2016-04-11 00:06:45,54.143.54.119,42.219.154.184,753,9
2016-04-11 00:06:48,42.219.154.184,216.51.231.15,755,3
2016-04-11 00:06:50,194.233.95.239,42.219.154.184,747,2
2016-04-11 00:06:55,42.219.154.184,199.95.15.126,756,5
2016-04-11 00:06:58,42.219.154.184,208.255.38.41,759,3
2016-04-11 00:07:00,42.219.154.184,220.160.126.106,747,2
2016-04-11 00:07:06,143.72.4.250,42.219.154.184,752,6
2016-04-11 00:07:08,194.233.64.42,42.219.154.184,767,2
2016-04-11 00:07:09,201.113.223.164,42.219.154.184,753,1
2016-04-11 00:07:12,42.219.154.184,36.50.44.241,775,3
2016-04-11 00:07:15,208.70.207.139,42.219.154.184,752,3
2016-04-11 00:07:21,194.233.67.142,42.219.154.184,777,6
2016-04-11 00:07:25,42.219.154.184,66.53.53.5,754,4
2016-04-11 00:07:28,42.219.154.184,168.40.234.106,778,3
2016-04-11 00:07:32,68.181.221.42,42.219.154.184,766,4
2016-04-11 00:07:37,194.233.64.254,42.219.154.184,744,5
2016-04-11 00:07:41,42.219.154.184,42.145.31.42,741,4
2016-04-11 00:07:43,42.219.154.184,85.236.82.121,766,2
2016-04-11 00:07:45,224.36.111.251,42.219.154.184,780,2
2016-04-11 00:07:48,64.72.99.28,42.219.154.184,761,3
2016-04-11 00:07:51,42.219.154.184,213.47.3.75,763,3
2016-04-11 00:07:52,42.219.154.184,57.67.1.33,758,1
2016-04-11 00:07:54,43.164.45.110,42.219.154.184,763,2
2016-04-11 00:07:55,42.219.154.184,197.34.196.254,771,1
2016-04-11 00:07:57,42.219.154.184,143.72.8.137,755,2
2016-04-11 00:08:01,42.219.154.184,204.97.186.216,758,4
2016-04-11 00:08:05,143.72.8.137,42.219.154.184,774,4
2016-04-11 00:08:09,42.219.154.184,165.133.210.175,744,4
2016-04-11 00:08:12,42.219.154.184,36.231.173.142,742,3
2016-04-11 00:08:15,42.219.154.184,201.164.139.168,763,3
2016-04-11 00:08:21,42.219.154.184,223.8.185.210,743,6
2016-04-11 00:08:22,194.233.77.164,42.219.154.184,777,1
2016-04-11 00:08:30,54.143.54.186,42.219.154.184,756,8
2016-04-11 00:08:34,42.219.154.184,204.223.41.243,746,4
2016-04-11 00:08:37,178.103.122.136,42.219.154.184,760,3
2016-04-11 00:08:42,42.219.159.182,42.219.154.184,764,5
2016-04-11 00:08:47,131.139.82.162,42.219.154.184,764,5
2016-04-11 00:08:48,42.219.154.184,237.41.247.88,744,1
2016-04-11 00:08:50,91.71.126.183,42.219.154.184,764,2
2016-04-11 00:08:55,42.219.154.184,66.248.134.119,751,5
2016-04-11 00:08:56,194.233.88.140,42.219.154.184,766,1
2016-04-11 00:08:58,143.72.8.137,42.219.154.184,751,2
2016-04-11 00:09:03,208.91.28.167,42.219.154.184,773,5
2016-04-11 00:09:06,85.236.82.121,42.219.154.184,743,3
2016-04-11 00:09:07,143.72.8.137,42.219.154.184,771,1
2016-04-11 00:09:10,106.150.228.167,42.219.154.184,745,3
2016-04-11 00:09:12,69.31.239.81,42.219.154.184,748,2
2016-04-11 00:09:19,42.219.154.184,37.73.221.121,751,7
2016-04-11 00:09:25,42.219.154.184,211.52.125.172,742,6
2016-04-11 00:09:30,42.219.154.184,193.40.49.126,746,5
2016-04-11 00:09:35,42.219.154.184,71.149.89.45,748,5
2016-04-11 00:09:37,42.219.154.184,212.32.30.144,755,2
2016-04-11 00:09:46,42.219.154.184,56.153.165.185,758,9
2016-04-11 00:09:48,42.219.154.184,169.108.147.221,781,2
2016-04-11 00:09:49,143.72.4.250,42.219.154.184,776,1
2016-04-11 00:09:50,42.219.154.184,218.146.121.29,758,1
2016-04-11 00:09:54,42.219.154.184,87.179.48.86,779,4
2016-04-11 00:09:57,42.219.154.184,253.138.42.216,752,3
2016-04-11 00:10:01,76.164.218.236,42.219.154.184,763,4
2016-04-11 00:10:07,208.255.38.41,42.219.154.184,743,6
2016-04-11 00:10:14,213.47.3.75,42.219.154.184,753,7
2016-04-11 00:10:17,143.72.4.250,42.219.154.184,770,3
2016-04-11 00:10:22,42.219.154.184,213.46.85.123,743,5
2016-04-11 00:10:29,42.219.154.184,253.138.40.100,764,7
2016-04-11 00:10:36,56.153.165.185,42.219.154.184,741,7
2016-04-11 00:10:39,42.219.154.184,71.223.141.82,753,3
2016-04-11 00:10:41,42.219.154.184,208.104.217.227,750,2
2016-04-11 00:10:46,106.150.228.142,42.219.154.184,776,5
2016-04-11 00:10:50,42.219.154.184,69.81.144.249,779,4
2016-04-11 00:10:58,42.219.154.184,85.236.82.121,754,8
2016-04-11 00:11:02,36.149.244.182,42.219.154.184,752,4
2016-04-11 00:11:05,212.32.30.165,42.219.154.184,778,3
2016-04-11 00:11:07,193.40.57.3,42.219.154.184,777,2
2016-04-11 00:11:13,36.153.139.21,42.219.154.184,754,6
2016-04-11 00:11:16,223.112.229.200,42.219.154.184,767,3
2016-04-11 00:11:22,42.219.154.184,158.142.129.23,782,6
2016-04-11 00:11:26,42.219.154.184,66.95.212.62,744,4
2016-04-11 00:11:29,169.110.61.49,42.219.154.184,763,3
2016-04-11 00:11:36,143.72.4.250,42.219.154.184,774,7
2016-04-11 00:11:40,182.42.182.132,42.219.154.184,780,4
2016-04-11 00:11:45,42.219.154.184,64.23.233.222,757,5
2016-04-11 00:11:46,69.124.9.215,42.219.154.184,749,1
2016-04-11 00:11:52,42.219.154.184,208.111.149.67,744,6
2016-04-11 00:11:53,42.219.154.184,165.252.6.212,760,1
2016-04-11 00:11:59,42.219.154.184,85.236.82.121,767,6
2016-04-11 00:12:05,42.219.154.184,67.136.170.185,754,6
2016-04-11 00:12:09,42.219.154.184,176.42.138.52,741,4
2016-04-11 00:12:13,37.140.244.131,42.219.154.184,747,4
2016-04-11 00:12:18,176.41.13.78,42.219.154.184,742,5
2016-04-11 00:12:24,42.219.159.182,42.219.154.184,747,6
2016-04-11 00:12:30,85.236.82.121,42.219.154.184,761,6
2016-04-11 00:12:34,42.219.154.184,143.72.4.250,778,4
2016-04-11 00:12:36,42.219.154.184,194.233.67.129,764,2
2016-04-11 00:12:37,42.219.154.184,36.149.244.182,777,1
2016-04-11 00:12:44,42.219.154.184,204.97.186.216,753,7
2016-04-11 00:12:48,69.124.9.215,42.219.154.184,756,4
2016-04-11 00:12:51,42.219.154.184,127.204.60.89,782,3
2016-04-11 00:12:55,210.67.114.156,42.219.154.184,759,4
2016-04-11 00:13:00,42.219.154.184,143.72.8.137,781,5
2016-04-11 00:13:03,50.78.108.45,42.219.154.184,776,3
2016-04-11 00:13:07,69.124.9.215,42.219.154.184,742,4
2016-04-11 00:13:13,67.116.103.121,42.219.154.184,743,6
