te,sa,da,byt,teDelta
2016-04-11 00:06:21,52.51.199.120,42.219.154.152,68,381
2016-04-11 00:13:29,42.219.154.152,42.182.32.112,66,428
2016-04-11 00:18:57,143.72.8.137,42.219.154.152,64,328
2016-04-11 00:26:17,42.219.154.152,193.40.56.249,63,440
2016-04-11 00:31:05,42.219.154.152,216.33.73.115,64,288
2016-04-11 00:35:29,71.163.139.11,42.219.154.152,63,264
2016-04-11 00:38:06,211.39.233.115,42.219.154.152,62,157
2016-04-11 00:43:38,244.170.64.89,42.219.154.152,60,332
2016-04-11 00:49:22,143.72.8.137,42.219.154.152,99,344
2016-04-11 00:52:20,56.153.165.185,42.219.154.152,98,178
2016-04-11 00:59:29,42.219.154.152,143.72.4.250,98,429
2016-04-11 01:05:33,42.219.154.152,143.72.8.137,97,364
2016-04-11 01:08:54,42.219.154.152,202.179.151.184,33233964,201
2016-04-11 01:14:15,43.164.49.177,42.219.154.152,32381125,321
2016-04-11 01:15:59,110.8.62.68,42.219.154.152,32040963,104
2016-04-11 01:18:54,42.219.154.152,62.31.106.246,32751615,175
2016-04-11 01:28:13,208.91.102.244,42.219.154.152,32022580,559
2016-04-11 01:33:32,175.177.229.122,42.219.154.152,31577230,319
2016-04-11 01:36:59,42.219.154.152,175.177.229.79,33107551,207
2016-04-11 01:40:44,106.150.228.139,42.219.154.152,32801885,225
2016-04-11 01:43:57,42.219.154.152,217.176.103.91,32385153,193
2016-04-11 01:50:38,42.219.154.152,77.228.124.160,31812602,401
2016-04-11 01:58:49,42.219.154.152,133.54.166.117,32545186,491
2016-04-11 02:00:24,36.130.54.12,42.219.154.152,32845013,95
2016-04-11 02:06:13,42.219.154.152,79.31.84.8,119466700,349
2016-04-11 02:06:41,43.93.207.222,42.219.154.152,114435264,28
2016-04-11 02:09:01,42.219.154.152,208.67.80.51,119466296,140
2016-04-11 02:13:09,168.40.238.59,42.219.154.152,113660717,248
2016-04-11 02:17:05,42.219.154.152,169.108.220.158,118792488,236
2016-04-11 02:21:56,176.166.182.249,42.219.154.152,114847113,291
2016-04-11 02:23:54,166.203.90.233,42.219.154.152,119407658,118
2016-04-11 02:27:35,127.193.35.41,42.219.154.152,113162571,221
2016-04-11 02:33:46,42.219.154.152,208.70.218.79,115135300,371
