te,sa,da,byt,teDelta
2016-04-11 00:01:27,42.219.157.13,168.40.231.70,922,87
2016-04-11 00:04:41,111.189.83.105,42.219.157.13,723,194
2016-04-11 00:07:15,42.219.157.13,170.142.80.51,503,154
2016-04-11 00:08:45,209.92.117.72,42.219.157.13,417,90
2016-04-11 00:11:24,174.38.181.234,42.219.157.13,21016263,159
2016-04-11 00:13:14,42.219.157.13,69.124.9.215,20789882,110
2016-04-11 00:15:26,158.128.218.141,42.219.157.13,20352299,132
2016-04-11 00:16:32,42.219.157.13,87.181.218.193,20797567,66
2016-04-11 00:19:11,42.219.157.13,250.26.48.43,20698462,159
2016-04-11 00:22:13,42.66.91.126,42.219.157.13,20831337,182
2016-04-11 00:23:37,218.153.166.207,42.219.157.13,20783866,84
2016-04-11 00:26:09,42.219.157.13,178.125.6.125,21004525,152
2016-04-11 00:28:18,201.112.228.137,42.219.157.13,20763721,129
2016-04-11 00:32:00,85.236.82.121,42.219.157.13,21207693,222
2016-04-11 00:33:15,42.219.157.13,69.124.9.215,21195216,75
2016-04-11 00:35:09,165.133.210.175,42.219.157.13,20640637,114
2016-04-11 00:36:20,42.219.157.13,69.124.9.215,21368781,71
2016-04-11 00:37:51,208.104.217.242,42.219.157.13,20759064,91
2016-04-11 00:40:19,42.219.157.13,194.233.64.49,20872590,148
2016-04-11 00:41:53,208.111.89.11,42.219.157.13,20966366,94
2016-04-11 00:43:18,54.17.230.45,42.219.157.13,21257220,85
2016-04-11 00:45:40,42.219.157.13,60.242.232.66,20402822,142
2016-04-11 00:46:54,42.219.157.13,79.30.184.218,20964092,74
2016-04-11 00:49:13,42.219.157.13,56.153.165.185,21067592,139
2016-04-11 00:51:21,42.219.157.13,136.41.145.122,20505780,128
2016-04-11 00:52:53,36.153.139.21,42.219.157.13,20427109,92
2016-04-11 00:55:12,194.233.64.113,42.219.157.13,20356895,139
2016-04-11 00:56:39,42.219.157.13,42.145.31.42,20558887,87
2016-04-11 00:58:17,208.91.91.254,42.219.157.13,21115866,98
2016-04-11 00:58:45,42.219.157.13,42.39.173.141,20685970,28
2016-04-11 01:01:01,71.163.139.11,42.219.157.13,21377203,136
2016-04-11 01:04:11,193.40.56.249,42.219.157.13,33127741,190
2016-04-11 01:06:15,42.219.157.13,121.106.127.157,32564848,124
2016-04-11 01:08:28,194.233.74.238,42.219.157.13,32657209,133
2016-04-11 01:11:24,42.219.157.13,204.97.186.216,32176932,176
2016-04-11 01:14:12,42.219.157.13,211.55.228.94,32204164,168
2016-04-11 01:15:15,42.219.157.13,52.51.199.63,33092317,63
2016-04-11 01:17:11,42.219.157.13,167.150.151.197,31801738,116
2016-04-11 01:20:18,69.124.9.215,42.219.157.13,32663166,187
2016-04-11 01:22:46,42.219.157.13,169.108.221.91,31991677,148
2016-04-11 01:24:21,85.236.82.121,42.219.157.13,32911943,95
2016-04-11 01:25:31,42.219.157.13,202.190.238.246,32165264,70
2016-04-11 01:27:24,42.219.157.13,67.136.232.153,33265651,113
2016-04-11 01:29:44,42.219.157.13,209.21.96.100,32946713,140
2016-04-11 01:32:14,42.219.157.13,208.67.80.51,32907908,150
2016-04-11 01:34:56,42.219.157.13,209.21.96.69,32254008,162
2016-04-11 01:37:00,33.34.35.222,42.219.157.13,32546595,124
2016-04-11 01:39:28,133.54.166.117,42.219.157.13,32970396,148
2016-04-11 01:40:37,143.72.8.137,42.219.157.13,31975831,69
2016-04-11 01:41:55,67.208.91.182,42.219.157.13,31840946,78
2016-04-11 01:45:33,42.219.157.13,194.192.119.37,31715231,218
2016-04-11 01:47:35,42.219.157.13,60.242.232.65,32932761,122
2016-04-11 01:49:18,42.219.157.13,75.179.204.118,31972341,103
2016-04-11 01:50:57,57.67.1.33,42.219.157.13,32744003,99
2016-04-11 01:52:41,85.236.82.121,42.219.157.13,32000281,104
2016-04-11 01:54:24,42.219.157.13,106.150.228.182,32731495,103
2016-04-11 01:55:50,106.150.228.40,42.219.157.13,33043487,86
2016-04-11 01:58:06,42.219.157.13,194.233.74.129,32522633,136
2016-04-11 02:01:18,42.219.157.13,42.219.159.194,31773643,192
2016-04-11 02:03:32,42.219.157.13,235.252.198.59,117194281,134
2016-04-11 02:05:12,36.230.23.208,42.219.157.13,118468339,100
2016-04-11 02:08:12,190.19.238.85,42.219.157.13,113306159,180
2016-04-11 02:11:17,178.125.6.125,42.219.157.13,115510040,185
2016-04-11 02:13:05,213.44.249.84,42.219.157.13,115683644,108
2016-04-11 02:13:55,42.219.157.13,99.176.23.12,113461555,50
2016-04-11 02:16:09,42.219.157.13,85.215.155.89,115268424,134
2016-04-11 02:18:10,42.219.157.13,84.219.6.88,116547849,121
2016-04-11 02:20:35,42.219.157.13,204.223.250.209,116109909,145
2016-04-11 02:21:39,42.219.157.13,212.32.31.252,113490671,64
2016-04-11 02:23:04,42.219.157.13,57.43.134.101,114468033,85
2016-04-11 02:24:47,42.219.157.13,61.232.245.230,113986739,103
2016-04-11 02:27:41,175.177.229.60,42.219.157.13,116085058,174
2016-04-11 02:28:54,42.219.157.13,197.34.218.213,117156983,73
2016-04-11 02:29:39,201.112.234.37,42.219.157.13,113318051,45
2016-04-11 02:31:30,42.219.157.13,193.40.48.125,118789672,111
