te,sa,da,byt,teDelta
2016-04-11 00:05:01,60.99.119.7,42.219.154.166,40,301
2016-04-11 00:05:17,165.164.140.104,42.219.154.166,38,16
2016-04-11 00:05:17,248.18.149.201,42.219.154.166,38,0
2016-04-11 00:10:45,73.60.0.219,42.219.154.166,40,328
2016-04-11 00:15:40,36.37.183.136,42.219.154.166,41,295
2016-04-11 00:20:32,194.231.140.151,42.219.154.166,39,292
2016-04-11 00:20:32,47.149.222.98,42.219.154.166,38,0
2016-04-11 00:25:37,228.51.122.194,42.219.154.166,39,305
2016-04-11 00:26:23,73.60.0.219,42.219.154.166,39,46
2016-04-11 00:27:18,66.40.75.64,42.219.154.166,40,55
2016-04-11 00:27:18,36.37.176.93,42.219.154.166,39,0
2016-04-11 00:30:48,176.116.194.233,42.219.154.166,40,210
2016-04-11 00:30:49,56.228.99.129,42.219.154.166,39,1
2016-04-11 00:34:22,224.36.66.62,42.219.154.166,39,213
2016-04-11 00:34:22,242.100.155.243,42.219.154.166,39,0
2016-04-11 00:34:23,69.81.144.249,42.219.154.166,40,1
2016-04-11 00:36:42,42.219.154.166,246.7.235.37,39,139
2016-04-11 00:36:54,82.6.252.214,42.219.154.166,39,12
2016-04-11 00:39:32,233.60.220.66,42.219.154.166,38,158
2016-04-11 00:43:29,174.97.38.36,42.219.154.166,39,237
2016-04-11 00:43:29,68.137.135.230,42.219.154.166,38,0
2016-04-11 00:44:41,176.116.194.233,42.219.154.166,41,72
2016-04-11 00:47:06,182.42.182.186,42.219.154.166,39,145
2016-04-11 00:50:20,233.198.23.219,42.219.154.166,41,194
2016-04-11 00:50:20,68.137.244.165,42.219.154.166,41,0
2016-04-11 00:52:15,213.84.123.229,42.219.154.166,39,115
2016-04-11 00:58:19,240.111.145.48,42.219.154.166,39,364
2016-04-11 01:10:10,198.132.44.182,42.219.154.166,39,711
2016-04-11 01:11:38,165.28.39.233,42.219.154.166,40,88
2016-04-11 01:18:12,237.41.247.88,42.219.154.166,38,394
2016-04-11 01:18:15,240.63.255.1,42.219.154.166,39,3
2016-04-11 01:25:34,56.228.99.129,42.219.154.166,39,439
2016-04-11 01:25:34,52.168.211.87,42.219.154.166,39,0
2016-04-11 01:27:42,239.67.195.202,42.219.154.166,39,128
2016-04-11 01:33:55,225.145.165.222,42.219.154.166,40,373
2016-04-11 01:33:56,43.250.19.200,42.219.154.166,39,1
2016-04-11 01:34:17,136.126.228.6,42.219.154.166,38,21
2016-04-11 01:37:45,224.4.197.160,42.219.154.166,38,208
2016-04-11 01:38:38,71.220.186.28,42.219.154.166,39,53
2016-04-11 01:39:08,217.156.57.81,42.219.154.166,40,30
2016-04-11 01:40:00,198.129.192.28,42.219.154.166,41,52
2016-04-11 01:41:32,33.12.108.90,42.219.154.166,39,92
2016-04-11 01:42:53,217.156.57.81,42.219.154.166,39,81
2016-04-11 01:48:01,57.104.219.105,42.219.154.166,39,308
2016-04-11 01:48:01,222.156.17.131,42.219.154.166,40,0
2016-04-11 01:48:12,170.142.80.51,42.219.154.166,40,11
2016-04-11 01:49:11,222.156.17.131,42.219.154.166,38,59
2016-04-11 01:52:01,208.43.182.148,42.219.154.166,41,170
2016-04-11 01:54:01,185.60.79.173,42.219.154.166,40,120
2016-04-11 01:58:13,64.97.70.166,42.219.154.166,40,252
2016-04-11 02:00:17,217.156.57.81,42.219.154.166,39,124
2016-04-11 02:00:46,176.116.194.233,42.219.154.166,38,29
2016-04-11 02:01:18,218.62.16.213,42.219.154.166,41,32
2016-04-11 02:02:01,33.12.117.59,42.219.154.166,39,43
2016-04-11 02:02:44,245.243.168.36,42.219.154.166,40,43
2016-04-11 02:05:56,217.231.240.77,42.219.154.166,39,192
2016-04-11 02:06:36,73.173.220.69,42.219.154.166,39,40
2016-04-11 02:09:03,80.253.201.100,42.219.154.166,40,147
2016-04-11 02:10:13,80.20.167.18,42.219.154.166,39,70
2016-04-11 02:14:04,242.100.154.142,42.219.154.166,38,231
2016-04-11 02:14:04,222.202.174.164,42.219.154.166,39,0
2016-04-11 02:19:35,47.149.222.98,42.219.154.166,40,331
2016-04-11 02:19:59,32.100.20.28,42.219.154.166,39,24
2016-04-11 02:20:20,227.169.55.238,42.219.154.166,40,21
2016-04-11 02:22:02,237.152.163.184,42.219.154.166,40,102
2016-04-11 02:24:16,72.228.239.40,42.219.154.166,40,134
2016-04-11 02:27:47,182.35.32.187,42.219.154.166,39,211
2016-04-11 02:27:47,68.137.244.143,42.219.154.166,39,0
2016-04-11 02:30:19,33.12.102.177,42.219.154.166,41,152
2016-04-11 02:32:13,69.71.161.65,42.219.154.166,40,114
2016-04-11 02:32:25,223.220.106.111,42.219.154.166,40,12
2016-04-11 02:32:25,217.156.57.81,42.219.154.166,39,0
2016-04-11 02:33:04,204.91.46.198,42.219.154.166,39,39
2016-04-11 02:33:04,218.12.179.68,42.219.154.166,39,0
2016-04-11 02:33:13,217.156.57.81,42.219.154.166,40,9
2016-04-11 02:33:13,33.12.99.120,42.219.154.166,39,0
2016-04-11 02:33:57,248.60.153.118,42.219.154.166,39,44
2016-04-11 02:37:21,165.235.42.174,42.219.154.166,39,204
2016-04-11 02:39:41,217.231.240.101,42.219.154.166,40,140
2016-04-11 02:40:11,222.156.17.131,42.219.154.166,40,30
