te,sa,da,byt,teDelta
2016-04-11 00:02:04,64.213.178.33,42.219.157.100,42,124
2016-04-11 00:03:31,225.230.216.89,42.219.157.100,39,87
2016-04-11 00:05:03,73.60.0.219,42.219.157.100,40,92
2016-04-11 00:05:15,204.91.46.235,42.219.157.100,41,12
2016-04-11 00:06:17,208.43.183.74,42.219.157.100,40,62
2016-04-11 00:10:48,217.156.57.81,42.219.157.100,39,271
2016-04-11 00:12:31,36.190.211.206,42.219.157.100,40,103
2016-04-11 00:14:04,96.248.73.93,42.219.157.100,39,93
2016-04-11 00:14:58,68.137.135.199,42.219.157.100,41,54
2016-04-11 00:15:55,69.39.92.190,42.219.157.100,39,57
2016-04-11 00:16:43,217.231.255.195,42.219.157.100,40,48
2016-04-11 00:20:36,182.42.182.186,42.219.157.100,41,233
2016-04-11 00:21:16,67.116.103.246,42.219.157.100,40,40
2016-04-11 00:27:42,208.43.183.102,42.219.157.100,40,386
2016-04-11 00:30:41,194.231.140.151,42.219.157.100,41,179
2016-04-11 00:30:41,240.41.208.134,42.219.157.100,40,0
2016-04-11 00:32:10,42.9.7.17,42.219.157.100,40,89
2016-04-11 00:32:41,217.156.124.13,42.219.157.100,40,31
2016-04-11 00:32:56,79.6.71.89,42.219.157.100,41,15
2016-04-11 00:32:57,208.43.183.102,42.219.157.100,40,1
2016-04-11 00:35:56,224.4.21.184,42.219.157.100,39,179
2016-04-11 00:37:44,208.43.183.102,42.219.157.100,40,108
2016-04-11 00:38:21,224.7.72.145,42.219.157.100,40,37
2016-04-11 00:40:23,227.169.55.238,42.219.157.100,39,122
2016-04-11 00:42:51,85.220.59.178,42.219.157.100,40,148
2016-04-11 00:48:32,96.96.13.149,42.219.157.100,39,341
2016-04-11 00:50:09,216.249.49.156,42.219.157.100,38,97
2016-04-11 00:51:31,68.137.244.134,42.219.157.100,39,82
2016-04-11 00:52:29,33.12.108.90,42.219.157.100,39,58
2016-04-11 00:52:51,179.122.2.137,42.219.157.100,38,22
2016-04-11 00:53:15,164.229.229.96,42.219.157.100,40,24
2016-04-11 01:01:21,96.248.73.93,42.219.157.100,40,486
2016-04-11 01:03:34,246.12.97.31,42.219.157.100,39,133
2016-04-11 01:03:50,222.156.17.131,42.219.157.100,40,16
2016-04-11 01:05:36,217.156.57.81,42.219.157.100,39,106
2016-04-11 01:06:55,32.100.20.28,42.219.157.100,38,79
2016-04-11 01:09:21,33.12.108.90,42.219.157.100,40,146
2016-04-11 01:12:01,43.28.221.2,42.219.157.100,40,160
2016-04-11 01:14:16,201.182.87.68,42.219.157.100,39,135
2016-04-11 01:17:01,36.190.211.206,42.219.157.100,38,165
2016-04-11 01:22:46,101.88.108.96,42.219.157.100,40,345
2016-04-11 01:27:23,164.232.251.234,42.219.157.100,39,277
2016-04-11 01:33:14,240.62.27.30,42.219.157.100,40,351
2016-04-11 01:34:14,96.96.13.149,42.219.157.100,39,60
2016-04-11 01:34:14,84.13.202.223,42.219.157.100,39,0
2016-04-11 01:34:45,62.174.229.181,42.219.157.100,39,31
2016-04-11 01:40:21,64.230.105.122,42.219.157.100,41,336
2016-04-11 01:42:53,69.81.144.249,42.219.157.100,41,152
2016-04-11 01:44:28,56.207.76.118,42.219.157.100,41,95
2016-04-11 01:44:28,33.12.108.90,42.219.157.100,40,0
2016-04-11 01:44:51,212.33.32.66,42.219.157.100,40,23
2016-04-11 01:44:51,240.111.145.48,42.219.157.100,39,0
2016-04-11 01:45:22,204.91.46.244,42.219.157.100,40,31
2016-04-11 01:51:25,217.156.57.81,42.219.157.100,40,363
2016-04-11 01:53:30,64.74.201.53,42.219.157.100,39,125
2016-04-11 01:55:49,232.161.164.164,42.219.157.100,40,139
2016-04-11 01:58:12,32.100.20.28,42.219.157.100,40,143
2016-04-11 02:06:13,73.60.0.219,42.219.157.100,39,481
2016-04-11 02:12:11,204.91.46.234,42.219.157.100,40,358
2016-04-11 02:12:54,79.36.210.237,42.219.157.100,39,43
2016-04-11 02:16:10,69.39.92.190,42.219.157.100,41,196
2016-04-11 02:16:41,217.156.124.13,42.219.157.100,39,31
2016-04-11 02:17:07,183.115.181.108,42.219.157.100,38,26
2016-04-11 02:20:37,67.116.103.246,42.219.157.100,39,210
2016-04-11 02:20:49,32.100.20.28,42.219.157.100,40,12
2016-04-11 02:24:34,32.100.20.28,42.219.157.100,39,225
2016-04-11 02:25:44,217.156.57.81,42.219.157.100,39,70
