te,sa,da,byt,teDelta
2016-04-11 00:01:08,185.60.79.173,42.219.150.175,42,68
2016-04-11 00:01:26,248.30.219.200,42.219.150.175,39,18
2016-04-11 00:01:27,173.24.80.72,42.219.150.175,40,1
2016-04-11 00:01:37,32.100.20.28,42.219.150.175,41,10
2016-04-11 00:06:50,91.71.55.49,42.219.150.175,39,313
2016-04-11 00:08:15,56.228.99.129,42.219.150.175,40,85
2016-04-11 00:09:35,217.156.57.81,42.219.150.175,40,80
2016-04-11 00:13:15,62.251.161.81,42.219.150.175,41,220
2016-04-11 00:13:15,43.42.79.219,42.219.150.175,39,0
2016-04-11 00:18:52,176.116.194.233,42.219.150.175,41,337
2016-04-11 00:26:39,216.243.117.228,42.219.150.175,39,467
2016-04-11 00:31:16,176.116.194.233,42.219.150.175,40,277
2016-04-11 00:32:41,224.4.140.145,42.219.150.175,39,85
2016-04-11 00:35:03,210.67.47.22,42.219.150.175,40,142
2016-04-11 00:37:24,237.129.3.230,42.219.150.175,40,141
2016-04-11 00:37:33,176.116.194.233,42.219.150.175,40,9
2016-04-11 00:40:03,69.132.4.149,42.219.150.175,40,150
2016-04-11 00:43:23,82.7.67.216,42.219.150.175,41,200
2016-04-11 00:45:40,217.156.57.81,42.219.150.175,40,137
2016-04-11 00:45:40,198.132.25.203,42.219.150.175,39,0
2016-04-11 00:46:14,66.40.75.64,42.219.150.175,39,34
2016-04-11 00:47:27,78.180.95.118,42.219.150.175,40,73
2016-04-11 00:49:43,222.156.17.131,42.219.150.175,39,136
2016-04-11 00:51:48,245.243.168.36,42.219.150.175,38,125
2016-04-11 01:09:29,32.100.20.28,42.219.150.175,40,1061
2016-04-11 01:09:29,36.228.110.46,42.219.150.175,39,0
2016-04-11 01:11:11,246.182.202.32,42.219.150.175,39,102
2016-04-11 01:16:32,208.43.183.74,42.219.150.175,40,321
2016-04-11 01:17:09,217.231.248.88,42.219.150.175,40,37
2016-04-11 01:17:09,218.12.179.68,42.219.150.175,39,0
2016-04-11 01:17:34,117.208.149.163,42.219.150.175,40,25
2016-04-11 01:18:11,45.170.118.24,42.219.150.175,40,37
2016-04-11 01:19:13,96.96.13.149,42.219.150.175,39,62
2016-04-11 01:20:11,69.9.102.188,42.219.150.175,39,58
2016-04-11 01:22:29,237.146.221.16,42.219.150.175,40,138
2016-04-11 01:26:43,217.93.122.183,42.219.150.175,40,254
2016-04-11 01:27:19,92.40.124.145,42.219.150.175,39,36
2016-04-11 01:29:18,217.156.57.81,42.219.150.175,40,119
2016-04-11 01:30:34,49.107.129.159,42.219.150.175,40,76
2016-04-11 01:30:56,51.185.119.56,42.219.150.175,40,22
2016-04-11 01:30:56,217.156.57.81,42.219.150.175,41,0
2016-04-11 01:31:40,176.116.194.233,42.219.150.175,38,44
2016-04-11 01:32:04,217.231.240.101,42.219.150.175,38,24
2016-04-11 01:34:16,248.165.151.206,42.219.150.175,40,132
2016-04-11 01:38:01,194.231.191.138,42.219.150.175,38,225
2016-04-11 01:52:23,246.205.68.191,42.219.150.175,40,862
2016-04-11 01:55:48,96.96.13.149,42.219.150.175,40,205
2016-04-11 01:56:20,36.37.183.136,42.219.150.175,40,32
2016-04-11 01:59:52,214.16.227.117,42.219.150.175,39,212
2016-04-11 02:01:37,73.133.93.64,42.219.150.175,40,105
2016-04-11 02:06:04,242.103.61.21,42.219.150.175,39,267
2016-04-11 02:06:04,82.6.252.214,42.219.150.175,38,0
2016-04-11 02:07:35,32.100.20.28,42.219.150.175,39,91
2016-04-11 02:07:48,79.7.61.44,42.219.150.175,41,13
2016-04-11 02:08:26,113.63.71.82,42.219.150.175,40,38
2016-04-11 02:10:16,208.43.183.74,42.219.150.175,39,110
2016-04-11 02:12:02,213.221.126.159,42.219.150.175,40,106
2016-04-11 02:13:35,225.230.216.89,42.219.150.175,40,93
2016-04-11 02:13:58,89.107.130.193,42.219.150.175,39,23
2016-04-11 02:15:09,152.173.112.216,42.219.150.175,40,71
2016-04-11 02:17:54,62.149.232.134,42.219.150.175,40,165
2016-04-11 02:21:40,197.34.213.105,42.219.150.175,39,226
2016-04-11 02:25:26,32.100.20.28,42.219.150.175,39,226
2016-04-11 02:25:50,73.60.0.219,42.219.150.175,39,24
2016-04-11 02:26:14,194.231.140.151,42.219.150.175,40,24
2016-04-11 02:32:21,233.139.45.219,42.219.150.175,39,367
2016-04-11 02:32:21,240.111.145.48,42.219.150.175,41,0
2016-04-11 02:32:57,245.245.31.58,42.219.150.175,41,36
2016-04-11 02:43:12,176.116.194.233,42.219.150.175,38,615
2016-04-11 02:48:21,33.12.107.16,42.219.150.175,39,309
2016-04-11 02:48:21,242.101.233.184,42.219.150.175,40,0
2016-04-11 02:48:21,217.156.57.81,42.219.150.175,39,0
2016-04-11 02:50:47,33.12.99.120,42.219.150.175,38,146
2016-04-11 02:52:26,176.116.194.233,42.219.150.175,39,99
2016-04-11 02:53:08,204.91.46.238,42.219.150.175,39,42
2016-04-11 02:55:31,199.175.171.199,42.219.150.175,40,143
2016-04-11 03:03:07,75.129.33.114,42.219.150.175,39,456
2016-04-11 03:03:07,176.116.195.149,42.219.150.175,38,0
2016-04-11 03:04:50,203.250.5.4,42.219.150.175,38,103
2016-04-11 03:05:09,168.153.48.4,42.219.150.175,40,19
2016-04-11 03:06:03,66.40.75.64,42.219.150.175,40,54
2016-04-11 03:06:52,225.230.253.115,42.219.150.175,40,49
2016-04-11 03:09:20,222.156.17.70,42.219.150.175,40,148
2016-04-11 03:12:03,225.27.55.216,42.219.150.175,40,163
2016-04-11 03:12:52,69.81.144.249,42.219.150.175,40,49
2016-04-11 03:24:22,124.72.188.17,42.219.150.175,38,690
2016-04-11 03:29:43,56.228.87.2,42.219.150.175,40,321
