te,sa,da,byt,teDelta
2016-04-11 00:04:33,212.47.219.114,42.219.146.0,41,273
2016-04-11 00:05:18,42.9.7.17,42.219.146.0,41,45
2016-04-11 00:06:20,165.72.140.4,42.219.146.0,38,62
2016-04-11 00:06:20,239.7.165.190,42.219.146.0,41,0
2016-04-11 00:09:02,176.116.194.233,42.219.146.0,40,162
2016-04-11 00:09:46,242.100.155.243,42.219.146.0,39,44
2016-04-11 00:12:36,201.182.87.68,42.219.146.0,40,170
2016-04-11 00:14:01,36.37.176.93,42.219.146.0,39,85
2016-04-11 00:16:33,48.73.6.241,42.219.146.0,39,152
2016-04-11 00:17:40,232.161.246.72,42.219.146.0,38,67
2016-04-11 00:20:59,96.96.13.149,42.219.146.0,38,199
2016-04-11 00:26:03,41.34.127.90,42.219.146.0,39,304
2016-04-11 00:26:22,48.182.153.111,42.219.146.0,39,19
2016-04-11 00:29:15,194.231.191.138,42.219.146.0,40,173
2016-04-11 00:31:19,223.57.15.222,42.219.146.0,40,124
2016-04-11 00:31:19,214.16.227.98,42.219.146.0,39,0
2016-04-11 00:36:58,32.100.20.28,42.219.146.0,39,339
2016-04-11 00:36:58,208.43.183.102,42.219.146.0,39,0
2016-04-11 00:41:05,73.213.27.178,42.219.146.0,38,247
2016-04-11 00:43:12,224.36.150.76,42.219.146.0,41,127
2016-04-11 00:45:24,209.29.149.118,42.219.146.0,38,132
2016-04-11 00:47:47,69.55.59.192,42.219.146.0,40,143
2016-04-11 00:48:52,69.132.5.212,42.219.146.0,39,65
2016-04-11 00:55:07,73.60.0.219,42.219.146.0,39,375
2016-04-11 00:56:22,237.139.90.90,42.219.146.0,38,75
2016-04-11 01:03:15,240.41.208.134,42.219.146.0,39,413
2016-04-11 01:05:36,56.208.168.104,42.219.146.0,40,141
2016-04-11 01:05:36,213.126.157.204,42.219.146.0,39,0
2016-04-11 01:06:34,190.49.61.254,42.219.146.0,40,58
2016-04-11 01:20:53,117.208.149.99,42.219.146.0,40,859
2016-04-11 01:22:21,136.100.198.222,42.219.146.0,39,88
2016-04-11 01:22:21,237.128.46.55,42.219.146.0,40,0
2016-04-11 01:24:25,165.164.88.96,42.219.146.0,40,124
2016-04-11 01:29:20,217.156.57.81,42.219.146.0,40,295
2016-04-11 01:33:05,221.177.81.97,42.219.146.0,39,225
2016-04-11 01:33:12,79.7.35.82,42.219.146.0,41,7
2016-04-11 01:34:00,105.190.91.120,42.219.146.0,40,48
2016-04-11 01:34:47,182.42.182.186,42.219.146.0,40,47
2016-04-11 01:41:45,182.42.182.186,42.219.146.0,40,418
2016-04-11 01:41:53,226.67.55.22,42.219.146.0,39,8
2016-04-11 01:44:15,185.86.193.244,42.219.146.0,39,142
2016-04-11 01:44:15,224.4.174.1,42.219.146.0,40,0
2016-04-11 01:46:59,224.4.3.92,42.219.146.0,39,164
2016-04-11 01:49:41,239.74.121.130,42.219.146.0,39,162
2016-04-11 01:50:23,43.42.79.219,42.219.146.0,40,42
