te,sa,da,byt,teDelta
2016-04-11 00:09:42,60.133.101.194,42.219.149.255,101,582
2016-04-11 00:10:54,96.96.13.149,42.219.149.255,39,72
2016-04-11 00:10:54,208.43.182.148,42.219.149.255,40,0
2016-04-11 00:11:28,208.43.183.102,42.219.149.255,41,34
2016-04-11 00:13:11,246.205.68.191,42.219.149.255,39,103
2016-04-11 00:14:28,40.137.236.9,42.219.149.255,40,77
2016-04-11 00:15:16,37.248.94.125,42.219.149.255,39,48
2016-04-11 00:19:10,217.156.57.81,42.219.149.255,39,234
2016-04-11 00:19:59,77.82.254.253,42.219.149.255,39,49
2016-04-11 00:20:48,218.130.36.88,42.219.149.255,40,49
2016-04-11 00:20:48,217.231.240.101,42.219.149.255,39,0
2016-04-11 00:21:53,217.156.57.81,42.219.149.255,40,65
2016-04-11 00:24:56,42.219.170.246,42.219.149.255,40,183
2016-04-11 00:25:29,216.156.202.228,42.219.149.255,39,33
2016-04-11 00:26:42,73.133.93.64,42.219.149.255,41,73
2016-04-11 00:32:23,176.116.194.233,42.219.149.255,39,341
2016-04-11 00:33:58,73.60.0.219,42.219.149.255,40,95
2016-04-11 00:35:27,69.73.138.46,42.219.149.255,39,89
2016-04-11 00:35:51,51.211.59.109,42.219.149.255,41,24
2016-04-11 00:38:37,42.112.137.119,42.219.149.255,39,166
2016-04-11 00:43:10,238.131.94.102,42.219.149.255,38,273
2016-04-11 00:46:17,242.100.155.243,42.219.149.255,39,187
2016-04-11 00:51:17,242.100.247.131,42.219.149.255,40,300
2016-04-11 00:52:08,40.22.105.117,42.219.149.255,39,51
2016-04-11 00:57:15,56.170.91.79,42.219.149.255,39,307
2016-04-11 00:57:15,62.100.126.36,42.219.149.255,39,0
2016-04-11 01:00:54,60.133.101.194,42.219.149.255,41,219
2016-04-11 01:01:49,225.145.165.222,42.219.149.255,39,55
2016-04-11 01:05:35,43.28.221.2,42.219.149.255,41,226
2016-04-11 01:06:11,67.65.251.61,42.219.149.255,41,36
2016-04-11 01:06:18,70.209.61.22,42.219.149.255,40,7
2016-04-11 01:06:24,69.39.92.230,42.219.149.255,39,6
2016-04-11 01:06:25,68.137.244.166,42.219.149.255,38,1
2016-04-11 01:13:17,42.201.137.28,42.219.149.255,39,412
2016-04-11 01:13:58,165.72.140.4,42.219.149.255,40,41
2016-04-11 01:13:58,204.91.46.204,42.219.149.255,39,0
2016-04-11 01:15:30,72.163.161.9,42.219.149.255,38,92
2016-04-11 01:17:31,51.202.240.124,42.219.149.255,39,121
2016-04-11 01:25:00,236.138.114.197,42.219.149.255,38,449
2016-04-11 01:26:22,96.96.13.149,42.219.149.255,40,82
2016-04-11 01:27:43,245.243.168.36,42.219.149.255,40,81
2016-04-11 01:36:36,182.42.182.186,42.219.149.255,41,533
2016-04-11 01:39:48,96.96.13.149,42.219.149.255,39,192
2016-04-11 01:42:51,242.96.9.160,42.219.149.255,39,183
2016-04-11 01:43:32,176.116.195.41,42.219.149.255,38,41
2016-04-11 01:53:41,182.42.182.186,42.219.149.255,39,609
2016-04-11 01:53:52,248.3.121.236,42.219.149.255,39,11
2016-04-11 01:56:14,69.39.92.230,42.219.149.255,40,142
2016-04-11 01:59:20,62.100.229.92,42.219.149.255,38,186
2016-04-11 01:59:20,62.100.229.92,42.219.149.255,40,0
2016-04-11 01:59:31,61.201.253.7,42.219.149.255,39,11
2016-04-11 02:03:20,82.7.67.216,42.219.149.255,40,229
2016-04-11 02:03:21,168.98.166.241,42.219.149.255,38,1
2016-04-11 02:04:13,240.63.255.1,42.219.149.255,40,52
2016-04-11 02:07:10,168.8.209.58,42.219.149.255,39,177
2016-04-11 02:09:05,83.170.24.59,42.219.149.255,40,115
2016-04-11 02:09:31,117.208.149.129,42.219.149.255,39,26
2016-04-11 02:09:41,70.46.166.190,42.219.149.255,41,10
2016-04-11 02:09:41,240.41.208.134,42.219.149.255,39,0
2016-04-11 02:15:04,233.139.45.219,42.219.149.255,39,323
2016-04-11 02:15:05,217.156.57.81,42.219.149.255,38,1
2016-04-11 02:16:21,242.101.129.180,42.219.149.255,40,76
2016-04-11 02:18:07,204.91.46.255,42.219.149.255,39,106
2016-04-11 02:23:00,197.34.213.105,42.219.149.255,39,293
2016-04-11 02:23:43,217.156.57.81,42.219.149.255,40,43
2016-04-11 02:26:37,217.156.57.81,42.219.149.255,40,174
2016-04-11 02:28:56,80.22.139.148,42.219.149.255,40,139
2016-04-11 02:31:40,233.198.23.219,42.219.149.255,41,164
2016-04-11 02:36:46,33.12.108.90,42.219.149.255,39,306
2016-04-11 02:45:36,208.43.183.102,42.219.149.255,39,530
2016-04-11 02:56:49,217.156.57.81,42.219.149.255,38,673
2016-04-11 02:57:13,168.98.61.106,42.219.149.255,38,24
