te,sa,da,byt,teDelta
2016-04-11 00:00:17,40.137.236.9,42.219.150.161,151,17
2016-04-11 00:00:37,69.39.92.190,42.219.150.161,39,20
2016-04-11 00:00:37,246.181.237.124,42.219.150.161,39,0
2016-04-11 00:03:39,238.28.246.206,42.219.150.161,39,182
2016-04-11 00:04:43,217.156.57.81,42.219.150.161,40,64
2016-04-11 00:05:21,242.101.233.184,42.219.150.161,40,38
2016-04-11 00:07:57,69.12.45.239,42.219.150.161,38,156
2016-04-11 00:07:57,48.168.181.212,42.219.150.161,39,0
2016-04-11 00:08:13,217.156.57.81,42.219.150.161,40,16
2016-04-11 00:09:10,33.12.117.59,42.219.150.161,39,57
2016-04-11 00:09:50,197.197.151.10,42.219.150.161,41,40
2016-04-11 00:13:01,224.4.66.134,42.219.150.161,39,191
2016-04-11 00:20:22,208.43.184.193,42.219.150.161,40,441
2016-04-11 00:21:32,217.156.57.81,42.219.150.161,40,70
2016-04-11 00:26:22,208.43.183.102,42.219.150.161,41,290
2016-04-11 00:26:22,82.6.252.215,42.219.150.161,39,0
2016-04-11 00:30:51,236.43.144.65,42.219.150.161,38,269
2016-04-11 00:34:13,239.245.59.121,42.219.150.161,40,202
2016-04-11 00:35:10,75.129.109.99,42.219.150.161,39,57
2016-04-11 00:37:19,204.91.46.250,42.219.150.161,39,129
2016-04-11 00:39:49,110.15.64.238,42.219.150.161,40,150
2016-04-11 00:40:30,246.181.237.124,42.219.150.161,41,41
2016-04-11 00:40:59,70.8.151.155,42.219.150.161,40,29
2016-04-11 00:43:47,150.18.190.204,42.219.150.161,41,168
2016-04-11 00:47:48,194.231.140.151,42.219.150.161,38,241
2016-04-11 00:53:23,61.201.254.159,42.219.150.161,40,335
2016-04-11 00:55:41,176.116.194.233,42.219.150.161,39,138
2016-04-11 00:57:48,37.102.97.101,42.219.150.161,39,127
2016-04-11 01:02:13,92.18.45.40,42.219.150.161,39,265
2016-04-11 01:02:13,48.182.89.78,42.219.150.161,39,0
2016-04-11 01:03:45,176.116.194.233,42.219.150.161,40,92
2016-04-11 01:04:14,215.150.201.226,42.219.150.161,39,29
2016-04-11 01:06:38,72.152.102.147,42.219.150.161,40,144
2016-04-11 01:10:43,46.148.67.118,42.219.150.161,40,245
2016-04-11 01:13:29,208.43.183.102,42.219.150.161,39,166
2016-04-11 01:20:25,189.110.91.148,42.219.150.161,40,416
2016-04-11 01:22:37,42.219.150.161,117.208.149.175,39,132
2016-04-11 01:23:45,237.141.121.19,42.219.150.161,39,68
2016-04-11 01:23:58,168.105.98.252,42.219.150.161,40,13
2016-04-11 01:31:58,208.43.183.102,42.219.150.161,39,480
2016-04-11 01:37:47,222.156.17.131,42.219.150.161,39,349
2016-04-11 01:41:51,47.149.216.48,42.219.150.161,39,244
2016-04-11 01:47:17,82.7.67.216,42.219.150.161,40,326
2016-04-11 01:48:04,213.221.146.209,42.219.150.161,40,47
2016-04-11 01:50:38,176.116.194.233,42.219.150.161,39,154
2016-04-11 01:52:24,248.60.153.118,42.219.150.161,40,106
2016-04-11 01:52:55,208.43.182.148,42.219.150.161,40,31
2016-04-11 01:55:46,176.116.194.233,42.219.150.161,40,171
2016-04-11 01:56:32,34.141.148.164,42.219.150.161,39,46
