te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:29,0.0,176.116.195.149,42.219.145.84,5185,5074,UDP,.A....,0,40,1,438,background,2,0,389,0
2016-04-11 00:13:32,0.0,223.57.149.208,42.219.145.84,59491,23,TCP,....S.,0,0,1,52,background,438,0,812,423
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.145.84,49256,3306,TCP,....S.,0,40,1,40,background,52,0,960,148
2016-04-11 00:18:12,0.0,204.223.22.109,42.219.145.84,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1092,132
2016-04-11 00:18:52,0.0,56.207.76.118,42.219.145.84,999,53,UDP,.A....,0,40,1,65,background,40,0,1132,40
2016-04-11 00:21:48,0.0,42.9.7.17,42.219.145.84,4468,445,TCP,....S.,0,72,1,48,background,65,0,1308,176
2016-04-11 00:23:02,0.0,176.116.195.149,42.219.145.84,5218,5075,UDP,.A....,0,40,1,440,background,48,0,1382,74
2016-04-11 00:23:37,0.0,82.7.67.216,42.219.145.84,43773,1604,TCP,....S.,0,0,1,40,background,440,0,1417,35
2016-04-11 00:27:20,0.0,217.231.240.54,42.219.145.84,39255,2121,TCP,....S.,0,40,1,40,background,40,0,1640,223
2016-04-11 00:27:22,0.0,33.12.117.59,42.219.145.84,5484,5580,UDP,.A....,0,0,1,442,background,40,0,1642,2
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.145.84,5060,5060,UDP,.A....,0,0,1,444,background,442,0,1690,48
2016-04-11 00:30:54,0.0,105.190.217.12,42.219.145.84,22,18853,TCP,.A..S.,0,0,1,44,background,444,0,1854,164
2016-04-11 00:32:39,2.98,220.230.77.71,42.219.145.84,51989,23,TCP,....S.,0,0,2,104,background,44,0,1959,105
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.145.84,9090,22,TCP,....S.,0,40,1,40,background,104,0,2149,190
2016-04-11 00:39:07,0.0,32.100.20.28,42.219.145.84,41478,53,TCP,....S.,0,40,1,40,background,40,0,2347,198
2016-04-11 00:39:34,0.0,176.116.195.149,42.219.145.84,5137,5065,UDP,.A....,0,40,1,438,background,40,0,2374,27
2016-04-11 00:42:50,0.0,176.116.194.129,42.219.145.84,34680,2086,TCP,....S.,0,40,1,40,background,438,0,2570,196
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.145.84,6000,3306,TCP,....S.,0,40,1,40,background,40,0,2584,14
2016-04-11 00:43:29,0.0,240.111.186.124,42.219.145.84,12200,80,TCP,....S.,0,0,1,40,background,40,0,2609,25
2016-04-11 00:43:51,0.0,56.207.76.118,42.219.145.84,999,53,UDP,.A....,0,40,1,65,background,40,0,2631,22
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.145.84,20000,53,UDP,.A....,0,40,1,69,background,65,0,2681,50
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.145.84,5145,5060,UDP,.A....,0,40,1,443,background,69,0,2701,20
2016-04-11 00:47:18,2.86,164.88.167.228,42.219.145.84,1424,445,TCP,....S.,0,40,2,104,background,443,0,2838,137
2016-04-11 00:47:49,0.0,82.167.246.233,42.219.145.84,41620,1900,UDP,.A....,0,0,1,125,background,104,0,2869,31
2016-04-11 00:48:47,3.0,36.226.222.231,42.219.145.84,59724,23,TCP,....S.,0,0,2,120,background,125,0,2927,58
2016-04-11 00:52:15,3.0,51.188.22.246,42.219.145.84,3799,445,TCP,....S.,0,72,2,96,background,120,0,3135,208
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.145.84,5068,5060,UDP,.A....,0,40,1,445,background,96,0,3167,32
2016-04-11 00:52:50,0.0,212.88.63.199,42.219.145.84,38438,8443,TCP,....S.,0,0,1,48,background,445,0,3170,3
2016-04-11 00:56:06,0.0,176.116.195.149,42.219.145.84,5090,6000,UDP,.A....,0,40,1,438,background,48,0,3366,196
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.145.84,27585,8080,TCP,....S.,0,40,1,40,background,438,0,3506,140
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.145.84,20001,53,UDP,.A....,0,40,1,69,background,40,1,3830,324
2016-04-11 01:08:25,3.004,176.113.197.129,42.219.145.84,38077,23,TCP,....S.,0,72,2,104,background,69,1,4105,275
2016-04-11 01:12:16,0.0,213.82.166.3,42.219.145.84,5724,5060,UDP,.A....,0,40,1,435,background,104,1,4336,231
2016-04-11 01:12:38,0.0,176.116.195.149,42.219.145.84,5108,5040,UDP,.A....,0,40,1,438,background,435,1,4358,22
2016-04-11 01:20:45,0.0,194.231.191.138,42.219.145.84,34680,4848,TCP,....S.,0,40,1,40,background,438,1,4845,487
2016-04-11 01:21:12,3.0,66.245.182.122,42.219.145.84,52906,23,TCP,....S.,0,0,2,104,background,40,1,4872,27
2016-04-11 01:21:40,9.024,78.110.200.128,42.219.145.84,41822,23,TCP,....S.,0,40,3,180,background,104,1,4900,28
2016-04-11 01:24:34,0.0,240.62.27.30,42.219.145.84,47357,21320,TCP,....S.,0,0,1,40,background,180,1,5074,174
2016-04-11 01:28:13,0.0,61.35.227.227,42.219.145.84,56015,22,TCP,....S.,0,40,1,40,background,40,1,5293,219
2016-04-11 01:33:55,9.0,44.66.175.249,42.219.145.84,3856,23,TCP,....S.,0,40,3,180,background,40,1,5635,342
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.145.84,14064,22,TCP,....S.,0,40,1,48,background,180,1,5708,73
2016-04-11 01:45:44,0.0,33.12.99.120,42.219.145.84,5380,5060,UDP,.A....,0,0,1,442,background,48,1,6344,636
2016-04-11 01:48:23,0.0,56.207.76.118,42.219.145.84,999,53,UDP,.A....,0,40,1,65,background,442,1,6503,159
2016-04-11 01:52:28,2.924,49.68.144.113,42.219.145.84,1296,445,TCP,....S.,0,0,2,96,background,65,1,6748,245
2016-04-11 01:53:45,0.0,36.37.136.91,42.219.145.84,5060,5060,UDP,.A....,0,0,1,433,background,96,1,6825,77
2016-04-11 01:53:52,0.0,48.137.15.159,42.219.145.84,80,27778,TCP,.A..S.,0,72,1,44,background,433,1,6832,7
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.145.84,38328,123,UDP,.A....,0,40,1,37,background,44,1,7130,298
2016-04-11 02:01:50,3.0,64.89.127.83,42.219.145.84,59785,23,TCP,....S.,0,72,2,104,background,37,2,7310,180
2016-04-11 02:02:11,9.0,72.228.239.40,42.219.145.84,4198,4028,TCP,....S.,0,72,3,180,background,104,2,7331,21
2016-04-11 02:07:46,0.0,238.80.87.172,42.219.145.84,0,0,TCP,U.....,0,40,1,60,background,180,2,7666,335
2016-04-11 02:11:41,2.988,232.161.225.88,42.219.145.84,33871,23,TCP,....S.,0,40,2,120,background,60,2,7901,235
2016-04-11 02:13:46,0.0,173.12.234.245,42.219.145.84,28532,3544,UDP,.A....,0,72,1,84,background,120,2,8026,125
2016-04-11 02:15:06,2.888,250.209.120.118,42.219.145.84,53353,445,TCP,....S.,0,40,2,96,background,84,2,8106,80
2016-04-11 02:17:00,0.0,164.229.244.176,42.219.145.84,12200,55002,TCP,....S.,0,72,1,40,background,96,2,8220,114
2016-04-11 02:17:05,0.0,232.161.36.237,42.219.145.84,51377,23,TCP,....S.,0,40,1,60,background,40,2,8225,5
2016-04-11 02:18:17,0.0,222.156.17.131,42.219.145.84,46690,8443,TCP,....S.,0,40,1,40,background,60,2,8297,72
2016-04-11 02:18:23,0.0,200.143.251.116,42.219.145.84,38574,23,TCP,....S.,0,0,1,52,background,40,2,8303,6
2016-04-11 02:18:24,0.0,222.156.17.131,42.219.145.84,46690,4444,TCP,....S.,0,40,1,40,background,52,2,8304,1
2016-04-11 02:18:27,0.0,222.156.17.131,42.219.145.84,46690,5443,TCP,....S.,0,40,1,40,background,40,2,8307,3
2016-04-11 02:18:47,0.0,222.156.17.131,42.219.145.84,46690,443,TCP,....S.,0,40,1,40,background,40,2,8327,20
2016-04-11 02:19:06,0.0,222.156.17.131,42.219.145.84,46690,9443,TCP,....S.,0,40,1,40,background,40,2,8346,19
2016-04-11 02:21:23,0.0,69.81.144.249,42.219.145.84,51824,17,UDP,.A....,0,40,1,28,background,40,2,8483,137
2016-04-11 02:26:46,2.9960000000000004,49.184.219.1,42.219.145.84,4768,23,TCP,....S.,0,0,2,120,background,28,2,8806,323
2016-04-11 02:33:07,3.004,217.249.204.228,42.219.145.84,41529,445,TCP,....S.,0,40,2,96,background,120,2,9187,381
2016-04-11 02:33:20,0.0,204.91.46.209,42.219.145.84,49404,9200,TCP,....S.,0,0,1,40,background,96,2,9200,13
2016-04-11 02:38:24,0.0,176.42.47.48,42.219.145.84,51413,23506,UDP,.A....,0,0,1,48,background,40,2,9504,304
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.145.84,6000,1433,TCP,....S.,0,40,1,40,background,48,2,9785,281
2016-04-11 02:50:20,0.0,248.24.211.32,42.219.145.84,6000,3306,TCP,....S.,0,16,1,40,background,40,2,10220,435
2016-04-11 02:53:12,0.0,217.231.240.101,42.219.145.84,65106,2160,TCP,....S.,0,40,1,40,background,40,2,10392,172
2016-04-11 02:54:25,7.016,247.78.115.41,42.219.145.84,56764,23,TCP,....S.,0,72,4,240,background,40,2,10465,73
2016-04-11 02:57:40,0.0,36.80.70.244,42.219.145.84,5100,5060,UDP,.A....,0,72,1,439,background,240,2,10660,195
2016-04-11 03:04:03,0.0,192.253.239.149,42.219.145.84,58813,2222,TCP,....S.,0,72,1,40,background,439,3,11043,383
2016-04-11 03:04:37,0.0,36.80.70.244,42.219.145.84,5100,5060,UDP,.A....,0,72,1,443,background,40,3,11077,34
2016-04-11 03:07:46,0.0,69.81.144.249,42.219.145.84,0,2048,ICMP,.A....,0,40,1,32,background,443,3,11266,189
2016-04-11 03:10:55,0.0,150.41.19.194,42.219.145.84,80,46469,TCP,.A..S.,0,72,1,44,background,32,3,11455,189
2016-04-11 03:14:05,8.96,70.8.151.155,42.219.145.84,37391,4028,TCP,....S.,0,0,3,180,background,44,3,11645,190
2016-04-11 03:14:06,3.004,61.201.254.159,42.219.145.84,39993,22,TCP,....S.,0,40,3,180,background,180,3,11646,1
2016-04-11 03:14:10,0.0,248.18.149.207,42.219.145.84,59833,22,TCP,....S.,0,0,1,48,background,180,3,11650,4
2016-04-11 03:15:11,0.0,192.253.239.200,42.219.145.84,37627,81,TCP,....S.,0,72,1,40,background,48,3,11711,61
2016-04-11 03:18:41,0.0,247.79.40.192,42.219.145.84,0,0,TCP,.APR.F,0,40,1,60,background,40,3,11921,210
