te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:35,0.312,42.219.153.113,194.233.64.198,80,34392,TCP,.AP.S.,0,0,6,4872,background,2,0,155,0
2016-04-11 00:02:49,0.0,42.219.153.113,194.233.64.198,80,34392,TCP,.A...F,0,0,1,52,background,4872,0,169,14
2016-04-11 00:03:55,0.568,42.219.153.113,54.143.54.165,80,3610,TCP,.AP.SF,0,0,7,5025,background,52,0,235,66
2016-04-11 00:05:34,0.12,42.219.153.113,188.31.65.105,80,20152,TCP,.AP.SF,0,0,4,833,background,5025,0,334,99
2016-04-11 00:05:41,0.252,42.219.153.113,91.71.126.150,80,39966,TCP,.AP.SF,0,0,7,5187,background,833,0,341,7
2016-04-11 00:05:43,15.032,42.219.153.113,194.233.64.207,80,34217,TCP,.AP.SF,0,0,10,9716,background,5187,0,343,2
2016-04-11 00:05:59,0.52,42.219.153.113,188.31.65.49,80,59482,TCP,.AP.SF,0,0,7,5135,background,9716,0,359,16
2016-04-11 00:08:03,0.212,42.219.153.113,188.31.65.82,80,38570,TCP,.AP.SF,0,0,7,5856,background,5135,0,483,124
2016-04-11 00:08:57,0.584,42.219.153.113,106.150.228.124,80,7123,TCP,.AP.SF,0,0,7,4984,background,5856,0,537,54
2016-04-11 00:09:06,0.168,42.219.153.113,102.216.44.64,80,30474,TCP,.AP.SF,0,0,7,5343,background,4984,0,546,9
2016-04-11 00:09:28,0.28,42.219.153.113,194.233.64.198,80,43963,TCP,.AP.S.,0,0,8,8583,background,5343,0,568,22
2016-04-11 00:09:43,0.128,42.219.153.113,194.233.64.198,80,43963,TCP,.A...F,0,0,2,104,background,8583,0,583,15
2016-04-11 00:10:05,0.28,42.219.153.113,194.233.64.207,80,44886,TCP,.AP.S.,0,0,7,7008,background,104,0,605,22
2016-04-11 00:10:20,0.0,42.219.153.113,194.233.64.207,80,44886,TCP,.A...F,0,0,1,52,background,7008,0,620,15
2016-04-11 00:11:17,0.584,42.219.153.113,54.143.54.87,80,21852,TCP,.AP.SF,0,0,7,5223,background,52,0,677,57
2016-04-11 00:11:20,0.256,42.219.153.113,91.71.126.210,80,19511,TCP,.AP.SF,0,0,7,5481,background,5223,0,680,3
