te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:26,0.0,176.116.195.149,42.219.155.122,5185,5074,UDP,.A....,0,40,1,441,background,2,0,386,0
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.122,48817,3306,TCP,....S.,0,40,1,40,background,441,0,960,574
2016-04-11 00:18:23,0.0,204.223.22.109,42.219.155.122,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1103,143
2016-04-11 00:21:44,0.0,42.9.7.17,42.219.155.122,4023,445,TCP,....S.,0,72,1,48,background,40,0,1304,201
2016-04-11 00:23:00,0.0,176.116.195.149,42.219.155.122,5218,5075,UDP,.A....,0,40,1,440,background,48,0,1380,76
2016-04-11 00:24:55,0.0,198.132.44.182,42.219.155.122,38582,1883,TCP,....S.,0,40,1,40,background,440,0,1495,115
2016-04-11 00:25:20,0.0,242.100.155.243,42.219.155.122,39184,8080,TCP,....S.,0,0,1,40,background,40,0,1520,25
2016-04-11 00:27:19,0.0,33.12.117.59,42.219.155.122,5484,5580,UDP,.A....,0,0,1,442,background,40,0,1639,119
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.122,5060,5060,UDP,.A....,0,0,1,445,background,442,0,1690,51
2016-04-11 00:28:19,0.0,217.231.240.54,42.219.155.122,39255,2121,TCP,....S.,0,40,1,40,background,445,0,1699,9
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.155.122,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,450
2016-04-11 00:39:31,0.0,176.116.195.149,42.219.155.122,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2371,222
2016-04-11 00:40:54,2.52,164.225.86.224,42.219.155.122,3056,445,TCP,....S.,0,72,2,96,background,441,0,2454,83
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.155.122,6000,3306,TCP,....S.,0,40,1,40,background,96,0,2584,130
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.155.122,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.155.122,5145,5060,UDP,.A....,0,40,1,443,background,70,0,2701,20
2016-04-11 00:47:46,0.0,82.167.246.233,42.219.155.122,41620,1900,UDP,.A....,0,0,1,125,background,443,0,2866,165
2016-04-11 00:51:42,3.024,141.214.249.216,42.219.155.122,2750,445,TCP,....S.,0,40,2,96,background,125,0,3102,236
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.155.122,5068,5060,UDP,.A....,0,40,1,445,background,96,0,3167,65
2016-04-11 00:56:03,0.0,176.116.195.149,42.219.155.122,5090,6000,UDP,.A....,0,40,1,439,background,445,0,3363,196
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.155.122,1515,8080,TCP,....S.,0,40,1,40,background,439,0,3506,143
2016-04-11 01:00:40,0.0,237.102.183.63,42.219.155.122,0,2048,ICMP,.A....,0,40,1,28,background,40,1,3640,134
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.155.122,20001,53,UDP,.A....,0,40,1,70,background,28,1,3830,190
2016-04-11 01:05:35,3.008,208.204.92.92,42.219.155.122,4187,445,TCP,....S.,0,72,2,96,background,70,1,3935,105
2016-04-11 01:07:12,3.0,239.176.23.226,42.219.155.122,47136,23,TCP,....S.,0,72,2,120,background,96,1,4032,97
2016-04-11 01:09:55,0.0,192.253.239.211,42.219.155.122,39856,2222,TCP,....S.,0,72,1,40,background,120,1,4195,163
2016-04-11 01:12:01,0.0,213.82.166.3,42.219.155.122,5724,5060,UDP,.A....,0,40,1,441,background,40,1,4321,126
2016-04-11 01:12:35,0.0,176.116.195.149,42.219.155.122,5108,5040,UDP,.A....,0,40,1,441,background,441,1,4355,34
2016-04-11 01:12:38,0.0,40.172.154.212,42.219.155.122,43837,23,TCP,....S.,0,0,1,60,background,441,1,4358,3
2016-04-11 01:21:34,3.344,66.116.167.11,42.219.155.122,44532,23,TCP,....S.,0,72,3,180,background,60,1,4894,536
2016-04-11 01:23:46,0.0,244.34.7.166,42.219.155.122,46759,3128,TCP,....S.,0,0,1,40,background,180,1,5026,132
2016-04-11 01:29:48,3.016,218.138.32.161,42.219.155.122,1541,445,TCP,....S.,0,0,2,96,background,40,1,5388,362
2016-04-11 01:29:51,1.004,200.55.251.186,42.219.155.122,50540,23,TCP,....S.,0,40,2,120,background,96,1,5391,3
2016-04-11 01:31:52,0.0,117.208.149.199,42.219.155.122,59460,443,TCP,....S.,0,72,1,40,background,120,1,5512,121
2016-04-11 01:31:52,0.0,117.208.149.207,42.219.155.122,42746,443,TCP,....S.,0,72,1,40,background,40,1,5512,0
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.155.122,14064,22,TCP,....S.,0,40,1,48,background,40,1,5708,196
2016-04-11 01:45:42,0.0,33.12.99.120,42.219.155.122,5380,5060,UDP,.A....,0,0,1,441,background,48,1,6342,634
2016-04-11 01:53:43,0.0,36.37.136.91,42.219.155.122,5060,5060,UDP,.A....,0,0,1,436,background,441,1,6823,481
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.155.122,38328,123,UDP,.A....,0,40,1,37,background,436,1,7131,308
2016-04-11 02:00:39,0.0,174.112.102.202,42.219.155.122,49769,3389,TCP,....S.,0,40,1,44,background,37,2,7239,108
2016-04-11 02:00:39,0.0,174.112.102.202,42.219.155.122,58515,3389,TCP,....S.,0,40,1,44,background,44,2,7239,0
2016-04-11 02:01:57,3.0,72.228.239.40,42.219.155.122,2808,4028,TCP,....S.,0,72,2,120,background,44,2,7317,78
2016-04-11 02:12:25,0.0,56.207.76.118,42.219.155.122,999,53,UDP,.A....,0,40,1,65,background,120,2,7945,628
2016-04-11 02:17:00,0.0,164.229.244.176,42.219.155.122,12200,55002,TCP,....S.,0,72,1,40,background,65,2,8220,275
2016-04-11 02:18:08,0.0,222.156.17.131,42.219.155.122,46690,443,TCP,....S.,0,40,1,40,background,40,2,8288,68
2016-04-11 02:18:08,0.0,222.156.17.131,42.219.155.122,46690,5443,TCP,....S.,0,40,1,40,background,40,2,8288,0
2016-04-11 02:18:31,0.0,222.156.17.131,42.219.155.122,46690,4444,TCP,....S.,0,40,1,40,background,40,2,8311,23
2016-04-11 02:18:41,0.0,222.156.17.131,42.219.155.122,46690,9443,TCP,....S.,0,40,1,40,background,40,2,8321,10
2016-04-11 02:19:02,0.0,222.156.17.131,42.219.155.122,46690,8443,TCP,....S.,0,40,1,40,background,40,2,8342,21
2016-04-11 02:26:26,2.9960000000000004,49.184.219.1,42.219.155.122,4500,23,TCP,....S.,0,0,2,120,background,40,2,8786,444
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.155.122,6000,1433,TCP,....S.,0,40,1,40,background,120,2,9785,999
2016-04-11 02:43:43,0.0,69.81.144.249,42.219.155.122,34173,17,UDP,.A....,0,40,1,28,background,40,2,9823,38
