te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:34,0.0,192.253.239.8,42.219.147.79,49581,8000,TCP,....S.,0,72,1,40,background,2,0,154,0
2016-04-11 00:04:01,0.0,240.62.27.30,42.219.147.79,47296,21320,TCP,....S.,0,0,1,40,background,40,0,241,87
2016-04-11 00:05:49,0.0,164.225.245.79,42.219.147.79,12200,55002,TCP,....S.,0,72,1,40,background,40,0,349,108
2016-04-11 00:06:32,0.0,176.116.195.149,42.219.147.79,5185,5074,UDP,.A....,0,40,1,440,background,40,0,392,43
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.147.79,59117,22,TCP,....S.,0,8,1,48,background,440,0,636,244
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.147.79,49647,3306,TCP,....S.,0,40,1,40,background,48,0,960,324
2016-04-11 00:18:23,0.0,204.223.22.109,42.219.147.79,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1103,143
2016-04-11 00:21:51,0.0,42.9.7.17,42.219.147.79,3025,445,TCP,....S.,0,72,1,48,background,40,0,1311,208
2016-04-11 00:22:13,2.92,70.33.163.34,42.219.147.79,44607,23,TCP,....S.,0,40,2,104,background,48,0,1333,22
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.79,5218,5075,UDP,.A....,0,40,1,439,background,104,0,1385,52
2016-04-11 00:24:24,0.0,165.202.36.149,42.219.147.79,45278,8080,TCP,....S.,0,0,1,40,background,439,0,1464,79
2016-04-11 00:26:06,0.0,72.163.161.9,42.219.147.79,24580,53,UDP,.A....,0,40,1,58,background,40,0,1566,102
2016-04-11 00:27:25,0.0,33.12.117.59,42.219.147.79,5484,5580,UDP,.A....,0,0,1,443,background,58,0,1645,79
2016-04-11 00:27:51,0.0,209.150.124.198,42.219.147.79,9666,41287,UDP,.A....,0,0,1,60,background,443,0,1671,26
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.147.79,5060,5060,UDP,.A....,0,0,1,444,background,60,0,1690,19
2016-04-11 00:28:42,0.0,217.231.240.54,42.219.147.79,39255,2121,TCP,....S.,0,40,1,40,background,444,0,1722,32
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.147.79,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,427
2016-04-11 00:39:36,0.0,176.116.195.149,42.219.147.79,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2376,227
2016-04-11 00:42:47,0.0,69.81.144.249,42.219.147.79,45079,17,UDP,.A....,0,40,1,28,background,441,0,2567,191
2016-04-11 00:44:18,0.0,32.100.20.28,42.219.147.79,41478,50090,TCP,....S.,0,40,1,40,background,28,0,2658,91
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.79,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,23
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.147.79,5145,5060,UDP,.A....,0,40,1,443,background,70,0,2701,20
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.147.79,41620,1900,UDP,.A....,0,0,1,125,background,443,0,2861,160
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.147.79,5068,5060,UDP,.A....,0,40,1,445,background,125,0,3167,306
2016-04-11 00:56:08,0.0,176.116.195.149,42.219.147.79,5090,6000,UDP,.A....,0,40,1,440,background,445,0,3368,201
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.147.79,25451,8080,TCP,....S.,0,40,1,40,background,440,0,3506,138
2016-04-11 00:59:06,0.0,208.43.182.148,42.219.147.79,48540,29081,TCP,....S.,0,40,1,40,background,40,0,3546,40
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.147.79,20001,53,UDP,.A....,0,40,1,70,background,40,1,3830,284
2016-04-11 01:12:30,0.0,213.82.166.3,42.219.147.79,5724,5060,UDP,.A....,0,40,1,442,background,70,1,4350,520
2016-04-11 01:12:40,0.0,176.116.195.149,42.219.147.79,5108,5040,UDP,.A....,0,40,1,441,background,442,1,4360,10
2016-04-11 01:21:15,0.0,209.150.124.198,42.219.147.79,9666,59464,UDP,.A....,0,0,1,60,background,441,1,4875,515
2016-04-11 01:31:29,3.008,211.7.158.27,42.219.147.79,54186,23,TCP,....S.,0,0,2,104,background,60,1,5489,614
2016-04-11 01:33:11,0.0,117.208.149.216,42.219.147.79,40952,143,TCP,....S.,0,72,1,40,background,104,1,5591,102
2016-04-11 01:33:11,0.0,117.208.149.220,42.219.147.79,54043,143,TCP,....S.,0,72,1,40,background,40,1,5591,0
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.147.79,14064,22,TCP,....S.,0,40,1,48,background,40,1,5708,117
2016-04-11 01:36:42,0.0,217.132.171.170,42.219.147.79,5816,22038,TCP,.A....,0,0,1,40,background,48,1,5802,94
2016-04-11 01:40:40,9.016,189.76.49.100,42.219.147.79,10783,23,TCP,....S.,0,0,3,180,background,40,1,6040,238
2016-04-11 01:40:40,9.02,189.76.49.100,42.219.147.79,10783,23,TCP,....S.,0,0,3,180,background,180,1,6040,0
2016-04-11 01:45:46,0.0,33.12.99.120,42.219.147.79,5380,5060,UDP,.A....,0,0,1,446,background,180,1,6346,306
2016-04-11 01:49:27,0.0,192.253.239.56,42.219.147.79,40899,2222,TCP,....S.,0,72,1,40,background,446,1,6567,221
2016-04-11 01:51:43,0.0,194.231.140.151,42.219.147.79,33310,3388,TCP,....S.,0,40,1,40,background,40,1,6703,136
2016-04-11 01:53:48,0.0,36.37.136.91,42.219.147.79,5060,5060,UDP,.A....,0,0,1,436,background,40,1,6828,125
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.147.79,38328,123,UDP,.A....,0,40,1,37,background,436,1,7130,302
2016-04-11 02:02:20,9.0,72.228.239.40,42.219.147.79,3536,4028,TCP,....S.,0,72,3,180,background,37,2,7340,210
2016-04-11 02:16:24,0.0,43.42.79.211,42.219.147.79,38033,137,UDP,.A....,0,0,1,78,background,180,2,8184,844
2016-04-11 02:17:44,0.0,222.156.17.131,42.219.147.79,46690,9443,TCP,....S.,0,40,1,40,background,78,2,8264,80
2016-04-11 02:18:06,0.0,222.156.17.131,42.219.147.79,46690,8443,TCP,....S.,0,40,1,40,background,40,2,8286,22
2016-04-11 02:18:22,0.0,222.156.17.131,42.219.147.79,46690,5443,TCP,....S.,0,40,1,40,background,40,2,8302,16
2016-04-11 02:18:43,0.0,222.156.17.131,42.219.147.79,46690,443,TCP,....S.,0,40,1,40,background,40,2,8323,21
2016-04-11 02:18:55,0.0,222.156.17.131,42.219.147.79,46690,4444,TCP,....S.,0,40,1,40,background,40,2,8335,12
2016-04-11 02:20:37,0.0,217.132.176.169,42.219.147.79,5816,29204,TCP,.A....,0,0,1,40,background,40,2,8437,102
2016-04-11 02:20:38,0.0,217.132.176.169,42.219.147.79,5816,29204,TCP,.A....,0,0,1,40,background,40,2,8438,1
2016-04-11 02:24:00,0.0,68.137.244.182,42.219.147.79,43354,69,UDP,.A....,0,0,1,42,background,40,2,8640,202
2016-04-11 02:27:03,2.9960000000000004,49.184.219.1,42.219.147.79,4811,23,TCP,....S.,0,0,2,120,background,42,2,8823,183
2016-04-11 02:27:04,3.0,49.184.219.1,42.219.147.79,4811,23,TCP,....S.,0,0,2,120,background,120,2,8824,1
2016-04-11 02:27:21,0.0,194.231.166.210,42.219.147.79,48569,80,TCP,....S.,0,40,1,40,background,120,2,8841,17
2016-04-11 02:29:25,0.0,56.207.76.118,42.219.147.79,999,53,UDP,.A....,0,40,1,65,background,40,2,8965,124
2016-04-11 02:31:39,0.0,198.132.37.185,42.219.147.79,57922,771,TCP,....S.,0,40,1,40,background,65,2,9099,134
2016-04-11 02:39:41,0.0,68.137.135.254,42.219.147.79,56854,623,UDP,.A....,0,0,1,51,background,40,2,9581,482
2016-04-11 02:40:03,3.008,221.24.4.205,42.219.147.79,40625,23,TCP,....S.,0,0,2,104,background,51,2,9603,22
2016-04-11 02:40:52,0.0,74.68.184.212,42.219.147.79,52670,23,TCP,....S.,0,75,1,52,background,104,2,9652,49
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.147.79,6000,1433,TCP,....S.,0,40,1,40,background,52,2,9785,133
2016-04-11 02:46:18,0.0,198.132.25.203,42.219.147.79,31674,4369,TCP,....S.,0,40,1,40,background,40,2,9978,193
2016-04-11 02:50:20,0.0,248.24.211.32,42.219.147.79,6000,3306,TCP,....S.,0,16,1,40,background,40,2,10220,242
2016-04-11 02:54:33,0.0,217.231.240.101,42.219.147.79,65106,2160,TCP,....S.,0,40,1,40,background,40,2,10473,253
2016-04-11 02:57:42,0.0,36.80.70.244,42.219.147.79,5100,5060,UDP,.A....,0,72,1,441,background,40,2,10662,189
2016-04-11 03:00:59,0.0,44.127.15.27,42.219.147.79,46889,23,TCP,....S.,0,72,1,52,background,441,3,10859,197
2016-04-11 03:03:10,7.0120000000000005,42.221.86.106,42.219.147.79,43619,23,TCP,....S.,0,72,4,240,background,52,3,10990,131
2016-04-11 03:04:40,0.0,36.80.70.244,42.219.147.79,5100,5060,UDP,.A....,0,72,1,440,background,240,3,11080,90
2016-04-11 03:06:34,3.008,238.176.43.28,42.219.147.79,47478,23,TCP,....S.,0,72,2,104,background,440,3,11194,114
2016-04-11 03:14:08,2.9960000000000004,61.201.254.159,42.219.147.79,57762,22,TCP,....S.,0,40,3,180,background,104,3,11648,454
2016-04-11 03:14:10,0.0,248.18.149.207,42.219.147.79,52204,22,TCP,....S.,0,0,1,48,background,180,3,11650,2
2016-04-11 03:14:15,9.096,70.8.151.155,42.219.147.79,59034,4028,TCP,....S.,0,0,3,180,background,48,3,11655,5
2016-04-11 03:14:30,0.0,82.6.252.214,42.219.147.79,57243,443,TCP,....S.,0,0,1,40,background,180,3,11670,15
2016-04-11 03:14:45,0.0,47.54.211.70,42.219.147.79,49697,80,TCP,....S.,0,40,1,40,background,40,3,11685,15
2016-04-11 03:17:07,2.992,164.234.212.58,42.219.147.79,45920,23,TCP,....S.,0,72,3,144,background,40,3,11827,142
2016-04-11 03:17:11,5.0,182.122.170.243,42.219.147.79,40283,23,TCP,....S.,0,40,6,360,background,144,3,11831,4
2016-04-11 03:17:45,2.8760000000000003,36.6.79.89,42.219.147.79,3020,445,TCP,....S.,0,72,2,96,background,360,3,11865,34
2016-04-11 03:30:03,0.0,238.177.105.92,42.219.147.79,54937,22,TCP,....S.,0,72,1,52,background,96,3,12603,738
2016-04-11 03:30:44,8.996,79.80.49.199,42.219.147.79,48756,23,TCP,....S.,0,0,3,180,background,52,3,12644,41
2016-04-11 03:35:34,0.0,233.198.23.219,42.219.147.79,6000,22,TCP,....S.,0,40,1,40,background,180,3,12934,290
2016-04-11 03:40:31,0.0,32.100.20.28,42.219.147.79,41478,994,TCP,....S.,0,40,1,40,background,40,3,13231,297
2016-04-11 03:40:48,0.0,73.60.0.219,42.219.147.79,12206,5901,TCP,....S.,0,40,1,40,background,40,3,13248,17
2016-04-11 03:42:28,0.0,240.41.208.134,42.219.147.79,53828,3389,TCP,....S.,0,0,1,40,background,40,3,13348,100
2016-04-11 03:44:47,0.0,44.127.253.183,42.219.147.79,48296,23,TCP,....S.,0,72,1,52,background,40,3,13487,139
2016-04-11 03:49:31,0.0,73.60.0.219,42.219.147.79,12202,22,TCP,....S.,0,40,1,40,background,52,3,13771,284
2016-04-11 03:50:07,0.0,213.55.165.103,42.219.147.79,5064,5060,UDP,.A....,0,72,1,433,background,40,3,13807,36
2016-04-11 03:52:19,0.0,69.55.59.87,42.219.147.79,34184,53,UDP,.A....,0,0,1,56,background,433,3,13939,132
2016-04-11 04:08:53,0.0,73.60.0.219,42.219.147.79,12211,3306,TCP,....S.,0,40,1,40,background,56,4,14933,994
2016-04-11 04:08:55,0.0,242.101.231.152,42.219.147.79,40067,3128,TCP,....S.,0,0,1,40,background,40,4,14935,2
2016-04-11 04:11:03,1.588,182.36.118.145,42.219.147.79,80,26511,TCP,.A..S.,0,40,2,88,background,40,4,15063,128
2016-04-11 04:13:14,0.0,62.100.126.36,42.219.147.79,5141,5060,UDP,.A....,0,0,1,435,background,88,4,15194,131
2016-04-11 04:13:52,0.0,73.60.0.219,42.219.147.79,12207,3389,TCP,....S.,0,40,1,40,background,435,4,15232,38
2016-04-11 04:16:24,0.0,68.137.135.240,42.219.147.79,45704,443,TCP,....S.,0,0,1,40,background,40,4,15384,152
2016-04-11 04:20:02,0.0,141.166.150.197,42.219.147.79,53649,23,TCP,....S.,0,40,1,60,background,40,4,15602,218
2016-04-11 04:24:41,0.0,117.208.149.166,42.219.147.79,60198,53,UDP,.A....,0,72,1,57,background,60,4,15881,279
2016-04-11 04:25:04,6.0,232.161.225.97,42.219.147.79,38048,23,TCP,....S.,0,40,2,120,background,57,4,15904,23
2016-04-11 04:27:49,9.0,232.99.127.87,42.219.147.79,2925,23,TCP,....S.,0,72,3,180,background,120,4,16069,165
2016-04-11 04:28:57,0.0,242.100.155.243,42.219.147.79,48367,8080,TCP,....S.,0,0,1,40,background,180,4,16137,68
2016-04-11 04:33:25,0.0,176.116.194.129,42.219.147.79,40263,587,TCP,....S.,0,40,1,40,background,40,4,16405,268
2016-04-11 04:33:32,0.0,68.137.135.211,42.219.147.79,54054,53413,UDP,.A....,0,0,1,29,background,40,4,16412,7
2016-04-11 04:36:05,0.0,246.7.239.54,42.219.147.79,12200,8118,TCP,....S.,0,72,1,40,background,29,4,16565,153
2016-04-11 04:38:19,0.0,69.132.5.51,42.219.147.79,58076,520,UDP,.A....,0,40,1,53,background,40,4,16699,134
2016-04-11 04:50:00,0.0,229.219.239.216,42.219.147.79,51693,22,TCP,....S.,0,72,1,52,background,53,4,17400,701
2016-04-11 04:57:04,0.0,182.42.182.186,42.219.147.79,9090,22,TCP,....S.,0,40,1,40,background,52,4,17824,424
2016-04-11 05:04:30,0.0,204.91.46.245,42.219.147.79,55907,53,UDP,.A....,0,0,1,70,background,40,5,18270,446
2016-04-11 05:05:27,0.0,150.18.190.204,42.219.147.79,30301,3542,TCP,....S.,0,40,1,40,background,70,5,18327,57
2016-04-11 05:09:48,0.0,217.156.57.81,42.219.147.79,6764,5061,UDP,.A....,0,40,1,435,background,40,5,18588,261
2016-04-11 05:09:48,0.0,217.156.57.81,42.219.147.79,6764,5062,UDP,.A....,0,40,1,436,background,435,5,18588,0
2016-04-11 05:09:49,0.0,217.156.57.81,42.219.147.79,6764,5063,UDP,.A....,0,40,1,432,background,436,5,18589,1
2016-04-11 05:09:49,0.0,217.156.57.81,42.219.147.79,6764,5064,UDP,.A....,0,40,1,433,background,432,5,18589,0
2016-04-11 05:09:49,0.0,217.156.57.81,42.219.147.79,6764,5065,UDP,.A....,0,40,1,436,background,433,5,18589,0
2016-04-11 05:09:49,0.0,217.156.57.81,42.219.147.79,6764,5066,UDP,.A....,0,40,1,434,background,436,5,18589,0
2016-04-11 05:09:50,0.0,217.156.57.81,42.219.147.79,6764,5067,UDP,.A....,0,40,1,434,background,434,5,18590,1
2016-04-11 05:09:50,0.0,217.156.57.81,42.219.147.79,6764,5068,UDP,.A....,0,40,1,436,background,434,5,18590,0
2016-04-11 05:09:50,0.0,217.156.57.81,42.219.147.79,6764,5069,UDP,.A....,0,40,1,433,background,436,5,18590,0
2016-04-11 05:09:50,0.0,217.156.57.81,42.219.147.79,6764,5070,UDP,.A....,0,40,1,436,background,433,5,18590,0
2016-04-11 05:09:50,0.0,217.156.57.81,42.219.147.79,6764,5071,UDP,.A....,0,40,1,428,background,436,5,18590,0
2016-04-11 05:10:03,0.0,217.156.57.81,42.219.147.79,6764,5072,UDP,.A....,0,40,1,435,background,428,5,18603,13
2016-04-11 05:10:03,0.0,217.156.57.81,42.219.147.79,6764,5073,UDP,.A....,0,40,1,434,background,435,5,18603,0
2016-04-11 05:10:03,0.0,217.156.57.81,42.219.147.79,6764,5074,UDP,.A....,0,40,1,433,background,434,5,18603,0
2016-04-11 05:10:04,0.0,217.156.57.81,42.219.147.79,6764,5075,UDP,.A....,0,40,1,434,background,433,5,18604,1
2016-04-11 05:10:04,0.0,217.156.57.81,42.219.147.79,6764,5076,UDP,.A....,0,40,1,435,background,434,5,18604,0
2016-04-11 05:10:04,0.0,217.156.57.81,42.219.147.79,6764,5077,UDP,.A....,0,40,1,436,background,435,5,18604,0
2016-04-11 05:10:04,0.0,217.156.57.81,42.219.147.79,6764,5078,UDP,.A....,0,40,1,435,background,436,5,18604,0
2016-04-11 05:10:04,0.0,217.156.57.81,42.219.147.79,6764,5079,UDP,.A....,0,40,1,433,background,435,5,18604,0
2016-04-11 05:10:05,0.0,217.156.57.81,42.219.147.79,6764,5080,UDP,.A....,0,40,1,434,background,433,5,18605,1
2016-04-11 05:10:05,0.0,217.156.57.81,42.219.147.79,6764,5081,UDP,.A....,0,40,1,435,background,434,5,18605,0
2016-04-11 05:10:05,0.0,217.156.57.81,42.219.147.79,6764,5082,UDP,.A....,0,40,1,436,background,435,5,18605,0
2016-04-11 05:10:05,0.0,217.156.57.81,42.219.147.79,6764,5083,UDP,.A....,0,40,1,435,background,436,5,18605,0
2016-04-11 05:10:05,0.0,217.156.57.81,42.219.147.79,6764,5084,UDP,.A....,0,40,1,432,background,435,5,18605,0
2016-04-11 05:10:06,0.0,217.156.57.81,42.219.147.79,6764,5085,UDP,.A....,0,40,1,433,background,432,5,18606,1
2016-04-11 05:10:06,0.0,217.156.57.81,42.219.147.79,6764,5086,UDP,.A....,0,40,1,435,background,433,5,18606,0
2016-04-11 05:10:06,0.0,217.156.57.81,42.219.147.79,6764,5087,UDP,.A....,0,40,1,435,background,435,5,18606,0
2016-04-11 05:10:06,0.0,217.156.57.81,42.219.147.79,6764,5088,UDP,.A....,0,40,1,435,background,435,5,18606,0
2016-04-11 05:10:07,0.0,217.156.57.81,42.219.147.79,6764,5089,UDP,.A....,0,40,1,435,background,435,5,18607,1
2016-04-11 05:10:07,0.0,217.156.57.81,42.219.147.79,6764,5090,UDP,.A....,0,40,1,435,background,435,5,18607,0
2016-04-11 05:13:06,0.0,194.231.171.145,42.219.147.79,1572,2628,TCP,....S.,0,40,1,40,background,435,5,18786,179
2016-04-11 05:14:31,0.0,217.231.240.206,42.219.147.79,43902,2161,TCP,....S.,0,40,1,40,background,40,5,18871,85
2016-04-11 05:18:41,0.0,218.62.16.213,42.219.147.79,42451,27017,TCP,....S.,0,40,1,40,background,40,5,19121,250
2016-04-11 05:21:14,0.0,192.253.239.87,42.219.147.79,33437,81,TCP,....S.,0,72,1,40,background,40,5,19274,153
2016-04-11 05:25:15,0.0,42.93.243.234,42.219.147.79,0,2048,ICMP,.A....,0,72,1,52,background,40,5,19515,241
2016-04-11 05:26:26,1.008,248.30.187.186,42.219.147.79,51348,23,TCP,....S.,0,0,2,120,background,52,5,19586,71
2016-04-11 05:28:32,3.008,239.65.80.141,42.219.147.79,43484,23,TCP,....S.,0,72,2,104,background,120,5,19712,126
2016-04-11 05:29:12,0.0,218.12.179.68,42.219.147.79,53772,8080,TCP,....S.,0,0,1,40,background,104,5,19752,40
2016-04-11 05:29:44,0.0,104.235.89.71,42.219.147.79,46587,53,UDP,.A....,0,0,1,67,background,40,5,19784,32
2016-04-11 05:35:59,0.0,208.43.183.102,42.219.147.79,49821,8893,TCP,....S.,0,40,1,40,background,67,5,20159,375
2016-04-11 05:36:19,3.0,229.219.209.92,42.219.147.79,54184,22,TCP,....S.,0,72,2,104,background,40,5,20179,20
2016-04-11 05:38:00,0.0,68.137.244.134,42.219.147.79,33491,123,UDP,.A....,0,0,1,40,background,104,5,20280,101
2016-04-11 05:38:23,0.0,32.100.20.28,42.219.147.79,41478,465,TCP,....S.,0,40,1,40,background,40,5,20303,23
2016-04-11 05:39:07,8.972000000000003,73.32.14.160,42.219.147.79,47033,3389,TCP,....S.,0,40,3,152,background,40,5,20347,44
2016-04-11 05:40:58,0.0,246.205.68.191,42.219.147.79,24287,22,TCP,....S.,0,40,1,48,background,152,5,20458,111
2016-04-11 05:43:05,0.0,246.181.237.124,42.219.147.79,6000,1433,TCP,....S.,0,40,1,40,background,48,5,20585,127
2016-04-11 05:45:20,0.0,234.233.225.150,42.219.147.79,80,52459,TCP,.A..S.,0,40,1,44,background,40,5,20720,135
2016-04-11 05:46:30,0.0,36.37.183.136,42.219.147.79,48663,22,TCP,....S.,0,0,1,40,background,44,5,20790,70
2016-04-11 05:47:19,0.0,96.248.73.93,42.219.147.79,44969,22,TCP,....S.,0,16,1,40,background,40,5,20839,49
2016-04-11 05:52:01,0.0,208.43.183.102,42.219.147.79,49821,8089,TCP,....S.,0,40,1,40,background,40,5,21121,282
2016-04-11 06:06:28,0.0,176.116.194.129,42.219.147.79,17449,5901,TCP,....S.,0,40,1,40,background,40,6,21988,867
2016-04-11 06:06:45,0.0,32.100.20.28,42.219.147.79,41478,80,TCP,....S.,0,40,1,40,background,40,6,22005,17
2016-04-11 06:10:34,0.0,221.177.83.32,42.219.147.79,37497,3389,TCP,....S.,0,40,1,48,background,40,6,22234,229
2016-04-11 06:23:27,0.0,69.81.144.249,42.219.147.79,0,2048,ICMP,.A....,0,40,1,32,background,48,6,23007,773
2016-04-11 06:27:42,0.0,192.253.239.183,42.219.147.79,41313,91,TCP,....S.,0,72,1,40,background,32,6,23262,255
2016-04-11 06:28:06,0.0,240.111.186.124,42.219.147.79,12200,80,TCP,....S.,0,0,1,40,background,40,6,23286,24
2016-04-11 06:31:40,0.0,242.101.129.130,42.219.147.79,42095,443,TCP,....S.,0,0,1,40,background,40,6,23500,214
2016-04-11 06:32:06,0.0,36.190.211.206,42.219.147.79,53752,22,TCP,....S.,0,0,1,52,background,40,6,23526,26
2016-04-11 06:35:32,0.0,208.43.183.102,42.219.147.79,49821,8890,TCP,....S.,0,40,1,40,background,52,6,23732,206
2016-04-11 06:39:14,0.0,248.31.241.70,42.219.147.79,3306,62224,TCP,.A..S.,0,72,1,40,background,40,6,23954,222
2016-04-11 06:40:36,0.0,208.43.184.193,42.219.147.79,42504,49320,TCP,....S.,0,40,1,40,background,40,6,24036,82
2016-04-11 06:41:56,0.0,33.12.108.90,42.219.147.79,5155,5060,UDP,.A....,0,0,1,443,background,40,6,24116,80
2016-04-11 06:42:18,0.0,211.136.164.113,42.219.147.79,52910,80,TCP,....S.,0,40,1,40,background,443,6,24138,22
2016-04-11 06:44:45,0.0,176.116.195.41,42.219.147.79,5497,5060,UDP,.A....,0,40,1,438,background,40,6,24285,147
2016-04-11 06:52:51,0.0,80.22.139.148,42.219.147.79,65470,22,TCP,....S.,0,72,1,52,background,438,6,24771,486
2016-04-11 06:54:06,0.0,133.97.144.63,42.219.147.79,80,60065,TCP,.A..S.,0,40,1,40,background,52,6,24846,75
2016-04-11 06:54:56,0.0,68.137.135.237,42.219.147.79,33146,6379,TCP,....S.,0,0,1,40,background,40,6,24896,50
2016-04-11 07:04:09,0.0,46.148.67.118,42.219.147.79,59435,23,TCP,....S.,0,72,1,52,background,40,7,25449,553
2016-04-11 07:06:50,0.0,67.65.53.100,42.219.147.79,135,51618,TCP,.A..S.,0,40,1,44,background,52,7,25610,161
2016-04-11 07:20:37,0.0,68.137.135.224,42.219.147.79,55024,5351,UDP,.A....,0,0,1,30,background,44,7,26437,827
2016-04-11 07:20:50,0.0,174.115.148.98,42.219.147.79,60620,23,TCP,....S.,0,40,1,52,background,30,7,26450,13
2016-04-11 07:23:32,2.96,213.118.74.174,42.219.147.79,33281,23,TCP,....S.,0,0,2,104,background,52,7,26612,162
2016-04-11 07:23:32,2.964,213.118.74.174,42.219.147.79,33281,23,TCP,....S.,0,0,2,104,background,104,7,26612,0
2016-04-11 07:25:45,0.0,68.137.135.211,42.219.147.79,58318,9200,TCP,....S.,0,0,1,40,background,104,7,26745,133
2016-04-11 07:30:19,3.0,223.161.211.169,42.219.147.79,45101,23,TCP,....S.,0,0,2,104,background,40,7,27019,274
2016-04-11 07:30:20,3.0,223.161.211.169,42.219.147.79,45101,23,TCP,....S.,0,0,2,104,background,104,7,27020,1
2016-04-11 07:31:00,0.0,165.72.140.4,42.219.147.79,48140,80,TCP,....S.,0,0,1,40,background,104,7,27060,40
2016-04-11 07:36:25,0.0,217.231.240.206,42.219.147.79,15810,2222,TCP,....S.,0,40,1,40,background,40,7,27385,325
2016-04-11 07:36:45,0.0,69.132.5.136,42.219.147.79,60259,123,UDP,.A....,0,40,1,37,background,40,7,27405,20
2016-04-11 07:38:06,0.0,32.100.20.28,42.219.147.79,41478,995,TCP,....S.,0,40,1,40,background,37,7,27486,81
2016-04-11 07:39:22,0.0,225.145.43.226,42.219.147.79,9004,1701,UDP,.A....,0,40,1,135,background,40,7,27562,76
2016-04-11 07:40:06,0.0,59.53.12.167,42.219.147.79,51830,23,TCP,....S.,0,72,1,60,background,135,7,27606,44
2016-04-11 07:47:30,0.0,57.104.219.105,42.219.147.79,5072,5060,UDP,.A....,0,40,1,443,background,60,7,28050,444
2016-04-11 07:50:46,0.0,56.228.70.238,42.219.147.79,49717,2067,TCP,....S.,0,0,1,40,background,443,7,28246,196
2016-04-11 07:52:58,8.996,183.20.115.11,42.219.147.79,2059,23,TCP,....S.,0,40,3,180,background,40,7,28378,132
2016-04-11 07:56:16,0.0,85.248.106.77,42.219.147.79,5500,5060,UDP,.A....,0,0,1,419,background,180,7,28576,198
2016-04-11 08:09:53,0.0,43.42.79.215,42.219.147.79,45434,111,UDP,.A....,0,0,1,68,background,419,8,29393,817
2016-04-11 08:10:18,6.0,224.36.46.3,42.219.147.79,38567,23,TCP,....S.,0,40,2,120,background,68,8,29418,25
