te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:46,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,2,0,106,0
2016-04-11 00:02:46,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,166,60
2016-04-11 00:03:16,310.0,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,32,5632,background,52,0,196,30
2016-04-11 00:03:46,0.436,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,5632,0,226,30
2016-04-11 00:03:50,0.0,42.219.145.70,209.94.149.92,123,123,UDP,.A....,0,184,1,76,background,104,0,230,4
2016-04-11 00:04:04,0.0,42.219.145.70,168.38.8.181,123,123,UDP,.A....,0,184,1,76,background,76,0,244,14
2016-04-11 00:04:46,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,0,286,42
2016-04-11 00:04:47,0.0,42.219.145.70,209.21.96.100,123,123,UDP,.A....,0,184,1,76,background,52,0,287,1
2016-04-11 00:05:46,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,346,59
2016-04-11 00:06:14,0.0,42.219.145.70,63.79.131.27,123,123,UDP,.A....,0,184,1,76,background,104,0,374,28
2016-04-11 00:06:29,0.0,42.219.145.70,176.116.195.149,0,771,ICMP,.A....,0,200,1,465,background,76,0,389,15
2016-04-11 00:06:46,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,465,0,406,17
2016-04-11 00:07:47,0.436,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,467,61
2016-04-11 00:08:26,299.98,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,104,0,506,39
2016-04-11 00:08:47,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,5456,0,527,21
2016-04-11 00:09:47,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,587,60
2016-04-11 00:10:47,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,647,60
2016-04-11 00:11:47,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,707,60
2016-04-11 00:12:09,0.0,42.219.145.70,212.78.240.125,123,123,UDP,.A....,0,184,1,76,background,104,0,729,22
2016-04-11 00:12:18,0.0,42.219.145.70,210.45.113.127,83,34680,TCP,.A.R..,0,40,1,40,background,76,0,738,9
2016-04-11 00:12:42,0.0,42.219.145.70,67.221.104.129,123,123,UDP,.A....,0,184,1,76,background,40,0,762,24
2016-04-11 00:12:47,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,0,767,5
2016-04-11 00:13:36,300.0,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,52,0,816,49
2016-04-11 00:13:47,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,5456,0,827,11
2016-04-11 00:14:03,0.0,42.219.145.70,195.21.27.112,123,123,UDP,.A....,0,184,1,76,background,104,0,843,16
2016-04-11 00:14:12,0.0,42.219.145.70,105.2.130.240,123,123,UDP,.A....,0,184,1,76,background,76,0,852,9
2016-04-11 00:14:21,0.0,42.219.145.70,61.153.13.112,123,123,UDP,.A....,0,184,1,76,background,76,0,861,9
2016-04-11 00:14:48,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,0,888,27
2016-04-11 00:15:48,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,948,60
2016-04-11 00:16:00,0.0,42.219.145.70,246.183.3.40,3306,49263,TCP,.A.R..,0,40,1,40,background,104,0,960,12
2016-04-11 00:16:48,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,40,0,1008,48
2016-04-11 00:17:48,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,1068,60
2016-04-11 00:18:20,0.0,42.219.145.70,204.223.22.109,5003,46681,TCP,.A.R..,0,0,1,40,background,104,0,1100,32
2016-04-11 00:18:46,300.0,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,40,0,1126,26
2016-04-11 00:18:48,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,5456,0,1128,2
2016-04-11 00:19:00,0.0,42.219.145.70,242.101.129.180,1080,50438,TCP,.A.R..,0,0,1,40,background,52,0,1140,12
2016-04-11 00:19:33,0.0,42.219.145.70,56.228.70.238,8334,34680,TCP,.A.R..,0,0,1,40,background,40,0,1173,33
2016-04-11 00:19:48,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,40,0,1188,15
2016-04-11 00:20:49,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,1249,61
2016-04-11 00:21:01,0.0,42.219.145.70,56.207.76.118,0,771,ICMP,.A....,0,200,1,93,background,52,0,1261,12
2016-04-11 00:21:24,0.0,42.219.145.70,168.38.8.181,123,123,UDP,.A....,0,184,1,76,background,93,0,1284,23
2016-04-11 00:21:35,0.0,42.219.145.70,209.94.149.92,123,123,UDP,.A....,0,184,1,76,background,76,0,1295,11
2016-04-11 00:21:49,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,1309,14
2016-04-11 00:21:56,8.26,42.219.145.70,42.9.7.17,445,4475,TCP,.AP.SF,0,16,9,802,background,104,0,1316,7
2016-04-11 00:22:01,0.0,42.219.145.70,209.21.96.100,123,123,UDP,.A....,0,184,1,76,background,802,0,1321,5
2016-04-11 00:22:49,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,0,1369,48
2016-04-11 00:23:03,0.0,42.219.145.70,176.116.195.149,0,771,ICMP,.A....,0,200,1,469,background,52,0,1383,14
2016-04-11 00:23:28,0.0,42.219.145.70,63.79.131.27,123,123,UDP,.A....,0,184,1,76,background,469,0,1408,25
2016-04-11 00:23:49,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,1429,21
2016-04-11 00:23:56,300.0,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,104,0,1436,7
2016-04-11 00:24:49,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,5456,0,1489,53
2016-04-11 00:25:49,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,1549,60
2016-04-11 00:26:50,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,1610,61
2016-04-11 00:27:21,0.0,42.219.145.70,217.231.240.54,2121,39255,TCP,.A.R..,0,40,1,40,background,52,0,1641,31
2016-04-11 00:27:22,0.0,42.219.145.70,33.12.117.59,0,771,ICMP,.A....,0,192,1,471,background,40,0,1642,1
2016-04-11 00:27:39,0.0,42.219.145.70,82.7.67.216,1604,48948,TCP,.A.R..,0,0,1,40,background,471,0,1659,17
2016-04-11 00:27:50,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,40,0,1670,11
2016-04-11 00:28:10,0.0,42.219.145.70,33.12.107.16,0,771,ICMP,.A....,0,192,1,469,background,104,0,1690,20
2016-04-11 00:28:50,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,469,0,1730,40
2016-04-11 00:29:06,300.0,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,52,0,1746,16
2016-04-11 00:29:50,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,5456,0,1790,44
2016-04-11 00:30:15,0.0,42.219.145.70,212.78.240.125,123,123,UDP,.A....,0,184,1,76,background,104,0,1815,25
2016-04-11 00:30:36,0.0,42.219.145.70,67.221.104.129,123,123,UDP,.A....,0,184,1,76,background,76,0,1836,21
2016-04-11 00:30:50,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,0,1850,14
2016-04-11 00:31:26,0.0,42.219.145.70,61.153.13.112,123,123,UDP,.A....,0,184,1,76,background,52,0,1886,36
2016-04-11 00:31:43,0.0,42.219.145.70,105.2.130.240,123,123,UDP,.A....,0,184,1,76,background,76,0,1903,17
2016-04-11 00:31:49,0.0,42.219.145.70,195.21.27.112,123,123,UDP,.A....,0,184,1,76,background,76,0,1909,6
2016-04-11 00:31:50,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,1910,1
2016-04-11 00:32:51,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,1971,61
2016-04-11 00:33:51,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,2031,60
2016-04-11 00:33:52,0.0,42.219.145.70,150.255.105.47,3389,1160,TCP,.A.R..,0,40,1,40,background,104,0,2032,1
2016-04-11 00:34:16,299.98,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,40,0,2056,24
2016-04-11 00:34:51,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,5456,0,2091,35
2016-04-11 00:35:49,0.0,42.219.145.70,182.42.182.186,22,9090,TCP,.A.R..,0,40,1,40,background,52,0,2149,58
2016-04-11 00:35:51,0.436,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,40,0,2151,2
2016-04-11 00:36:51,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,2211,60
2016-04-11 00:37:51,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,2271,60
2016-04-11 00:38:44,0.0,42.219.145.70,168.38.8.181,123,123,UDP,.A....,0,184,1,76,background,104,0,2324,53
2016-04-11 00:38:51,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,0,2331,7
2016-04-11 00:39:23,0.0,42.219.145.70,209.94.149.92,123,123,UDP,.A....,0,184,1,76,background,52,0,2363,32
2016-04-11 00:39:26,299.972,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,76,0,2366,3
2016-04-11 00:39:34,0.0,42.219.145.70,176.116.195.149,0,771,ICMP,.A....,0,200,1,468,background,5456,0,2374,8
2016-04-11 00:39:38,0.0,42.219.145.70,209.21.96.100,123,123,UDP,.A....,0,184,1,76,background,468,0,2378,4
2016-04-11 00:39:52,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,2392,14
2016-04-11 00:40:52,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,2452,60
2016-04-11 00:41:23,0.0,42.219.145.70,63.79.131.27,123,123,UDP,.A....,0,184,1,76,background,52,0,2483,31
2016-04-11 00:41:52,0.444,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,2512,29
2016-04-11 00:42:52,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,2572,60
2016-04-11 00:43:04,0.0,42.219.145.70,225.230.216.251,3306,6000,TCP,.A.R..,0,40,1,40,background,52,0,2584,12
2016-04-11 00:43:29,0.0,42.219.145.70,240.111.186.124,80,12200,TCP,.A..S.,0,0,1,44,background,40,0,2609,25
2016-04-11 00:43:52,0.4320000000000001,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,44,0,2632,23
2016-04-11 00:44:36,300.0,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,104,0,2676,44
2016-04-11 00:44:41,0.0,42.219.145.70,237.41.247.88,0,771,ICMP,.A....,0,200,1,97,background,5456,0,2681,5
2016-04-11 00:44:52,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,97,0,2692,11
2016-04-11 00:45:01,0.0,42.219.145.70,60.133.101.194,0,771,ICMP,.A....,0,200,1,473,background,52,0,2701,9
2016-04-11 00:45:53,0.444,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,473,0,2753,52
2016-04-11 00:46:01,0.0,42.219.145.70,56.207.76.118,0,771,ICMP,.A....,0,200,1,93,background,104,0,2761,8
2016-04-11 00:46:53,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,93,0,2813,52
2016-04-11 00:47:46,0.0,42.219.145.70,82.167.246.233,1900,41620,UDP,.A....,0,0,1,369,background,52,0,2866,53
2016-04-11 00:47:53,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,369,0,2873,7
2016-04-11 00:47:57,0.0,42.219.145.70,212.78.240.125,123,123,UDP,.A....,0,184,1,76,background,104,0,2877,4
2016-04-11 00:48:19,0.0,42.219.145.70,67.221.104.129,123,123,UDP,.A....,0,184,1,76,background,76,0,2899,22
2016-04-11 00:48:44,0.0,42.219.145.70,36.226.222.231,23,35017,TCP,.A.R..,0,0,1,40,background,76,0,2924,25
2016-04-11 00:48:53,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,40,0,2933,9
2016-04-11 00:49:31,0.0,42.219.145.70,61.153.13.112,123,123,UDP,.A....,0,184,1,76,background,52,0,2971,38
2016-04-11 00:49:39,0.0,42.219.145.70,105.2.130.240,123,123,UDP,.A....,0,184,1,76,background,76,0,2979,8
2016-04-11 00:49:39,0.0,42.219.145.70,195.21.27.112,123,123,UDP,.A....,0,184,1,76,background,76,0,2979,0
2016-04-11 00:49:46,299.988,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,76,0,2986,7
2016-04-11 00:49:53,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,5456,0,2993,7
2016-04-11 00:50:53,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,3053,60
2016-04-11 00:51:54,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,52,0,3114,61
2016-04-11 00:52:47,0.0,42.219.145.70,216.156.202.228,0,771,ICMP,.A....,0,200,1,470,background,104,0,3167,53
2016-04-11 00:52:54,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,470,0,3174,7
2016-04-11 00:53:16,0.44,42.219.145.70,240.111.186.124,80,2998,TCP,.AP.SF,0,0,5,547,background,52,0,3196,22
2016-04-11 00:53:19,2.908,42.219.145.70,240.111.186.124,80,3838,TCP,.AP.SF,0,0,6,559,background,547,0,3199,3
2016-04-11 00:53:54,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,559,0,3234,35
2016-04-11 00:54:54,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,0,3294,60
2016-04-11 00:54:56,299.968,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,52,0,3296,2
2016-04-11 00:55:54,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,5456,0,3354,58
2016-04-11 00:56:02,0.0,42.219.145.70,168.38.8.181,123,123,UDP,.A....,0,184,1,76,background,104,0,3362,8
2016-04-11 00:56:06,0.0,42.219.145.70,176.116.195.149,0,771,ICMP,.A....,0,200,1,468,background,76,0,3366,4
2016-04-11 00:56:54,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,468,0,3414,48
2016-04-11 00:56:55,0.0,42.219.145.70,209.94.149.92,123,123,UDP,.A....,0,184,1,76,background,52,0,3415,1
2016-04-11 00:57:09,0.0,42.219.145.70,209.21.96.100,123,123,UDP,.A....,0,184,1,76,background,76,0,3429,14
2016-04-11 00:57:18,0.0,42.219.145.70,227.123.68.54,8123,51297,TCP,.A.R..,0,40,1,40,background,76,0,3438,9
2016-04-11 00:57:54,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,40,0,3474,36
2016-04-11 00:58:26,0.0,42.219.145.70,224.7.72.145,8080,9240,TCP,.A.R..,0,40,1,40,background,104,0,3506,32
2016-04-11 00:58:55,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,40,0,3535,29
2016-04-11 00:59:23,0.0,42.219.145.70,63.79.131.27,123,123,UDP,.A....,0,184,1,76,background,52,0,3563,28
2016-04-11 00:59:55,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,0,3595,32
2016-04-11 01:00:06,299.992,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,104,1,3606,11
2016-04-11 01:00:55,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,5456,1,3655,49
2016-04-11 01:01:28,0.0,42.219.145.70,117.208.149.136,80,44184,TCP,.A..S.,0,0,1,44,background,52,1,3688,33
2016-04-11 01:01:28,0.0,42.219.145.70,117.208.149.137,80,39334,TCP,.A..S.,0,0,1,44,background,44,1,3688,0
2016-04-11 01:01:28,0.264,42.219.145.70,117.208.149.131,80,2445,TCP,.AP.SF,0,0,5,579,background,44,1,3688,0
2016-04-11 01:01:55,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,579,1,3715,27
2016-04-11 01:02:15,0.0,42.219.145.70,125.83.204.76,0,0,ICMP,.A....,0,0,1,32,background,104,1,3735,20
2016-04-11 01:02:55,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,32,1,3775,40
2016-04-11 01:03:50,0.0,42.219.145.70,73.213.27.178,0,771,ICMP,.A....,0,200,1,97,background,52,1,3830,55
2016-04-11 01:03:55,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,97,1,3835,5
2016-04-11 01:04:56,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,1,3896,61
2016-04-11 01:05:16,299.988,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,52,1,3916,20
2016-04-11 01:05:28,0.0,42.219.145.70,212.78.240.125,123,123,UDP,.A....,0,184,1,76,background,5456,1,3928,12
2016-04-11 01:05:56,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,1,3956,28
2016-04-11 01:06:06,0.0,42.219.145.70,67.221.104.129,123,123,UDP,.A....,0,184,1,76,background,104,1,3966,10
2016-04-11 01:06:56,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,76,1,4016,50
2016-04-11 01:06:57,0.0,42.219.145.70,105.2.130.240,123,123,UDP,.A....,0,184,1,76,background,52,1,4017,1
2016-04-11 01:07:13,0.0,42.219.145.70,61.153.13.112,123,123,UDP,.A....,0,184,1,76,background,76,1,4033,16
2016-04-11 01:07:39,0.0,42.219.145.70,195.21.27.112,123,123,UDP,.A....,0,184,1,76,background,76,1,4059,26
2016-04-11 01:07:56,0.44,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,2,104,background,76,1,4076,17
2016-04-11 01:08:56,0.0,42.219.145.70,185.209.190.193,40883,443,TCP,.A....,0,0,1,52,background,104,1,4136,60
2016-04-11 01:09:47,0.052000000000000005,42.219.145.70,185.209.190.193,40883,443,TCP,.AP..F,0,0,3,225,background,52,1,4187,51
2016-04-11 01:09:54,0.0,42.219.145.70,63.107.1.122,44533,53,UDP,.A....,0,0,2,126,background,225,1,4194,7
2016-04-11 01:09:55,0.268,42.219.145.70,185.209.190.193,40909,443,TCP,.AP.S.,0,0,8,1597,background,126,1,4195,1
2016-04-11 01:10:26,299.98,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,1597,1,4226,31
2016-04-11 01:10:55,0.0,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,1,52,background,5456,1,4255,29
2016-04-11 01:11:55,0.26,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,2,104,background,52,1,4315,60
2016-04-11 01:12:17,0.0,42.219.145.70,213.82.166.3,0,771,ICMP,.A....,0,200,1,468,background,104,1,4337,22
2016-04-11 01:12:38,0.0,42.219.145.70,176.116.195.149,0,771,ICMP,.A....,0,200,1,466,background,468,1,4358,21
2016-04-11 01:12:55,0.0,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,1,52,background,466,1,4375,17
2016-04-11 01:13:44,0.0,42.219.145.70,168.38.8.181,123,123,UDP,.A....,0,184,1,76,background,52,1,4424,49
2016-04-11 01:13:55,0.368,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,2,104,background,76,1,4435,11
2016-04-11 01:14:00,0.0,42.219.145.70,209.94.149.92,123,123,UDP,.A....,0,184,1,76,background,104,1,4440,5
2016-04-11 01:14:55,0.0,42.219.145.70,209.21.96.100,123,123,UDP,.A....,0,184,1,76,background,76,1,4495,55
2016-04-11 01:14:56,0.0,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,1,52,background,76,1,4496,1
2016-04-11 01:15:36,299.98,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,52,1,4536,40
2016-04-11 01:15:56,0.3720000000000001,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,2,104,background,5456,1,4556,20
2016-04-11 01:16:56,0.0,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,1,52,background,104,1,4616,60
2016-04-11 01:17:01,0.0,42.219.145.70,63.79.131.27,123,123,UDP,.A....,0,184,1,76,background,52,1,4621,5
2016-04-11 01:17:56,0.368,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,2,104,background,76,1,4676,55
2016-04-11 01:18:56,0.0,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,1,52,background,104,1,4736,60
2016-04-11 01:19:56,0.368,42.219.145.70,185.209.190.193,40909,443,TCP,.A....,0,0,2,104,background,52,1,4796,60
2016-04-11 01:20:46,299.992,42.219.145.70,233.157.23.97,44818,443,UDP,.A....,0,0,31,5456,background,104,1,4846,50
