te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:19,0.0,176.116.195.149,42.219.157.46,5185,5074,UDP,.A....,0,40,1,438,background,2,0,379,0
2016-04-11 00:09:09,0.0,194.231.140.151,42.219.157.46,49717,13,TCP,....S.,0,40,1,40,background,438,0,549,170
2016-04-11 00:11:29,8.996,224.4.180.162,42.219.157.46,41114,23,TCP,....S.,0,40,3,180,background,40,0,689,140
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.157.46,47466,3306,TCP,....S.,0,40,1,40,background,180,0,960,271
2016-04-11 00:16:02,0.0,48.138.80.181,42.219.157.46,50264,22,TCP,....S.,0,0,1,40,background,40,0,962,2
2016-04-11 00:17:00,0.0,242.101.233.184,42.219.157.46,43418,8000,TCP,....S.,0,0,1,40,background,40,0,1020,58
2016-04-11 00:18:13,0.0,204.223.22.109,42.219.157.46,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1093,73
2016-04-11 00:21:32,0.0,42.9.7.17,42.219.157.46,4485,445,TCP,....S.,0,72,1,48,background,40,0,1292,199
2016-04-11 00:22:14,0.0,56.207.76.118,42.219.157.46,999,53,UDP,.A....,0,40,1,65,background,48,0,1334,42
2016-04-11 00:22:38,9.168,87.173.94.61,42.219.157.46,49591,23,TCP,....S.,0,72,3,180,background,65,0,1358,24
2016-04-11 00:22:52,0.0,176.116.195.149,42.219.157.46,5218,5075,UDP,.A....,0,40,1,439,background,180,0,1372,14
2016-04-11 00:23:26,0.0,240.33.231.48,42.219.157.46,80,60429,TCP,.A..S.,0,40,1,44,background,439,0,1406,34
2016-04-11 00:24:42,0.0,247.79.40.192,42.219.157.46,0,0,TCP,.AP...,0,40,1,60,background,44,0,1482,76
2016-04-11 00:27:11,0.0,33.12.117.59,42.219.157.46,5484,5580,UDP,.A....,0,0,1,440,background,60,0,1631,149
2016-04-11 00:27:49,0.0,217.231.240.54,42.219.157.46,39255,2121,TCP,....S.,0,40,1,40,background,440,0,1669,38
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.157.46,5060,5060,UDP,.A....,0,0,1,441,background,40,0,1690,21
2016-04-11 00:30:32,0.0,101.202.84.3,42.219.157.46,80,1234,TCP,.A..S.,0,0,1,44,background,441,0,1832,142
2016-04-11 00:32:11,0.0,78.180.95.118,42.219.157.46,51133,123,UDP,.A....,0,40,1,220,background,44,0,1931,99
2016-04-11 00:34:29,0.0,238.80.87.172,42.219.157.46,0,0,TCP,..PR..,0,40,1,60,background,220,0,2069,138
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.157.46,9090,22,TCP,....S.,0,40,1,40,background,60,0,2149,80
2016-04-11 00:38:25,0.0,208.43.183.102,42.219.157.46,49821,8080,TCP,....S.,0,40,1,40,background,40,0,2305,156
2016-04-11 00:39:24,0.0,176.116.195.149,42.219.157.46,5137,5065,UDP,.A....,0,40,1,440,background,40,0,2364,59
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.157.46,6000,3306,TCP,....S.,0,40,1,40,background,440,0,2584,220
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.157.46,20000,53,UDP,.A....,0,40,1,69,background,40,0,2681,97
2016-04-11 00:44:59,0.0,60.133.101.194,42.219.157.46,5145,5060,UDP,.A....,0,40,1,444,background,69,0,2699,18
2016-04-11 00:47:15,0.0,56.207.76.118,42.219.157.46,999,53,UDP,.A....,0,40,1,65,background,444,0,2835,136
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.157.46,41620,1900,UDP,.A....,0,0,1,125,background,65,0,2861,26
2016-04-11 00:52:08,0.0,90.116.42.196,42.219.157.46,52244,25,TCP,....S.,0,40,1,40,background,125,0,3128,267
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.157.46,5068,5060,UDP,.A....,0,40,1,445,background,40,0,3167,39
2016-04-11 00:55:55,0.0,176.116.195.149,42.219.157.46,5090,6000,UDP,.A....,0,40,1,435,background,445,0,3355,188
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.157.46,32756,8080,TCP,....S.,0,40,1,40,background,435,0,3506,151
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.157.46,20001,53,UDP,.A....,0,40,1,69,background,40,1,3830,324
2016-04-11 01:11:12,0.0,213.82.166.3,42.219.157.46,5724,5060,UDP,.A....,0,40,1,439,background,69,1,4272,442
2016-04-11 01:12:27,0.0,176.116.195.149,42.219.157.46,5108,5040,UDP,.A....,0,40,1,440,background,439,1,4347,75
2016-04-11 01:21:07,0.0,69.81.144.249,42.219.157.46,43267,17,UDP,.A....,0,40,1,28,background,440,1,4867,520
2016-04-11 01:27:48,0.0,32.100.20.28,42.219.157.46,41478,8083,TCP,....S.,0,40,1,40,background,28,1,5268,401
2016-04-11 01:29:57,0.0,117.208.149.142,42.219.157.46,48935,80,TCP,....S.,0,72,1,40,background,40,1,5397,129
2016-04-11 01:29:57,0.0,117.208.149.143,42.219.157.46,53979,80,TCP,....S.,0,72,1,40,background,40,1,5397,0
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.157.46,14064,22,TCP,....S.,0,40,1,48,background,40,1,5708,311
2016-04-11 01:36:15,0.0,56.228.69.74,42.219.157.46,20012,8443,TCP,....S.,0,0,1,40,background,48,1,5775,67
2016-04-11 01:36:30,0.0,226.171.191.4,42.219.157.46,60762,25,TCP,....S.,0,40,1,52,background,40,1,5790,15
2016-04-11 01:37:44,0.0,178.27.3.205,42.219.157.46,12200,21320,TCP,....S.,0,72,1,40,background,52,1,5864,74
2016-04-11 01:39:26,0.0,209.150.124.198,42.219.157.46,9666,60758,UDP,.A....,0,0,1,60,background,40,1,5966,102
2016-04-11 01:43:22,0.0,32.100.20.28,42.219.157.46,41478,1433,TCP,....S.,0,40,1,40,background,60,1,6202,236
2016-04-11 01:45:35,0.0,33.12.99.120,42.219.157.46,5380,5060,UDP,.A....,0,0,1,442,background,40,1,6335,133
2016-04-11 01:49:16,0.0,34.25.92.49,42.219.157.46,80,14467,TCP,.A..S.,0,40,1,44,background,442,1,6556,221
2016-04-11 01:51:51,0.0,56.207.76.118,42.219.157.46,999,53,UDP,.A....,0,40,1,65,background,44,1,6711,155
2016-04-11 01:53:36,0.0,36.37.136.91,42.219.157.46,5060,5060,UDP,.A....,0,0,1,433,background,65,1,6816,105
2016-04-11 01:53:47,0.0,242.103.60.163,42.219.157.46,51063,22,TCP,....S.,0,0,1,40,background,433,1,6827,11
2016-04-11 01:54:19,9.024,250.251.198.33,42.219.157.46,43362,23,TCP,....S.,0,0,3,180,background,40,1,6859,32
2016-04-11 01:57:03,9.0,233.145.129.216,42.219.157.46,51686,23,TCP,....S.,0,72,3,168,background,180,1,7023,164
2016-04-11 01:57:04,0.0,208.43.183.102,42.219.157.46,49821,8089,TCP,....S.,0,40,1,40,background,168,1,7024,1
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.157.46,38328,123,UDP,.A....,0,40,1,37,background,40,1,7130,106
2016-04-11 02:00:06,8.992,66.129.192.241,42.219.157.46,35452,23,TCP,....S.,0,40,3,180,background,37,2,7206,76
2016-04-11 02:00:53,2.948,48.92.229.138,42.219.157.46,3751,445,TCP,....S.,0,72,2,96,background,180,2,7253,47
2016-04-11 02:01:36,8.996,72.228.239.40,42.219.157.46,2858,4028,TCP,....S.,0,72,3,180,background,96,2,7296,43
2016-04-11 02:10:25,0.0,101.88.120.144,42.219.157.46,0,771,ICMP,.A....,0,40,1,56,background,180,2,7825,529
2016-04-11 02:12:44,0.0,32.100.20.28,42.219.157.46,41478,261,TCP,....S.,0,40,1,40,background,56,2,7964,139
2016-04-11 02:13:10,0.0,152.25.17.87,42.219.157.46,52718,3389,TCP,....S.,0,0,1,48,background,40,2,7990,26
2016-04-11 02:16:19,0.0,242.103.59.11,42.219.157.46,41057,102,TCP,....S.,0,0,1,40,background,48,2,8179,189
2016-04-11 02:17:56,0.0,222.156.17.131,42.219.157.46,46690,4444,TCP,....S.,0,40,1,40,background,40,2,8276,97
2016-04-11 02:18:17,0.0,222.156.17.131,42.219.157.46,46690,8443,TCP,....S.,0,40,1,40,background,40,2,8297,21
2016-04-11 02:18:18,0.0,222.156.17.131,42.219.157.46,46690,5443,TCP,....S.,0,40,1,40,background,40,2,8298,1
2016-04-11 02:18:44,0.0,222.156.17.131,42.219.157.46,46690,9443,TCP,....S.,0,40,1,40,background,40,2,8324,26
2016-04-11 02:18:49,0.0,222.156.17.131,42.219.157.46,46690,443,TCP,....S.,0,40,1,40,background,40,2,8329,5
2016-04-11 02:21:00,0.0,208.43.183.102,42.219.157.46,49821,8083,TCP,....S.,0,40,1,40,background,40,2,8460,131
2016-04-11 02:25:25,3.0,49.184.219.1,42.219.157.46,4924,23,TCP,....S.,0,0,2,120,background,40,2,8725,265
2016-04-11 02:28:42,3.004,246.2.6.25,42.219.157.46,2608,445,TCP,....S.,0,72,2,96,background,120,2,8922,197
2016-04-11 02:29:08,0.0,198.132.25.203,42.219.157.46,12458,161,UDP,.A....,0,40,1,71,background,96,2,8948,26
2016-04-11 02:29:39,0.0,247.79.40.192,42.219.157.46,0,0,TCP,...R..,0,40,1,60,background,71,2,8979,31
2016-04-11 02:30:43,0.0,208.43.183.102,42.219.157.46,49821,5887,TCP,....S.,0,40,1,40,background,60,2,9043,64
2016-04-11 02:43:04,0.0,228.115.176.239,42.219.157.46,6000,1433,TCP,....S.,0,40,1,40,background,40,2,9784,741
2016-04-11 02:44:45,0.0,32.100.20.28,42.219.157.46,41478,53,TCP,....S.,0,40,1,40,background,40,2,9885,101
2016-04-11 02:45:02,0.0,242.100.158.153,42.219.157.46,48238,34567,TCP,....S.,0,0,1,40,background,40,2,9902,17
2016-04-11 02:50:19,0.0,248.24.211.32,42.219.157.46,6000,3306,TCP,....S.,0,16,1,40,background,40,2,10219,317
2016-04-11 02:50:21,5.0,129.175.5.1,42.219.157.46,58156,23,TCP,....S.,0,40,6,360,background,40,2,10221,2
2016-04-11 02:53:41,0.0,217.231.240.101,42.219.157.46,65106,2160,TCP,....S.,0,40,1,40,background,360,2,10421,200
2016-04-11 02:53:42,2.94,152.173.112.216,42.219.157.46,50923,23,TCP,....S.,0,72,2,120,background,40,2,10422,1
2016-04-11 02:54:57,3.06,164.225.24.131,42.219.157.46,2670,445,TCP,....S.,0,72,2,96,background,120,2,10497,75
2016-04-11 02:57:29,0.0,36.80.70.244,42.219.157.46,5100,5060,UDP,.A....,0,40,1,442,background,96,2,10649,152
2016-04-11 03:04:28,0.0,36.80.70.244,42.219.157.46,5100,5060,UDP,.A....,0,40,1,440,background,442,3,11068,419
2016-04-11 03:06:15,0.0,208.43.183.102,42.219.157.46,49821,8888,TCP,....S.,0,40,1,40,background,440,3,11175,107
2016-04-11 03:09:43,0.0,225.22.165.254,42.219.157.46,0,2048,ICMP,.A....,0,40,1,28,background,40,3,11383,208
2016-04-11 03:13:26,9.076,70.8.151.155,42.219.157.46,52441,4028,TCP,....S.,0,0,3,180,background,28,3,11606,223
2016-04-11 03:14:09,0.0,248.18.149.207,42.219.157.46,50116,22,TCP,....S.,0,0,1,48,background,180,3,11649,43
2016-04-11 03:21:08,0.0,68.137.135.238,42.219.157.46,46925,623,UDP,.A....,0,0,1,51,background,48,3,12068,419
2016-04-11 03:23:09,0.0,204.91.46.202,42.219.157.46,36603,53,UDP,.A....,0,0,1,70,background,51,3,12189,121
