te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:22,0.0,176.116.195.149,42.219.152.147,5185,5074,UDP,.A....,0,40,1,438,background,2,0,382,0
2016-04-11 00:07:24,8.996,84.181.34.175,42.219.152.147,35666,23,TCP,....S.,0,72,3,180,background,438,0,444,62
2016-04-11 00:09:41,0.0,227.123.95.46,42.219.152.147,42234,8888,TCP,....S.,0,40,1,40,background,180,0,581,137
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.152.147,48049,3306,TCP,....S.,0,40,1,40,background,40,0,960,379
2016-04-11 00:18:23,0.0,204.223.22.109,42.219.152.147,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1103,143
2016-04-11 00:21:37,0.0,42.9.7.17,42.219.152.147,3243,445,TCP,....S.,0,72,1,48,background,40,0,1297,194
2016-04-11 00:21:54,7.007999999999999,248.3.133.202,42.219.152.147,44544,23,TCP,....S.,0,72,4,240,background,48,0,1314,17
2016-04-11 00:22:55,0.0,176.116.195.149,42.219.152.147,5218,5075,UDP,.A....,0,40,1,441,background,240,0,1375,61
2016-04-11 00:26:46,3.068,74.39.139.199,42.219.152.147,51993,23,TCP,....S.,0,0,2,120,background,441,0,1606,231
2016-04-11 00:27:15,0.0,33.12.117.59,42.219.152.147,5484,5580,UDP,.A....,0,0,1,443,background,120,0,1635,29
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.152.147,5060,5060,UDP,.A....,0,0,1,445,background,443,0,1690,55
2016-04-11 00:28:12,0.0,82.7.67.216,42.219.152.147,53383,1604,TCP,....S.,0,0,1,40,background,445,0,1692,2
2016-04-11 00:28:43,0.0,217.231.240.54,42.219.152.147,39255,2121,TCP,....S.,0,40,1,40,background,40,0,1723,31
2016-04-11 00:32:42,0.0,47.242.235.14,42.219.152.147,38894,12991,UDP,.A....,0,72,1,48,background,40,0,1962,239
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.152.147,9090,22,TCP,....S.,0,40,1,40,background,48,0,2149,187
2016-04-11 00:36:47,0.0,240.62.27.30,42.219.152.147,44308,21320,TCP,....S.,0,0,1,40,background,40,0,2207,58
2016-04-11 00:39:27,0.0,176.116.195.149,42.219.152.147,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2367,160
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.152.147,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,217
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.152.147,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:00,0.0,60.133.101.194,42.219.152.147,5145,5060,UDP,.A....,0,40,1,443,background,70,0,2700,19
2016-04-11 00:47:43,0.0,82.167.246.233,42.219.152.147,41620,1900,UDP,.A....,0,0,1,125,background,443,0,2863,163
2016-04-11 00:48:04,3.188,60.151.39.128,42.219.152.147,50263,445,TCP,....S.,0,40,2,96,background,125,0,2884,21
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.152.147,5068,5060,UDP,.A....,0,40,1,444,background,96,0,3167,283
2016-04-11 00:55:58,0.0,176.116.195.149,42.219.152.147,5090,6000,UDP,.A....,0,40,1,441,background,444,0,3358,191
2016-04-11 00:56:13,0.0,117.208.149.132,42.219.152.147,35211,80,TCP,....S.,0,72,1,40,background,441,0,3373,15
2016-04-11 00:56:13,0.0,117.208.149.133,42.219.152.147,53561,80,TCP,....S.,0,72,1,40,background,40,0,3373,0
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.152.147,61945,8080,TCP,....S.,0,40,1,40,background,40,0,3506,133
2016-04-11 01:02:08,0.0,225.36.196.187,42.219.152.147,49747,8123,TCP,....S.,0,40,1,40,background,40,1,3728,222
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.152.147,20001,53,UDP,.A....,0,40,1,70,background,40,1,3830,102
2016-04-11 01:05:20,0.0,40.23.18.236,42.219.152.147,0,0,TCP,....SF,0,40,1,60,background,70,1,3920,90
2016-04-11 01:11:33,0.0,213.82.166.3,42.219.152.147,5724,5060,UDP,.A....,0,40,1,441,background,60,1,4293,373
2016-04-11 01:12:30,0.0,176.116.195.149,42.219.152.147,5108,5040,UDP,.A....,0,40,1,440,background,441,1,4350,57
2016-04-11 01:14:25,0.0,236.43.144.65,42.219.152.147,6000,3306,TCP,....S.,0,0,1,40,background,440,1,4465,115
2016-04-11 01:18:22,0.0,224.36.5.69,42.219.152.147,46082,23,TCP,....S.,0,40,1,60,background,40,1,4702,237
2016-04-11 01:21:05,0.0,217.156.57.81,42.219.152.147,6764,5061,UDP,.A....,0,40,1,434,background,60,1,4865,163
2016-04-11 01:21:05,0.0,217.156.57.81,42.219.152.147,6764,5062,UDP,.A....,0,40,1,435,background,434,1,4865,0
2016-04-11 01:21:05,0.0,217.156.57.81,42.219.152.147,6764,5063,UDP,.A....,0,40,1,434,background,435,1,4865,0
2016-04-11 01:21:05,0.0,217.156.57.81,42.219.152.147,6764,5064,UDP,.A....,0,40,1,432,background,434,1,4865,0
2016-04-11 01:21:06,0.0,217.156.57.81,42.219.152.147,6764,5065,UDP,.A....,0,40,1,435,background,432,1,4866,1
2016-04-11 01:21:06,0.0,217.156.57.81,42.219.152.147,6764,5066,UDP,.A....,0,40,1,434,background,435,1,4866,0
2016-04-11 01:21:06,0.0,217.156.57.81,42.219.152.147,6764,5067,UDP,.A....,0,40,1,434,background,434,1,4866,0
2016-04-11 01:21:06,0.0,217.156.57.81,42.219.152.147,6764,5068,UDP,.A....,0,40,1,435,background,434,1,4866,0
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5069,UDP,.A....,0,40,1,434,background,435,1,4867,1
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5070,UDP,.A....,0,40,1,435,background,434,1,4867,0
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5071,UDP,.A....,0,40,1,431,background,435,1,4867,0
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5072,UDP,.A....,0,40,1,435,background,431,1,4867,0
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5073,UDP,.A....,0,40,1,436,background,435,1,4867,0
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5074,UDP,.A....,0,40,1,435,background,436,1,4867,0
2016-04-11 01:21:07,0.0,217.156.57.81,42.219.152.147,6764,5075,UDP,.A....,0,40,1,435,background,435,1,4867,0
2016-04-11 01:21:08,0.0,217.156.57.81,42.219.152.147,6764,5076,UDP,.A....,0,40,1,433,background,435,1,4868,1
2016-04-11 01:21:08,0.0,217.156.57.81,42.219.152.147,6764,5077,UDP,.A....,0,40,1,435,background,433,1,4868,0
2016-04-11 01:21:08,0.0,217.156.57.81,42.219.152.147,6764,5078,UDP,.A....,0,40,1,436,background,435,1,4868,0
2016-04-11 01:21:08,0.0,217.156.57.81,42.219.152.147,6764,5079,UDP,.A....,0,40,1,432,background,436,1,4868,0
2016-04-11 01:21:08,0.0,217.156.57.81,42.219.152.147,6764,5080,UDP,.A....,0,40,1,434,background,432,1,4868,0
2016-04-11 01:21:09,0.0,217.156.57.81,42.219.152.147,6764,5081,UDP,.A....,0,40,1,435,background,434,1,4869,1
2016-04-11 01:21:09,0.0,217.156.57.81,42.219.152.147,6764,5082,UDP,.A....,0,40,1,434,background,435,1,4869,0
2016-04-11 01:21:09,0.0,217.156.57.81,42.219.152.147,6764,5083,UDP,.A....,0,40,1,433,background,434,1,4869,0
2016-04-11 01:21:09,0.0,217.156.57.81,42.219.152.147,6764,5084,UDP,.A....,0,40,1,433,background,433,1,4869,0
2016-04-11 01:21:09,0.0,217.156.57.81,42.219.152.147,6764,5085,UDP,.A....,0,40,1,435,background,433,1,4869,0
2016-04-11 01:21:09,0.0,217.156.57.81,42.219.152.147,6764,5086,UDP,.A....,0,40,1,435,background,435,1,4869,0
2016-04-11 01:21:10,0.0,217.156.57.81,42.219.152.147,6764,5087,UDP,.A....,0,40,1,435,background,435,1,4870,1
