te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:28,0.0,176.116.195.149,42.219.144.152,5185,5074,UDP,.A....,0,40,1,441,background,2,0,388,0
2016-04-11 00:15:35,0.0,117.208.149.169,42.219.144.152,44199,53,UDP,.A....,0,72,1,57,background,441,0,935,547
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.144.152,49072,3306,TCP,....S.,0,40,1,40,background,57,0,960,25
2016-04-11 00:18:19,0.0,204.223.22.109,42.219.144.152,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1099,139
2016-04-11 00:21:46,0.0,42.9.7.17,42.219.144.152,4277,445,TCP,....S.,0,72,1,48,background,40,0,1306,207
2016-04-11 00:22:57,0.0,32.100.20.28,42.219.144.152,41478,563,TCP,....S.,0,40,1,40,background,48,0,1377,71
2016-04-11 00:23:01,0.0,176.116.195.149,42.219.144.152,5218,5075,UDP,.A....,0,40,1,441,background,40,0,1381,4
2016-04-11 00:25:42,3.0,238.176.254.57,42.219.144.152,27062,23,TCP,....S.,0,72,2,104,background,441,0,1542,161
2016-04-11 00:26:57,0.0,221.98.17.164,42.219.144.152,46090,23,TCP,....S.,0,0,1,52,background,104,0,1617,75
2016-04-11 00:27:12,0.0,217.231.240.54,42.219.144.152,39255,2121,TCP,....S.,0,40,1,40,background,52,0,1632,15
2016-04-11 00:27:21,0.0,33.12.117.59,42.219.144.152,5484,5580,UDP,.A....,0,0,1,441,background,40,0,1641,9
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.144.152,5060,5060,UDP,.A....,0,0,1,445,background,441,0,1690,49
2016-04-11 00:28:36,0.0,69.81.144.249,42.219.144.152,53014,19,UDP,.A....,0,40,1,28,background,445,0,1716,26
2016-04-11 00:33:12,0.0,72.186.37.249,42.219.144.152,0,2048,ICMP,.A....,0,40,1,28,background,28,0,1992,276
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.144.152,9090,22,TCP,....S.,0,40,1,40,background,28,0,2149,157
2016-04-11 00:39:30,0.0,40.23.18.236,42.219.144.152,0,0,TCP,..PR..,0,40,1,60,background,40,0,2370,221
2016-04-11 00:39:33,0.0,176.116.195.149,42.219.144.152,5137,5065,UDP,.A....,0,40,1,440,background,60,0,2373,3
2016-04-11 00:39:45,3.012,237.131.17.177,42.219.144.152,35813,23,TCP,....S.,0,40,2,104,background,440,0,2385,12
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.144.152,6000,3306,TCP,....S.,0,40,1,40,background,104,0,2584,199
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.144.152,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.144.152,5145,5060,UDP,.A....,0,40,1,443,background,70,0,2701,20
2016-04-11 00:46:00,0.0,208.43.183.102,42.219.144.152,49821,8888,TCP,....S.,0,40,1,40,background,443,0,2760,59
2016-04-11 00:47:47,0.0,82.167.246.233,42.219.144.152,41620,1900,UDP,.A....,0,0,1,125,background,40,0,2867,107
2016-04-11 00:48:00,0.0,40.23.18.236,42.219.144.152,0,0,TCP,U....F,0,40,1,60,background,125,0,2880,13
2016-04-11 00:52:09,0.0,56.247.175.44,42.219.144.152,47955,80,TCP,....S.,0,40,1,40,background,60,0,3129,249
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.144.152,5068,5060,UDP,.A....,0,40,1,444,background,40,0,3167,38
2016-04-11 00:53:04,3.004,216.93.142.122,42.219.144.152,59642,23,TCP,....S.,0,40,2,104,background,444,0,3184,17
2016-04-11 00:53:42,3.004,215.227.173.161,42.219.144.152,3966,445,TCP,....S.,0,40,2,96,background,104,0,3222,38
2016-04-11 00:56:04,0.0,176.116.195.149,42.219.144.152,5090,6000,UDP,.A....,0,40,1,439,background,96,0,3364,142
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.144.152,35989,8080,TCP,....S.,0,40,1,40,background,439,0,3506,142
2016-04-11 00:59:33,0.0,202.177.2.122,42.219.144.152,56780,23,TCP,....S.,0,72,1,52,background,40,0,3573,67
2016-04-11 01:01:09,0.0,69.81.144.249,42.219.144.152,35025,17,UDP,.A....,0,40,1,28,background,52,1,3669,96
2016-04-11 01:03:22,0.0,212.247.246.187,42.219.144.152,51035,23,TCP,....S.,0,0,1,52,background,28,1,3802,133
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.144.152,20001,53,UDP,.A....,0,40,1,70,background,52,1,3830,28
