te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:05:49,0.0,164.225.245.79,42.219.157.100,12200,55002,TCP,....S.,0,72,1,40,background,2,0,349,0
2016-04-11 00:06:19,0.0,176.116.195.149,42.219.157.100,5185,5074,UDP,.A....,0,40,1,441,background,40,0,379,30
2016-04-11 00:08:08,0.0,217.156.57.81,42.219.157.100,6764,5061,UDP,.A....,0,40,1,434,background,441,0,488,109
2016-04-11 00:08:08,0.0,217.156.57.81,42.219.157.100,6764,5062,UDP,.A....,0,40,1,433,background,434,0,488,0
2016-04-11 00:08:08,0.0,217.156.57.81,42.219.157.100,6764,5063,UDP,.A....,0,40,1,435,background,433,0,488,0
2016-04-11 00:08:08,0.0,217.156.57.81,42.219.157.100,6764,5064,UDP,.A....,0,40,1,435,background,435,0,488,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5065,UDP,.A....,0,40,1,435,background,435,0,489,1
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5066,UDP,.A....,0,40,1,435,background,435,0,489,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5067,UDP,.A....,0,40,1,434,background,435,0,489,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5068,UDP,.A....,0,40,1,434,background,434,0,489,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5069,UDP,.A....,0,40,1,433,background,434,0,489,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5070,UDP,.A....,0,40,1,433,background,433,0,489,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5071,UDP,.A....,0,40,1,432,background,433,0,489,0
2016-04-11 00:08:09,0.0,217.156.57.81,42.219.157.100,6764,5072,UDP,.A....,0,40,1,435,background,432,0,489,0
2016-04-11 00:08:10,0.0,217.156.57.81,42.219.157.100,6764,5073,UDP,.A....,0,40,1,435,background,435,0,490,1
2016-04-11 00:08:10,0.0,217.156.57.81,42.219.157.100,6764,5074,UDP,.A....,0,40,1,431,background,435,0,490,0
2016-04-11 00:08:10,0.0,217.156.57.81,42.219.157.100,6764,5075,UDP,.A....,0,40,1,434,background,431,0,490,0
2016-04-11 00:08:10,0.0,217.156.57.81,42.219.157.100,6764,5076,UDP,.A....,0,40,1,433,background,434,0,490,0
2016-04-11 00:08:24,0.0,217.156.57.81,42.219.157.100,6764,5077,UDP,.A....,0,40,1,432,background,433,0,504,14
2016-04-11 00:08:26,0.0,217.156.57.81,42.219.157.100,6764,5078,UDP,.A....,0,40,1,435,background,432,0,506,2
2016-04-11 00:08:26,0.0,217.156.57.81,42.219.157.100,6764,5079,UDP,.A....,0,40,1,435,background,435,0,506,0
2016-04-11 00:08:26,0.0,217.156.57.81,42.219.157.100,6764,5080,UDP,.A....,0,40,1,435,background,435,0,506,0
2016-04-11 00:08:26,0.0,217.156.57.81,42.219.157.100,6764,5081,UDP,.A....,0,40,1,436,background,435,0,506,0
2016-04-11 00:08:27,0.0,217.156.57.81,42.219.157.100,6764,5082,UDP,.A....,0,40,1,434,background,436,0,507,1
2016-04-11 00:08:27,0.0,217.156.57.81,42.219.157.100,6764,5083,UDP,.A....,0,40,1,433,background,434,0,507,0
2016-04-11 00:08:27,0.0,217.156.57.81,42.219.157.100,6764,5084,UDP,.A....,0,40,1,432,background,433,0,507,0
2016-04-11 00:08:27,0.0,217.156.57.81,42.219.157.100,6764,5085,UDP,.A....,0,40,1,433,background,432,0,507,0
2016-04-11 00:08:27,0.0,217.156.57.81,42.219.157.100,6764,5086,UDP,.A....,0,40,1,432,background,433,0,507,0
2016-04-11 00:08:27,0.0,217.156.57.81,42.219.157.100,6764,5087,UDP,.A....,0,40,1,435,background,432,0,507,0
2016-04-11 00:08:28,0.0,217.156.57.81,42.219.157.100,6764,5088,UDP,.A....,0,40,1,435,background,435,0,508,1
2016-04-11 00:08:28,0.0,217.156.57.81,42.219.157.100,6764,5089,UDP,.A....,0,40,1,434,background,435,0,508,0
2016-04-11 00:08:28,0.0,217.156.57.81,42.219.157.100,6764,5090,UDP,.A....,0,40,1,433,background,434,0,508,0
2016-04-11 00:10:20,0.0,117.208.149.204,42.219.157.100,45761,443,TCP,....S.,0,72,1,40,background,433,0,620,112
2016-04-11 00:10:20,0.0,117.208.149.205,42.219.157.100,50169,443,TCP,....S.,0,72,1,40,background,40,0,620,0
2016-04-11 00:15:15,3.02,74.221.250.246,42.219.157.100,34644,23,TCP,....S.,0,72,2,104,background,40,0,915,295
2016-04-11 00:15:43,2.948,37.208.122.188,42.219.157.100,62806,445,TCP,....S.,0,0,2,96,background,104,0,943,28
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.157.100,47514,3306,TCP,....S.,0,40,1,40,background,96,0,960,17
2016-04-11 00:18:13,0.0,204.223.22.109,42.219.157.100,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1093,133
2016-04-11 00:21:32,0.0,42.9.7.17,42.219.157.100,4532,445,TCP,....S.,0,72,1,48,background,40,0,1292,199
2016-04-11 00:22:52,0.0,176.116.195.149,42.219.157.100,5218,5075,UDP,.A....,0,40,1,441,background,48,0,1372,80
2016-04-11 00:27:11,0.0,33.12.117.59,42.219.157.100,5484,5580,UDP,.A....,0,0,1,443,background,441,0,1631,259
2016-04-11 00:27:17,0.0,217.231.240.54,42.219.157.100,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1637,6
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.157.100,5060,5060,UDP,.A....,0,0,1,445,background,40,0,1690,53
2016-04-11 00:31:52,0.0,32.100.20.28,42.219.157.100,41478,5001,TCP,....S.,0,40,1,40,background,445,0,1912,222
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.157.100,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,237
2016-04-11 00:39:02,0.0,208.43.183.102,42.219.157.100,49821,8080,TCP,....S.,0,40,1,40,background,40,0,2342,193
2016-04-11 00:39:24,0.0,176.116.195.149,42.219.157.100,5137,5065,UDP,.A....,0,40,1,439,background,40,0,2364,22
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.157.100,6000,3306,TCP,....S.,0,40,1,40,background,439,0,2584,220
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.157.100,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:44:59,0.0,60.133.101.194,42.219.157.100,5145,5060,UDP,.A....,0,40,1,443,background,70,0,2699,18
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.157.100,41620,1900,UDP,.A....,0,0,1,125,background,443,0,2861,162
2016-04-11 00:50:51,3.0,178.181.246.43,42.219.157.100,2887,445,TCP,....S.,0,0,2,96,background,125,0,3051,190
2016-04-11 00:51:58,2.8960000000000004,237.105.238.189,42.219.157.100,2370,445,TCP,....S.,0,40,2,96,background,96,0,3118,67
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.157.100,5068,5060,UDP,.A....,0,40,1,445,background,96,0,3167,49
2016-04-11 00:55:55,0.0,176.116.195.149,42.219.157.100,5090,6000,UDP,.A....,0,40,1,438,background,445,0,3355,188
