te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:48,3.0,80.0.0.121,42.219.145.182,6850,23,TCP,....S.,0,72,2,104,background,2,0,108,0
2016-04-11 00:04:41,0.0,69.81.144.249,42.219.145.182,53082,19,UDP,.A....,0,40,1,28,background,104,0,281,173
2016-04-11 00:06:30,0.0,176.116.195.149,42.219.145.182,5185,5074,UDP,.A....,0,40,1,438,background,28,0,390,109
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.145.182,49384,3306,TCP,....S.,0,40,1,40,background,438,0,960,570
2016-04-11 00:18:13,0.0,204.223.22.109,42.219.145.182,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1093,133
2016-04-11 00:19:57,0.0,117.208.149.163,42.219.145.182,51138,53,UDP,.A....,0,72,1,57,background,40,0,1197,104
2016-04-11 00:21:05,0.0,216.248.210.20,42.219.145.182,51060,23,TCP,....S.,0,0,1,60,background,57,0,1265,68
2016-04-11 00:21:49,0.0,42.9.7.17,42.219.145.182,4594,445,TCP,....S.,0,72,1,48,background,60,0,1309,44
2016-04-11 00:23:03,0.0,176.116.195.149,42.219.145.182,5218,5075,UDP,.A....,0,40,1,438,background,48,0,1383,74
2016-04-11 00:27:06,0.0,239.49.176.224,42.219.145.182,47620,10198,UDP,.A....,0,0,1,48,background,438,0,1626,243
2016-04-11 00:27:23,0.0,33.12.117.59,42.219.145.182,5484,5580,UDP,.A....,0,0,1,443,background,48,0,1643,17
2016-04-11 00:27:56,0.0,217.231.240.54,42.219.145.182,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1676,33
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.145.182,5060,5060,UDP,.A....,0,0,1,445,background,40,0,1690,14
2016-04-11 00:29:01,3.0,239.65.247.62,42.219.145.182,33497,23,TCP,....S.,0,72,2,104,background,445,0,1741,51
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.145.182,9090,22,TCP,....S.,0,40,1,40,background,104,0,2149,408
2016-04-11 00:39:35,0.0,176.116.195.149,42.219.145.182,5137,5065,UDP,.A....,0,40,1,442,background,40,0,2375,226
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.145.182,6000,3306,TCP,....S.,0,40,1,40,background,442,0,2584,209
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.145.182,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.145.182,5145,5060,UDP,.A....,0,40,1,445,background,70,0,2701,20
2016-04-11 00:47:40,0.0,82.167.246.233,42.219.145.182,41620,1900,UDP,.A....,0,0,1,125,background,445,0,2860,159
2016-04-11 00:48:55,3.0,36.226.222.231,42.219.145.182,59788,23,TCP,....S.,0,0,2,120,background,125,0,2935,75
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.145.182,5068,5060,UDP,.A....,0,40,1,444,background,120,0,3167,232
2016-04-11 00:56:06,0.0,176.116.195.149,42.219.145.182,5090,6000,UDP,.A....,0,40,1,441,background,444,0,3366,199
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.145.182,58599,8080,TCP,....S.,0,40,1,40,background,441,0,3506,140
2016-04-11 00:59:07,0.0,52.168.211.87,42.219.145.182,32994,3128,TCP,....S.,0,40,1,40,background,40,0,3547,41
