te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:03:20,0.0,41.28.255.1,42.219.144.113,59687,1072,TCP,....S.,0,0,1,40,background,2,0,200,0
2016-04-11 00:04:45,0.0,194.231.140.151,42.219.144.113,18242,4022,TCP,....S.,0,40,1,40,background,40,0,285,85
2016-04-11 00:06:28,0.0,176.116.195.149,42.219.144.113,5185,5074,UDP,.A....,0,40,1,440,background,40,0,388,103
2016-04-11 00:06:55,2.9,65.161.89.254,42.219.144.113,59969,23,TCP,....S.,0,40,2,104,background,440,0,415,27
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.144.113,59117,22,TCP,....S.,0,8,1,48,background,104,0,636,221
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.144.113,49099,3306,TCP,....S.,0,40,1,40,background,48,0,960,324
2016-04-11 00:18:18,0.0,204.223.22.109,42.219.144.113,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1098,138
2016-04-11 00:21:46,0.0,42.9.7.17,42.219.144.113,4304,445,TCP,....S.,0,72,1,48,background,40,0,1306,208
2016-04-11 00:21:49,0.0,32.100.20.28,42.219.144.113,41478,563,TCP,....S.,0,40,1,40,background,48,0,1309,3
2016-04-11 00:23:02,0.0,176.116.195.149,42.219.144.113,5218,5075,UDP,.A....,0,40,1,441,background,40,0,1382,73
2016-04-11 00:27:21,0.0,33.12.117.59,42.219.144.113,5484,5580,UDP,.A....,0,0,1,443,background,441,0,1641,259
2016-04-11 00:27:41,0.0,217.231.240.54,42.219.144.113,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1661,20
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.144.113,5060,5060,UDP,.A....,0,0,1,446,background,40,0,1690,29
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.144.113,9090,22,TCP,....S.,0,40,1,40,background,446,0,2149,459
2016-04-11 00:39:33,0.0,176.116.195.149,42.219.144.113,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2373,224
