te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:01:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:02:15,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:02:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:03:15,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:03:29,17.004,165.133.210.175,42.219.155.17,34921,161,UDP,.A....,0,64,6,438,background
2016-04-11 00:03:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:04:15,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:04:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:05:15,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:05:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:06:15,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:06:26,0.0,176.116.195.149,42.219.155.17,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:06:29,6.004,165.133.210.175,42.219.155.17,34921,161,UDP,.A....,0,64,12,864,background
2016-04-11 00:06:45,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:07:15,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:07:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:08:15,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:08:37,17.0,165.133.210.175,42.219.155.17,34921,161,UDP,.A....,0,64,6,438,background
2016-04-11 00:08:45,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:09:15,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:09:45,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:10:15,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:10:45,0.992,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:11:15,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:11:28,5.996,165.133.210.175,42.219.155.17,34921,161,UDP,.A....,0,64,12,864,background
2016-04-11 00:11:35,0.0,69.81.144.249,42.219.155.17,47463,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:11:45,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:12:15,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:12:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:13:15,0.992,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:13:45,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:13:45,17.004,165.133.210.175,42.219.155.17,34921,161,UDP,.A....,0,64,6,438,background
2016-04-11 00:14:15,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:14:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:15:15,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:15:45,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.17,48758,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:15,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:16:28,6.0,165.133.210.175,42.219.155.17,34921,161,UDP,.A....,0,64,12,864,background
2016-04-11 00:16:45,1.008,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:17:15,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:17:45,0.996,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:18:15,1.004,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
2016-04-11 00:18:23,0.0,204.223.22.109,42.219.155.17,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:18:45,1.0,165.133.210.175,42.219.155.17,0,2048,ICMP,.A....,0,64,2,64,background
