te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:02:20,0.0,102.216.18.184,42.219.155.4,8080,10253,TCP,.A..S.,0,40,1,44,background
2016-04-11 00:05:47,3.0439999999999996,237.69.146.7,42.219.155.4,3454,445,TCP,....S.,0,40,2,96,background
2016-04-11 00:06:26,0.0,176.116.195.149,42.219.155.4,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:09:27,3.016,60.115.228.54,42.219.155.4,43479,445,TCP,....S.,0,72,2,96,background
2016-04-11 00:10:57,0.0,72.163.81.239,42.219.155.4,0,0,TCP,U...SF,0,40,1,60,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.4,48733,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:17:01,0.0,56.207.76.118,42.219.155.4,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:18:27,0.0,204.223.22.109,42.219.155.4,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:19:39,0.0,82.7.67.216,42.219.155.4,50107,1604,TCP,....S.,0,0,1,40,background
2016-04-11 00:19:43,0.0,69.81.144.249,42.219.155.4,48421,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:21:44,0.0,42.9.7.17,42.219.155.4,3940,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:22:59,0.0,176.116.195.149,42.219.155.4,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:27:19,0.0,33.12.117.59,42.219.155.4,5484,5580,UDP,.A....,0,0,1,441,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.4,5060,5060,UDP,.A....,0,0,1,441,background
2016-04-11 00:28:40,0.0,217.231.240.54,42.219.155.4,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:32:58,0.0,117.208.149.173,42.219.155.4,51010,53,UDP,.A....,0,72,1,57,background
2016-04-11 00:34:22,0.0,244.34.7.166,42.219.155.4,36327,3128,TCP,....S.,0,0,1,40,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.155.4,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:31,0.0,176.116.195.149,42.219.155.4,5137,5065,UDP,.A....,0,40,1,440,background
2016-04-11 00:42:00,0.0,56.207.76.118,42.219.155.4,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.155.4,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.155.4,20000,53,UDP,.A....,0,40,1,69,background
2016-04-11 00:45:00,0.0,60.133.101.194,42.219.155.4,5145,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:47:49,0.0,82.167.246.233,42.219.155.4,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.155.4,5068,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:56:02,0.0,176.116.195.149,42.219.155.4,5090,6000,UDP,.A....,0,40,1,434,background
2016-04-11 00:56:21,0.0,82.6.252.214,42.219.155.4,37395,443,TCP,....S.,0,0,1,40,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.155.4,29086,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:01:04,0.0,69.81.144.249,42.219.155.4,43237,17,UDP,.A....,0,40,1,28,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.155.4,20001,53,UDP,.A....,0,40,1,69,background
2016-04-11 01:11:58,0.0,213.82.166.3,42.219.155.4,5724,5060,UDP,.A....,0,40,1,440,background
2016-04-11 01:12:35,0.0,176.116.195.149,42.219.155.4,5108,5040,UDP,.A....,0,40,1,439,background
2016-04-11 01:12:42,9.0,40.172.154.212,42.219.155.4,48328,23,TCP,....S.,0,0,3,180,background
2016-04-11 01:18:31,0.0,178.27.6.47,42.219.155.4,12200,29081,TCP,....S.,0,72,1,40,background
2016-04-11 01:21:28,14.636,66.116.167.11,42.219.155.4,60239,23,TCP,....S.,0,72,5,300,background
2016-04-11 01:23:14,0.0,242.101.129.130,42.219.155.4,50363,443,TCP,....S.,0,0,1,40,background
2016-04-11 01:28:58,0.0,32.100.20.28,42.219.155.4,41478,80,TCP,....S.,0,40,1,40,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.155.4,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:37:36,2.86,179.231.22.214,42.219.155.4,1870,445,TCP,....S.,0,72,2,96,background
2016-04-11 01:40:28,0.0,42.219.155.4,49.149.152.95,0,0,ICMP,.A....,0,0,1,32,background
2016-04-11 01:40:28,0.0,49.149.152.95,42.219.155.4,0,2048,ICMP,.A....,0,0,1,32,background
2016-04-11 01:45:41,0.0,33.12.99.120,42.219.155.4,5380,5060,UDP,.A....,0,0,1,441,background
2016-04-11 01:46:30,0.0,56.207.76.118,42.219.155.4,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 01:51:35,0.0,242.100.247.131,42.219.155.4,34897,8888,TCP,....S.,0,0,1,40,background
2016-04-11 01:53:43,0.0,36.37.136.91,42.219.155.4,5060,5060,UDP,.A....,0,0,1,434,background
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.155.4,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:00:56,2.92,48.186.88.196,42.219.155.4,4416,445,TCP,....S.,0,72,2,96,background
2016-04-11 02:02:01,9.0,72.228.239.40,42.219.155.4,3549,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:06:59,2.88,193.16.29.87,42.219.155.4,3936,445,TCP,....S.,0,0,2,96,background
2016-04-11 02:17:49,0.0,222.156.17.131,42.219.155.4,46690,5443,TCP,....S.,0,40,1,40,background
