te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:01:51,1.1520000000000001,133.27.5.130,42.219.145.241,59562,25,TCP,....S.,0,0,3,144,background
2016-04-11 00:01:51,1.156,42.219.145.241,133.27.5.130,25,59562,TCP,.A.R..,0,0,3,120,background
2016-04-11 00:04:23,0.368,185.86.192.254,42.219.145.241,53564,80,TCP,.AP.SF,0,72,4,370,background
2016-04-11 00:04:23,0.368,42.219.145.241,185.86.192.254,80,53564,TCP,.AP.SF,0,0,3,336,background
2016-04-11 00:06:31,0.0,176.116.195.149,42.219.145.241,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:08:41,0.0,69.81.144.249,42.219.145.241,38738,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:10:22,0.9440000000000001,42.219.145.241,195.108.62.27,25,53240,TCP,.AP.SF,0,0,9,660,background
2016-04-11 00:10:22,1.052,195.108.62.27,42.219.145.241,53240,25,TCP,.AP.SF,0,72,8,392,background
2016-04-11 00:12:08,0.0,42.219.145.241,79.247.146.13,0,1831,ICMP,.A....,0,0,1,76,background
2016-04-11 00:12:08,0.0,79.247.146.13,42.219.145.241,0,1831,ICMP,.A....,0,0,1,76,background
2016-04-11 00:13:20,2.68,248.6.159.87,42.219.145.241,31640,25,TCP,.AP.SF,0,40,9,425,background
2016-04-11 00:13:20,2.68,42.219.145.241,248.6.159.87,25,31640,TCP,.AP.SF,0,0,9,677,background
2016-04-11 00:16:00,0.0,42.219.145.241,246.183.3.40,3306,49452,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:16:00,0.40399999999999997,246.183.3.40,42.219.145.241,49452,3306,TCP,...RS.,0,40,2,80,background
2016-04-11 00:18:06,0.0,204.223.22.109,42.219.145.241,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:49,0.0,42.9.7.17,42.219.145.241,4664,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:04,0.0,176.116.195.149,42.219.145.241,5218,5075,UDP,.A....,0,40,1,441,background
2016-04-11 00:23:39,0.0,243.56.253.102,42.219.145.241,42187,22,TCP,....S.,0,0,1,40,background
2016-04-11 00:26:48,0.7,42.219.145.241,195.108.62.27,25,64388,TCP,.AP.SF,0,0,8,620,background
2016-04-11 00:26:48,0.8079999999999999,195.108.62.27,42.219.145.241,64388,25,TCP,.AP.SF,0,72,8,388,background
2016-04-11 00:27:23,0.0,33.12.117.59,42.219.145.241,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.145.241,5060,5060,UDP,.A....,0,0,1,445,background
2016-04-11 00:28:37,0.0,217.231.240.54,42.219.145.241,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:38,9.0,50.57.165.113,42.219.145.241,37128,23,TCP,....S.,0,72,3,180,background
2016-04-11 00:30:12,0.0,42.219.145.241,55.5.22.217,0,0,ICMP,.A....,0,0,1,32,background
2016-04-11 00:30:12,0.0,55.5.22.217,42.219.145.241,0,2048,ICMP,.A....,0,0,1,32,background
2016-04-11 00:30:25,5.732,42.219.145.241,61.189.117.26,25,58712,TCP,.APRSF,0,0,89,5496,background
2016-04-11 00:30:25,5.732,61.189.117.26,42.219.145.241,58712,25,TCP,.AP.SF,0,40,87,4835,background
2016-04-11 00:30:45,1.28,42.219.145.241,225.21.226.227,25,51476,TCP,.AP.S.,0,0,4,455,background
2016-04-11 00:30:45,1.6480000000000001,225.21.226.227,42.219.145.241,51476,25,TCP,.APRS.,0,40,5,268,background
2016-04-11 00:30:49,1.0759999999999998,42.219.145.241,225.21.226.227,25,51539,TCP,.AP.S.,0,0,4,455,background
2016-04-11 00:30:50,1.4240000000000002,225.21.226.227,42.219.145.241,51539,25,TCP,.APRS.,0,40,5,268,background
2016-04-11 00:31:21,0.856,42.219.145.241,143.72.4.250,3962,53,UDP,.A....,0,0,2,175,background
2016-04-11 00:31:21,0.86,143.72.4.250,42.219.145.241,53,3962,UDP,.A....,0,0,2,291,background
2016-04-11 00:31:21,0.86,42.219.145.241,63.107.1.122,3962,53,UDP,.A....,0,0,2,175,background
2016-04-11 00:31:21,0.8640000000000001,63.107.1.122,42.219.145.241,53,3962,UDP,.A....,0,0,2,291,background
2016-04-11 00:31:21,12.08,42.219.145.241,143.72.8.137,3962,53,UDP,.A....,0,0,7,517,background
2016-04-11 00:31:21,12.315999999999999,143.72.8.137,42.219.145.241,53,3962,UDP,.A....,0,0,7,811,background
2016-04-11 00:31:24,17.375999999999998,42.219.145.241,77.155.108.160,25,47687,TCP,.AP.SF,0,0,27,1862,background
2016-04-11 00:31:24,17.375999999999998,77.155.108.160,42.219.145.241,47687,25,TCP,.AP.SF,0,40,30,25457,background
2016-04-11 00:31:30,0.7120000000000001,143.72.4.250,42.219.145.241,53,3969,UDP,.A....,0,0,2,291,background
2016-04-11 00:31:30,0.7120000000000001,42.219.145.241,63.107.1.122,3969,53,UDP,.A....,0,0,2,175,background
2016-04-11 00:31:30,0.8240000000000001,42.219.145.241,143.72.4.250,3969,53,UDP,.A....,0,0,2,175,background
2016-04-11 00:31:30,3.148,42.219.145.241,143.72.8.137,3969,53,UDP,.A....,0,0,7,515,background
2016-04-11 00:31:30,3.372,143.72.8.137,42.219.145.241,53,3969,UDP,.A....,0,0,7,809,background
2016-04-11 00:31:31,0.9079999999999999,63.107.1.122,42.219.145.241,53,3969,UDP,.A....,0,0,2,291,background
2016-04-11 00:31:32,6.136,42.219.145.241,65.2.215.36,25,54837,TCP,.AP.SF,0,0,19,1330,background
2016-04-11 00:31:32,6.136,65.2.215.36,42.219.145.241,54837,25,TCP,.AP.SF,0,40,29,22487,background
2016-04-11 00:34:00,3.0039999999999996,136.111.134.253,42.219.145.241,50263,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:34:43,2.56,42.219.145.241,58.2.104.164,25,11543,TCP,.AP.S.,0,0,4,467,background
2016-04-11 00:34:45,4.18,58.2.104.164,42.219.145.241,11543,25,TCP,.APRS.,0,72,5,280,background
2016-04-11 00:34:47,2.412,42.219.145.241,58.2.104.164,25,11581,TCP,.AP.S.,0,0,4,467,background
2016-04-11 00:34:48,2.96,58.2.104.164,42.219.145.241,11581,25,TCP,.APRS.,0,72,5,280,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.145.241,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:37:53,0.0,32.100.20.28,42.219.145.241,41478,50090,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:35,0.0,176.116.195.149,42.219.145.241,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:40:05,0.0,165.202.36.149,42.219.145.241,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:40:31,0.728,42.219.145.241,200.142.253.210,25,25136,TCP,.AP.S.,0,0,5,511,background
2016-04-11 00:40:31,0.9,200.142.253.210,42.219.145.241,25136,25,TCP,.APRS.,0,0,5,284,background
2016-04-11 00:40:32,0.608,42.219.145.241,200.142.253.210,25,25167,TCP,.AP.S.,0,0,4,471,background
2016-04-11 00:40:32,0.784,200.142.253.210,42.219.145.241,25167,25,TCP,.APRS.,0,0,5,284,background
2016-04-11 00:40:35,2.86,42.219.145.241,76.164.200.11,143,26640,TCP,.AP.SF,0,0,21,2443,background
2016-04-11 00:40:35,2.9160000000000004,76.164.200.11,42.219.145.241,26640,143,TCP,.AP.SF,0,0,31,2114,background
