te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:24,0.0,176.116.195.149,42.219.153.229,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.153.229,59117,22,TCP,....S.,0,8,1,48,background
2016-04-11 00:11:03,7.0120000000000005,136.121.35.109,42.219.153.229,53901,23,TCP,....S.,0,40,4,240,background
2016-04-11 00:11:22,0.0,242.100.234.89,42.219.153.229,46933,8123,TCP,....S.,0,0,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.229,48410,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:09,0.0,209.150.124.198,42.219.153.229,9666,52381,UDP,.A....,0,0,1,60,background
2016-04-11 00:17:14,4.056,226.91.87.33,42.219.153.229,2509,53413,UDP,.A....,0,40,2,58,background
2016-04-11 00:18:02,0.0,204.223.22.109,42.219.153.229,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:40,0.0,42.9.7.17,42.219.153.229,3612,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:22:57,0.0,176.116.195.149,42.219.153.229,5218,5075,UDP,.A....,0,40,1,442,background
2016-04-11 00:27:17,0.0,33.12.117.59,42.219.153.229,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.153.229,5060,5060,UDP,.A....,0,0,1,444,background
2016-04-11 00:28:20,0.0,217.231.240.54,42.219.153.229,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.153.229,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:36:15,0.0,240.62.27.30,42.219.153.229,47649,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:39:29,0.0,176.116.195.149,42.219.153.229,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:41:24,0.0,232.161.30.113,42.219.153.229,34455,23,TCP,....S.,0,40,1,60,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.153.229,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.153.229,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:00,0.0,60.133.101.194,42.219.153.229,5145,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:47:45,0.0,82.167.246.233,42.219.153.229,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:49:52,0.0,208.43.182.148,42.219.153.229,48540,29081,TCP,....S.,0,40,1,40,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.153.229,5068,5060,UDP,.A....,0,40,1,446,background
2016-04-11 00:56:00,0.0,176.116.195.149,42.219.153.229,5090,6000,UDP,.A....,0,40,1,440,background
