te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:04:37,0.0,242.100.154.142,42.219.152.204,54988,8081,TCP,....S.,0,0,1,40,background
2016-04-11 00:04:50,0.0,42.219.152.204,55.5.22.217,0,0,ICMP,.A....,0,0,1,32,background
2016-04-11 00:04:50,0.0,55.5.22.217,42.219.152.204,0,2048,ICMP,.A....,0,0,1,32,background
2016-04-11 00:05:49,0.0,164.225.245.79,42.219.152.204,12200,55002,TCP,....S.,0,72,1,40,background
2016-04-11 00:06:22,0.0,176.116.195.149,42.219.152.204,5185,5074,UDP,.A....,0,40,1,438,background
2016-04-11 00:07:18,3.0,84.181.34.175,42.219.152.204,56967,23,TCP,....S.,0,72,2,120,background
2016-04-11 00:09:46,0.0,42.219.152.204,49.149.152.95,0,0,ICMP,.A....,0,0,1,32,background
2016-04-11 00:09:46,0.0,49.149.152.95,42.219.152.204,0,2048,ICMP,.A....,0,0,1,32,background
2016-04-11 00:10:29,0.0,127.204.60.89,42.219.152.204,123,123,UDP,.A....,0,0,1,76,background
2016-04-11 00:10:29,0.0,42.219.152.204,127.204.60.89,123,123,UDP,.A....,0,192,1,76,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.152.204,47969,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:24,0.0,204.223.22.109,42.219.152.204,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:19:10,0.0,56.207.76.118,42.219.152.204,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:19:24,3.0,80.23.133.138,42.219.152.204,48715,23,TCP,....S.,0,72,2,104,background
2016-04-11 00:21:01,0.0,82.7.67.216,42.219.152.204,45794,1604,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:37,0.0,42.9.7.17,42.219.152.204,3162,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:21:38,6.007999999999999,248.3.133.202,42.219.152.204,36019,23,TCP,....S.,0,72,3,180,background
2016-04-11 00:22:54,0.0,176.116.195.149,42.219.152.204,5218,5075,UDP,.A....,0,40,1,438,background
2016-04-11 00:27:14,0.0,33.12.117.59,42.219.152.204,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:28:00,0.0,217.231.240.54,42.219.152.204,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.152.204,5060,5060,UDP,.A....,0,0,1,441,background
2016-04-11 00:28:29,0.0,127.204.60.89,42.219.152.204,123,123,UDP,.A....,0,0,1,76,background
2016-04-11 00:28:29,0.0,42.219.152.204,127.204.60.89,123,123,UDP,.A....,0,192,1,76,background
2016-04-11 00:29:46,0.716,42.219.152.204,248.147.14.204,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:29:46,0.72,248.147.14.204,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:29:50,0.72,240.20.122.62,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:29:50,0.72,42.219.152.204,240.20.122.62,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:30:13,0.7240000000000001,172.9.19.89,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:30:13,0.7240000000000001,42.219.152.204,172.9.19.89,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:30:14,0.72,42.219.152.204,69.82.253.231,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:30:14,0.72,69.82.253.231,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:30:44,0.74,133.156.22.55,42.219.152.204,0,2048,ICMP,.A....,0,0,2,208,background
2016-04-11 00:30:44,0.74,42.219.152.204,133.156.22.55,0,0,ICMP,.A....,0,0,2,208,background
2016-04-11 00:30:48,0.732,42.219.152.204,69.82.252.248,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:30:48,0.732,69.82.252.248,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:30:50,0.7240000000000001,237.33.251.166,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:30:50,0.7240000000000001,42.219.152.204,237.33.251.166,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:02,0.728,172.3.165.152,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:02,0.728,42.219.152.204,172.3.165.152,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:10,0.728,223.168.202.27,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:31:10,0.728,42.219.152.204,223.168.202.27,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:31:10,0.732,52.148.153.186,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:31:10,0.736,42.219.152.204,52.148.153.186,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:31:12,0.728,222.157.2.104,42.219.152.204,0,2048,ICMP,.A....,0,0,2,208,background
2016-04-11 00:31:12,0.728,42.219.152.204,222.157.2.104,0,0,ICMP,.A....,0,0,2,208,background
2016-04-11 00:31:28,0.7240000000000001,218.14.21.41,42.219.152.204,0,2048,ICMP,.A....,0,0,2,208,background
2016-04-11 00:31:28,0.728,42.219.152.204,218.14.21.41,0,0,ICMP,.A....,0,0,2,208,background
2016-04-11 00:31:33,0.7240000000000001,42.219.152.204,42.91.47.83,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:33,0.728,42.91.47.83,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:35,0.736,42.219.152.204,168.245.144.217,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:31:35,0.74,168.245.144.217,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:31:37,0.7240000000000001,42.219.152.204,49.142.165.179,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:37,0.7240000000000001,49.142.165.179,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:56,0.736,165.252.26.173,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:31:56,0.736,42.219.152.204,165.252.26.173,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:32:15,0.748,165.235.116.228,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:15,0.752,42.219.152.204,165.235.116.228,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:16,0.732,42.219.152.204,66.185.59.81,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:32:16,0.736,66.185.59.81,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:32:23,0.74,168.17.235.204,42.219.152.204,0,2048,ICMP,.A....,0,0,2,208,background
2016-04-11 00:32:23,0.74,42.219.152.204,168.17.235.204,0,0,ICMP,.A....,0,0,2,208,background
2016-04-11 00:32:25,0.74,165.235.117.4,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:25,0.74,42.219.152.204,165.235.117.4,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:33,0.74,42.219.152.204,67.76.205.84,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:32:33,0.74,67.76.205.84,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:32:42,0.748,42.219.152.204,69.94.237.57,0,0,ICMP,.A....,0,0,2,208,background
2016-04-11 00:32:42,0.748,69.94.237.57,42.219.152.204,0,2048,ICMP,.A....,0,0,2,208,background
2016-04-11 00:32:48,0.74,42.219.152.204,165.235.112.131,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:48,0.7440000000000001,165.235.112.131,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:54,0.74,69.36.93.124,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:32:54,0.7440000000000001,42.219.152.204,69.36.93.124,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:33:54,0.7440000000000001,42.219.152.204,69.36.92.200,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:33:54,0.7440000000000001,69.36.92.200,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:34:10,0.892,69.82.255.196,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:34:10,0.8959999999999999,42.219.152.204,69.82.255.196,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:34:14,0.74,42.219.152.204,69.36.94.255,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:34:14,0.74,69.36.94.255,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:35:00,0.7440000000000001,42.219.152.204,69.82.254.224,0,0,ICMP,.A....,0,40,2,208,background
2016-04-11 00:35:00,0.748,69.82.254.224,42.219.152.204,0,2048,ICMP,.A....,0,40,2,208,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.152.204,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:26,0.0,176.116.195.149,42.219.152.204,5137,5065,UDP,.A....,0,40,1,438,background
2016-04-11 00:41:12,0.94,42.219.152.204,69.36.95.164,0,0,ICMP,.A....,0,72,2,208,background
2016-04-11 00:41:12,0.94,69.36.95.164,42.219.152.204,0,2048,ICMP,.A....,0,72,2,208,background
2016-04-11 00:44:09,0.0,56.207.76.118,42.219.152.204,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.152.204,20000,53,UDP,.A....,0,40,1,69,background
2016-04-11 00:45:00,0.0,60.133.101.194,42.219.152.204,5145,5060,UDP,.A....,0,40,1,442,background
2016-04-11 00:45:56,0.0,127.204.60.89,42.219.152.204,123,123,UDP,.A....,0,0,1,76,background
2016-04-11 00:45:56,0.0,42.219.152.204,127.204.60.89,123,123,UDP,.A....,0,192,1,76,background
2016-04-11 00:46:45,0.0,227.123.84.207,42.219.152.204,60943,3128,TCP,....S.,0,40,1,40,background
2016-04-11 00:47:47,0.0,82.167.246.233,42.219.152.204,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:50:06,2.988,37.225.65.41,42.219.152.204,4609,445,TCP,....S.,0,40,2,96,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.152.204,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:55:58,0.0,176.116.195.149,42.219.152.204,5090,6000,UDP,.A....,0,40,1,440,background
2016-04-11 00:57:06,3.216,62.219.118.229,42.219.152.204,2897,445,TCP,....S.,0,40,2,96,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.152.204,4653,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:03:03,0.0,127.204.60.89,42.219.152.204,123,123,UDP,.A....,0,0,1,76,background
2016-04-11 01:03:03,0.0,42.219.152.204,127.204.60.89,123,123,UDP,.A....,0,192,1,76,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.152.204,20001,53,UDP,.A....,0,40,1,69,background
2016-04-11 01:11:19,0.0,217.156.57.81,42.219.152.204,6764,5061,UDP,.A....,0,40,1,435,background
2016-04-11 01:11:20,0.0,217.156.57.81,42.219.152.204,6764,5062,UDP,.A....,0,40,1,435,background
2016-04-11 01:11:20,0.0,217.156.57.81,42.219.152.204,6764,5063,UDP,.A....,0,40,1,433,background
