te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:48,0.0,76.225.28.249,42.219.150.175,54461,123,UDP,.A....,0,40,1,76,background,2,0,108,0
2016-04-11 00:03:41,9.0,211.233.57.52,42.219.150.175,35267,23,TCP,....S.,0,72,3,180,background,76,0,221,113
2016-04-11 00:06:39,0.0,176.116.195.149,42.219.150.175,5185,5074,UDP,.A....,0,40,1,440,background,180,0,399,178
2016-04-11 00:08:33,0.0,69.81.144.249,42.219.150.175,34025,19,UDP,.A....,0,40,1,28,background,440,0,513,114
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.150.175,50843,3306,TCP,....S.,0,40,1,40,background,28,0,960,447
2016-04-11 00:18:04,0.0,204.223.22.109,42.219.150.175,46681,5003,TCP,....S.,0,72,1,40,background,40,0,1084,124
2016-04-11 00:22:02,0.0,42.9.7.17,42.219.150.175,4248,445,TCP,....S.,0,72,1,48,background,40,0,1322,238
2016-04-11 00:23:12,0.0,176.116.195.149,42.219.150.175,5218,5075,UDP,.A....,0,40,1,440,background,48,0,1392,70
2016-04-11 00:27:29,0.0,217.231.240.54,42.219.150.175,39255,2121,TCP,....S.,0,40,1,40,background,440,0,1649,257
2016-04-11 00:27:32,0.0,33.12.117.59,42.219.150.175,5484,5580,UDP,.A....,0,72,1,441,background,40,0,1652,3
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.150.175,5060,5060,UDP,.A....,0,72,1,443,background,441,0,1690,38
2016-04-11 00:28:16,9.0,44.72.40.71,42.219.150.175,4325,23,TCP,....S.,0,40,3,180,background,443,0,1696,6
2016-04-11 00:33:32,0.0,238.80.87.172,42.219.150.175,0,0,TCP,.A.R..,0,40,1,60,background,180,0,2012,316
2016-04-11 00:34:03,3.0,234.247.230.164,42.219.150.175,43161,23,TCP,....S.,0,72,2,120,background,60,0,2043,31
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.150.175,9090,22,TCP,....S.,0,40,1,40,background,120,0,2149,106
2016-04-11 00:36:40,0.0,165.202.36.149,42.219.150.175,45278,8080,TCP,....S.,0,72,1,40,background,40,0,2200,51
2016-04-11 00:39:44,0.0,176.116.195.149,42.219.150.175,5137,5065,UDP,.A....,0,40,1,440,background,40,0,2384,184
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.150.175,6000,3306,TCP,....S.,0,40,1,40,background,440,0,2584,200
2016-04-11 00:43:07,0.0,32.100.20.28,42.219.150.175,41478,8083,TCP,....S.,0,40,1,40,background,40,0,2587,3
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.150.175,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,94
2016-04-11 00:45:03,0.0,60.133.101.194,42.219.150.175,5145,5060,UDP,.A....,0,40,1,442,background,70,0,2703,22
2016-04-11 00:46:21,0.0,117.208.149.174,42.219.150.175,52075,53,UDP,.A....,0,72,1,57,background,442,0,2781,78
2016-04-11 00:47:49,0.0,82.167.246.233,42.219.150.175,41620,1900,UDP,.A....,0,72,1,125,background,57,0,2869,88
2016-04-11 00:49:29,0.0,232.161.150.187,42.219.150.175,36947,23,TCP,....S.,0,40,1,60,background,125,0,2969,100
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.150.175,5068,5060,UDP,.A....,0,40,1,443,background,60,0,3167,198
2016-04-11 00:56:16,0.0,176.116.195.149,42.219.150.175,5090,6000,UDP,.A....,0,40,1,439,background,443,0,3376,209
2016-04-11 00:57:18,0.0,37.76.44.187,42.219.150.175,46883,23,TCP,....S.,0,72,1,52,background,439,0,3438,62
