te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:07,0.0,209.150.124.198,42.219.152.216,9666,54550,UDP,.A....,0,0,1,60,background,2,0,367,0
2016-04-11 00:06:22,0.0,176.116.195.149,42.219.152.216,5185,5074,UDP,.A....,0,40,1,438,background,60,0,382,15
2016-04-11 00:07:24,9.004,84.181.34.175,42.219.152.216,39506,23,TCP,....S.,0,72,3,180,background,438,0,444,62
2016-04-11 00:07:31,3.004,44.124.200.161,42.219.152.216,33281,23,TCP,....S.,0,72,2,104,background,180,0,451,7
2016-04-11 00:09:33,0.0,56.235.68.172,42.219.152.216,0,771,ICMP,.A....,0,40,1,81,background,104,0,573,122
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.152.216,59117,22,TCP,....S.,0,8,1,48,background,81,0,636,63
2016-04-11 00:15:17,3.004,69.48.4.255,42.219.152.216,60676,23,TCP,....S.,0,0,2,104,background,48,0,917,281
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.152.216,47982,3306,TCP,....S.,0,40,1,40,background,104,0,960,43
2016-04-11 00:17:02,0.0,240.62.27.30,42.219.152.216,45354,21320,TCP,....S.,0,0,1,40,background,40,0,1022,62
2016-04-11 00:18:24,0.0,204.223.22.109,42.219.152.216,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1104,82
2016-04-11 00:21:37,0.0,42.9.7.17,42.219.152.216,3176,445,TCP,....S.,0,72,1,48,background,40,0,1297,193
2016-04-11 00:21:40,7.007999999999999,248.3.133.202,42.219.152.216,57462,23,TCP,....S.,0,72,4,240,background,48,0,1300,3
2016-04-11 00:22:55,0.0,176.116.195.149,42.219.152.216,5218,5075,UDP,.A....,0,40,1,440,background,240,0,1375,75
2016-04-11 00:23:09,0.0,56.207.76.118,42.219.152.216,999,53,UDP,.A....,0,40,1,65,background,440,0,1389,14
2016-04-11 00:27:14,0.0,33.12.117.59,42.219.152.216,5484,5580,UDP,.A....,0,0,1,443,background,65,0,1634,245
2016-04-11 00:27:51,0.0,217.231.240.54,42.219.152.216,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1671,37
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.152.216,5060,5060,UDP,.A....,0,0,1,444,background,40,0,1690,19
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.152.216,9090,22,TCP,....S.,0,40,1,40,background,444,0,2149,459
2016-04-11 00:36:51,0.0,192.253.239.122,42.219.152.216,53299,8000,TCP,....S.,0,72,1,40,background,40,0,2211,62
2016-04-11 00:37:11,0.0,105.190.217.12,42.219.152.216,22,58687,TCP,.A..S.,0,0,1,44,background,40,0,2231,20
2016-04-11 00:39:26,0.0,176.116.195.149,42.219.152.216,5137,5065,UDP,.A....,0,40,1,439,background,44,0,2366,135
2016-04-11 00:40:59,4.0,183.85.167.255,42.219.152.216,40976,23,TCP,....S.,0,40,5,300,background,439,0,2459,93
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.152.216,6000,3306,TCP,....S.,0,40,1,40,background,300,0,2584,125
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.152.216,20000,53,UDP,.A....,0,40,1,69,background,40,0,2681,97
2016-04-11 00:45:00,0.0,60.133.101.194,42.219.152.216,5145,5060,UDP,.A....,0,40,1,444,background,69,0,2700,19
2016-04-11 00:45:46,2.9360000000000004,182.118.244.131,42.219.152.216,4088,445,TCP,....S.,0,72,2,96,background,444,0,2746,46
2016-04-11 00:46:17,7.007999999999999,177.10.191.144,42.219.152.216,42172,80,TCP,....S.,0,72,4,240,background,96,0,2777,31
2016-04-11 00:47:45,0.0,82.167.246.233,42.219.152.216,41620,1900,UDP,.A....,0,0,1,125,background,240,0,2865,88
2016-04-11 00:47:49,0.0,32.100.20.28,42.219.152.216,41478,614,TCP,....S.,0,40,1,40,background,125,0,2869,4
2016-04-11 00:48:11,0.0,56.207.76.118,42.219.152.216,999,53,UDP,.A....,0,40,1,65,background,40,0,2891,22
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.152.216,5068,5060,UDP,.A....,0,40,1,444,background,65,0,3167,276
2016-04-11 00:55:58,0.0,176.116.195.149,42.219.152.216,5090,6000,UDP,.A....,0,40,1,440,background,444,0,3358,191
2016-04-11 00:57:50,0.0,117.208.149.209,42.219.152.216,59083,143,TCP,....S.,0,72,1,40,background,440,0,3470,112
2016-04-11 00:57:50,0.0,117.208.149.210,42.219.152.216,46138,143,TCP,....S.,0,72,1,40,background,40,0,3470,0
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.152.216,10262,8080,TCP,....S.,0,40,1,40,background,40,0,3506,36
2016-04-11 01:00:16,0.0,66.52.232.181,42.219.152.216,64789,445,TCP,....S.,0,40,1,48,background,40,1,3616,110
2016-04-11 01:03:04,0.0,32.100.20.28,42.219.152.216,41478,8080,TCP,....S.,0,40,1,40,background,48,1,3784,168
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.152.216,20001,53,UDP,.A....,0,40,1,69,background,40,1,3830,46
2016-04-11 01:06:07,3.0,136.74.129.131,42.219.152.216,40600,445,TCP,....S.,0,40,2,96,background,69,1,3967,137
2016-04-11 01:07:19,0.0,242.101.129.180,42.219.152.216,45909,1080,TCP,....S.,0,0,1,40,background,96,1,4039,72
2016-04-11 01:11:31,0.0,213.82.166.3,42.219.152.216,5724,5060,UDP,.A....,0,40,1,439,background,40,1,4291,252
2016-04-11 01:12:30,0.0,176.116.195.149,42.219.152.216,5108,5040,UDP,.A....,0,40,1,440,background,439,1,4350,59
2016-04-11 01:12:53,0.0,217.156.57.81,42.219.152.216,6764,5061,UDP,.A....,0,40,1,434,background,440,1,4373,23
2016-04-11 01:12:54,0.0,217.156.57.81,42.219.152.216,6764,5062,UDP,.A....,0,40,1,434,background,434,1,4374,1
2016-04-11 01:12:54,0.0,217.156.57.81,42.219.152.216,6764,5063,UDP,.A....,0,40,1,434,background,434,1,4374,0
2016-04-11 01:12:54,0.0,217.156.57.81,42.219.152.216,6764,5064,UDP,.A....,0,40,1,434,background,434,1,4374,0
2016-04-11 01:12:54,0.0,217.156.57.81,42.219.152.216,6764,5065,UDP,.A....,0,40,1,434,background,434,1,4374,0
2016-04-11 01:12:54,0.0,217.156.57.81,42.219.152.216,6764,5066,UDP,.A....,0,40,1,434,background,434,1,4374,0
2016-04-11 01:12:55,0.0,217.156.57.81,42.219.152.216,6764,5067,UDP,.A....,0,40,1,434,background,434,1,4375,1
2016-04-11 01:12:55,0.0,217.156.57.81,42.219.152.216,6764,5068,UDP,.A....,0,40,1,434,background,434,1,4375,0
2016-04-11 01:12:56,0.0,217.156.57.81,42.219.152.216,6764,5069,UDP,.A....,0,40,1,434,background,434,1,4376,1
2016-04-11 01:12:56,0.0,217.156.57.81,42.219.152.216,6764,5070,UDP,.A....,0,40,1,432,background,434,1,4376,0
2016-04-11 01:12:56,0.0,217.156.57.81,42.219.152.216,6764,5071,UDP,.A....,0,40,1,433,background,432,1,4376,0
2016-04-11 01:12:56,0.0,217.156.57.81,42.219.152.216,6764,5072,UDP,.A....,0,40,1,433,background,433,1,4376,0
2016-04-11 01:12:56,0.0,217.156.57.81,42.219.152.216,6764,5073,UDP,.A....,0,40,1,432,background,433,1,4376,0
2016-04-11 01:12:56,0.0,217.156.57.81,42.219.152.216,6764,5074,UDP,.A....,0,40,1,429,background,432,1,4376,0
2016-04-11 01:12:57,0.0,217.156.57.81,42.219.152.216,6764,5075,UDP,.A....,0,40,1,435,background,429,1,4377,1
2016-04-11 01:12:57,0.0,217.156.57.81,42.219.152.216,6764,5076,UDP,.A....,0,40,1,434,background,435,1,4377,0
2016-04-11 01:12:57,0.0,217.156.57.81,42.219.152.216,6764,5077,UDP,.A....,0,40,1,434,background,434,1,4377,0
2016-04-11 01:12:57,0.0,217.156.57.81,42.219.152.216,6764,5078,UDP,.A....,0,40,1,435,background,434,1,4377,0
2016-04-11 01:12:57,0.0,217.156.57.81,42.219.152.216,6764,5079,UDP,.A....,0,40,1,434,background,435,1,4377,0
2016-04-11 01:12:57,0.0,217.156.57.81,42.219.152.216,6764,5080,UDP,.A....,0,40,1,435,background,434,1,4377,0
2016-04-11 01:12:58,0.0,217.156.57.81,42.219.152.216,6764,5081,UDP,.A....,0,40,1,433,background,435,1,4378,1
2016-04-11 01:12:58,0.0,217.156.57.81,42.219.152.216,6764,5082,UDP,.A....,0,40,1,433,background,433,1,4378,0
2016-04-11 01:12:58,0.0,217.156.57.81,42.219.152.216,6764,5083,UDP,.A....,0,40,1,433,background,433,1,4378,0
2016-04-11 01:12:58,0.0,217.156.57.81,42.219.152.216,6764,5084,UDP,.A....,0,40,1,435,background,433,1,4378,0
2016-04-11 01:12:59,0.0,217.156.57.81,42.219.152.216,6764,5085,UDP,.A....,0,40,1,434,background,435,1,4379,1
2016-04-11 01:12:59,0.0,217.156.57.81,42.219.152.216,6764,5086,UDP,.A....,0,40,1,434,background,434,1,4379,0
2016-04-11 01:12:59,0.0,217.156.57.81,42.219.152.216,6764,5087,UDP,.A....,0,40,1,431,background,434,1,4379,0
2016-04-11 01:12:59,0.0,217.156.57.81,42.219.152.216,6764,5088,UDP,.A....,0,40,1,432,background,431,1,4379,0
2016-04-11 01:12:59,0.0,217.156.57.81,42.219.152.216,6764,5089,UDP,.A....,0,40,1,434,background,432,1,4379,0
2016-04-11 01:12:59,0.0,217.156.57.81,42.219.152.216,6764,5090,UDP,.A....,0,40,1,432,background,434,1,4379,0
2016-04-11 01:13:29,0.0,218.5.78.229,42.219.152.216,40777,53,UDP,.A....,0,72,1,65,background,432,1,4409,30
2016-04-11 01:15:29,3.996,213.117.7.116,42.219.152.216,60536,23,TCP,....S.,0,0,5,300,background,65,1,4529,120
2016-04-11 01:18:29,9.0,224.36.5.69,42.219.152.216,50037,23,TCP,....S.,0,40,2,120,background,300,1,4709,180
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.152.216,14064,22,TCP,....S.,0,40,1,48,background,120,1,5708,999
2016-04-11 01:42:05,0.0,208.43.183.102,42.219.152.216,49821,8890,TCP,....S.,0,40,1,40,background,48,1,6125,417
2016-04-11 01:43:10,0.0,198.132.59.191,42.219.152.216,41665,995,TCP,....S.,0,40,1,40,background,40,1,6190,65
2016-04-11 01:45:38,0.0,33.12.99.120,42.219.152.216,5380,5060,UDP,.A....,0,0,1,440,background,40,1,6338,148
2016-04-11 01:48:14,8.996,47.122.240.62,42.219.152.216,54921,445,TCP,....S.,0,72,3,152,background,440,1,6494,156
2016-04-11 01:50:25,0.0,32.100.20.28,42.219.152.216,41478,445,TCP,....S.,0,40,1,40,background,152,1,6625,131
2016-04-11 01:52:04,0.0,69.81.144.249,42.219.152.216,36521,17,UDP,.A....,0,40,1,28,background,40,1,6724,99
2016-04-11 01:52:49,0.0,56.207.76.118,42.219.152.216,999,53,UDP,.A....,0,40,1,65,background,28,1,6769,45
2016-04-11 01:53:39,0.0,36.37.136.91,42.219.152.216,5060,5060,UDP,.A....,0,0,1,433,background,65,1,6819,50
2016-04-11 01:57:27,2.992,92.42.61.251,42.219.152.216,3541,23,TCP,....S.,0,40,2,120,background,433,1,7047,228
2016-04-11 01:57:43,0.0,240.56.203.200,42.219.152.216,0,0,TCP,U.P...,0,0,1,60,background,120,1,7063,16
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.152.216,38328,123,UDP,.A....,0,40,1,37,background,60,1,7131,68
2016-04-11 01:59:43,2.992,56.242.146.111,42.219.152.216,1801,445,TCP,....S.,0,0,4,192,background,37,1,7183,52
2016-04-11 02:01:28,0.0,124.57.65.249,42.219.152.216,6667,34546,TCP,...R..,0,8,1,40,background,192,2,7288,105
2016-04-11 02:01:46,9.0,72.228.239.40,42.219.152.216,3252,4028,TCP,....S.,0,72,3,180,background,40,2,7306,18
