te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:17,0.0,176.116.195.149,42.219.158.203,5185,5074,UDP,.A....,0,40,1,437,background,2,0,377,0
2016-04-11 00:08:55,0.0,56.207.76.118,42.219.158.203,999,53,UDP,.A....,0,40,1,65,background,437,0,535,158
2016-04-11 00:09:24,5.0,197.65.96.217,42.219.158.203,55000,23,TCP,....S.,0,72,6,360,background,65,0,564,29
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.158.203,59117,22,TCP,....S.,0,8,1,48,background,360,0,636,72
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.158.203,47167,3306,TCP,....S.,0,40,1,40,background,48,0,960,324
2016-04-11 00:18:06,0.0,204.223.22.109,42.219.158.203,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1086,126
2016-04-11 00:19:50,3.0,178.40.236.103,42.219.158.203,42641,23,TCP,....S.,0,72,2,104,background,40,0,1190,104
2016-04-11 00:20:29,0.0,78.180.95.118,42.219.158.203,46639,123,UDP,.A....,0,40,1,220,background,104,0,1229,39
2016-04-11 00:21:30,0.0,42.9.7.17,42.219.158.203,4179,445,TCP,....S.,0,72,1,48,background,220,0,1290,61
2016-04-11 00:22:50,0.0,176.116.195.149,42.219.158.203,5218,5075,UDP,.A....,0,40,1,437,background,48,0,1370,80
2016-04-11 00:27:09,0.0,33.12.117.59,42.219.158.203,5484,5580,UDP,.A....,0,0,1,443,background,437,0,1629,259
2016-04-11 00:27:31,0.0,217.231.240.54,42.219.158.203,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1651,22
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.158.203,5060,5060,UDP,.A....,0,0,1,441,background,40,0,1690,39
2016-04-11 00:29:40,2.8760000000000003,52.19.147.98,42.219.158.203,4288,445,TCP,....S.,0,72,2,96,background,441,0,1780,90
2016-04-11 00:33:58,0.0,56.207.76.118,42.219.158.203,999,53,UDP,.A....,0,40,1,65,background,96,0,2038,258
2016-04-11 00:39:13,0.0,41.144.248.22,42.219.158.203,49810,8080,TCP,....S.,0,0,1,40,background,65,0,2353,315
2016-04-11 00:39:22,0.0,176.116.195.149,42.219.158.203,5137,5065,UDP,.A....,0,40,1,439,background,40,0,2362,9
