te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:26,0.0,176.116.195.149,42.219.155.117,5185,5074,UDP,.A....,0,40,1,441,background,2,0,386,0
2016-04-11 00:09:17,0.0,228.172.121.40,42.219.155.117,8455,18601,TCP,.A..S.,0,0,1,44,background,441,0,557,171
2016-04-11 00:10:09,0.0,228.172.121.40,42.219.155.117,8455,38295,TCP,.A..S.,0,0,1,44,background,44,0,609,52
2016-04-11 00:11:46,0.0,224.193.158.161,42.219.155.117,0,2048,ICMP,.A....,0,0,1,28,background,44,0,706,97
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.117,48815,3306,TCP,....S.,0,40,1,40,background,28,0,960,254
2016-04-11 00:18:27,0.0,204.223.22.109,42.219.155.117,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1107,147
2016-04-11 00:19:18,0.0,185.9.153.210,42.219.155.117,0,771,ICMP,.A....,0,72,1,56,background,40,0,1158,51
2016-04-11 00:19:32,0.0,56.228.87.2,42.219.155.117,14187,623,UDP,.A....,0,16,1,51,background,56,0,1172,14
2016-04-11 00:19:47,3.3680000000000003,237.152.147.153,42.219.155.117,52390,23,TCP,....S.,0,40,3,156,background,51,0,1187,15
2016-04-11 00:21:44,0.0,42.9.7.17,42.219.155.117,4020,445,TCP,....S.,0,72,1,48,background,156,0,1304,117
2016-04-11 00:23:00,0.0,176.116.195.149,42.219.155.117,5218,5075,UDP,.A....,0,40,1,442,background,48,0,1380,76
2016-04-11 00:23:45,3.344,237.130.139.37,42.219.155.117,42000,23,TCP,....S.,0,40,3,156,background,442,0,1425,45
2016-04-11 00:27:07,0.0,217.231.240.54,42.219.155.117,39255,2121,TCP,....S.,0,40,1,40,background,156,0,1627,202
2016-04-11 00:27:19,0.0,33.12.117.59,42.219.155.117,5484,5580,UDP,.A....,0,0,1,441,background,40,0,1639,12
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.117,5060,5060,UDP,.A....,0,0,1,443,background,441,0,1690,51
2016-04-11 00:28:38,2.9160000000000004,236.126.192.180,42.219.155.117,48428,23,TCP,....S.,0,40,4,240,background,443,0,1718,28
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.155.117,9090,22,TCP,....S.,0,40,1,40,background,240,0,2149,431
2016-04-11 00:37:31,9.02,34.38.206.200,42.219.155.117,54612,23,TCP,....S.,0,40,3,156,background,40,0,2251,102
2016-04-11 00:39:05,0.0,117.208.149.141,42.219.155.117,50897,80,TCP,....S.,0,72,1,40,background,156,0,2345,94
2016-04-11 00:39:05,0.0,117.208.149.142,42.219.155.117,46377,80,TCP,....S.,0,72,1,40,background,40,0,2345,0
2016-04-11 00:39:31,0.0,176.116.195.149,42.219.155.117,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2371,26
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.155.117,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,213
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.155.117,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.155.117,5145,5060,UDP,.A....,0,40,1,446,background,70,0,2701,20
2016-04-11 00:47:46,0.0,82.167.246.233,42.219.155.117,41620,1900,UDP,.A....,0,0,1,125,background,446,0,2866,165
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.155.117,5068,5060,UDP,.A....,0,40,1,442,background,125,0,3167,301
2016-04-11 00:56:03,0.0,176.116.195.149,42.219.155.117,5090,6000,UDP,.A....,0,40,1,441,background,442,0,3363,196
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.155.117,6415,8080,TCP,....S.,0,40,1,40,background,441,0,3506,143
