te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:32,0.0,176.116.195.149,42.219.147.32,5185,5074,UDP,.A....,0,40,1,440,background,2,0,392,0
2016-04-11 00:07:15,0.0,67.116.1.213,42.219.147.32,61604,1962,TCP,....S.,0,40,1,40,background,440,0,435,43
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.147.32,59117,22,TCP,....S.,0,8,1,48,background,40,0,636,201
2016-04-11 00:15:05,0.0,82.6.252.214,42.219.147.32,48868,443,TCP,....S.,0,0,1,40,background,48,0,905,269
2016-04-11 00:15:51,3.004,213.118.198.118,42.219.147.32,55387,23,TCP,....S.,0,0,2,104,background,40,0,951,46
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.147.32,49679,3306,TCP,....S.,0,40,1,40,background,104,0,960,9
2016-04-11 00:18:23,0.0,204.223.22.109,42.219.147.32,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1103,143
2016-04-11 00:20:33,0.0,52.168.211.87,42.219.147.32,36161,1080,TCP,....S.,0,40,1,40,background,40,0,1233,130
2016-04-11 00:21:51,0.0,42.9.7.17,42.219.147.32,3059,445,TCP,....S.,0,72,1,48,background,40,0,1311,78
2016-04-11 00:22:29,0.0,218.153.49.139,42.219.147.32,443,38956,TCP,...R..,0,24,1,40,background,48,0,1349,38
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.32,5218,5075,UDP,.A....,0,40,1,441,background,40,0,1385,36
2016-04-11 00:24:33,0.0,165.202.36.149,42.219.147.32,45278,8080,TCP,....S.,0,0,1,40,background,441,0,1473,88
2016-04-11 00:27:16,0.0,217.231.240.54,42.219.147.32,39255,2121,TCP,....S.,0,40,1,40,background,40,0,1636,163
2016-04-11 00:27:25,0.0,33.12.117.59,42.219.147.32,5484,5580,UDP,.A....,0,0,1,442,background,40,0,1645,9
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.147.32,5060,5060,UDP,.A....,0,0,1,442,background,442,0,1690,45
2016-04-11 00:30:15,0.0,242.101.133.245,42.219.147.32,50799,3127,TCP,....S.,0,0,1,40,background,442,0,1815,125
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.147.32,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,334
2016-04-11 00:39:37,0.0,176.116.195.149,42.219.147.32,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2377,228
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.147.32,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,207
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.32,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.147.32,5145,5060,UDP,.A....,0,40,1,443,background,70,0,2701,20
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.147.32,41620,1900,UDP,.A....,0,0,1,125,background,443,0,2861,160
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.147.32,5068,5060,UDP,.A....,0,40,1,443,background,125,0,3167,306
2016-04-11 00:56:08,0.0,176.116.195.149,42.219.147.32,5090,6000,UDP,.A....,0,40,1,441,background,443,0,3368,201
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.147.32,30070,8080,TCP,....S.,0,40,1,40,background,441,0,3506,138
2016-04-11 00:59:54,0.0,42.207.123.246,42.219.147.32,39743,23,TCP,....S.,0,40,1,52,background,40,0,3594,88
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.147.32,20001,53,UDP,.A....,0,40,1,70,background,52,1,3830,236
2016-04-11 01:11:05,0.0,117.208.149.192,42.219.147.32,47030,443,TCP,....S.,0,72,1,40,background,70,1,4265,435
2016-04-11 01:11:05,0.0,117.208.149.202,42.219.147.32,51124,443,TCP,....S.,0,72,1,40,background,40,1,4265,0
2016-04-11 01:12:32,0.0,213.82.166.3,42.219.147.32,5724,5060,UDP,.A....,0,40,1,441,background,40,1,4352,87
2016-04-11 01:12:39,3.012,136.124.164.158,42.219.147.32,55447,23,TCP,....S.,0,40,2,104,background,441,1,4359,7
2016-04-11 01:12:41,0.0,176.116.195.149,42.219.147.32,5108,5040,UDP,.A....,0,40,1,440,background,104,1,4361,2
2016-04-11 01:17:36,3.024,164.233.128.53,42.219.147.32,41237,23,TCP,....S.,0,72,2,104,background,440,1,4656,295
2016-04-11 01:27:35,0.0,69.81.144.249,42.219.147.32,34712,17,UDP,.A....,0,40,1,28,background,104,1,5255,599
2016-04-11 01:27:36,3.0,87.164.4.224,42.219.147.32,32831,23,TCP,....S.,0,0,2,104,background,28,1,5256,1
2016-04-11 01:27:36,3.004,87.164.4.224,42.219.147.32,32831,23,TCP,....S.,0,0,2,104,background,104,1,5256,0
2016-04-11 01:34:30,4.996,216.248.74.110,42.219.147.32,40808,23,TCP,....S.,0,0,6,360,background,104,1,5670,414
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.147.32,14064,22,TCP,....S.,0,40,1,48,background,360,1,5708,38
2016-04-11 01:36:37,0.0,48.137.15.159,42.219.147.32,80,15331,TCP,.A..S.,0,72,1,44,background,48,1,5797,89
2016-04-11 01:39:07,1.992,50.119.159.229,42.219.147.32,33252,23,TCP,....S.,0,0,2,96,background,44,1,5947,150
2016-04-11 01:41:12,9.0,224.4.174.148,42.219.147.32,38715,23,TCP,....S.,0,40,2,112,background,96,1,6072,125
2016-04-11 01:45:46,0.0,33.12.99.120,42.219.147.32,5380,5060,UDP,.A....,0,0,1,445,background,112,1,6346,274
2016-04-11 01:52:50,1.004,248.27.231.232,42.219.147.32,43381,23,TCP,....S.,0,72,2,120,background,445,1,6770,424
2016-04-11 01:53:48,0.0,36.37.136.91,42.219.147.32,5060,5060,UDP,.A....,0,0,1,434,background,120,1,6828,58
2016-04-11 01:53:49,0.0,36.37.136.91,42.219.147.32,5060,5060,UDP,.A....,0,0,1,434,background,434,1,6829,1
2016-04-11 01:57:47,8.996,234.59.47.62,42.219.147.32,49582,23,TCP,....S.,0,72,3,180,background,434,1,7067,238
2016-04-11 01:58:28,0.0,34.25.92.49,42.219.147.32,80,17423,TCP,.A.RS.,0,40,4,168,background,180,1,7108,41
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.147.32,38328,123,UDP,.A....,0,40,1,37,background,168,1,7130,22
2016-04-11 02:02:20,9.0,72.228.239.40,42.219.147.32,3877,4028,TCP,....S.,0,72,3,180,background,37,2,7340,210
2016-04-11 02:03:41,0.0,192.253.239.109,42.219.147.32,38395,81,TCP,....S.,0,72,1,40,background,180,2,7421,81
2016-04-11 02:18:23,0.0,222.156.17.131,42.219.147.32,46690,5443,TCP,....S.,0,40,1,40,background,40,2,8303,882
2016-04-11 02:18:36,0.0,222.156.17.131,42.219.147.32,46690,8443,TCP,....S.,0,40,1,40,background,40,2,8316,13
2016-04-11 02:18:44,0.0,222.156.17.131,42.219.147.32,46690,443,TCP,....S.,0,40,1,40,background,40,2,8324,8
2016-04-11 02:18:46,0.0,222.156.17.131,42.219.147.32,46690,9443,TCP,....S.,0,40,1,40,background,40,2,8326,2
2016-04-11 02:18:55,0.0,222.156.17.131,42.219.147.32,46690,4444,TCP,....S.,0,40,1,40,background,40,2,8335,9
2016-04-11 02:27:05,2.9960000000000004,49.184.219.1,42.219.147.32,3229,23,TCP,....S.,0,0,2,120,background,40,2,8825,490
2016-04-11 02:27:05,3.0,49.184.219.1,42.219.147.32,3229,23,TCP,....S.,0,0,2,120,background,120,2,8825,0
2016-04-11 02:39:21,0.0,43.42.79.248,42.219.147.32,55284,137,UDP,.A....,0,0,1,78,background,120,2,9561,736
2016-04-11 02:39:39,0.0,56.207.76.118,42.219.147.32,999,53,UDP,.A....,0,40,1,65,background,78,2,9579,18
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.147.32,6000,1433,TCP,....S.,0,40,1,40,background,65,2,9785,206
2016-04-11 02:50:20,0.0,248.24.211.32,42.219.147.32,6000,3306,TCP,....S.,0,16,1,40,background,40,2,10220,435
2016-04-11 02:50:49,0.0,225.195.148.110,42.219.147.32,39848,23,TCP,....S.,0,0,1,52,background,40,2,10249,29
2016-04-11 02:50:50,0.0,225.195.148.110,42.219.147.32,39848,23,TCP,....S.,0,0,1,52,background,52,2,10250,1
2016-04-11 02:53:08,0.0,217.231.240.101,42.219.147.32,65106,2160,TCP,....S.,0,40,1,40,background,52,2,10388,138
2016-04-11 02:54:04,0.0,117.208.149.138,42.219.147.32,41990,80,TCP,....S.,0,72,1,40,background,40,2,10444,56
2016-04-11 02:54:04,0.0,117.208.149.139,42.219.147.32,48293,80,TCP,....S.,0,72,1,40,background,40,2,10444,0
2016-04-11 02:57:42,0.0,36.80.70.244,42.219.147.32,5100,5060,UDP,.A....,0,72,1,443,background,40,2,10662,218
2016-04-11 03:03:12,7.004,42.221.86.106,42.219.147.32,57390,23,TCP,....S.,0,72,4,240,background,443,3,10992,330
2016-04-11 03:04:40,0.0,36.80.70.244,42.219.147.32,5100,5060,UDP,.A....,0,72,1,443,background,240,3,11080,88
2016-04-11 03:11:28,3.008,223.32.139.170,42.219.147.32,33768,23,TCP,....S.,0,72,2,104,background,443,3,11488,408
2016-04-11 03:11:38,3.032,176.150.154.144,42.219.147.32,56147,23,TCP,....S.,0,0,2,104,background,104,3,11498,10
2016-04-11 03:11:38,3.036,176.150.154.144,42.219.147.32,56147,23,TCP,....S.,0,0,2,104,background,104,3,11498,0
2016-04-11 03:12:30,0.0,194.231.171.145,42.219.147.32,40266,1604,UDP,.A....,0,40,1,70,background,104,3,11550,52
2016-04-11 03:12:43,0.0,76.225.28.249,42.219.147.32,52531,123,UDP,.A....,0,24,1,76,background,70,3,11563,13
2016-04-11 03:14:08,3.004,61.201.254.159,42.219.147.32,56007,22,TCP,....S.,0,40,3,180,background,76,3,11648,85
2016-04-11 03:14:10,0.0,248.18.149.207,42.219.147.32,51559,22,TCP,....S.,0,0,1,48,background,180,3,11650,2
2016-04-11 03:14:15,8.943999999999997,70.8.151.155,42.219.147.32,34479,4028,TCP,....S.,0,0,3,180,background,48,3,11655,5
2016-04-11 03:14:15,8.948,70.8.151.155,42.219.147.32,34479,4028,TCP,....S.,0,0,3,180,background,180,3,11655,0
