te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:05:17,0.0,165.202.36.149,42.219.146.97,45278,8080,TCP,....S.,0,0,1,40,background,2,0,317,0
2016-04-11 00:06:34,0.0,176.116.195.149,42.219.146.97,5185,5074,UDP,.A....,0,40,1,442,background,40,0,394,77
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.146.97,59117,22,TCP,....S.,0,8,1,48,background,442,0,636,242
2016-04-11 00:15:09,0.0,209.150.124.198,42.219.146.97,9666,47364,UDP,.A....,0,0,1,60,background,48,0,909,273
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.146.97,49916,3306,TCP,....S.,0,40,1,40,background,60,0,960,51
2016-04-11 00:18:25,0.0,204.223.22.109,42.219.146.97,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1105,145
2016-04-11 00:21:54,0.0,42.9.7.17,42.219.146.97,3311,445,TCP,....S.,0,72,1,48,background,40,0,1314,209
2016-04-11 00:23:07,0.0,176.116.195.149,42.219.146.97,5218,5075,UDP,.A....,0,40,1,441,background,48,0,1387,73
2016-04-11 00:27:26,0.0,33.12.117.59,42.219.146.97,5484,5580,UDP,.A....,0,0,1,440,background,441,0,1646,259
2016-04-11 00:27:36,0.0,217.231.240.54,42.219.146.97,39255,2121,TCP,....S.,0,40,1,40,background,440,0,1656,10
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.146.97,5060,5060,UDP,.A....,0,0,1,444,background,40,0,1690,34
2016-04-11 00:34:55,0.0,194.231.140.151,42.219.146.97,49717,15,TCP,....S.,0,40,1,40,background,444,0,2095,405
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.146.97,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,54
2016-04-11 00:39:38,0.0,176.116.195.149,42.219.146.97,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2378,229
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.146.97,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,206
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.146.97,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:44:48,0.0,60.132.77.180,42.219.146.97,80,1234,TCP,.A..S.,0,0,1,44,background,70,0,2688,7
2016-04-11 00:45:02,0.0,60.133.101.194,42.219.146.97,5145,5060,UDP,.A....,0,40,1,444,background,44,0,2702,14
2016-04-11 00:46:26,0.0,60.132.77.180,42.219.146.97,80,1234,TCP,.A..S.,0,0,1,44,background,444,0,2786,84
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.146.97,41620,1900,UDP,.A....,0,0,1,125,background,44,0,2861,75
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.146.97,5068,5060,UDP,.A....,0,40,1,444,background,125,0,3167,306
2016-04-11 00:55:09,0.0,208.43.183.102,42.219.146.97,49821,8084,TCP,....S.,0,40,1,40,background,444,0,3309,142
2016-04-11 00:56:10,0.0,176.116.195.149,42.219.146.97,5090,6000,UDP,.A....,0,40,1,441,background,40,0,3370,61
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.146.97,11577,8080,TCP,....S.,0,40,1,40,background,441,0,3506,136
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.146.97,20001,53,UDP,.A....,0,40,1,70,background,40,1,3830,324
2016-04-11 01:10:55,0.0,239.76.126.65,42.219.146.97,59930,23,TCP,....S.,0,72,1,52,background,70,1,4255,425
2016-04-11 01:12:40,0.0,213.82.166.3,42.219.146.97,5724,5060,UDP,.A....,0,40,1,441,background,52,1,4360,105
2016-04-11 01:12:42,0.0,176.116.195.149,42.219.146.97,5108,5040,UDP,.A....,0,40,1,441,background,441,1,4362,2
2016-04-11 01:13:47,0.0,170.228.146.236,42.219.146.97,27135,27005,UDP,.A....,0,0,2,134,background,441,1,4427,65
2016-04-11 01:34:26,3.036,80.22.42.166,42.219.146.97,54630,23,TCP,....S.,0,72,2,104,background,134,1,5666,1239
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.146.97,14064,22,TCP,....S.,0,40,1,48,background,104,1,5708,42
2016-04-11 01:39:47,0.0,32.100.20.28,42.219.146.97,41478,23,TCP,....S.,0,40,1,40,background,48,1,5987,279
2016-04-11 01:45:48,0.0,33.12.99.120,42.219.146.97,5380,5060,UDP,.A....,0,0,1,445,background,40,1,6348,361
2016-04-11 01:53:49,0.0,36.37.136.91,42.219.146.97,5060,5060,UDP,.A....,0,0,1,433,background,445,1,6829,481
2016-04-11 01:53:50,0.0,36.37.136.91,42.219.146.97,5060,5060,UDP,.A....,0,0,1,433,background,433,1,6830,1
2016-04-11 01:57:16,0.0,69.81.144.249,42.219.146.97,42521,17,UDP,.A....,0,40,1,28,background,433,1,7036,206
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.146.97,38328,123,UDP,.A....,0,40,1,37,background,28,1,7130,94
2016-04-11 02:00:10,0.0,124.57.65.249,42.219.146.97,6667,58687,TCP,...R..,0,8,1,40,background,37,2,7210,80
2016-04-11 02:00:11,0.0,124.57.65.249,42.219.146.97,6667,58687,TCP,...R..,0,8,1,40,background,40,2,7211,1
2016-04-11 02:00:18,0.0,198.132.59.191,42.219.146.97,18639,1200,TCP,....S.,0,40,1,40,background,40,2,7218,7
2016-04-11 02:02:25,9.0,72.228.239.40,42.219.146.97,3289,4028,TCP,....S.,0,72,3,180,background,40,2,7345,127
2016-04-11 02:05:05,5.0,220.240.126.142,42.219.146.97,51699,23,TCP,....S.,0,0,6,360,background,180,2,7505,160
2016-04-11 02:05:06,5.0,220.240.126.142,42.219.146.97,51699,23,TCP,....S.,0,0,6,360,background,360,2,7506,1
2016-04-11 02:12:57,0.0,68.137.135.234,42.219.146.97,60428,623,UDP,.A....,0,0,1,51,background,360,2,7977,471
2016-04-11 02:13:17,0.0,216.243.174.149,42.219.146.97,54649,23,TCP,....S.,0,0,1,52,background,51,2,7997,20
