te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:04:50,0.0,217.156.57.81,42.219.157.79,6764,5061,UDP,.A....,0,40,1,431,background,2,0,290,0
2016-04-11 00:04:50,0.0,217.156.57.81,42.219.157.79,6764,5062,UDP,.A....,0,40,1,431,background,431,0,290,0
2016-04-11 00:04:50,0.0,217.156.57.81,42.219.157.79,6764,5063,UDP,.A....,0,40,1,434,background,431,0,290,0
2016-04-11 00:04:51,0.0,217.156.57.81,42.219.157.79,6764,5064,UDP,.A....,0,40,1,435,background,434,0,291,1
2016-04-11 00:04:51,0.0,217.156.57.81,42.219.157.79,6764,5065,UDP,.A....,0,40,1,434,background,435,0,291,0
2016-04-11 00:04:51,0.0,217.156.57.81,42.219.157.79,6764,5066,UDP,.A....,0,40,1,433,background,434,0,291,0
2016-04-11 00:04:51,0.0,217.156.57.81,42.219.157.79,6764,5067,UDP,.A....,0,40,1,433,background,433,0,291,0
2016-04-11 00:04:51,0.0,217.156.57.81,42.219.157.79,6764,5068,UDP,.A....,0,40,1,432,background,433,0,291,0
2016-04-11 00:04:52,0.0,217.156.57.81,42.219.157.79,6764,5069,UDP,.A....,0,40,1,434,background,432,0,292,1
2016-04-11 00:04:52,0.0,217.156.57.81,42.219.157.79,6764,5070,UDP,.A....,0,40,1,430,background,434,0,292,0
2016-04-11 00:04:52,0.0,217.156.57.81,42.219.157.79,6764,5071,UDP,.A....,0,40,1,432,background,430,0,292,0
2016-04-11 00:04:52,0.0,217.156.57.81,42.219.157.79,6764,5072,UDP,.A....,0,40,1,435,background,432,0,292,0
2016-04-11 00:04:53,0.0,217.156.57.81,42.219.157.79,6764,5073,UDP,.A....,0,40,1,434,background,435,0,293,1
2016-04-11 00:04:53,0.0,217.156.57.81,42.219.157.79,6764,5074,UDP,.A....,0,40,1,433,background,434,0,293,0
2016-04-11 00:04:53,0.0,217.156.57.81,42.219.157.79,6764,5075,UDP,.A....,0,40,1,434,background,433,0,293,0
2016-04-11 00:04:53,0.0,217.156.57.81,42.219.157.79,6764,5076,UDP,.A....,0,40,1,435,background,434,0,293,0
2016-04-11 00:04:54,0.0,217.156.57.81,42.219.157.79,6764,5077,UDP,.A....,0,40,1,434,background,435,0,294,1
2016-04-11 00:04:54,0.0,217.156.57.81,42.219.157.79,6764,5078,UDP,.A....,0,40,1,434,background,434,0,294,0
2016-04-11 00:04:54,0.0,217.156.57.81,42.219.157.79,6764,5079,UDP,.A....,0,40,1,434,background,434,0,294,0
2016-04-11 00:04:54,0.0,217.156.57.81,42.219.157.79,6764,5080,UDP,.A....,0,40,1,431,background,434,0,294,0
2016-04-11 00:04:55,0.0,217.156.57.81,42.219.157.79,6764,5081,UDP,.A....,0,40,1,433,background,431,0,295,1
2016-04-11 00:04:55,0.0,217.156.57.81,42.219.157.79,6764,5082,UDP,.A....,0,40,1,433,background,433,0,295,0
2016-04-11 00:04:55,0.0,217.156.57.81,42.219.157.79,6764,5083,UDP,.A....,0,40,1,435,background,433,0,295,0
2016-04-11 00:04:55,0.0,217.156.57.81,42.219.157.79,6764,5084,UDP,.A....,0,40,1,432,background,435,0,295,0
2016-04-11 00:04:55,0.0,217.156.57.81,42.219.157.79,6764,5085,UDP,.A....,0,40,1,432,background,432,0,295,0
2016-04-11 00:04:55,0.0,217.156.57.81,42.219.157.79,6764,5086,UDP,.A....,0,40,1,433,background,432,0,295,0
