te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:33,0.0,176.116.195.149,42.219.146.167,5185,5074,UDP,.A....,0,40,1,438,background,2,0,393,0
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.146.167,49814,3306,TCP,....S.,0,40,1,40,background,438,0,960,567
2016-04-11 00:18:15,0.0,204.223.22.109,42.219.146.167,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1095,135
2016-04-11 00:20:29,2.9960000000000004,71.61.216.135,42.219.146.167,60355,23,TCP,....S.,0,40,2,104,background,40,0,1229,134
2016-04-11 00:21:53,0.0,42.9.7.17,42.219.146.167,3206,445,TCP,....S.,0,72,1,48,background,104,0,1313,84
2016-04-11 00:22:30,8.992,45.230.150.169,42.219.146.167,25537,3389,TCP,....S.,0,40,3,144,background,48,0,1350,37
2016-04-11 00:23:06,0.0,176.116.195.149,42.219.146.167,5218,5075,UDP,.A....,0,40,1,440,background,144,0,1386,36
2016-04-11 00:27:26,0.0,33.12.117.59,42.219.146.167,5484,5580,UDP,.A....,0,0,1,442,background,440,0,1646,260
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.146.167,5060,5060,UDP,.A....,0,0,1,444,background,442,0,1690,44
2016-04-11 00:28:24,0.0,217.231.240.54,42.219.146.167,39255,2121,TCP,....S.,0,40,1,40,background,444,0,1704,14
2016-04-11 00:32:50,0.0,247.79.40.192,42.219.146.167,0,0,TCP,..PRSF,0,40,1,60,background,40,0,1970,266
2016-04-11 00:34:07,0.0,165.202.36.149,42.219.146.167,45278,8080,TCP,....S.,0,0,1,40,background,60,0,2047,77
2016-04-11 00:34:15,0.0,40.23.18.236,42.219.146.167,0,0,TCP,..PRSF,0,40,1,60,background,40,0,2055,8
2016-04-11 00:35:33,0.0,192.253.239.203,42.219.146.167,58706,2222,TCP,....S.,0,72,1,40,background,60,0,2133,78
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.146.167,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,16
2016-04-11 00:39:38,0.0,176.116.195.149,42.219.146.167,5137,5065,UDP,.A....,0,40,1,439,background,40,0,2378,229
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.146.167,6000,3306,TCP,....S.,0,40,1,40,background,439,0,2584,206
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.146.167,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.146.167,5145,5060,UDP,.A....,0,40,1,444,background,70,0,2701,20
2016-04-11 00:45:50,0.0,40.23.18.236,42.219.146.167,0,0,TCP,.A..S.,0,40,1,60,background,444,0,2750,49
2016-04-11 00:45:51,0.0,143.123.195.202,42.219.146.167,80,4098,TCP,.A..S.,0,0,1,40,background,60,0,2751,1
2016-04-11 00:47:44,0.0,82.167.246.233,42.219.146.167,41620,1900,UDP,.A....,0,0,1,125,background,40,0,2864,113
2016-04-11 00:48:18,3.008,77.117.228.41,42.219.146.167,52655,23,TCP,....S.,0,40,2,104,background,125,0,2898,34
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.146.167,5068,5060,UDP,.A....,0,40,1,444,background,104,0,3167,269
2016-04-11 00:55:57,0.0,56.228.70.238,42.219.146.167,4006,6000,TCP,....S.,0,0,1,40,background,444,0,3357,190
2016-04-11 00:56:09,0.0,176.116.195.149,42.219.146.167,5090,6000,UDP,.A....,0,40,1,440,background,40,0,3369,12
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.146.167,51945,8080,TCP,....S.,0,40,1,40,background,440,0,3506,137
2016-04-11 01:02:52,0.0,56.228.70.238,42.219.146.167,6707,502,TCP,....S.,0,0,1,40,background,40,1,3772,266
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.146.167,20001,53,UDP,.A....,0,40,1,70,background,40,1,3830,58
2016-04-11 01:07:44,0.0,192.253.239.179,42.219.146.167,50971,8000,TCP,....S.,0,72,1,40,background,70,1,4064,234
2016-04-11 01:12:36,0.0,213.82.166.3,42.219.146.167,5724,5060,UDP,.A....,0,40,1,437,background,40,1,4356,292
2016-04-11 01:12:42,0.0,176.116.195.149,42.219.146.167,5108,5040,UDP,.A....,0,40,1,440,background,437,1,4362,6
2016-04-11 01:14:49,3.016,34.182.211.11,42.219.146.167,2239,445,TCP,....S.,0,72,2,104,background,440,1,4489,127
2016-04-11 01:20:51,9.804,85.197.222.54,42.219.146.167,4624,445,TCP,....S.,0,72,3,144,background,104,1,4851,362
2016-04-11 01:24:39,0.0,198.132.59.191,42.219.146.167,34680,4848,TCP,....S.,0,40,1,40,background,144,1,5079,228
2016-04-11 01:33:34,0.0,194.231.191.138,42.219.146.167,32950,8888,UDP,.A....,0,40,1,35,background,40,1,5614,535
2016-04-11 01:34:00,0.0,242.100.154.142,42.219.146.167,37772,8088,TCP,....S.,0,0,1,40,background,35,1,5640,26
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.146.167,14064,22,TCP,....S.,0,40,1,48,background,40,1,5708,68
2016-04-11 01:37:44,0.0,178.27.3.205,42.219.146.167,12200,21320,TCP,....S.,0,72,1,40,background,48,1,5864,156
2016-04-11 01:45:47,0.0,33.12.99.120,42.219.146.167,5380,5060,UDP,.A....,0,0,1,444,background,40,1,6347,483
2016-04-11 01:48:11,0.0,60.99.3.199,42.219.146.167,0,771,ICMP,.A....,0,40,1,90,background,444,1,6491,144
2016-04-11 01:53:48,0.0,36.37.136.91,42.219.146.167,5060,5060,UDP,.A....,0,0,1,432,background,90,1,6828,337
2016-04-11 01:53:49,0.0,36.37.136.91,42.219.146.167,5060,5060,UDP,.A....,0,0,1,432,background,432,1,6829,1
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.146.167,38328,123,UDP,.A....,0,40,1,37,background,432,1,7130,301
2016-04-11 02:02:13,0.0,56.207.76.118,42.219.146.167,999,53,UDP,.A....,0,40,1,65,background,37,2,7333,203
2016-04-11 02:02:23,9.0,72.228.239.40,42.219.146.167,3202,4028,TCP,....S.,0,72,3,180,background,65,2,7343,10
2016-04-11 02:09:09,0.0,48.67.246.34,42.219.146.167,44518,22,TCP,....S.,0,0,1,40,background,180,2,7749,406
