te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:59,5.0,245.125.91.134,42.219.149.126,48367,23,TCP,....S.,0,0,6,360,background,2,0,119,0
2016-04-11 00:06:36,0.0,176.116.195.149,42.219.149.126,5185,5074,UDP,.A....,0,40,1,439,background,360,0,396,277
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.149.126,50275,3306,TCP,....S.,0,40,1,40,background,439,0,960,564
2016-04-11 00:16:05,0.0,56.207.76.118,42.219.149.126,999,53,UDP,.A....,0,40,1,65,background,40,0,965,5
2016-04-11 00:17:15,0.0,69.81.144.249,42.219.149.126,60018,19,UDP,.A....,0,40,1,28,background,65,0,1035,70
2016-04-11 00:17:33,0.0,165.202.36.149,42.219.149.126,45278,8080,TCP,....S.,0,0,1,40,background,28,0,1053,18
2016-04-11 00:18:01,0.0,204.223.22.109,42.219.149.126,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1081,28
2016-04-11 00:21:57,0.0,42.9.7.17,42.219.149.126,3674,445,TCP,....S.,0,72,1,48,background,40,0,1317,236
2016-04-11 00:23:09,0.0,176.116.195.149,42.219.149.126,5218,5075,UDP,.A....,0,40,1,436,background,48,0,1389,72
2016-04-11 00:25:23,0.0,66.36.199.55,42.219.149.126,3367,23,TCP,....S.,0,40,1,60,background,436,0,1523,134
2016-04-11 00:27:29,0.0,33.12.117.59,42.219.149.126,5484,5580,UDP,.A....,0,0,1,443,background,60,0,1649,126
2016-04-11 00:27:40,0.0,217.231.240.54,42.219.149.126,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1660,11
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.149.126,5060,5060,UDP,.A....,0,0,1,444,background,40,0,1690,30
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.149.126,9090,22,TCP,....S.,0,40,1,40,background,444,0,2149,459
2016-04-11 00:39:40,0.0,176.116.195.149,42.219.149.126,5137,5065,UDP,.A....,0,40,1,438,background,40,0,2380,231
2016-04-11 00:40:21,0.0,208.43.183.102,42.219.149.126,49821,8890,TCP,....S.,0,40,1,40,background,438,0,2421,41
2016-04-11 00:40:35,4.292,87.202.84.233,42.219.149.126,56479,53413,UDP,.A....,0,40,2,58,background,40,0,2435,14
2016-04-11 00:41:05,0.0,56.207.76.118,42.219.149.126,999,53,UDP,.A....,0,40,1,65,background,58,0,2465,30
