te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:05,0.0,102.216.18.184,42.219.147.55,8080,41888,TCP,.A..S.,0,40,1,44,background,2,0,125,0
2016-04-11 00:06:32,0.0,176.116.195.149,42.219.147.55,5185,5074,UDP,.A....,0,40,1,441,background,44,0,392,267
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.147.55,59117,22,TCP,....S.,0,8,1,48,background,441,0,636,244
2016-04-11 00:11:31,0.0,164.70.122.72,42.219.147.55,28991,23,TCP,....S.,0,40,1,52,background,48,0,691,55
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.147.55,49674,3306,TCP,....S.,0,40,1,40,background,52,0,960,269
2016-04-11 00:18:11,0.0,204.223.22.109,42.219.147.55,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1091,131
2016-04-11 00:21:51,0.0,42.9.7.17,42.219.147.55,3054,445,TCP,....S.,0,72,1,48,background,40,0,1311,220
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.55,5218,5075,UDP,.A....,0,40,1,441,background,48,0,1385,74
2016-04-11 00:24:11,0.0,165.202.36.149,42.219.147.55,45278,8080,TCP,....S.,0,0,1,40,background,441,0,1451,66
2016-04-11 00:27:22,0.0,217.231.240.54,42.219.147.55,39255,2121,TCP,....S.,0,40,1,40,background,40,0,1642,191
2016-04-11 00:27:25,0.0,33.12.117.59,42.219.147.55,5484,5580,UDP,.A....,0,0,1,440,background,40,0,1645,3
2016-04-11 00:32:05,0.0,242.100.247.131,42.219.147.55,54846,8888,TCP,....S.,0,0,1,40,background,440,0,1925,280
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.147.55,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,224
2016-04-11 00:37:30,0.0,194.231.191.138,42.219.147.55,59619,67,UDP,.A....,0,40,1,341,background,40,0,2250,101
2016-04-11 00:39:37,0.0,176.116.195.149,42.219.147.55,5137,5065,UDP,.A....,0,40,1,441,background,341,0,2377,127
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.147.55,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,207
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.55,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.147.55,5145,5060,UDP,.A....,0,40,1,444,background,70,0,2701,20
2016-04-11 00:47:45,0.0,82.167.246.233,42.219.147.55,41620,1900,UDP,.A....,0,0,1,125,background,444,0,2865,164
2016-04-11 00:49:59,0.0,198.132.37.185,42.219.147.55,31632,2376,TCP,....S.,0,40,1,40,background,125,0,2999,134
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.147.55,5068,5060,UDP,.A....,0,40,1,445,background,40,0,3167,168
2016-04-11 00:56:08,0.0,176.116.195.149,42.219.147.55,5090,6000,UDP,.A....,0,40,1,441,background,445,0,3368,201
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.147.55,2156,8080,TCP,....S.,0,40,1,40,background,441,0,3506,138
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.147.55,20001,53,UDP,.A....,0,40,1,70,background,40,1,3830,324
2016-04-11 01:04:52,0.0,105.190.217.12,42.219.147.55,22,24158,TCP,.A..S.,0,0,1,44,background,70,1,3892,62
