te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:38,0.0,217.156.57.81,42.219.157.68,6764,5061,UDP,.A....,0,40,1,435,background,2,0,158,0
2016-04-11 00:02:39,0.0,217.156.57.81,42.219.157.68,6764,5062,UDP,.A....,0,40,1,434,background,435,0,159,1
2016-04-11 00:02:39,0.0,217.156.57.81,42.219.157.68,6764,5063,UDP,.A....,0,40,1,434,background,434,0,159,0
2016-04-11 00:02:39,0.0,217.156.57.81,42.219.157.68,6764,5064,UDP,.A....,0,40,1,434,background,434,0,159,0
2016-04-11 00:02:39,0.0,217.156.57.81,42.219.157.68,6764,5065,UDP,.A....,0,40,1,430,background,434,0,159,0
2016-04-11 00:02:39,0.0,217.156.57.81,42.219.157.68,6764,5066,UDP,.A....,0,40,1,434,background,430,0,159,0
2016-04-11 00:02:39,0.0,217.156.57.81,42.219.157.68,6764,5067,UDP,.A....,0,40,1,433,background,434,0,159,0
2016-04-11 00:02:40,0.0,217.156.57.81,42.219.157.68,6764,5068,UDP,.A....,0,40,1,433,background,433,0,160,1
2016-04-11 00:02:40,0.0,217.156.57.81,42.219.157.68,6764,5069,UDP,.A....,0,40,1,433,background,433,0,160,0
2016-04-11 00:02:40,0.0,217.156.57.81,42.219.157.68,6764,5070,UDP,.A....,0,40,1,432,background,433,0,160,0
2016-04-11 00:02:40,0.0,217.156.57.81,42.219.157.68,6764,5071,UDP,.A....,0,40,1,434,background,432,0,160,0
2016-04-11 00:02:40,0.0,217.156.57.81,42.219.157.68,6764,5072,UDP,.A....,0,40,1,433,background,434,0,160,0
2016-04-11 00:02:41,0.0,217.156.57.81,42.219.157.68,6764,5073,UDP,.A....,0,40,1,431,background,433,0,161,1
2016-04-11 00:02:41,0.0,217.156.57.81,42.219.157.68,6764,5074,UDP,.A....,0,40,1,433,background,431,0,161,0
2016-04-11 00:02:41,0.0,217.156.57.81,42.219.157.68,6764,5075,UDP,.A....,0,40,1,434,background,433,0,161,0
2016-04-11 00:02:42,0.0,217.156.57.81,42.219.157.68,6764,5076,UDP,.A....,0,40,1,434,background,434,0,162,1
2016-04-11 00:02:42,0.0,217.156.57.81,42.219.157.68,6764,5077,UDP,.A....,0,40,1,434,background,434,0,162,0
2016-04-11 00:02:42,0.0,217.156.57.81,42.219.157.68,6764,5078,UDP,.A....,0,40,1,434,background,434,0,162,0
2016-04-11 00:02:54,0.0,217.156.57.81,42.219.157.68,6764,5079,UDP,.A....,0,40,1,434,background,434,0,174,12
2016-04-11 00:02:55,0.0,217.156.57.81,42.219.157.68,6764,5080,UDP,.A....,0,40,1,433,background,434,0,175,1
2016-04-11 00:02:55,0.0,217.156.57.81,42.219.157.68,6764,5081,UDP,.A....,0,40,1,434,background,433,0,175,0
2016-04-11 00:02:55,0.0,217.156.57.81,42.219.157.68,6764,5082,UDP,.A....,0,40,1,435,background,434,0,175,0
2016-04-11 00:02:55,0.0,217.156.57.81,42.219.157.68,6764,5083,UDP,.A....,0,40,1,434,background,435,0,175,0
2016-04-11 00:02:55,0.0,217.156.57.81,42.219.157.68,6764,5084,UDP,.A....,0,40,1,434,background,434,0,175,0
2016-04-11 00:02:55,0.0,217.156.57.81,42.219.157.68,6764,5085,UDP,.A....,0,40,1,435,background,434,0,175,0
2016-04-11 00:02:56,0.0,217.156.57.81,42.219.157.68,6764,5086,UDP,.A....,0,40,1,434,background,435,0,176,1
2016-04-11 00:02:56,0.0,217.156.57.81,42.219.157.68,6764,5087,UDP,.A....,0,40,1,435,background,434,0,176,0
2016-04-11 00:02:57,0.0,217.156.57.81,42.219.157.68,6764,5088,UDP,.A....,0,40,1,434,background,435,0,177,1
