te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:28,0.0,176.116.195.149,42.219.144.124,5185,5074,UDP,.A....,0,40,1,442,background,2,0,388,0
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.144.124,59117,22,TCP,....S.,0,8,1,48,background,442,0,636,248
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.144.124,49086,3306,TCP,....S.,0,40,1,40,background,48,0,960,324
2016-04-11 00:18:22,0.0,204.223.22.109,42.219.144.124,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1102,142
2016-04-11 00:18:39,0.0,223.55.220.8,42.219.144.124,58432,23,TCP,....S.,0,40,1,60,background,40,0,1119,17
2016-04-11 00:19:48,0.0,194.231.140.151,42.219.144.124,49717,11,TCP,....S.,0,40,1,40,background,60,0,1188,69
2016-04-11 00:21:22,0.0,32.100.20.28,42.219.144.124,41478,563,TCP,....S.,0,40,1,40,background,40,0,1282,94
2016-04-11 00:21:46,0.0,42.9.7.17,42.219.144.124,4291,445,TCP,....S.,0,72,1,48,background,40,0,1306,24
2016-04-11 00:23:01,0.0,176.116.195.149,42.219.144.124,5218,5075,UDP,.A....,0,40,1,442,background,48,0,1381,75
2016-04-11 00:23:51,3.088,211.30.174.98,42.219.144.124,38724,23,TCP,....S.,0,0,3,156,background,442,0,1431,50
2016-04-11 00:24:36,0.0,69.81.144.249,42.219.144.124,42680,19,UDP,.A....,0,40,1,28,background,156,0,1476,45
2016-04-11 00:27:21,0.0,33.12.117.59,42.219.144.124,5484,5580,UDP,.A....,0,0,1,443,background,28,0,1641,165
2016-04-11 00:27:39,0.0,217.231.240.54,42.219.144.124,39255,2121,TCP,....S.,0,40,1,40,background,443,0,1659,18
2016-04-11 00:28:05,0.0,240.62.27.30,42.219.144.124,46006,21320,TCP,....S.,0,0,1,40,background,40,0,1685,26
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.144.124,5060,5060,UDP,.A....,0,0,1,443,background,40,0,1690,5
2016-04-11 00:31:14,0.0,194.231.140.151,42.219.144.124,20012,9001,TCP,....S.,0,40,1,40,background,443,0,1874,184
2016-04-11 00:33:26,0.0,218.5.78.229,42.219.144.124,35051,53,UDP,.A....,0,72,1,65,background,40,0,2006,132
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.144.124,9090,22,TCP,....S.,0,40,1,40,background,65,0,2149,143
2016-04-11 00:39:33,0.0,176.116.195.149,42.219.144.124,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2373,224
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.144.124,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,211
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.144.124,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,97
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.144.124,5145,5060,UDP,.A....,0,40,1,444,background,70,0,2701,20
2016-04-11 00:45:30,5.0,182.156.214.182,42.219.144.124,53976,23,TCP,....S.,0,0,6,360,background,444,0,2730,29
2016-04-11 00:47:43,0.0,82.167.246.233,42.219.144.124,41620,1900,UDP,.A....,0,0,1,125,background,360,0,2863,133
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.144.124,5068,5060,UDP,.A....,0,40,1,445,background,125,0,3167,304
2016-04-11 00:53:06,0.0,69.81.144.249,42.219.144.124,60647,17,UDP,.A....,0,40,1,28,background,445,0,3186,19
2016-04-11 00:56:04,0.0,176.116.195.149,42.219.144.124,5090,6000,UDP,.A....,0,40,1,441,background,28,0,3364,178
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.144.124,16076,8080,TCP,....S.,0,40,1,40,background,441,0,3506,142
2016-04-11 01:01:16,2.0,210.103.12.117,42.219.144.124,47547,23,TCP,....S.,0,40,3,180,background,40,1,3676,170
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.144.124,20001,53,UDP,.A....,0,40,1,70,background,180,1,3830,154
2016-04-11 01:12:10,0.0,213.82.166.3,42.219.144.124,5724,5060,UDP,.A....,0,40,1,441,background,70,1,4330,500
2016-04-11 01:12:37,0.0,176.116.195.149,42.219.144.124,5108,5040,UDP,.A....,0,40,1,440,background,441,1,4357,27
2016-04-11 01:14:25,0.0,236.43.144.65,42.219.144.124,6000,3306,TCP,....S.,0,0,1,40,background,440,1,4465,108
2016-04-11 01:23:58,0.0,198.132.27.142,42.219.144.124,63487,129,UDP,.A....,0,40,1,29,background,40,1,5038,573
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.144.124,14064,22,TCP,....S.,0,40,1,48,background,29,1,5708,670
2016-04-11 01:36:11,0.0,246.7.238.246,42.219.144.124,12200,37015,TCP,....S.,0,72,1,40,background,48,1,5771,63
2016-04-11 01:36:50,0.0,67.116.1.213,42.219.144.124,34680,81,TCP,....S.,0,40,1,40,background,40,1,5810,39
2016-04-11 01:40:39,0.0,32.100.20.28,42.219.144.124,41478,994,TCP,....S.,0,40,1,40,background,40,1,6039,229
2016-04-11 01:42:29,0.0,136.106.101.111,42.219.144.124,47337,23,TCP,....S.,0,40,1,52,background,40,1,6149,110
