te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:26,0.0,104.105.79.84,42.219.155.236,80,409,TCP,...R..,0,0,2,80,background,2,0,146,0
2016-04-11 00:02:43,0.0,192.253.239.44,42.219.155.236,60616,8000,TCP,....S.,0,72,1,40,background,80,0,163,17
2016-04-11 00:06:27,0.0,176.116.195.149,42.219.155.236,5185,5074,UDP,.A....,0,40,1,437,background,40,0,387,224
2016-04-11 00:18:24,0.0,204.223.22.109,42.219.155.236,46681,5003,TCP,....S.,0,0,1,40,background,437,0,1104,717
2016-04-11 00:19:37,0.0,69.81.144.249,42.219.155.236,59497,19,UDP,.A....,0,40,1,28,background,40,0,1177,73
2016-04-11 00:19:52,0.0,242.100.247.131,42.219.155.236,37011,8888,TCP,....S.,0,0,1,40,background,28,0,1192,15
2016-04-11 00:21:45,0.0,42.9.7.17,42.219.155.236,4151,445,TCP,....S.,0,72,1,48,background,40,0,1305,113
2016-04-11 00:23:01,0.0,176.116.195.149,42.219.155.236,5218,5075,UDP,.A....,0,40,1,442,background,48,0,1381,76
2016-04-11 00:27:20,0.0,33.12.117.59,42.219.155.236,5484,5580,UDP,.A....,0,0,1,443,background,442,0,1640,259
2016-04-11 00:28:04,0.0,82.7.67.216,42.219.155.236,54464,1604,TCP,....S.,0,0,1,40,background,443,0,1684,44
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.236,5060,5060,UDP,.A....,0,0,1,442,background,40,0,1690,6
2016-04-11 00:28:18,0.0,217.231.240.54,42.219.155.236,39255,2121,TCP,....S.,0,40,1,40,background,442,0,1698,8
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.155.236,9090,22,TCP,....S.,0,40,1,40,background,40,0,2149,451
2016-04-11 00:39:32,0.0,176.116.195.149,42.219.155.236,5137,5065,UDP,.A....,0,40,1,441,background,40,0,2372,223
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.155.236,6000,3306,TCP,....S.,0,40,1,40,background,441,0,2584,212
2016-04-11 00:43:29,0.0,69.81.144.249,42.219.155.236,40918,17,UDP,.A....,0,40,1,28,background,40,0,2609,25
2016-04-11 00:43:53,0.0,194.231.140.151,42.219.155.236,36877,50100,TCP,....S.,0,40,1,40,background,28,0,2633,24
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.155.236,20000,53,UDP,.A....,0,40,1,70,background,40,0,2681,48
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.155.236,5145,5060,UDP,.A....,0,40,1,445,background,70,0,2701,20
2016-04-11 00:46:15,0.0,237.131.62.64,42.219.155.236,55353,23,TCP,....S.,0,40,1,52,background,445,0,2775,74
2016-04-11 00:47:42,0.0,82.167.246.233,42.219.155.236,41620,1900,UDP,.A....,0,0,1,125,background,52,0,2862,87
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.155.236,5068,5060,UDP,.A....,0,40,1,445,background,125,0,3167,305
2016-04-11 00:56:04,0.0,176.116.195.149,42.219.155.236,5090,6000,UDP,.A....,0,40,1,440,background,445,0,3364,197
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.155.236,27420,8080,TCP,....S.,0,40,1,40,background,440,0,3506,142
2016-04-11 01:02:02,0.0,242.103.60.163,42.219.155.236,45196,22,TCP,....S.,0,0,1,40,background,40,1,3722,216
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.155.236,20001,53,UDP,.A....,0,40,1,70,background,40,1,3830,108
2016-04-11 01:04:03,0.0,242.100.155.243,42.219.155.236,37988,8080,TCP,....S.,0,0,1,40,background,70,1,3843,13
