te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:02,0.0,82.7.67.216,42.219.158.130,55985,1604,TCP,....S.,0,0,1,40,background,2,0,122,0
2016-04-11 00:03:22,2.9960000000000004,70.173.149.192,42.219.158.130,2004,445,TCP,....S.,0,0,2,96,background,40,0,202,80
2016-04-11 00:05:34,3.0,213.118.89.240,42.219.158.130,45557,23,TCP,....S.,0,0,2,104,background,96,0,334,132
2016-04-11 00:05:49,0.0,164.225.245.79,42.219.158.130,12200,55002,TCP,....S.,0,72,1,40,background,104,0,349,15
2016-04-11 00:06:18,0.0,176.116.195.149,42.219.158.130,5185,5074,UDP,.A....,0,40,1,441,background,40,0,378,29
2016-04-11 00:07:34,3.044,174.228.145.89,42.219.158.130,2621,445,TCP,....S.,0,0,2,104,background,441,0,454,76
2016-04-11 00:09:46,0.0,247.79.40.192,42.219.158.130,0,0,TCP,..P.S.,0,40,1,60,background,104,0,586,132
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.158.130,59117,22,TCP,....S.,0,8,1,48,background,60,0,636,50
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.158.130,47272,3306,TCP,....S.,0,40,1,40,background,48,0,960,324
2016-04-11 00:18:05,0.0,204.223.22.109,42.219.158.130,46681,5003,TCP,....S.,0,0,1,40,background,40,0,1085,125
2016-04-11 00:21:30,0.0,42.9.7.17,42.219.158.130,4284,445,TCP,....S.,0,72,1,48,background,40,0,1290,205
2016-04-11 00:22:51,0.0,176.116.195.149,42.219.158.130,5218,5075,UDP,.A....,0,40,1,442,background,48,0,1371,81
2016-04-11 00:27:10,0.0,33.12.117.59,42.219.158.130,5484,5580,UDP,.A....,0,0,1,439,background,442,0,1630,259
2016-04-11 00:27:38,0.0,217.231.240.54,42.219.158.130,39255,2121,TCP,....S.,0,40,1,40,background,439,0,1658,28
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.158.130,5060,5060,UDP,.A....,0,0,1,443,background,40,0,1690,32
2016-04-11 00:29:35,0.0,105.190.249.45,42.219.158.130,0,0,ICMP,.A....,0,40,1,48,background,443,0,1775,85
2016-04-11 00:30:06,2.9360000000000004,66.97.217.254,42.219.158.130,65090,445,TCP,....S.,0,72,2,96,background,48,0,1806,31
2016-04-11 00:31:46,3.012,174.5.51.149,42.219.158.130,57856,23,TCP,....S.,0,72,2,104,background,96,0,1906,100
2016-04-11 00:33:54,3.644,182.137.3.150,42.219.158.130,47649,23,TCP,....S.,0,72,4,240,background,104,0,2034,128
