te,sa,da,byt,teDelta
2016-04-11 00:00:01,188.31.65.43,42.219.156.237,57413,1
2016-04-11 00:00:15,42.219.156.237,143.72.8.137,399745,14
2016-04-11 00:00:31,143.72.8.137,42.219.156.237,505620,16
2016-04-11 00:00:46,91.71.126.196,42.219.156.237,396504,15
2016-04-11 00:00:56,169.110.44.121,42.219.156.237,63857634,10
2016-04-11 00:01:13,79.218.162.59,42.219.156.237,5127583,17
2016-04-11 00:01:35,85.236.82.121,42.219.156.237,37445474,22
2016-04-11 00:01:36,209.92.117.72,42.219.156.237,486752345,1
2016-04-11 00:01:42,194.233.94.239,42.219.156.237,510613745,6
2016-04-11 00:01:57,91.71.126.183,42.219.156.237,110664138,15
2016-04-11 00:02:18,42.219.156.237,208.108.112.208,149674575,21
2016-04-11 00:02:40,235.247.241.214,42.219.156.237,155193778,22
2016-04-11 00:02:48,42.219.156.237,69.124.9.215,154696959,8
2016-04-11 00:03:02,102.112.247.42,42.219.156.237,20509561,14
2016-04-11 00:03:07,42.219.156.237,202.20.40.90,15790668,5
2016-04-11 00:03:26,42.219.156.237,178.43.77.182,121883141,19
2016-04-11 00:03:46,106.150.228.124,42.219.156.237,152656468,20
2016-04-11 00:03:58,217.156.124.13,42.219.156.237,20305600,12
2016-04-11 00:04:02,165.133.210.160,42.219.156.237,1918398,4
2016-04-11 00:04:15,42.219.156.237,37.64.43.224,110182,13
2016-04-11 00:04:34,73.133.190.201,42.219.156.237,510939,19
2016-04-11 00:04:35,54.143.54.59,42.219.156.237,1164468,1
2016-04-11 00:04:47,42.219.156.237,85.236.82.121,155713500,12
2016-04-11 00:05:01,121.106.127.157,42.219.156.237,510967171,14
2016-04-11 00:05:23,85.236.82.21,42.219.156.237,490163688,22
2016-04-11 00:05:41,42.219.156.237,182.42.162.139,21552783,18
2016-04-11 00:05:57,193.40.56.249,42.219.156.237,55928459,16
2016-04-11 00:05:58,67.212.8.251,42.219.156.237,320377,1
2016-04-11 00:06:28,42.219.156.237,127.193.57.109,230982,30
2016-04-11 00:06:49,42.219.156.237,43.164.49.177,229959,21
2016-04-11 00:06:59,42.219.156.237,85.236.82.121,33,10
2016-04-11 00:07:09,75.129.109.157,42.219.156.237,13718451,10
2016-04-11 00:07:20,67.208.91.182,42.219.156.237,21978851,11
2016-04-11 00:07:39,42.219.156.237,188.31.65.35,53557901,19
