te,sa,da,byt,teDelta
2016-04-11 00:01:30,42.219.153.170,165.133.210.175,68,90
2016-04-11 00:04:23,42.219.153.170,216.32.187.17,66,173
2016-04-11 00:05:38,42.219.153.170,91.71.126.177,29,75
2016-04-11 00:06:55,73.60.244.33,42.219.153.170,36210620,77
2016-04-11 00:08:46,158.128.255.230,42.219.153.170,20490827,111
2016-04-11 00:09:57,42.219.153.170,208.104.217.242,661107,71
2016-04-11 00:12:16,42.219.153.170,165.133.210.160,8169,139
2016-04-11 00:14:58,42.219.153.170,117.208.149.169,398295,162
2016-04-11 00:16:18,194.211.148.121,42.219.153.170,22163509,80
2016-04-11 00:18:55,42.219.153.170,167.150.151.197,41539685,157
2016-04-11 00:19:56,42.219.153.170,165.133.210.175,25489585,61
2016-04-11 00:22:31,42.219.153.170,73.5.203.135,21979216,155
2016-04-11 00:24:14,42.219.153.170,82.6.252.214,21050099,103
2016-04-11 00:27:12,106.152.131.210,42.219.153.170,20873067,178
2016-04-11 00:31:16,42.219.153.170,201.161.170.221,21363837,244
2016-04-11 00:32:26,56.153.165.185,42.219.153.170,22021655,70
2016-04-11 00:35:00,42.219.153.170,51.245.188.224,890273,154
2016-04-11 00:35:53,42.219.153.170,106.150.228.172,20902,53
2016-04-11 00:38:16,42.219.153.170,223.80.199.20,801,143
2016-04-11 00:38:34,42.219.153.170,127.204.60.89,49239,18
2016-04-11 00:39:54,42.219.153.170,199.7.218.224,2527540,80
2016-04-11 00:42:17,42.219.153.170,91.74.89.126,32986,143
2016-04-11 00:45:27,232.161.225.88,42.219.153.170,75840,190
2016-04-11 00:47:31,42.219.153.170,194.233.64.119,492163,124
2016-04-11 00:49:50,220.160.126.106,42.219.153.170,165493100,139
2016-04-11 00:49:51,42.219.153.170,165.133.210.175,22587519,1
2016-04-11 00:51:29,71.163.139.11,42.219.153.170,120464263,98
2016-04-11 00:53:26,42.219.153.170,67.204.145.90,179277100,117
2016-04-11 00:55:55,42.219.153.170,143.72.8.137,21764362,149
2016-04-11 00:57:18,194.233.67.128,42.219.153.170,21904281,83
2016-04-11 00:59:05,211.56.203.9,42.219.153.170,37247475,107
2016-04-11 01:01:21,194.233.67.75,42.219.153.170,73344087,136
2016-04-11 01:03:06,42.219.153.170,57.253.244.30,98090962,105
2016-04-11 01:06:00,165.133.210.175,42.219.153.170,33,174
2016-04-11 01:08:04,42.219.153.170,197.37.102.248,32,124
2016-04-11 01:10:28,42.219.153.170,194.233.67.128,31,144
2016-04-11 01:12:39,175.177.229.92,42.219.153.170,96651892,131
2016-04-11 01:15:45,175.177.229.89,42.219.153.170,165269019,186
2016-04-11 01:18:28,42.219.153.170,69.55.59.87,32980526,163
2016-04-11 01:21:14,42.219.153.170,194.233.77.180,32108521,166
2016-04-11 01:24:28,216.61.210.252,42.219.153.170,164244182,194
2016-04-11 01:25:07,47.158.88.200,42.219.153.170,160152059,39
2016-04-11 01:27:53,165.133.210.175,42.219.153.170,66490248,166
2016-04-11 01:30:06,42.219.153.170,143.72.4.250,100600798,133
2016-04-11 01:32:53,33.12.108.90,42.219.153.170,32643994,167
2016-04-11 01:34:13,42.219.153.170,106.150.228.172,46758033,80
2016-04-11 01:35:45,199.89.73.35,42.219.153.170,298605877,92
2016-04-11 01:37:04,42.219.153.170,37.71.8.150,31568376,79
2016-04-11 01:38:40,42.219.153.170,42.66.22.89,31886751,96
2016-04-11 01:39:19,69.110.248.175,42.219.153.170,573202,39
2016-04-11 01:39:41,158.142.129.27,42.219.153.170,480,22
2016-04-11 01:42:55,76.163.209.61,42.219.153.170,1217,194
2016-04-11 01:44:54,75.129.168.66,42.219.153.170,4527,119
2016-04-11 01:46:03,42.219.153.170,79.31.84.8,1340,69
2016-04-11 01:48:51,42.219.153.170,211.51.152.68,640,168
2016-04-11 01:52:10,71.210.82.0,42.219.153.170,11193,199
2016-04-11 01:54:43,188.31.65.88,42.219.153.170,469667,153
2016-04-11 01:55:28,42.219.153.170,176.42.23.254,14441,45
2016-04-11 01:56:47,42.219.153.170,143.72.8.137,140867,79
2016-04-11 01:59:07,42.219.153.170,208.111.89.11,5673475,140
2016-04-11 02:02:32,158.128.249.83,42.219.153.170,433084510,205
2016-04-11 02:04:49,42.219.153.170,211.60.12.17,117737500,137
2016-04-11 02:07:50,175.177.229.32,42.219.153.170,12039943,181
2016-04-11 02:11:16,42.219.153.170,188.31.65.42,22199592,206
2016-04-11 02:13:45,194.233.64.251,42.219.153.170,61604374,149
2016-04-11 02:14:00,42.219.153.170,143.72.8.137,63355054,15
2016-04-11 02:15:41,143.72.8.137,42.219.153.170,79986928,101
2016-04-11 02:18:52,170.142.80.51,42.219.153.170,64458292,191
2016-04-11 02:21:40,42.219.153.170,85.236.82.121,443523069,168
2016-04-11 02:22:22,158.128.156.62,42.219.153.170,63248634,42
2016-04-11 02:24:06,67.208.91.182,42.219.153.170,5443884,104
2016-04-11 02:25:59,42.219.153.170,76.163.68.133,22337440,113
2016-04-11 02:28:04,143.72.8.137,42.219.153.170,21458403,125
2016-04-11 02:30:44,42.219.153.170,194.233.95.244,114396718,160
2016-04-11 02:32:27,42.219.153.170,165.11.240.107,62053655,103
2016-04-11 02:34:05,42.219.153.170,46.31.224.9,147627408,98
2016-04-11 02:36:05,197.167.105.80,42.219.153.170,11638628,120
2016-04-11 02:38:05,42.219.153.170,202.24.100.145,21639092,120
2016-04-11 02:39:04,158.128.249.253,42.219.153.170,57107094,59
2016-04-11 02:40:37,42.219.153.170,143.72.4.250,49,93
2016-04-11 02:41:13,42.219.153.170,248.18.146.44,430154943,36
2016-04-11 02:44:26,211.39.239.229,42.219.153.170,115052945,193
2016-04-11 02:46:27,42.219.153.170,143.72.8.137,633693,121
2016-04-11 02:48:31,248.18.146.44,42.219.153.170,531321,124
2016-04-11 02:50:13,42.219.153.170,45.202.195.102,619841,102
2016-04-11 02:50:53,32.125.115.53,42.219.153.170,683634,40
2016-04-11 02:52:41,165.133.210.175,42.219.153.170,452591,108
2016-04-11 02:54:39,42.219.153.170,168.40.238.59,206,118
2016-04-11 02:56:15,218.66.165.77,42.219.153.170,199,96
2016-04-11 02:57:17,42.219.153.170,36.50.44.241,42,62
2016-04-11 02:58:37,42.219.153.170,106.150.228.174,439,80
2016-04-11 02:59:09,91.71.126.188,42.219.153.170,52,32
2016-04-11 03:01:07,192.157.59.31,42.219.153.170,608,118
2016-04-11 03:02:34,96.96.13.149,42.219.153.170,352,87
2016-04-11 03:04:41,212.32.30.165,42.219.153.170,355,127
2016-04-11 03:06:20,42.219.153.170,58.14.94.75,358,99
2016-04-11 03:08:39,42.219.153.170,37.73.221.121,384,139
2016-04-11 03:09:51,91.71.126.181,42.219.153.170,3744,72
2016-04-11 03:12:20,192.75.130.122,42.219.153.170,82905,149
2016-04-11 03:13:44,46.148.67.118,42.219.153.170,126125,84
2016-04-11 03:15:41,42.219.153.170,127.204.60.89,1801505,117
2016-04-11 03:17:14,42.219.153.170,23.227.153.224,1529495,93
2016-04-11 03:18:33,42.219.153.170,127.204.60.89,95139494,79
2016-04-11 03:20:15,42.219.153.170,194.233.67.237,4846846,102
2016-04-11 03:22:48,36.149.244.182,42.219.153.170,458757002,153
2016-04-11 03:25:17,178.103.122.136,42.219.153.170,308135121,149
2016-04-11 03:27:11,106.150.228.200,42.219.153.170,66458695,114
2016-04-11 03:28:51,42.219.153.170,91.71.126.133,283565259,100
2016-04-11 03:30:58,165.133.210.160,42.219.153.170,336584074,127
2016-04-11 03:32:19,236.193.193.179,42.219.153.170,318322752,81
2016-04-11 03:35:16,143.72.8.137,42.219.153.170,23175157,177
2016-04-11 03:37:00,42.219.153.170,175.177.229.32,53617871,104
2016-04-11 03:38:30,43.93.207.222,42.219.153.170,312704257,90
2016-04-11 03:40:02,42.219.153.170,194.233.77.183,200748667,92
2016-04-11 03:41:40,42.219.153.170,86.132.20.126,51962481,98
2016-04-11 03:45:14,42.219.153.170,143.72.8.137,545268406,214
2016-04-11 03:47:28,143.72.8.137,42.219.153.170,53709774,134
2016-04-11 03:50:38,42.66.91.249,42.219.153.170,302215212,190
2016-04-11 03:50:45,42.219.153.170,143.72.8.137,53814311,7
2016-04-11 03:51:54,85.194.54.150,42.219.153.170,72657234,69
2016-04-11 03:54:23,42.219.153.170,51.185.118.155,108538489,149
2016-04-11 03:55:47,143.72.4.250,42.219.153.170,54114608,84
2016-04-11 03:58:01,42.219.153.170,143.72.8.137,26041774,134
2016-04-11 04:01:52,212.112.8.199,42.219.153.170,39073151,231
2016-04-11 04:03:36,42.219.153.170,220.225.240.80,23530468,104
2016-04-11 04:06:02,42.219.153.170,133.54.177.228,261421943,146
2016-04-11 04:07:59,42.219.153.170,245.208.219.71,445841160,117
2016-04-11 04:10:39,36.149.244.182,42.219.153.170,265606639,160
2016-04-11 04:11:49,196.176.228.15,42.219.153.170,492762657,70
2016-04-11 04:14:31,42.219.153.170,143.72.8.137,527580623,162
2016-04-11 04:16:04,42.219.153.170,103.36.94.210,32214848,93
2016-04-11 04:17:58,34.79.40.197,42.219.153.170,261561497,114
2016-04-11 04:19:49,234.218.9.185,42.219.153.170,4696224,111
2016-04-11 04:21:58,209.52.186.157,42.219.153.170,2885480,129
2016-04-11 04:23:30,42.219.153.170,165.29.181.202,1947734,92
2016-04-11 04:26:13,42.219.153.170,221.181.217.3,60918025,163
2016-04-11 04:28:05,169.108.221.100,42.219.153.170,175896165,112
2016-04-11 04:30:45,44.23.33.105,42.219.153.170,25092400,160
2016-04-11 04:33:06,211.230.191.126,42.219.153.170,22906227,141
2016-04-11 04:34:44,42.219.153.170,143.72.8.137,71818038,98
2016-04-11 04:36:56,42.219.153.170,66.10.91.132,271313187,132
2016-04-11 04:38:57,196.176.228.2,42.219.153.170,328111,121
2016-04-11 04:40:24,182.42.183.229,42.219.153.170,334026,87
2016-04-11 04:42:10,42.219.153.170,69.124.9.215,168596,106
2016-04-11 04:44:38,42.219.153.170,240.19.64.164,647786,148
2016-04-11 04:46:43,209.62.235.76,42.219.153.170,262956668,125
2016-04-11 04:48:14,42.219.153.170,36.149.244.182,5235535,91
2016-04-11 04:49:53,42.219.153.170,165.151.199.31,32781361,99
2016-04-11 04:51:55,42.219.153.170,194.233.64.113,45561081,122
