te,sa,da,byt,teDelta
2016-04-11 00:00:46,42.219.152.246,71.163.139.11,733,46
2016-04-11 00:01:35,201.171.20.114,42.219.152.246,13463,49
2016-04-11 00:01:44,143.72.8.137,42.219.152.246,1130,9
2016-04-11 00:02:33,42.219.152.246,106.150.228.75,148499,49
2016-04-11 00:03:26,213.22.182.128,42.219.152.246,5712135,53
2016-04-11 00:04:45,194.233.67.128,42.219.152.246,138863645,79
2016-04-11 00:05:39,208.91.102.244,42.219.152.246,30969828,54
2016-04-11 00:06:15,42.219.152.246,133.23.152.236,22578439,36
2016-04-11 00:06:51,85.236.82.121,42.219.152.246,43273937,36
2016-04-11 00:08:00,42.219.152.246,118.226.87.217,155438908,69
2016-04-11 00:08:53,91.71.126.200,42.219.152.246,22549830,53
2016-04-11 00:09:11,42.219.152.246,193.27.6.193,26387480,18
2016-04-11 00:10:31,168.59.31.72,42.219.152.246,152986551,80
2016-04-11 00:11:23,42.219.152.246,185.5.252.62,71157005,52
2016-04-11 00:12:41,209.62.85.204,42.219.152.246,22403798,78
2016-04-11 00:13:20,158.128.252.1,42.219.152.246,46562793,39
2016-04-11 00:14:03,69.124.9.215,42.219.152.246,34,43
2016-04-11 00:14:57,175.177.229.58,42.219.152.246,152688830,54
2016-04-11 00:15:26,42.219.152.246,240.48.18.201,47366398,29
2016-04-11 00:15:42,42.219.152.246,209.21.96.69,10006788,16
2016-04-11 00:16:35,42.219.152.246,52.168.207.149,26966776,53
2016-04-11 00:17:10,194.102.200.210,42.219.152.246,529503570,35
2016-04-11 00:17:59,58.238.70.201,42.219.152.246,48046473,49
2016-04-11 00:18:52,42.219.152.246,54.143.54.165,560702462,53
2016-04-11 00:19:58,199.95.15.126,42.219.152.246,20959427,66
2016-04-11 00:21:15,102.216.44.98,42.219.152.246,21626626,77
2016-04-11 00:22:08,85.236.82.121,42.219.152.246,34279236,53
2016-04-11 00:22:58,194.211.147.139,42.219.152.246,120687300,50
2016-04-11 00:23:59,106.150.228.76,42.219.152.246,153424228,61
2016-04-11 00:24:23,42.219.152.246,175.177.229.124,21572592,24
2016-04-11 00:25:00,42.219.152.246,143.72.4.250,521019014,37
2016-04-11 00:25:44,60.242.232.68,42.219.152.246,109069990,44
2016-04-11 00:26:21,40.0.57.86,42.219.152.246,33,37
2016-04-11 00:27:21,62.162.142.62,42.219.152.246,32,60
2016-04-11 00:28:32,211.44.105.203,42.219.152.246,31,71
2016-04-11 00:29:28,42.219.152.246,80.168.105.247,683477,56
2016-04-11 00:29:50,42.219.152.246,217.107.219.52,13019,22
2016-04-11 00:30:52,54.143.54.189,42.219.152.246,6148,62
2016-04-11 00:31:47,240.125.16.139,42.219.152.246,69411,55
2016-04-11 00:32:31,42.219.152.246,219.109.61.118,73000,44
2016-04-11 00:33:31,42.219.152.246,168.40.231.164,69209,60
2016-04-11 00:34:33,67.208.247.35,42.219.152.246,3318926,62
2016-04-11 00:35:15,42.219.152.246,61.152.233.72,56665367,42
2016-04-11 00:35:27,165.133.210.175,42.219.152.246,20902094,12
2016-04-11 00:36:19,42.219.152.246,102.216.44.76,66098476,52
2016-04-11 00:37:07,54.143.54.186,42.219.152.246,34,48
2016-04-11 00:38:04,42.219.152.246,50.46.202.249,159319701,57
2016-04-11 00:38:22,216.35.73.92,42.219.152.246,449444349,18
2016-04-11 00:39:13,216.55.131.71,42.219.152.246,316500642,51
2016-04-11 00:39:48,42.219.152.246,106.150.228.75,161549103,35
2016-04-11 00:40:34,42.219.152.246,42.182.126.232,477513142,46
2016-04-11 00:41:29,42.219.152.246,85.236.82.121,26039892,55
2016-04-11 00:42:28,194.233.74.129,42.219.152.246,473397869,59
2016-04-11 00:43:44,42.219.152.246,127.204.60.89,2998101,76
2016-04-11 00:44:22,204.97.186.216,42.219.152.246,22137333,38
2016-04-11 00:45:02,117.72.245.104,42.219.152.246,5479459,40
2016-04-11 00:45:49,42.219.152.246,204.223.250.209,5867405,47
2016-04-11 00:46:32,42.219.152.246,143.72.4.250,136204598,43
2016-04-11 00:46:55,42.219.152.246,194.233.64.181,157991726,23
2016-04-11 00:47:51,42.219.152.246,62.100.228.238,20417424,56
2016-04-11 00:48:30,204.97.194.148,42.219.152.246,21307599,39
2016-04-11 00:48:40,143.72.8.137,42.219.152.246,20918635,10
2016-04-11 00:48:54,211.230.161.113,42.219.152.246,654124,14
2016-04-11 00:49:15,42.219.152.246,100.4.104.160,20831774,21
2016-04-11 00:50:23,42.219.152.246,216.42.26.103,20526161,68
2016-04-11 00:51:33,176.206.153.121,42.219.152.246,20491152,70
2016-04-11 00:52:43,133.225.111.208,42.219.152.246,21168432,70
2016-04-11 00:53:54,223.220.4.57,42.219.152.246,180577,71
2016-04-11 00:54:31,69.124.9.215,42.219.152.246,251272,37
2016-04-11 00:55:29,222.176.224.79,42.219.152.246,15697,58
2016-04-11 00:56:12,175.177.229.122,42.219.152.246,152143,43
2016-04-11 00:56:57,143.72.4.250,42.219.152.246,204453,45
2016-04-11 00:57:16,106.150.228.242,42.219.152.246,325239,19
2016-04-11 00:58:29,85.236.82.121,42.219.152.246,40908,73
2016-04-11 00:59:17,42.219.152.246,106.152.131.214,1088464,48
2016-04-11 01:00:08,61.152.129.102,42.219.152.246,198,51
2016-04-11 01:00:44,42.219.152.246,150.32.233.44,100144831,36
2016-04-11 01:01:37,42.219.152.246,213.171.235.135,32532647,53
2016-04-11 01:02:36,33.12.108.90,42.219.152.246,164212858,59
2016-04-11 01:02:52,42.219.152.246,194.233.64.251,160884048,16
