te,sa,da,byt,teDelta
2016-04-11 00:00:05,42.219.158.223,236.125.201.147,99918,5
2016-04-11 00:00:15,57.101.169.40,42.219.158.223,2753078,10
2016-04-11 00:00:32,176.164.11.241,42.219.158.223,3038515,17
2016-04-11 00:00:48,85.236.82.121,42.219.158.223,22162303,16
2016-04-11 00:01:01,158.78.185.28,42.219.158.223,136431447,13
2016-04-11 00:01:16,42.219.158.223,45.202.195.102,22438114,15
2016-04-11 00:01:20,42.219.158.223,169.108.147.221,40955231,4
2016-04-11 00:01:27,37.243.202.48,42.219.158.223,35783760,7
2016-04-11 00:01:55,188.31.65.68,42.219.158.223,84551446,28
2016-04-11 00:02:18,42.219.158.223,204.97.186.217,29,23
2016-04-11 00:02:31,42.219.158.223,248.18.146.44,28,13
2016-04-11 00:02:49,42.219.158.223,63.0.229.233,29,18
2016-04-11 00:02:50,216.59.172.11,42.219.158.223,29,1
2016-04-11 00:03:21,60.242.232.69,42.219.158.223,29,31
2016-04-11 00:03:53,208.70.207.139,42.219.158.223,880579,32
2016-04-11 00:04:17,192.75.130.122,42.219.158.223,20705061,24
2016-04-11 00:04:28,42.219.158.223,175.177.229.44,157052642,11
2016-04-11 00:04:39,42.219.158.223,85.236.82.121,21688539,11
2016-04-11 00:04:48,54.143.54.149,42.219.158.223,153061930,9
2016-04-11 00:04:49,85.236.82.121,42.219.158.223,50825767,1
2016-04-11 00:05:05,165.133.210.160,42.219.158.223,43870279,16
2016-04-11 00:05:08,42.219.158.223,143.72.4.250,422081,3
2016-04-11 00:05:40,42.219.158.223,165.133.210.175,8949,32
2016-04-11 00:06:00,194.233.78.100,42.219.158.223,21249041,20
2016-04-11 00:06:22,42.219.158.223,199.198.197.137,20939897,22
2016-04-11 00:06:29,210.61.191.215,42.219.158.223,20736811,7
2016-04-11 00:06:41,42.219.158.223,143.72.8.137,429735373,12
2016-04-11 00:06:59,42.219.158.223,69.124.9.215,28854091,18
2016-04-11 00:07:20,42.219.158.223,253.138.42.216,33,21
2016-04-11 00:07:34,62.100.229.92,42.219.158.223,31,14
2016-04-11 00:07:35,126.192.167.182,42.219.158.223,75484276,1
2016-04-11 00:07:36,85.236.113.13,42.219.158.223,91110593,1
2016-04-11 00:07:46,36.149.244.182,42.219.158.223,153627512,10
2016-04-11 00:08:24,42.219.158.223,67.204.145.90,22325507,38
2016-04-11 00:08:55,143.72.8.137,42.219.158.223,517253191,31
2016-04-11 00:09:14,42.219.158.223,54.143.54.165,20992152,19
2016-04-11 00:09:39,169.108.218.104,42.219.158.223,20608961,25
2016-04-11 00:10:11,42.219.158.223,248.18.146.44,21372144,32
2016-04-11 00:10:22,42.219.158.223,37.7.204.254,21337988,11
2016-04-11 00:10:27,42.219.158.223,169.109.128.137,48380995,5
2016-04-11 00:10:36,57.67.0.81,42.219.158.223,21131931,9
2016-04-11 00:10:41,143.72.8.137,42.219.158.223,20832857,5
2016-04-11 00:10:55,42.219.158.223,62.72.159.15,20814623,14
2016-04-11 00:11:14,194.233.67.128,42.219.158.223,34400189,19
2016-04-11 00:11:30,57.67.1.33,42.219.158.223,22084636,16
2016-04-11 00:11:53,165.128.145.14,42.219.158.223,32181205,23
2016-04-11 00:12:17,102.216.44.230,42.219.158.223,66515398,24
2016-04-11 00:12:29,36.149.244.182,42.219.158.223,190530,12
2016-04-11 00:12:46,106.150.228.66,42.219.158.223,1990,17
2016-04-11 00:13:11,42.219.158.223,45.202.195.102,35078,25
2016-04-11 00:13:24,42.219.158.223,176.42.98.27,21223685,13
2016-04-11 00:13:40,42.219.158.223,100.186.245.218,20311425,16
2016-04-11 00:14:00,189.17.132.217,42.219.158.223,21265944,20
2016-04-11 00:14:09,42.219.158.223,76.166.202.187,20662108,9
2016-04-11 00:14:21,150.214.22.228,42.219.158.223,21067618,12
2016-04-11 00:14:38,32.88.152.252,42.219.158.223,22146494,17
2016-04-11 00:15:00,42.219.158.223,204.223.250.211,1292278,22
2016-04-11 00:15:27,60.242.232.65,42.219.158.223,21921389,27
