te,sa,da,byt,teDelta
2016-04-11 00:00:01,42.219.155.30,60.242.232.73,2073,1
2016-04-11 00:00:02,42.219.155.30,194.211.147.140,2124,1
2016-04-11 00:00:03,42.219.155.30,143.72.8.137,37511,1
2016-04-11 00:00:04,42.219.155.30,61.151.161.103,54,1
2016-04-11 00:00:05,42.219.155.30,143.72.4.250,83060,1
2016-04-11 00:00:06,204.97.186.217,42.219.155.30,1142634,1
2016-04-11 00:00:07,103.15.47.44,42.219.155.30,38578,1
2016-04-11 00:00:08,42.219.155.30,194.149.40.7,57180,1
2016-04-11 00:00:09,42.219.155.30,143.72.8.137,3353539,1
2016-04-11 00:00:10,37.7.7.11,42.219.155.30,129085427,1
2016-04-11 00:00:11,42.219.155.30,143.72.8.137,34887584,1
2016-04-11 00:00:12,54.143.54.189,42.219.155.30,351669,1
2016-04-11 00:00:13,165.133.210.175,42.219.155.30,20732181,1
2016-04-11 00:00:14,42.219.155.30,209.57.25.61,2945319,1
2016-04-11 00:00:15,218.140.252.188,42.219.155.30,34,1
2016-04-11 00:00:16,42.219.155.30,67.211.176.246,733,1
2016-04-11 00:00:17,100.15.187.229,42.219.155.30,595,1
2016-04-11 00:00:18,42.219.155.30,143.72.8.137,442,1
2016-04-11 00:00:19,91.71.126.210,42.219.155.30,1413,1
2016-04-11 00:00:20,42.219.155.30,133.54.210.82,12945,1
2016-04-11 00:00:21,42.219.155.30,176.206.157.1,798795,1
2016-04-11 00:00:22,42.219.155.30,73.5.203.135,34980706,1
2016-04-11 00:00:23,42.219.155.30,106.152.131.212,155321987,1
2016-04-11 00:00:24,194.233.67.241,42.219.155.30,21446498,1
2016-04-11 00:00:25,42.219.155.30,85.194.78.170,155612832,1
2016-04-11 00:00:26,56.153.165.185,42.219.155.30,26683867,1
2016-04-11 00:00:27,42.219.155.30,212.115.145.8,5057132,1
2016-04-11 00:00:28,42.219.155.30,248.18.146.44,130874,1
2016-04-11 00:00:29,54.143.54.221,42.219.155.30,32,1
2016-04-11 00:00:30,218.105.2.59,42.219.155.30,31,1
2016-04-11 00:00:31,73.5.203.135,42.219.155.30,22600657,1
2016-04-11 00:00:32,115.28.24.13,42.219.155.30,23880489,1
2016-04-11 00:00:33,42.219.155.30,67.208.91.182,29781300,1
2016-04-11 00:00:34,197.34.221.122,42.219.155.30,433109468,1
2016-04-11 00:00:35,42.219.155.30,143.72.8.137,31780521,1
2016-04-11 00:00:36,91.71.126.160,42.219.155.30,22309904,1
2016-04-11 00:00:37,42.219.155.30,194.233.64.251,21304801,1
2016-04-11 00:00:38,42.219.155.30,240.15.166.44,20920452,1
2016-04-11 00:00:39,175.177.229.58,42.219.155.30,21589609,1
2016-04-11 00:00:40,42.219.155.30,208.47.128.57,21983890,1
2016-04-11 00:00:41,248.3.121.236,42.219.155.30,20298121,1
2016-04-11 00:00:42,42.219.155.30,194.233.74.68,21269212,1
2016-04-11 00:00:43,99.176.62.162,42.219.155.30,20516789,1
2016-04-11 00:00:44,143.72.8.137,42.219.155.30,20425314,1
2016-04-11 00:00:45,194.231.191.138,42.219.155.30,681360,1
2016-04-11 00:00:46,158.128.253.43,42.219.155.30,20733310,1
2016-04-11 00:00:47,42.219.155.30,91.71.126.181,21012186,1
2016-04-11 00:00:48,42.219.155.30,76.164.235.195,149392779,1
2016-04-11 00:00:49,176.129.103.91,42.219.155.30,20926598,1
2016-04-11 00:00:50,42.219.155.30,36.169.195.18,20814023,1
2016-04-11 00:00:51,42.219.155.30,188.31.65.75,20853574,1
2016-04-11 00:00:52,42.219.155.30,185.5.236.56,20817823,1
2016-04-11 00:00:53,42.219.155.30,194.233.74.238,20678507,1
2016-04-11 00:00:54,60.242.232.68,42.219.155.30,21753153,1
2016-04-11 00:00:55,143.72.8.137,42.219.155.30,66416910,1
2016-04-11 00:00:56,37.112.18.36,42.219.155.30,21422208,1
2016-04-11 00:00:57,42.219.155.30,42.39.173.141,497312446,1
2016-04-11 00:00:58,42.219.155.30,223.114.19.19,21572937,1
2016-04-11 00:00:59,63.0.244.133,42.219.155.30,156807465,1
2016-04-11 00:01:00,236.237.224.96,42.219.155.30,160700684,1
2016-04-11 00:01:01,69.124.9.215,42.219.155.30,33059432,1
2016-04-11 00:01:02,127.204.60.89,42.219.155.30,142773262,1
2016-04-11 00:01:03,42.219.155.30,211.51.152.68,33,1
2016-04-11 00:01:04,42.219.155.30,212.88.0.237,619,1
