te,sa,da,byt,teDelta
2016-04-11 00:00:27,196.176.228.2,42.219.158.243,124,27
2016-04-11 00:01:13,42.219.158.243,42.66.91.125,120,46
2016-04-11 00:01:38,194.233.78.117,42.219.158.243,226,25
2016-04-11 00:02:11,42.219.158.243,36.153.248.250,386065,33
2016-04-11 00:03:05,101.88.111.114,42.219.158.243,21905023,54
2016-04-11 00:03:55,143.72.8.137,42.219.158.243,33,50
2016-04-11 00:04:27,240.15.181.69,42.219.158.243,33,32
2016-04-11 00:04:38,74.154.199.194,42.219.158.243,31,11
2016-04-11 00:05:15,165.133.210.175,42.219.158.243,10714,37
2016-04-11 00:06:22,42.219.158.243,223.80.237.56,153905778,67
2016-04-11 00:07:03,143.72.8.137,42.219.158.243,515216090,41
2016-04-11 00:07:55,189.110.169.54,42.219.158.243,98287449,52
2016-04-11 00:08:20,240.183.223.247,42.219.158.243,90364193,25
2016-04-11 00:09:17,188.31.65.85,42.219.158.243,21992814,57
2016-04-11 00:10:22,208.111.89.11,42.219.158.243,58257578,65
2016-04-11 00:11:10,42.219.158.243,248.18.146.44,149776263,48
2016-04-11 00:12:09,92.19.0.120,42.219.158.243,20804276,59
2016-04-11 00:12:36,42.219.158.243,204.223.250.211,22376137,27
2016-04-11 00:14:14,42.219.158.243,212.76.236.118,21711787,98
2016-04-11 00:15:40,42.219.158.243,76.164.203.34,21368430,86
2016-04-11 00:16:00,42.219.158.243,221.167.85.130,21108084,20
2016-04-11 00:16:40,43.42.79.195,42.219.158.243,21267668,40
2016-04-11 00:17:16,42.219.158.243,86.239.199.243,88566609,36
2016-04-11 00:17:59,42.219.158.243,131.86.218.224,565706,43
2016-04-11 00:18:52,42.219.158.243,43.28.221.2,91972,53
2016-04-11 00:19:38,143.72.4.250,42.219.158.243,147444,46
2016-04-11 00:20:25,42.219.158.243,60.242.232.72,5931468,47
2016-04-11 00:20:59,42.219.158.243,74.215.234.108,140483670,34
2016-04-11 00:21:19,57.67.0.81,42.219.158.243,35842739,20
2016-04-11 00:21:59,73.5.203.135,42.219.158.243,107176484,40
2016-04-11 00:22:36,42.219.158.243,165.133.210.175,21065555,37
2016-04-11 00:23:38,54.143.54.218,42.219.158.243,738334,62
2016-04-11 00:25:02,42.219.158.243,71.163.139.11,791663,84
2016-04-11 00:25:49,143.72.8.137,42.219.158.243,20416466,47
2016-04-11 00:26:43,192.1.60.232,42.219.158.243,20792038,54
2016-04-11 00:27:10,42.219.158.243,85.236.82.121,21369224,27
2016-04-11 00:28:10,42.219.158.243,73.5.203.135,1436542,60
2016-04-11 00:28:36,170.235.218.109,42.219.158.243,74686104,26
2016-04-11 00:29:38,42.219.158.243,61.38.253.236,33,62
2016-04-11 00:29:57,42.219.158.243,143.72.4.250,32,19
2016-04-11 00:31:18,42.219.158.243,143.72.8.137,12845865,81
2016-04-11 00:32:16,193.40.57.79,42.219.158.243,21948809,58
2016-04-11 00:32:49,42.219.158.243,212.32.31.252,21701526,33
2016-04-11 00:32:59,42.219.158.243,36.149.244.182,20553934,10
2016-04-11 00:34:06,42.219.158.243,197.34.196.162,21166595,67
2016-04-11 00:34:44,36.149.244.182,42.219.158.243,21327023,38
2016-04-11 00:35:32,78.136.189.121,42.219.158.243,21150638,48
2016-04-11 00:36:24,219.106.225.8,42.219.158.243,20816639,52
2016-04-11 00:37:33,175.145.11.144,42.219.158.243,2171503,69
2016-04-11 00:39:02,188.31.65.102,42.219.158.243,20649440,89
2016-04-11 00:39:40,208.111.89.11,42.219.158.243,21342234,38
2016-04-11 00:40:57,42.219.159.182,42.219.158.243,20490918,77
2016-04-11 00:42:18,42.219.158.243,96.96.13.149,20730260,81
2016-04-11 00:43:29,37.71.38.115,42.219.158.243,21069252,71
2016-04-11 00:44:08,42.219.158.243,60.228.77.200,151238668,39
2016-04-11 00:44:45,42.219.158.243,168.59.31.72,76554557,37
