te,sa,da,byt,teDelta
2016-04-11 00:02:30,42.219.157.13,143.72.8.137,137,150
2016-04-11 00:04:36,208.111.141.64,42.219.157.13,23423288,126
2016-04-11 00:06:33,42.219.157.13,143.72.8.137,22892213,117
2016-04-11 00:07:57,106.150.228.194,42.219.157.13,270608150,84
2016-04-11 00:08:45,42.219.157.13,60.242.232.74,59534670,48
2016-04-11 00:09:43,194.233.64.42,42.219.157.13,21818127,58
2016-04-11 00:12:09,192.253.239.100,42.219.157.13,2034541,146
2016-04-11 00:13:13,198.132.44.182,42.219.157.13,118189369,64
2016-04-11 00:15:43,193.40.56.249,42.219.157.13,135209507,150
2016-04-11 00:17:54,187.110.192.192,42.219.157.13,71172865,131
2016-04-11 00:19:23,33.12.117.59,42.219.157.13,489750913,89
2016-04-11 00:20:42,131.143.160.140,42.219.157.13,22567116,79
2016-04-11 00:22:12,42.219.157.13,64.9.11.216,155781105,90
2016-04-11 00:24:18,158.142.145.67,42.219.157.13,26410724,126
2016-04-11 00:26:22,42.219.157.13,102.216.44.86,65687617,124
2016-04-11 00:27:28,222.238.236.26,42.219.157.13,444803889,66
2016-04-11 00:30:27,204.97.138.44,42.219.157.13,126399029,179
2016-04-11 00:31:56,69.124.9.215,42.219.157.13,49878463,89
2016-04-11 00:34:00,61.38.253.253,42.219.157.13,82203274,124
2016-04-11 00:36:17,240.15.42.149,42.219.157.13,158303047,137
2016-04-11 00:37:37,42.219.157.13,168.59.31.72,21835339,80
2016-04-11 00:39:20,42.219.157.13,57.67.1.33,22498980,103
2016-04-11 00:41:31,158.128.200.204,42.219.157.13,152874567,131
2016-04-11 00:44:37,212.76.231.108,42.219.157.13,21732693,186
2016-04-11 00:46:09,42.219.157.13,118.226.87.217,20572422,92
2016-04-11 00:48:14,253.139.127.226,42.219.157.13,20899233,125
2016-04-11 00:50:10,42.219.157.13,158.78.185.28,20817722,116
2016-04-11 00:52:48,42.219.157.13,85.236.82.121,20529835,158
2016-04-11 00:54:59,99.176.12.206,42.219.157.13,674593,131
2016-04-11 00:55:44,42.219.157.13,204.97.186.129,21043649,45
2016-04-11 00:57:16,42.219.157.13,168.40.231.132,21759734,92
2016-04-11 00:59:10,143.72.4.250,42.219.157.13,25576185,114
2016-04-11 01:01:06,42.219.157.13,79.30.184.218,933955,116
2016-04-11 01:02:18,42.219.157.13,150.153.81.198,34521670,72
2016-04-11 01:04:55,42.219.157.13,143.72.8.137,71596713,157
