te,sa,da,byt,teDelta
2016-04-11 00:00:13,91.71.126.155,42.219.153.59,3592,13
2016-04-11 00:00:33,194.233.74.129,42.219.153.59,3311,20
2016-04-11 00:00:36,42.219.153.59,248.18.146.44,2328,3
2016-04-11 00:00:51,42.219.153.59,208.255.38.41,130,15
2016-04-11 00:00:53,42.219.153.59,143.72.8.137,1240,2
2016-04-11 00:01:19,36.100.247.148,42.219.153.59,48,26
2016-04-11 00:01:30,208.255.38.41,42.219.153.59,36111,11
2016-04-11 00:01:31,42.219.153.59,45.202.195.102,57337,1
2016-04-11 00:02:00,187.110.192.192,42.219.153.59,2297072,29
2016-04-11 00:02:11,211.53.253.89,42.219.153.59,3425434,11
2016-04-11 00:02:23,57.67.1.33,42.219.153.59,154195095,12
2016-04-11 00:02:34,42.219.153.59,73.5.203.135,54682332,11
2016-04-11 00:02:42,211.230.161.113,42.219.153.59,501,8
2016-04-11 00:03:07,42.219.153.59,143.72.8.137,1205,25
2016-04-11 00:03:33,223.114.19.19,42.219.153.59,272997,26
2016-04-11 00:03:59,42.219.153.59,53.189.79.7,268419,26
2016-04-11 00:04:08,201.113.118.220,42.219.153.59,138692,9
2016-04-11 00:04:27,42.219.153.59,60.242.232.66,5074861,19
2016-04-11 00:04:51,42.219.153.59,194.233.64.42,20632204,24
2016-04-11 00:04:56,42.219.153.59,73.5.203.135,138959194,5
2016-04-11 00:05:00,42.219.153.59,143.72.8.137,21123586,4
2016-04-11 00:05:07,212.32.30.144,42.219.153.59,21096021,7
2016-04-11 00:05:15,76.163.209.61,42.219.153.59,20568989,8
2016-04-11 00:05:38,42.219.153.59,209.92.117.72,20917345,23
2016-04-11 00:06:01,42.219.153.59,197.34.196.170,20511243,23
2016-04-11 00:06:19,218.38.215.145,42.219.153.59,20907754,18
2016-04-11 00:06:45,165.133.210.175,42.219.153.59,21025320,26
2016-04-11 00:06:57,42.219.153.59,43.164.49.177,21634589,12
2016-04-11 00:07:10,42.219.153.59,67.208.91.182,38102707,13
2016-04-11 00:07:29,42.219.153.59,221.167.85.203,22361925,19
2016-04-11 00:07:45,62.204.33.6,42.219.153.59,80679696,16
2016-04-11 00:07:52,42.219.153.59,106.150.228.213,20306016,7
