te,sa,da,byt,teDelta
2016-04-11 00:01:02,42.219.154.181,67.206.69.154,813,62
2016-04-11 00:02:38,204.223.22.109,42.219.154.181,8274,96
2016-04-11 00:03:52,42.219.154.181,85.236.82.121,526409,74
2016-04-11 00:06:30,42.219.154.181,60.242.232.74,555875,158
2016-04-11 00:08:45,42.219.154.181,143.72.4.250,156618281,135
2016-04-11 00:11:43,42.219.154.181,211.55.228.94,21637106,178
2016-04-11 00:13:39,196.176.231.205,42.219.154.181,443120728,116
2016-04-11 00:16:19,248.18.146.44,42.219.154.181,24317112,160
2016-04-11 00:18:39,192.194.56.203,42.219.154.181,34,140
2016-04-11 00:19:29,197.34.196.202,42.219.154.181,35190,50
2016-04-11 00:21:47,225.126.187.48,42.219.154.181,1119,138
2016-04-11 00:23:18,64.9.11.216,42.219.154.181,377,91
2016-04-11 00:26:14,42.219.154.181,54.143.54.119,1117,176
2016-04-11 00:28:11,85.236.82.121,42.219.154.181,18946,117
2016-04-11 00:29:33,165.133.210.175,42.219.154.181,2314262,82
2016-04-11 00:29:40,214.40.65.55,42.219.154.181,2382040,7
2016-04-11 00:32:08,42.219.154.181,76.160.202.49,57405694,148
2016-04-11 00:33:47,42.219.154.181,92.225.32.126,20433643,99
2016-04-11 00:35:28,204.97.186.217,42.219.154.181,480799035,101
2016-04-11 00:37:02,165.133.210.175,42.219.154.181,135756551,94
2016-04-11 00:39:56,42.219.154.181,57.67.1.33,1490015,174
2016-04-11 00:41:15,42.219.154.181,210.95.169.113,2117717,79
2016-04-11 00:42:19,42.219.154.181,168.40.234.106,3311322,64
2016-04-11 00:44:27,42.219.154.181,143.72.8.137,22244859,128
2016-04-11 00:45:21,85.236.82.121,42.219.154.181,152016806,54
2016-04-11 00:47:32,102.216.44.74,42.219.154.181,7784371,131
2016-04-11 00:48:30,42.219.154.181,74.75.140.65,141013279,58
2016-04-11 00:50:59,211.51.152.68,42.219.154.181,21928378,149
2016-04-11 00:52:20,42.219.154.181,196.176.230.158,564970668,81
2016-04-11 00:55:01,211.54.40.102,42.219.154.181,21046933,161
2016-04-11 00:56:22,42.219.154.181,67.36.221.229,20865310,81
2016-04-11 00:58:00,42.219.154.181,85.236.82.121,20287923,98
2016-04-11 01:00:00,42.219.154.181,43.237.41.27,20938262,120
2016-04-11 01:01:08,42.219.154.181,176.42.23.254,33,68
2016-04-11 01:03:01,79.31.84.8,42.219.154.181,309,113
2016-04-11 01:04:47,42.219.154.181,36.85.148.166,205,106
