te,sa,da,byt,teDelta
2016-04-11 00:00:01,187.110.192.192,42.219.158.163,1399,1
2016-04-11 00:00:02,169.108.220.100,42.219.158.163,21193,1
2016-04-11 00:00:03,56.153.165.185,42.219.158.163,2978712,1
2016-04-11 00:00:04,212.32.31.252,42.219.158.163,4156080,1
2016-04-11 00:00:05,137.73.119.118,42.219.158.163,158019100,1
2016-04-11 00:00:06,42.219.158.163,243.164.139.229,136523236,1
2016-04-11 00:00:07,42.219.158.163,188.31.65.98,535738018,1
2016-04-11 00:00:08,202.27.96.203,42.219.158.163,22475995,1
2016-04-11 00:00:09,194.233.77.168,42.219.158.163,157565260,1
2016-04-11 00:00:10,42.219.158.163,143.72.8.137,29956692,1
2016-04-11 00:00:11,42.219.158.163,188.30.123.109,444388235,1
2016-04-11 00:00:12,42.219.158.163,211.59.147.152,21761136,1
2016-04-11 00:00:13,42.219.158.163,45.202.195.102,178946,1
2016-04-11 00:00:14,42.219.158.163,143.72.8.137,44,1
2016-04-11 00:00:15,194.233.67.128,42.219.158.163,22175591,1
2016-04-11 00:00:16,42.219.158.163,194.102.198.100,34,1
2016-04-11 00:00:17,42.219.158.163,204.97.186.216,47674243,1
2016-04-11 00:00:18,143.72.4.250,42.219.158.163,54523216,1
2016-04-11 00:00:19,42.219.158.163,214.40.229.233,517658077,1
2016-04-11 00:00:20,41.34.127.90,42.219.158.163,134714893,1
2016-04-11 00:00:21,85.236.82.121,42.219.158.163,40260295,1
2016-04-11 00:00:22,42.219.158.163,143.72.8.137,21548009,1
2016-04-11 00:00:23,143.72.8.137,42.219.158.163,1624011,1
2016-04-11 00:00:24,37.7.7.11,42.219.158.163,101268,1
2016-04-11 00:00:25,42.219.158.163,66.10.0.154,163068,1
2016-04-11 00:00:26,175.177.229.119,42.219.158.163,10359,1
2016-04-11 00:00:27,68.137.135.247,42.219.158.163,499078,1
2016-04-11 00:00:28,42.219.158.163,71.163.139.11,274179,1
2016-04-11 00:00:29,42.219.158.163,168.40.234.183,1101654,1
2016-04-11 00:00:30,168.59.31.72,42.219.158.163,30873,1
2016-04-11 00:00:31,42.219.158.163,211.50.25.249,2218095,1
2016-04-11 00:00:32,42.219.158.163,194.233.74.66,159288643,1
2016-04-11 00:00:33,143.72.4.250,42.219.158.163,34,1
2016-04-11 00:00:34,143.72.8.137,42.219.158.163,149448180,1
2016-04-11 00:00:35,54.143.54.105,42.219.158.163,20820354,1
2016-04-11 00:00:36,143.72.4.250,42.219.158.163,274191198,1
2016-04-11 00:00:37,202.29.5.27,42.219.158.163,1200276,1
2016-04-11 00:00:38,42.219.158.163,194.233.67.129,28322190,1
2016-04-11 00:00:39,42.219.158.163,133.23.152.236,305687809,1
2016-04-11 00:00:40,185.60.79.173,42.219.158.163,21576610,1
2016-04-11 00:00:41,33.12.99.120,42.219.158.163,12584352,1
2016-04-11 00:00:42,143.72.4.250,42.219.158.163,162387649,1
2016-04-11 00:00:43,42.219.158.163,62.72.159.15,34130349,1
2016-04-11 00:00:44,42.219.158.163,103.15.47.44,21748477,1
2016-04-11 00:00:45,42.219.158.163,69.31.239.74,21531757,1
2016-04-11 00:00:46,42.219.158.163,208.69.196.107,12660233,1
2016-04-11 00:00:47,235.251.220.214,42.219.158.163,100393949,1
2016-04-11 00:00:48,225.36.196.191,42.219.158.163,32218511,1
2016-04-11 00:00:49,216.49.147.126,42.219.158.163,3270234,1
2016-04-11 00:00:50,169.108.221.10,42.219.158.163,149231691,1
2016-04-11 00:00:51,42.219.158.163,143.72.8.137,22186294,1
2016-04-11 00:00:52,248.3.121.236,42.219.158.163,21583859,1
2016-04-11 00:00:53,85.236.82.121,42.219.158.163,22214133,1
2016-04-11 00:00:54,143.72.4.250,42.219.158.163,112218153,1
2016-04-11 00:00:55,42.219.158.163,218.130.179.253,433581817,1
2016-04-11 00:00:56,193.40.48.125,42.219.158.163,179045,1
2016-04-11 00:00:57,42.219.158.163,143.72.8.137,170862,1
2016-04-11 00:00:58,42.219.158.163,194.233.64.115,92532,1
2016-04-11 00:00:59,202.174.96.37,42.219.158.163,2779140,1
2016-04-11 00:01:00,60.242.232.70,42.219.158.163,4099550,1
2016-04-11 00:01:01,85.236.82.121,42.219.158.163,33,1
2016-04-11 00:01:02,42.219.158.163,85.236.82.121,5187497,1
2016-04-11 00:01:03,211.42.121.254,42.219.158.163,160828730,1
2016-04-11 00:01:04,216.54.0.156,42.219.158.163,37532889,1
2016-04-11 00:01:05,143.72.8.137,42.219.158.163,106646881,1
2016-04-11 00:01:06,42.219.158.163,143.72.4.250,21658136,1
2016-04-11 00:01:07,42.219.158.163,36.230.23.208,153209761,1
2016-04-11 00:01:08,42.219.158.163,57.67.1.33,129209545,1
2016-04-11 00:01:09,57.90.139.223,42.219.158.163,558468042,1
2016-04-11 00:01:10,175.177.229.95,42.219.158.163,39203036,1
2016-04-11 00:01:11,204.97.46.250,42.219.158.163,54951253,1
2016-04-11 00:01:12,42.219.158.163,219.109.61.118,517848868,1
2016-04-11 00:01:13,42.219.158.163,204.223.250.211,6757874,1
2016-04-11 00:01:14,42.219.158.163,57.207.91.216,161802770,1
2016-04-11 00:01:15,56.153.165.185,42.219.158.163,85942114,1
2016-04-11 00:01:16,42.219.159.182,42.219.158.163,67616271,1
2016-04-11 00:01:17,106.150.228.142,42.219.158.163,65309777,1
2016-04-11 00:01:18,42.219.158.163,85.236.82.121,480953568,1
2016-04-11 00:01:19,42.219.158.163,42.144.165.179,134038940,1
2016-04-11 00:01:20,42.219.158.163,158.142.129.13,150444458,1
2016-04-11 00:01:21,42.219.158.163,219.101.205.166,21154385,1
2016-04-11 00:01:22,42.219.158.163,37.140.227.186,21133209,1
2016-04-11 00:01:23,42.219.158.163,85.236.82.121,20375323,1
2016-04-11 00:01:24,42.219.158.163,56.153.165.185,48821682,1
2016-04-11 00:01:25,42.219.158.163,175.177.229.123,322764524,1
2016-04-11 00:01:26,36.130.54.207,42.219.158.163,518001113,1
2016-04-11 00:01:27,42.219.158.163,43.164.40.126,60280867,1
2016-04-11 00:01:28,176.42.23.255,42.219.158.163,157903091,1
2016-04-11 00:01:29,185.117.157.126,42.219.158.163,2023975,1
2016-04-11 00:01:30,42.219.158.163,143.94.68.229,700178,1
2016-04-11 00:01:31,42.219.158.163,158.128.211.159,55210,1
2016-04-11 00:01:32,42.219.158.163,69.124.9.215,499676,1
2016-04-11 00:01:33,42.219.158.163,64.145.201.62,382768,1
2016-04-11 00:01:34,43.164.49.177,42.219.158.163,20711670,1
2016-04-11 00:01:35,33.12.107.46,42.219.158.163,20362033,1
2016-04-11 00:01:36,212.78.61.202,42.219.158.163,20837286,1
2016-04-11 00:01:37,42.219.158.163,182.42.183.8,21084310,1
2016-04-11 00:01:38,103.36.216.125,42.219.158.163,21287375,1
2016-04-11 00:01:39,79.180.158.78,42.219.158.163,20783684,1
2016-04-11 00:01:40,194.233.67.207,42.219.158.163,20491579,1
2016-04-11 00:01:41,216.191.117.99,42.219.158.163,22343128,1
2016-04-11 00:01:42,42.219.158.163,131.139.200.233,21241324,1
2016-04-11 00:01:43,42.219.158.163,85.236.82.121,20431534,1
2016-04-11 00:01:44,42.219.158.163,69.60.250.119,21110136,1
2016-04-11 00:01:45,143.72.4.250,42.219.158.163,154639003,1
2016-04-11 00:01:46,209.57.25.61,42.219.158.163,22357410,1
2016-04-11 00:01:47,42.219.158.163,57.67.1.33,13086579,1
2016-04-11 00:01:48,42.219.158.163,92.225.30.251,541066547,1
2016-04-11 00:01:49,42.219.158.163,247.82.234.4,22404711,1
2016-04-11 00:01:50,42.219.159.182,42.219.158.163,166659833,1
2016-04-11 00:01:51,194.233.74.3,42.219.158.163,489692196,1
2016-04-11 00:01:52,42.219.158.163,207.246.129.186,172446502,1
2016-04-11 00:01:53,42.219.158.163,42.145.31.42,34,1
2016-04-11 00:01:54,42.219.158.163,208.255.38.41,34,1
2016-04-11 00:01:55,42.219.158.163,73.5.203.135,21276403,1
2016-04-11 00:01:56,42.219.158.163,70.140.132.100,20974385,1
2016-04-11 00:01:57,211.59.221.142,42.219.158.163,657859,1
2016-04-11 00:01:58,226.171.191.4,42.219.158.163,67417,1
2016-04-11 00:01:59,42.219.158.163,73.5.203.135,463,1
2016-04-11 00:02:00,42.219.158.163,164.230.175.159,305,1
2016-04-11 00:02:01,150.32.225.240,42.219.158.163,21239954,1
2016-04-11 00:02:02,182.42.182.132,42.219.158.163,156740804,1
2016-04-11 00:02:03,42.219.158.163,216.61.238.249,21971255,1
2016-04-11 00:02:04,42.219.158.163,57.67.1.33,20566014,1
2016-04-11 00:02:05,74.159.103.226,42.219.158.163,20552616,1
2016-04-11 00:02:06,60.133.101.194,42.219.158.163,21162848,1
2016-04-11 00:02:07,182.42.183.8,42.219.158.163,20861637,1
2016-04-11 00:02:08,143.72.8.137,42.219.158.163,21236108,1
2016-04-11 00:02:09,158.128.206.245,42.219.158.163,33,1
2016-04-11 00:02:10,167.150.151.197,42.219.158.163,32,1
2016-04-11 00:02:11,42.219.158.163,143.72.8.137,32,1
2016-04-11 00:02:12,193.40.57.3,42.219.158.163,31,1
2016-04-11 00:02:13,253.138.42.216,42.219.158.163,379,1
2016-04-11 00:02:14,42.219.158.163,194.233.67.157,51,1
2016-04-11 00:02:15,69.124.9.215,42.219.158.163,140286728,1
2016-04-11 00:02:16,208.255.38.41,42.219.158.163,34,1
2016-04-11 00:02:17,42.219.158.163,194.233.64.84,66218,1
2016-04-11 00:02:18,42.219.158.163,194.233.64.110,46552,1
2016-04-11 00:02:19,64.54.76.92,42.219.158.163,23112,1
2016-04-11 00:02:20,54.143.54.247,42.219.158.163,10543,1
2016-04-11 00:02:21,143.72.8.137,42.219.158.163,64519,1
2016-04-11 00:02:22,42.219.158.163,66.51.190.90,10379,1
2016-04-11 00:02:23,42.219.158.163,158.142.129.15,11058,1
2016-04-11 00:02:24,42.219.158.163,165.133.210.160,96282,1
2016-04-11 00:02:25,37.99.24.150,42.219.158.163,265238,1
2016-04-11 00:02:26,42.219.158.163,240.48.18.217,803433,1
2016-04-11 00:02:27,42.219.158.163,194.233.67.222,154464155,1
2016-04-11 00:02:28,42.219.158.163,143.72.8.137,21851965,1
2016-04-11 00:02:29,253.138.40.100,42.219.158.163,22010347,1
2016-04-11 00:02:30,36.58.79.251,42.219.158.163,35671607,1
2016-04-11 00:02:31,42.219.158.163,182.42.185.134,154982007,1
2016-04-11 00:02:32,42.219.158.163,204.97.186.217,151872431,1
2016-04-11 00:02:33,227.123.66.225,42.219.158.163,165881202,1
2016-04-11 00:02:34,42.219.158.163,85.236.82.121,4085202,1
2016-04-11 00:02:35,42.219.158.163,143.72.8.137,783384,1
2016-04-11 00:02:36,42.219.158.163,79.30.184.218,482001,1
2016-04-11 00:02:37,42.219.158.163,131.84.198.86,20949081,1
2016-04-11 00:02:38,32.100.20.28,42.219.158.163,20381073,1
2016-04-11 00:02:39,42.219.158.163,69.124.9.215,2315974,1
2016-04-11 00:02:40,42.219.158.163,170.235.218.109,152479770,1
2016-04-11 00:02:41,212.32.30.165,42.219.158.163,49832646,1
2016-04-11 00:02:42,54.143.54.202,42.219.158.163,22185570,1
2016-04-11 00:02:43,42.219.158.163,176.116.194.233,33,1
2016-04-11 00:02:44,208.43.183.102,42.219.158.163,31,1
2016-04-11 00:02:45,42.219.158.163,194.233.67.129,20537650,1
2016-04-11 00:02:46,42.219.158.163,204.97.47.180,20364003,1
2016-04-11 00:02:47,42.219.158.163,182.42.182.132,49895068,1
2016-04-11 00:02:48,42.219.158.163,121.106.127.157,13895444,1
2016-04-11 00:02:49,143.72.8.137,42.219.158.163,504992960,1
2016-04-11 00:02:50,42.219.158.163,56.153.165.185,136042056,1
2016-04-11 00:02:51,42.219.158.163,115.28.23.149,22195533,1
2016-04-11 00:02:52,36.149.38.151,42.219.158.163,21121378,1
2016-04-11 00:02:53,42.219.158.163,133.54.166.117,21037245,1
2016-04-11 00:02:54,188.30.190.175,42.219.158.163,20522287,1
2016-04-11 00:02:55,42.219.158.163,209.58.143.77,20640811,1
2016-04-11 00:02:56,42.219.158.163,204.97.186.217,21187440,1
2016-04-11 00:02:57,42.219.158.163,60.241.143.42,20308356,1
2016-04-11 00:02:58,143.72.4.250,42.219.158.163,20720048,1
2016-04-11 00:02:59,42.219.158.163,60.242.232.68,20525577,1
2016-04-11 00:03:00,175.177.229.32,42.219.158.163,21939253,1
2016-04-11 00:03:01,42.219.158.163,143.72.4.250,149985799,1
