te,sa,da,byt,teDelta
2016-04-11 00:00:22,168.40.238.59,42.219.157.246,128606,22
2016-04-11 00:01:30,106.152.131.203,42.219.157.246,52875130,68
2016-04-11 00:02:35,42.219.157.246,99.176.5.107,136298117,65
2016-04-11 00:03:27,168.40.238.59,42.219.157.246,150724590,52
2016-04-11 00:04:03,85.236.82.121,42.219.157.246,152744145,36
2016-04-11 00:04:38,208.255.38.41,42.219.157.246,21963630,35
2016-04-11 00:05:13,42.219.157.246,57.67.1.33,20433230,35
2016-04-11 00:05:50,42.219.157.246,60.242.232.70,20782846,37
2016-04-11 00:06:25,42.219.157.246,208.26.229.12,20803165,35
2016-04-11 00:07:13,42.219.157.246,237.140.22.226,21192891,48
2016-04-11 00:08:05,66.106.98.35,42.219.157.246,154127631,52
2016-04-11 00:09:21,42.219.157.246,127.204.60.89,34376546,76
2016-04-11 00:09:51,42.219.157.246,69.124.9.215,136412962,30
2016-04-11 00:10:22,212.76.238.108,42.219.157.246,153459759,31
2016-04-11 00:11:11,42.182.32.112,42.219.157.246,21051005,49
2016-04-11 00:12:06,42.219.157.246,85.236.82.121,20623678,55
2016-04-11 00:12:56,42.219.157.246,47.122.38.199,21132472,50
2016-04-11 00:13:39,62.161.142.59,42.219.157.246,20433703,43
2016-04-11 00:14:42,194.233.70.175,42.219.157.246,20324562,63
2016-04-11 00:14:58,42.219.157.246,57.67.1.33,21067459,16
2016-04-11 00:15:55,42.219.157.246,208.91.2.6,20908269,57
2016-04-11 00:16:52,143.72.4.250,42.219.157.246,20796182,57
2016-04-11 00:17:34,197.34.213.105,42.219.157.246,22394112,42
2016-04-11 00:18:17,40.40.255.154,42.219.157.246,73755540,43
2016-04-11 00:19:00,42.219.157.246,79.31.84.8,411682127,43
2016-04-11 00:20:20,37.6.177.168,42.219.157.246,33,80
2016-04-11 00:20:54,42.219.157.246,61.232.239.104,31,34
2016-04-11 00:22:05,218.66.166.63,42.219.157.246,550016778,71
2016-04-11 00:22:41,176.116.194.233,42.219.157.246,28846687,36
2016-04-11 00:23:47,42.219.157.246,143.72.8.137,124961919,66
2016-04-11 00:24:16,42.219.157.246,208.255.38.41,21994842,29
2016-04-11 00:25:04,194.233.67.249,42.219.157.246,134459376,48
2016-04-11 00:25:43,42.219.157.246,76.164.211.63,151921390,39
2016-04-11 00:26:10,42.219.157.246,101.103.191.192,380967,27
2016-04-11 00:26:42,42.219.157.246,54.143.54.186,22464917,32
2016-04-11 00:27:50,42.219.157.246,216.38.180.124,70681778,68
2016-04-11 00:28:12,42.219.157.246,194.233.64.217,21016955,22
2016-04-11 00:29:08,42.219.157.246,36.50.46.169,20889064,56
2016-04-11 00:29:48,143.72.8.137,42.219.157.246,20787770,40
2016-04-11 00:31:04,70.231.31.229,42.219.157.246,20765582,76
2016-04-11 00:31:58,185.60.79.173,42.219.157.246,20962685,54
2016-04-11 00:32:32,42.219.157.246,188.31.65.35,20797137,34
2016-04-11 00:32:49,42.219.157.246,209.48.6.108,20835449,17
2016-04-11 00:33:52,42.219.157.246,218.113.169.246,20893902,63
2016-04-11 00:34:21,42.219.157.246,143.72.8.137,22486164,29
2016-04-11 00:35:43,52.51.199.140,42.219.157.246,33,82
2016-04-11 00:35:59,42.219.157.246,54.143.54.79,515,16
2016-04-11 00:36:45,42.219.157.246,211.62.83.88,52125831,46
2016-04-11 00:37:58,111.1.85.59,42.219.157.246,174731092,73
2016-04-11 00:39:01,42.219.157.246,197.34.202.42,22549422,63
2016-04-11 00:39:10,42.219.157.246,106.150.228.0,125850008,9
2016-04-11 00:40:01,85.236.82.121,42.219.157.246,66927282,51
2016-04-11 00:40:24,193.40.56.249,42.219.157.246,22383392,23
2016-04-11 00:41:08,106.150.228.172,42.219.157.246,55706742,44
2016-04-11 00:41:44,42.219.157.246,61.189.117.26,4368739,36
2016-04-11 00:42:30,42.219.157.246,194.233.74.96,1112044,46
