te,sa,da,byt,teDelta
2016-04-11 00:00:52,196.176.228.2,42.219.153.246,1019,52
2016-04-11 00:02:11,37.7.7.11,42.219.153.246,1832,79
2016-04-11 00:03:06,42.219.153.246,212.88.0.237,1037,55
2016-04-11 00:03:46,223.73.254.77,42.219.153.246,36832,40
2016-04-11 00:03:52,42.219.153.246,202.0.103.157,12560,6
2016-04-11 00:04:48,143.72.8.137,42.219.153.246,399985,56
2016-04-11 00:06:26,42.219.153.246,193.40.48.125,805927,98
2016-04-11 00:07:28,67.208.91.182,42.219.153.246,2395384,62
2016-04-11 00:08:04,42.219.153.246,73.5.203.135,2355620,36
2016-04-11 00:09:33,211.49.168.212,42.219.153.246,10646462,89
2016-04-11 00:10:36,42.219.153.246,165.133.210.175,21893231,63
2016-04-11 00:10:38,42.219.153.246,42.145.31.42,49975142,2
2016-04-11 00:11:43,42.219.153.246,143.72.8.137,173310796,65
2016-04-11 00:12:36,42.219.153.246,69.124.9.215,154387554,53
2016-04-11 00:14:04,74.158.25.42,42.219.153.246,34,88
2016-04-11 00:14:41,102.216.44.100,42.219.153.246,26474375,37
2016-04-11 00:15:17,36.76.119.6,42.219.153.246,21579104,36
2016-04-11 00:16:22,42.219.153.246,218.105.2.59,156495819,65
2016-04-11 00:16:42,42.219.153.246,67.208.91.182,2179800,20
2016-04-11 00:17:29,42.219.153.246,143.72.8.137,533376,47
2016-04-11 00:18:36,42.219.153.246,103.36.6.65,797231,67
2016-04-11 00:20:11,66.12.102.14,42.219.153.246,135408356,95
2016-04-11 00:20:50,143.72.4.250,42.219.153.246,161071010,39
2016-04-11 00:21:27,188.31.65.119,42.219.153.246,5194324,37
2016-04-11 00:22:31,143.72.4.250,42.219.153.246,22438107,64
2016-04-11 00:23:37,103.36.6.65,42.219.153.246,21353255,66
2016-04-11 00:24:43,194.233.64.251,42.219.153.246,20717447,66
2016-04-11 00:25:31,143.72.8.137,42.219.153.246,20470987,48
2016-04-11 00:25:56,42.219.153.246,223.81.75.43,20724851,25
2016-04-11 00:26:42,42.219.153.246,194.233.67.146,20790486,46
2016-04-11 00:27:49,214.41.49.7,42.219.153.246,20657812,67
2016-04-11 00:28:29,42.219.153.246,69.124.9.215,21987035,40
2016-04-11 00:28:58,42.219.153.246,75.179.204.108,22371421,29
2016-04-11 00:29:47,42.219.153.246,54.143.54.153,5169134,49
2016-04-11 00:30:30,42.219.153.246,37.64.193.152,22426214,43
2016-04-11 00:30:52,143.72.8.137,42.219.153.246,34,22
2016-04-11 00:31:10,57.67.1.33,42.219.153.246,21515822,18
2016-04-11 00:31:11,59.42.41.71,42.219.153.246,21329737,1
2016-04-11 00:31:52,42.219.153.246,165.133.210.175,20933882,41
2016-04-11 00:32:18,42.219.153.246,223.80.239.66,20824960,26
2016-04-11 00:32:39,36.37.160.108,42.219.153.246,21143522,21
2016-04-11 00:33:31,64.195.49.75,42.219.153.246,21183328,52
2016-04-11 00:34:13,150.3.111.144,42.219.153.246,521031484,42
2016-04-11 00:35:03,42.219.153.246,194.233.78.117,40278624,50
2016-04-11 00:35:56,117.72.212.250,42.219.153.246,968264,53
2016-04-11 00:36:03,42.219.153.246,61.232.245.230,112018311,7
2016-04-11 00:37:20,194.233.67.148,42.219.153.246,20444113,77
2016-04-11 00:38:09,60.242.232.71,42.219.153.246,21057021,49
2016-04-11 00:38:50,42.219.153.246,60.242.232.68,21111393,41
2016-04-11 00:40:07,62.204.14.68,42.219.153.246,21077344,77
2016-04-11 00:40:45,42.219.153.246,143.72.8.137,557589600,38
2016-04-11 00:41:47,221.181.217.3,42.219.153.246,156795468,62
2016-04-11 00:42:27,54.143.54.119,42.219.153.246,33,40
2016-04-11 00:44:02,42.219.153.246,67.38.227.223,32,95
2016-04-11 00:44:48,111.1.85.59,42.219.153.246,32,46
2016-04-11 00:45:51,42.219.153.246,221.167.85.130,31,63
2016-04-11 00:46:59,60.242.232.73,42.219.153.246,21909324,68
2016-04-11 00:47:25,42.219.153.246,84.219.0.29,20757661,26
2016-04-11 00:47:54,60.242.232.68,42.219.153.246,21354756,29
2016-04-11 00:48:52,131.139.82.162,42.219.153.246,679202,58
2016-04-11 00:49:28,69.124.9.215,42.219.153.246,20674341,36
2016-04-11 00:50:18,86.239.197.2,42.219.153.246,457606183,50
2016-04-11 00:51:14,42.219.153.246,211.166.174.139,33,56
2016-04-11 00:52:03,42.219.153.246,115.28.238.96,32,49
2016-04-11 00:52:57,158.128.250.130,42.219.153.246,5273840,54
2016-04-11 00:53:13,102.216.44.90,42.219.153.246,139756565,16
2016-04-11 00:53:36,42.219.153.246,194.233.67.75,20971034,23
2016-04-11 00:54:19,69.124.9.215,42.219.153.246,21296934,43
2016-04-11 00:55:10,216.42.8.150,42.219.153.246,2311191,51
2016-04-11 00:55:42,42.219.153.246,143.72.4.250,118455147,32
2016-04-11 00:56:28,70.174.207.85,42.219.153.246,163887687,46
2016-04-11 00:57:54,143.72.8.137,42.219.153.246,20467309,86
2016-04-11 00:58:56,42.219.153.246,224.109.70.94,20799657,62
2016-04-11 00:59:51,42.219.153.246,237.62.11.76,21107550,55
2016-04-11 01:00:33,194.233.67.129,42.219.153.246,20953925,42
2016-04-11 01:01:11,56.153.165.185,42.219.153.246,34,38
2016-04-11 01:02:12,204.97.47.179,42.219.153.246,26600190,61
2016-04-11 01:03:13,42.219.153.246,51.202.189.244,34,61
2016-04-11 01:03:55,42.219.153.246,73.60.244.5,3416592,42
2016-04-11 01:04:40,217.156.57.81,42.219.153.246,164634506,45
2016-04-11 01:05:33,50.57.161.152,42.219.153.246,164003251,53
2016-04-11 01:06:48,216.43.172.211,42.219.153.246,28776343,75
2016-04-11 01:07:28,42.219.153.246,210.95.251.82,40208397,40
2016-04-11 01:08:00,60.242.232.69,42.219.153.246,296047262,32
2016-04-11 01:08:26,165.33.156.119,42.219.153.246,466726813,26
2016-04-11 01:08:46,150.18.190.204,42.219.153.246,295886382,20
2016-04-11 01:09:36,169.110.171.181,42.219.153.246,162294255,50
2016-04-11 01:09:56,42.219.153.246,70.252.14.199,38,20
2016-04-11 01:10:52,42.219.153.246,43.42.79.250,6389,56
2016-04-11 01:11:44,209.48.6.108,42.219.153.246,3768,52
2016-04-11 01:12:03,42.219.153.246,158.128.206.245,57155,19
2016-04-11 01:12:24,85.236.82.121,42.219.153.246,30664,21
2016-04-11 01:13:31,42.219.153.246,213.141.156.183,7202,67
2016-04-11 01:14:07,42.219.153.246,248.23.18.60,39488,36
2016-04-11 01:14:43,42.219.153.246,73.5.203.135,50421320,36
2016-04-11 01:15:44,102.216.44.86,42.219.153.246,25294955,61
2016-04-11 01:17:08,42.219.153.246,64.246.66.80,120764014,84
2016-04-11 01:17:53,169.108.217.5,42.219.153.246,32180895,45
2016-04-11 01:18:40,42.219.153.246,85.236.82.121,112903524,47
2016-04-11 01:19:15,42.219.153.246,177.235.191.18,33175655,35
2016-04-11 01:19:52,43.164.49.187,42.219.153.246,3402926,37
2016-04-11 01:20:57,42.219.153.246,216.35.128.214,33282851,65
2016-04-11 01:21:01,42.219.153.246,143.72.8.137,405799,4
2016-04-11 01:21:02,42.219.153.246,172.25.212.206,322233,1
2016-04-11 01:22:02,42.219.153.246,63.147.72.222,101641,60
2016-04-11 01:22:55,42.219.153.246,204.97.186.216,2910715,53
