te,sa,da,byt,teDelta
2016-04-11 00:00:01,42.219.153.53,106.150.228.155,81,1
2016-04-11 00:00:29,167.150.151.197,42.219.153.53,39,28
2016-04-11 00:01:01,42.219.153.53,37.71.38.115,135733834,32
2016-04-11 00:01:51,176.211.206.238,42.219.153.53,150559710,50
2016-04-11 00:02:07,42.219.153.53,56.153.165.185,33,16
2016-04-11 00:03:14,42.219.153.53,209.202.98.56,176,67
2016-04-11 00:04:17,42.219.153.53,253.139.127.230,154119902,63
2016-04-11 00:05:14,42.219.153.53,143.72.4.250,71510329,57
2016-04-11 00:05:45,143.72.8.137,42.219.153.53,22132065,31
2016-04-11 00:06:40,42.219.153.53,207.28.103.210,139770117,55
2016-04-11 00:07:33,61.155.20.68,42.219.153.53,2959856,53
2016-04-11 00:07:56,69.124.9.215,42.219.153.53,1682163,23
2016-04-11 00:08:19,42.219.153.53,168.40.234.101,152687903,23
2016-04-11 00:09:00,204.97.186.216,42.219.153.53,21425178,41
2016-04-11 00:10:01,42.219.153.53,69.124.9.215,29,61
2016-04-11 00:10:40,194.233.67.129,42.219.153.53,28,39
2016-04-11 00:11:33,42.219.153.53,209.21.96.100,29,53
2016-04-11 00:12:13,223.81.69.234,42.219.153.53,57,40
2016-04-11 00:13:08,61.253.250.216,42.219.153.53,48,55
2016-04-11 00:13:49,42.219.153.53,45.202.195.102,52,41
2016-04-11 00:14:43,212.32.31.252,42.219.153.53,125,54
2016-04-11 00:15:29,212.32.30.144,42.219.153.53,141,46
2016-04-11 00:16:38,42.219.153.53,233.62.121.17,2270,69
2016-04-11 00:18:01,37.7.119.16,42.219.153.53,165317265,83
2016-04-11 00:19:14,42.219.153.53,143.72.8.137,20265183,73
2016-04-11 00:20:09,44.226.207.115,42.219.153.53,21139773,55
2016-04-11 00:21:01,69.124.9.215,42.219.153.53,20924195,52
2016-04-11 00:21:16,175.177.229.79,42.219.153.53,20529213,15
2016-04-11 00:21:49,211.56.203.9,42.219.153.53,21091559,33
2016-04-11 00:23:04,69.30.236.186,42.219.153.53,34,75
2016-04-11 00:23:48,201.165.239.254,42.219.153.53,157142581,44
2016-04-11 00:25:01,42.219.153.53,194.233.64.113,122994557,73
2016-04-11 00:25:33,42.219.153.53,54.143.54.58,847,32
