te,sa,da,byt,teDelta
2016-04-11 00:00:01,42.219.154.152,36.227.192.12,110029,1
2016-04-11 00:00:02,42.219.154.152,143.72.8.137,160583,1
2016-04-11 00:00:03,42.219.154.152,86.239.197.97,480843,1
2016-04-11 00:00:04,62.18.102.137,42.219.154.152,20749758,1
2016-04-11 00:00:05,143.72.8.137,42.219.154.152,20679263,1
2016-04-11 00:00:06,42.219.154.152,76.163.200.206,20970487,1
2016-04-11 00:00:07,42.219.154.152,45.202.195.102,20391803,1
2016-04-11 00:00:08,42.219.154.152,68.137.244.149,20509330,1
2016-04-11 00:00:09,143.72.8.137,42.219.154.152,73636275,1
2016-04-11 00:00:10,85.236.82.121,42.219.154.152,22197260,1
2016-04-11 00:00:11,143.72.4.250,42.219.154.152,1872334,1
2016-04-11 00:00:12,62.205.191.177,42.219.154.152,2347917,1
2016-04-11 00:00:13,192.22.26.150,42.219.154.152,165891417,1
2016-04-11 00:00:14,91.71.126.207,42.219.154.152,4485,1
2016-04-11 00:00:15,74.213.206.86,42.219.154.152,45062,1
2016-04-11 00:00:16,218.12.15.250,42.219.154.152,2857,1
2016-04-11 00:00:17,241.144.183.58,42.219.154.152,3852117,1
2016-04-11 00:00:18,210.67.36.197,42.219.154.152,22463044,1
2016-04-11 00:00:19,42.219.154.152,165.133.210.175,22258797,1
2016-04-11 00:00:20,42.219.154.152,216.34.92.5,62616789,1
2016-04-11 00:00:21,42.219.154.152,209.21.96.69,46087788,1
2016-04-11 00:00:22,208.105.103.203,42.219.154.152,34,1
2016-04-11 00:00:23,42.219.154.152,71.196.1.21,21980105,1
2016-04-11 00:00:24,42.219.154.152,79.242.43.70,21701451,1
2016-04-11 00:00:25,183.85.112.93,42.219.154.152,14020854,1
2016-04-11 00:00:26,42.219.154.152,165.133.210.175,161512714,1
2016-04-11 00:00:27,42.219.154.152,177.141.130.81,31814,1
2016-04-11 00:00:28,91.71.126.197,42.219.154.152,123504,1
2016-04-11 00:00:29,175.177.229.89,42.219.154.152,135414293,1
2016-04-11 00:00:30,212.32.30.165,42.219.154.152,49249,1
2016-04-11 00:00:31,78.160.191.51,42.219.154.152,3723,1
2016-04-11 00:00:32,42.219.154.152,37.97.68.0,1026,1
2016-04-11 00:00:33,210.46.45.51,42.219.154.152,5317082,1
2016-04-11 00:00:34,165.133.210.175,42.219.154.152,34460439,1
2016-04-11 00:00:35,42.219.154.152,194.233.67.129,25994182,1
2016-04-11 00:00:36,143.72.4.250,42.219.154.152,20904055,1
2016-04-11 00:00:37,169.110.44.121,42.219.154.152,20508062,1
2016-04-11 00:00:38,69.124.9.215,42.219.154.152,21279074,1
2016-04-11 00:00:39,188.31.65.63,42.219.154.152,20734688,1
2016-04-11 00:00:40,208.255.38.41,42.219.154.152,20790921,1
2016-04-11 00:00:41,42.219.154.152,165.133.210.175,668438,1
2016-04-11 00:00:42,136.226.8.209,42.219.154.152,21358696,1
2016-04-11 00:00:43,42.219.154.152,194.233.64.251,20717312,1
2016-04-11 00:00:44,42.219.154.152,194.233.74.116,134852307,1
2016-04-11 00:00:45,202.29.5.27,42.219.154.152,21990328,1
2016-04-11 00:00:46,106.150.228.133,42.219.154.152,149609350,1
2016-04-11 00:00:47,42.219.154.152,23.227.153.224,21919824,1
2016-04-11 00:00:48,42.219.154.152,106.189.162.52,164177297,1
2016-04-11 00:00:49,42.219.154.152,221.167.85.130,83236436,1
2016-04-11 00:00:50,42.219.154.152,194.233.67.129,138438047,1
2016-04-11 00:00:51,43.164.45.49,42.219.154.152,149360873,1
2016-04-11 00:00:52,194.233.64.113,42.219.154.152,20307718,1
2016-04-11 00:00:53,42.219.154.152,143.72.8.137,154927620,1
2016-04-11 00:00:54,240.177.1.46,42.219.154.152,21603173,1
2016-04-11 00:00:55,193.24.152.158,42.219.154.152,34,1
2016-04-11 00:00:56,143.72.4.250,42.219.154.152,130875573,1
2016-04-11 00:00:57,42.219.154.152,36.149.143.167,40720097,1
2016-04-11 00:00:58,42.219.154.152,143.72.8.137,38897111,1
2016-04-11 00:00:59,42.219.154.152,211.49.156.51,413798332,1
2016-04-11 00:01:00,42.219.154.152,248.18.146.44,154579294,1
2016-04-11 00:01:01,69.124.9.215,42.219.154.152,153582474,1
2016-04-11 00:01:02,42.219.154.152,218.153.166.207,130416066,1
2016-04-11 00:01:03,42.219.154.152,204.97.202.146,30996423,1
2016-04-11 00:01:04,42.219.154.152,248.18.146.44,1753417,1
2016-04-11 00:01:05,54.143.54.186,42.219.154.152,413428,1
2016-04-11 00:01:06,69.124.9.215,42.219.154.152,21799813,1
2016-04-11 00:01:07,42.66.91.250,42.219.154.152,75875935,1
2016-04-11 00:01:08,42.219.154.152,136.115.128.230,2374635,1
2016-04-11 00:01:09,106.150.228.76,42.219.154.152,29028268,1
2016-04-11 00:01:10,42.219.154.152,73.60.244.33,22431277,1
2016-04-11 00:01:11,37.71.8.150,42.219.154.152,21673810,1
2016-04-11 00:01:12,42.219.154.152,36.50.44.241,22300709,1
2016-04-11 00:01:13,85.236.82.121,42.219.154.152,153065500,1
2016-04-11 00:01:14,42.219.154.152,213.32.155.99,1175115,1
2016-04-11 00:01:15,91.71.126.176,42.219.154.152,21461275,1
2016-04-11 00:01:16,42.219.154.152,54.143.54.205,21710494,1
2016-04-11 00:01:17,211.46.245.147,42.219.154.152,21653140,1
2016-04-11 00:01:18,42.219.154.152,64.106.70.126,446909947,1
2016-04-11 00:01:19,42.219.154.152,93.179.206.13,157705693,1
2016-04-11 00:01:20,42.219.154.152,221.212.152.54,2226277,1
2016-04-11 00:01:21,192.1.60.232,42.219.154.152,21433317,1
2016-04-11 00:01:22,51.211.199.202,42.219.154.152,33,1
2016-04-11 00:01:23,211.42.121.254,42.219.154.152,32,1
2016-04-11 00:01:24,42.219.154.152,194.233.64.251,31,1
2016-04-11 00:01:25,60.242.232.68,42.219.154.152,129369760,1
2016-04-11 00:01:26,42.219.154.152,127.204.60.89,33406586,1
2016-04-11 00:01:27,196.176.231.15,42.219.154.152,21389430,1
2016-04-11 00:01:28,42.219.154.152,85.236.82.121,21650120,1
2016-04-11 00:01:29,42.219.154.152,201.167.211.150,20556862,1
2016-04-11 00:01:30,42.219.154.152,37.112.230.86,20765105,1
2016-04-11 00:01:31,158.128.195.97,42.219.154.152,622,1
2016-04-11 00:01:32,85.236.82.121,42.219.154.152,28,1
2016-04-11 00:01:33,85.236.82.121,42.219.154.152,645540,1
2016-04-11 00:01:34,143.72.8.137,42.219.154.152,448325722,1
2016-04-11 00:01:35,127.205.43.76,42.219.154.152,139545329,1
2016-04-11 00:01:36,188.31.65.124,42.219.154.152,22473986,1
2016-04-11 00:01:37,37.177.31.70,42.219.154.152,142024652,1
2016-04-11 00:01:38,42.219.154.152,60.242.232.72,52277833,1
2016-04-11 00:01:39,42.219.154.152,194.192.119.38,22027790,1
2016-04-11 00:01:40,42.219.154.152,36.149.244.182,26369821,1
2016-04-11 00:01:41,219.106.244.185,42.219.154.152,435338034,1
2016-04-11 00:01:42,102.216.44.71,42.219.154.152,137732142,1
2016-04-11 00:01:43,42.219.154.152,43.237.41.27,407447478,1
2016-04-11 00:01:44,42.219.154.152,193.40.57.79,1327134,1
2016-04-11 00:01:45,213.22.182.128,42.219.154.152,1161739,1
