te,sa,da,byt,teDelta
2016-04-11 00:00:04,42.219.159.219,165.133.210.175,72,4
2016-04-11 00:00:10,42.219.159.219,211.60.53.244,3806,6
2016-04-11 00:00:15,42.219.159.219,143.72.8.137,108921,5
2016-04-11 00:00:23,42.219.159.219,202.26.116.126,133969,8
2016-04-11 00:00:27,42.219.159.219,33.12.107.46,3964,4
2016-04-11 00:00:31,96.96.13.149,42.219.159.219,806,4
2016-04-11 00:00:34,212.115.189.98,42.219.159.219,47,3
2016-04-11 00:00:37,42.219.159.219,143.72.8.137,46,3
2016-04-11 00:00:43,209.203.215.217,42.219.159.219,57,6
2016-04-11 00:00:44,54.143.54.186,42.219.159.219,51,1
2016-04-11 00:00:46,104.52.159.253,42.219.159.219,2016396,2
2016-04-11 00:00:49,143.72.4.250,42.219.159.219,1084,3
2016-04-11 00:00:53,223.114.19.19,42.219.159.219,876,4
2016-04-11 00:01:01,194.233.64.42,42.219.159.219,1794,8
2016-04-11 00:01:05,42.219.159.219,201.173.104.179,753,4
2016-04-11 00:01:06,200.16.151.230,42.219.159.219,5447,1
2016-04-11 00:01:08,143.72.8.137,42.219.159.219,554,2
2016-04-11 00:01:09,131.138.30.78,42.219.159.219,343,1
2016-04-11 00:01:14,216.35.73.92,42.219.159.219,324,5
2016-04-11 00:01:17,223.131.238.29,42.219.159.219,474,3
2016-04-11 00:01:20,127.204.60.89,42.219.159.219,302,3
2016-04-11 00:01:24,158.128.251.84,42.219.159.219,529,4
2016-04-11 00:01:29,175.177.229.123,42.219.159.219,4728,5
2016-04-11 00:01:35,42.219.159.219,60.242.232.65,822,6
2016-04-11 00:01:36,42.219.159.219,56.153.165.185,23951,1
2016-04-11 00:01:40,91.71.126.185,42.219.159.219,1106,4
2016-04-11 00:01:41,42.219.159.219,194.233.88.140,241,1
2016-04-11 00:01:46,143.72.4.250,42.219.159.219,59,5
2016-04-11 00:01:51,211.55.15.132,42.219.159.219,117,5
2016-04-11 00:01:53,42.219.159.219,204.97.28.236,60,2
2016-04-11 00:01:56,165.133.210.175,42.219.159.219,8411,3
2016-04-11 00:02:04,42.219.159.219,60.242.232.70,135,8
2016-04-11 00:02:06,42.219.159.219,194.233.64.32,77,2
2016-04-11 00:02:08,61.38.253.238,42.219.159.219,13341,2
2016-04-11 00:02:13,73.5.203.135,42.219.159.219,95,5
2016-04-11 00:02:16,194.233.77.127,42.219.159.219,51,3
2016-04-11 00:02:18,76.34.150.57,42.219.159.219,54,2
2016-04-11 00:02:23,42.219.159.219,211.44.105.203,53,5
2016-04-11 00:02:26,42.219.159.219,54.143.54.79,54,3
